index,request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,cold_start_server,io_ms,binary_read_ms,json_parsing_ms,parameter_extraction_ms,compute_ms,total_server_ms,in_flight
0,0,fastfouriertransform,small,cold,200,1857.02,1857.02,0.0,9.53,1847.49,True,,0.0,4.19,0.01,5.32,9.53,1
1,1,genmatrix,small,cold,200,1986.53,1986.53,0.0,8.2,1978.33,True,,0.0,0.03,,8.16,8.19,2
2,2,fetchdata,small,cold,200,2009.19,2009.18,0.0,129.68,1879.5,True,129.64,0.0,0.03,0.0,,129.68,3
3,3,fastfouriertransform,large,cold,200,1582.26,1582.26,0.0,4.77,1577.48,False,,0.0,3.9,0.0,0.86,4.77,4
4,4,linpack,small,cold,200,1409.74,1409.74,0.0,6.22,1403.52,True,,0.0,0.65,4.69,0.87,6.22,5
5,5,linpack,medium,cold,200,3297.43,3297.43,0.0,650.26,2647.16,False,,0.0,0.41,4.12,645.72,650.26,6
6,6,fastfouriertransform,small,cold,200,1269.43,1269.43,0.01,4.8,1264.63,False,,0.0,3.93,0.01,0.85,4.8,7
7,7,fastfouriertransform,small,cold,200,1178.99,1178.99,0.0,4.82,1174.17,False,,0.0,3.98,0.01,0.83,4.82,8
8,8,fetchdata,large,cold,200,1559.79,1559.78,0.0,76.32,1483.46,False,76.29,0.0,0.02,0.0,,76.32,9
9,9,linpack,small,cold,200,1593.32,1593.32,0.01,5.11,1588.21,False,,0.0,0.34,4.03,0.73,5.1,10
10,10,linpack,small,cold,200,1487.92,1487.92,0.0,5.15,1482.76,False,,0.0,0.38,4.05,0.72,5.15,11
11,11,linpack,medium,warm,200,1380.99,1380.99,0.0,662.59,718.4,False,,0.0,0.36,3.99,658.23,662.59,12
12,12,fetchdata,medium,cold,200,1236.08,1236.07,0.0,75.48,1160.6,False,75.45,0.0,0.02,0.0,,75.48,13
13,13,linpack,medium,cold,200,1850.41,1850.41,0.01,651.1,1199.3,False,,0.0,0.36,4.03,646.7,651.1,14
14,14,fastfouriertransform,small,warm,200,498.64,498.63,0.01,4.8,493.83,False,,0.0,3.93,0.0,0.86,4.8,15
15,15,matrixmul,medium,cold,200,1935.66,1925.63,10.04,514.14,1411.49,True,,0.0,0.36,4.04,509.73,514.13,16
16,16,genmatrix,small,warm,200,496.0,495.99,0.01,0.13,495.86,False,,0.0,0.03,,0.1,0.13,17
17,17,fetchdata,medium,warm,200,582.3,582.29,0.01,75.41,506.88,False,75.38,0.0,0.02,0.0,,75.41,18
18,18,fastfouriertransform,small,warm,200,94.75,94.75,0.0,4.74,90.01,False,,0.0,3.94,0.0,0.79,4.74,19
19,19,matrixmul,small,cold,200,1548.22,1538.77,9.45,4.88,1533.89,False,,0.0,0.36,3.95,0.56,4.88,13
20,20,genmatrix,medium,warm,200,104.58,91.65,12.93,0.27,91.38,False,,0.0,0.03,,0.23,0.27,14
21,21,linpack,medium,cold,200,2347.16,2347.16,0.01,646.76,1700.4,False,,0.0,0.34,3.97,642.45,646.76,13
22,22,fastfouriertransform,large,warm,200,31.23,31.23,0.0,6.73,24.49,False,,0.0,4.59,0.01,2.12,6.73,13
23,23,matrixmul,large,cold,200,1160.98,1151.86,9.11,5.54,1146.32,False,,0.0,0.35,4.58,0.6,5.54,11
24,24,fastfouriertransform,medium,warm,200,665.58,665.57,0.0,641.86,23.71,False,,0.0,3.82,0.0,638.03,641.86,11
25,25,fastfouriertransform,large,warm,200,563.16,563.16,0.0,4.51,558.65,False,,0.0,3.79,0.0,0.71,4.51,8
26,26,genmatrix,large,warm,200,126.67,42.11,84.56,0.87,41.25,False,,0.0,0.02,,0.84,0.86,9
27,27,linpack,medium,cold,200,2394.28,2394.28,0.0,652.45,1741.83,False,,0.0,0.36,4.05,648.03,652.44,10
28,28,linpack,small,cold,200,2304.89,2304.88,0.01,5.13,2299.75,False,,0.0,0.34,4.05,0.73,5.13,10
29,29,fastfouriertransform,small,warm,200,180.4,180.39,0.01,4.51,175.87,False,,0.0,3.79,0.0,0.72,4.51,11
30,30,fetchdata,medium,warm,200,89.51,89.51,0.0,76.37,13.14,False,76.34,0.0,0.02,0.0,,76.37,12
31,31,fastfouriertransform,small,warm,200,38.7,38.7,0.0,4.56,34.14,False,,0.0,3.8,0.0,0.75,4.56,9
32,32,fastfouriertransform,medium,warm,200,643.42,643.42,0.0,614.07,29.35,False,,0.0,3.8,0.0,610.26,614.07,8
33,33,genmatrix,medium,warm,200,29.44,21.49,7.95,0.28,21.22,False,,0.0,0.06,,0.21,0.28,9
34,34,genmatrix,small,warm,200,14.96,14.96,0.0,0.11,14.85,False,,0.0,0.02,,0.09,0.11,9
35,35,genmatrix,medium,warm,200,30.8,21.0,9.8,0.21,20.8,False,,0.0,0.02,,0.18,0.21,6
36,36,fetchdata,large,warm,200,92.39,92.38,0.0,76.33,16.05,False,76.3,0.0,0.02,0.0,,76.33,6
37,37,genmatrix,large,warm,200,164.19,38.03,126.16,0.77,37.26,False,,0.0,0.03,,0.74,0.77,6
38,38,fastfouriertransform,large,warm,200,50.83,50.83,0.0,4.55,46.28,False,,0.0,3.8,0.0,0.74,4.55,6
39,39,fetchdata,large,warm,200,91.89,91.89,0.0,76.19,15.7,False,76.16,0.0,0.02,0.0,,76.19,4
40,40,fetchdata,small,warm,200,90.64,90.64,0.0,76.74,13.9,False,76.7,0.0,0.03,0.0,,76.73,4
41,41,matrixmul,medium,warm,200,544.03,534.9,9.13,509.46,25.44,False,,0.0,0.35,3.96,505.15,509.46,4
42,42,genmatrix,large,warm,200,120.25,55.27,64.98,1.19,54.08,False,,0.0,0.03,,1.16,1.19,5
43,43,linpack,small,warm,200,815.65,815.65,0.0,5.09,810.56,False,,0.0,0.33,4.04,0.72,5.09,6
44,44,genmatrix,small,warm,200,17.81,17.81,0.0,0.14,17.67,False,,0.0,0.03,,0.11,0.14,6
45,45,fetchdata,small,warm,200,97.58,97.57,0.0,83.48,14.09,False,83.45,0.0,0.02,0.0,,83.48,5
46,46,genmatrix,medium,warm,200,20.66,20.66,0.0,0.28,20.37,False,,0.0,0.03,,0.25,0.28,5
47,47,genmatrix,small,warm,200,16.9,16.9,0.0,0.14,16.76,False,,0.0,0.03,,0.11,0.14,4
48,48,fetchdata,large,warm,200,94.54,94.53,0.0,81.68,12.85,False,81.65,0.0,0.02,0.0,,81.68,4
49,49,genmatrix,small,warm,200,16.96,16.96,0.0,0.16,16.8,False,,0.0,0.03,,0.13,0.16,4
50,50,matrixmul,medium,warm,200,538.05,533.42,4.63,511.19,22.24,False,,0.0,0.35,3.99,506.84,511.18,4
51,51,matrixmul,small,warm,200,456.84,447.44,9.4,5.46,441.97,False,,0.0,0.34,4.54,0.58,5.46,4
52,52,genmatrix,small,warm,200,14.22,14.22,0.0,0.14,14.08,False,,0.0,0.03,,0.11,0.14,3
53,53,fetchdata,large,warm,200,98.37,98.37,0.0,83.65,14.72,False,83.62,0.0,0.02,0.0,,83.65,3
54,54,linpack,large,warm,200,32.32,32.31,0.0,5.27,27.04,True,,0.0,0.36,4.09,0.82,5.27,3
55,55,genmatrix,large,warm,200,127.28,60.58,66.7,1.18,59.4,False,,0.0,0.03,,1.15,1.18,3
56,56,linpack,medium,warm,200,693.74,693.73,0.0,672.21,21.52,False,,0.0,0.34,4.09,667.78,672.21,2
57,57,linpack,medium,warm,200,665.98,665.98,0.0,643.19,22.78,False,,0.0,0.33,3.97,638.88,643.19,2
58,58,genmatrix,small,warm,200,15.62,15.62,0.0,0.14,15.48,False,,0.0,0.02,,0.11,0.14,3
59,59,fetchdata,large,warm,200,99.67,99.67,0.0,84.62,15.05,False,84.58,0.0,0.02,0.0,,84.61,3
60,60,matrixmul,small,warm,200,29.85,29.84,0.0,5.12,24.73,False,,0.0,0.42,4.1,0.59,5.11,3
61,61,fastfouriertransform,small,warm,200,32.61,32.6,0.01,5.99,26.61,False,,0.0,5.04,0.0,0.94,5.99,3
62,62,fetchdata,large,warm,200,102.27,102.27,0.01,82.96,19.31,False,82.93,0.0,0.02,0.0,,82.96,3
63,63,fetchdata,large,warm,200,100.89,100.89,0.0,82.06,18.83,False,82.03,0.0,0.02,0.0,,82.06,2
64,64,matrixmul,large,warm,200,32.93,32.93,0.01,4.94,27.99,False,,0.0,0.34,4.02,0.57,4.94,2
65,65,fastfouriertransform,medium,warm,200,648.11,648.11,0.0,623.09,25.02,False,,0.0,6.11,0.0,616.97,623.09,1
66,66,matrixmul,large,warm,200,38.97,31.07,7.9,4.89,26.19,False,,0.0,0.34,3.98,0.57,4.89,2
67,67,matrixmul,large,warm,200,27.37,27.37,0.0,4.89,22.48,False,,0.0,0.34,3.98,0.57,4.89,2
68,68,genmatrix,large,warm,200,106.38,52.47,53.9,1.2,51.27,False,,0.0,0.02,,1.17,1.2,2
69,69,fastfouriertransform,large,warm,200,260.47,260.46,0.01,4.5,255.96,False,,0.0,3.8,0.0,0.7,4.5,3
70,70,fastfouriertransform,large,warm,200,163.05,163.04,0.01,4.5,158.54,False,,0.0,3.78,0.0,0.71,4.5,3
71,71,linpack,medium,warm,200,660.39,660.38,0.0,642.46,17.93,False,,0.0,0.35,4.07,638.03,642.46,4
72,72,genmatrix,small,warm,200,17.27,17.26,0.01,0.14,17.12,False,,0.0,0.03,,0.11,0.14,2
73,73,genmatrix,medium,warm,200,19.73,19.73,0.0,0.28,19.45,False,,0.0,0.02,,0.25,0.28,2
74,74,fetchdata,medium,warm,200,98.46,98.46,0.0,83.61,14.85,False,83.57,0.0,0.04,0.0,,83.61,2
75,75,fastfouriertransform,large,warm,200,35.46,35.45,0.0,4.57,30.88,False,,0.0,3.84,0.0,0.73,4.57,2
76,76,genmatrix,large,warm,200,208.04,54.03,154.01,1.18,52.86,False,,0.0,0.03,,1.15,1.18,2
77,77,fetchdata,large,warm,200,97.63,97.63,0.0,82.46,15.18,False,82.43,0.0,0.02,0.0,,82.45,3
78,78,fastfouriertransform,large,warm,200,28.35,28.35,0.01,4.62,23.72,False,,0.0,3.89,0.0,0.73,4.62,1
79,79,genmatrix,large,warm,200,103.26,53.7,49.57,1.18,52.52,False,,0.0,0.03,,1.14,1.17,1
80,80,linpack,large,warm,200,27.27,27.27,0.0,5.15,22.11,False,,0.0,0.34,4.07,0.74,5.15,2
81,81,fetchdata,small,warm,200,99.08,99.07,0.0,82.98,16.09,False,82.95,0.0,0.02,0.0,,82.98,1
82,82,genmatrix,small,warm,200,19.71,19.7,0.0,0.14,19.56,False,,0.0,0.03,,0.11,0.14,1
83,83,linpack,large,warm,200,23.14,23.14,0.0,5.09,18.05,False,,0.0,0.34,3.99,0.75,5.09,1
84,84,fastfouriertransform,large,warm,200,28.62,28.62,0.0,4.53,24.09,False,,0.0,3.8,0.0,0.73,4.53,1
85,85,genmatrix,medium,warm,200,22.45,22.45,0.0,0.29,22.16,False,,0.0,0.02,,0.26,0.29,1
86,86,fastfouriertransform,small,warm,200,27.01,27.01,0.0,4.53,22.47,False,,0.0,3.81,0.0,0.72,4.53,1
87,87,genmatrix,medium,warm,200,24.99,21.11,3.88,0.29,20.82,False,,0.0,0.02,,0.26,0.28,1
88,88,fetchdata,small,warm,200,98.66,98.66,0.0,83.81,14.85,False,83.78,0.0,0.02,0.0,,83.81,1
89,89,fetchdata,large,warm,200,97.03,97.02,0.0,81.54,15.48,False,81.51,0.0,0.02,0.0,,81.54,1
90,90,fastfouriertransform,small,warm,200,26.2,26.2,0.0,4.53,21.66,False,,0.0,3.81,0.0,0.72,4.53,1
