request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,cold_start_server,io_ms,binary_read_ms,json_parsing_ms,parameter_extraction_ms,compute_ms,total_server_ms,in_flight
0,fastfouriertransform,small,cold,200,1505.6,1505.59,0.01,6.01,1499.58,True,,0.0,3.86,0.0,2.14,6.01,1
1,fetchdata,small,cold,200,1476.28,1476.27,0.01,133.47,1342.8,True,133.43,0.0,0.03,0.0,,133.47,1
2,genmatrix,small,cold,200,1677.65,1676.25,1.4,6.19,1670.06,True,,0.0,0.02,,6.16,6.19,1
3,fastfouriertransform,large,warm,200,25.38,25.37,0.01,4.82,20.55,False,,0.0,3.9,0.0,0.91,4.82,1
4,fastfouriertransform,large,warm,200,28.91,28.9,0.01,7.29,21.61,False,,0.0,6.11,0.0,1.17,7.29,1
5,linpack,small,cold,200,1386.84,1386.84,0.01,5.23,1381.61,True,,0.0,0.35,4.02,0.85,5.23,1
6,fastfouriertransform,small,warm,200,28.22,28.22,0.01,7.28,20.94,False,,0.0,6.11,0.0,1.16,7.27,1
7,genmatrix,small,warm,200,13.03,11.27,1.76,0.16,11.11,False,,0.0,0.04,,0.12,0.16,1
8,fastfouriertransform,large,warm,200,27.26,27.25,0.01,7.22,20.03,False,,0.0,6.02,0.0,1.19,7.22,1
9,genmatrix,large,warm,200,60.2,46.57,13.63,1.37,45.2,False,,0.0,0.03,,1.33,1.37,1
10,linpack,small,warm,200,22.31,22.3,0.01,8.1,14.2,False,,0.0,0.59,6.36,1.15,8.1,1
11,linpack,large,warm,200,22.34,22.33,0.01,8.01,14.31,False,,0.0,0.52,6.35,1.15,8.01,1
12,fetchdata,small,warm,200,82.03,82.02,0.01,75.51,6.5,False,75.48,0.0,0.02,0.0,,75.51,1
13,genmatrix,large,warm,200,56.48,45.33,11.15,1.17,44.15,False,,0.0,0.03,,1.13,1.17,1
14,linpack,medium,warm,200,693.37,693.36,0.01,679.91,13.45,False,,0.0,0.53,6.33,673.04,679.91,1
15,fetchdata,small,warm,200,85.49,85.48,0.01,78.51,6.97,False,78.48,0.0,0.03,0.0,,78.51,1
16,genmatrix,medium,warm,200,222.87,14.0,208.88,0.29,13.71,False,,0.0,0.03,,0.26,0.29,1
17,fastfouriertransform,small,warm,200,27.9,27.89,0.01,7.24,20.65,False,,0.0,6.07,0.0,1.16,7.24,1
18,linpack,small,warm,200,22.73,22.72,0.01,8.14,14.58,False,,0.0,0.53,6.46,1.15,8.14,1
19,fetchdata,medium,warm,200,134.76,134.76,0.01,128.21,6.54,False,128.18,0.0,0.03,0.0,,128.21,1
20,fetchdata,small,warm,200,81.14,81.13,0.01,74.81,6.32,False,74.77,0.0,0.02,0.0,,74.8,1
21,linpack,large,warm,200,21.23,21.22,0.01,8.07,13.15,False,,0.0,0.53,6.39,1.15,8.07,1
22,fastfouriertransform,medium,warm,200,686.0,685.99,0.01,664.58,21.41,False,,0.0,6.08,0.0,658.49,664.58,1
23,fastfouriertransform,large,warm,200,24.35,24.34,0.01,4.59,19.75,False,,0.0,3.81,0.0,0.77,4.59,1
24,fetchdata,large,warm,200,88.96,88.95,0.01,82.14,6.81,False,82.1,0.0,0.03,0.0,,82.14,1
25,fetchdata,large,warm,200,88.23,88.22,0.01,82.35,5.87,False,82.31,0.0,0.02,0.0,,82.35,1
26,genmatrix,large,warm,200,62.0,47.2,14.8,1.21,45.99,False,,0.0,0.03,,1.17,1.21,1
27,fastfouriertransform,small,warm,200,26.69,26.68,0.01,7.25,19.44,False,,0.0,6.05,0.0,1.18,7.25,1
28,genmatrix,medium,warm,200,17.05,13.8,3.24,0.29,13.51,False,,0.0,0.03,,0.26,0.29,1
29,fastfouriertransform,small,warm,200,27.31,27.3,0.01,7.29,20.01,False,,0.0,6.11,0.0,1.17,7.29,1
30,fastfouriertransform,medium,warm,200,684.28,684.27,0.01,664.36,19.91,False,,0.0,6.08,0.0,658.27,664.36,1
31,fetchdata,medium,warm,200,82.12,82.12,0.01,75.94,6.17,False,75.91,0.0,0.03,0.0,,75.94,1
32,fetchdata,small,warm,200,81.73,81.72,0.01,75.97,5.76,False,75.94,0.0,0.02,0.0,,75.96,1
33,fetchdata,medium,warm,200,87.58,87.58,0.01,81.53,6.05,False,81.5,0.0,0.02,0.0,,81.53,1
34,genmatrix,large,warm,200,62.13,45.04,17.1,1.21,43.83,False,,0.0,0.04,,1.17,1.21,1
35,fetchdata,large,warm,200,133.83,133.83,0.01,127.94,5.89,False,127.91,0.0,0.02,0.0,,127.94,1
36,fastfouriertransform,large,warm,200,26.97,26.96,0.01,7.27,19.68,False,,0.0,6.07,0.0,1.2,7.27,1
37,genmatrix,large,warm,200,59.32,45.6,13.72,1.16,44.44,False,,0.0,0.03,,1.13,1.16,1
38,genmatrix,small,warm,200,9.61,7.92,1.7,0.14,7.78,False,,0.0,0.02,,0.11,0.14,1
39,linpack,medium,warm,200,694.82,694.81,0.01,680.14,14.67,False,,0.0,0.52,6.4,673.21,680.14,1
40,fetchdata,large,warm,200,81.42,81.42,0.01,75.21,6.21,False,75.18,0.0,0.02,0.0,,75.21,1
41,genmatrix,large,warm,200,62.32,47.23,15.09,1.17,46.06,False,,0.0,0.02,,1.14,1.16,1
42,fetchdata,small,warm,200,89.85,89.84,0.01,83.16,6.69,False,83.12,0.0,0.03,0.0,,83.16,1
43,genmatrix,small,warm,200,9.42,7.63,1.79,0.14,7.48,False,,0.0,0.03,,0.11,0.14,1
44,fetchdata,medium,warm,200,80.95,80.94,0.01,75.18,5.76,False,75.15,0.0,0.02,0.0,,75.18,1
45,fetchdata,small,warm,200,81.04,81.03,0.01,75.17,5.86,False,75.14,0.0,0.02,0.0,,75.16,1
46,genmatrix,large,warm,200,62.42,47.31,15.11,1.21,46.1,False,,0.0,0.02,,1.18,1.21,1
47,fetchdata,small,warm,200,81.7,81.7,0.01,76.1,5.59,False,76.08,0.0,0.02,0.0,,76.1,1
48,linpack,medium,warm,200,905.01,905.01,0.01,683.17,221.84,False,,0.0,0.51,6.38,676.27,683.17,1
49,linpack,small,warm,200,18.1,18.09,0.01,5.07,13.02,False,,0.0,0.34,4.0,0.73,5.07,1
50,fetchdata,small,warm,200,133.18,133.17,0.01,126.87,6.3,False,126.85,0.0,0.02,0.0,,126.87,1
51,genmatrix,large,warm,200,93.3,46.17,47.13,1.17,45.0,False,,0.0,0.02,,1.14,1.17,1
52,fetchdata,large,warm,200,132.34,132.33,0.01,126.37,5.96,False,126.34,0.0,0.02,0.0,,126.37,1
53,linpack,large,warm,200,20.15,20.14,0.01,8.02,12.12,False,,0.0,0.53,6.34,1.15,8.02,1
54,linpack,medium,warm,200,905.54,905.53,0.01,685.96,219.58,False,,0.0,0.52,6.36,679.07,685.96,1
55,genmatrix,small,warm,200,9.57,8.26,1.3,0.14,8.12,False,,0.0,0.02,,0.11,0.14,1
56,linpack,small,warm,200,17.31,17.3,0.01,5.07,12.23,False,,0.0,0.33,4.0,0.74,5.07,1
57,fastfouriertransform,small,warm,200,28.07,28.06,0.01,7.23,20.83,False,,0.0,6.06,0.0,1.16,7.23,1
58,genmatrix,large,warm,200,66.01,46.44,19.57,1.17,45.27,False,,0.0,0.02,,1.14,1.17,1
59,genmatrix,large,warm,200,60.64,45.95,14.7,1.16,44.79,False,,0.0,0.03,,1.13,1.16,1
60,linpack,large,warm,200,21.44,21.43,0.01,7.99,13.44,False,,0.0,0.51,6.33,1.15,7.99,1
