request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,cold_start_server,io_ms,binary_read_ms,json_parsing_ms,parameter_extraction_ms,compute_ms,total_server_ms,in_flight
0,fastfouriertransform,small,cold,200,1485.24,1485.22,0.03,6.02,1479.2,True,,0.0,3.89,0.0,2.12,6.02,1
1,genmatrix,small,cold,200,1335.48,1335.02,0.46,6.16,1328.86,True,,0.0,0.03,,6.13,6.16,2
2,fetchdata,small,cold,200,1640.17,1640.15,0.02,122.32,1517.83,True,122.29,0.0,0.02,0.0,,122.32,2
3,fastfouriertransform,large,warm,200,20.66,20.65,0.01,4.61,16.04,False,,0.0,3.87,0.0,0.74,4.61,2
4,linpack,small,cold,200,1417.36,1417.34,0.02,5.31,1412.03,True,,0.0,0.34,4.06,0.9,5.31,1
5,linpack,medium,warm,200,1106.77,1106.77,0.01,688.35,418.41,False,,0.0,0.33,4.04,683.97,688.35,2
6,fastfouriertransform,small,warm,200,23.99,23.99,0.01,6.79,17.19,False,,0.0,5.72,0.0,1.07,6.79,2
7,fastfouriertransform,small,warm,200,48.55,48.54,0.01,7.23,41.31,False,,0.0,6.09,0.0,1.13,7.23,1
8,fetchdata,large,warm,200,86.39,86.37,0.02,79.81,6.55,False,79.78,0.0,0.03,0.0,,79.81,1
9,linpack,small,warm,200,14.01,14.0,0.01,5.2,8.8,False,,0.0,0.36,4.04,0.79,5.2,1
10,linpack,small,warm,200,225.7,225.68,0.02,8.22,217.46,False,,0.0,0.55,6.41,1.25,8.22,1
11,linpack,medium,warm,200,722.34,722.32,0.02,710.53,11.79,False,,0.0,0.51,6.47,703.53,710.53,1
12,fetchdata,medium,warm,200,87.37,87.35,0.02,80.95,6.41,False,80.91,0.0,0.03,0.0,,80.94,1
13,linpack,medium,warm,200,697.34,697.32,0.02,687.87,9.45,False,,0.0,0.38,4.05,683.43,687.87,1
14,fastfouriertransform,small,warm,200,23.85,23.84,0.01,7.23,16.61,False,,0.0,6.08,0.0,1.14,7.23,1
15,matrixmul,medium,cold,200,1788.76,1786.69,2.07,507.17,1279.52,True,,0.0,0.35,4.0,502.82,507.17,1
16,genmatrix,small,warm,200,8.13,7.55,0.58,0.12,7.43,False,,0.0,0.03,,0.08,0.12,2
17,fetchdata,medium,warm,200,87.04,87.02,0.02,80.56,6.46,False,80.52,0.0,0.03,0.0,,80.56,1
18,fastfouriertransform,small,warm,200,25.08,25.07,0.01,7.29,17.78,False,,0.0,6.11,0.0,1.17,7.29,1
19,matrixmul,small,warm,200,23.44,20.67,2.77,4.87,15.8,False,,0.0,0.35,3.96,0.56,4.86,1
20,genmatrix,medium,warm,200,13.75,9.77,3.98,0.23,9.54,False,,0.0,0.03,,0.2,0.23,1
21,linpack,medium,warm,200,945.11,945.11,0.01,727.52,217.58,False,,0.0,0.51,6.41,720.59,727.52,1
22,fastfouriertransform,large,warm,200,24.63,24.63,0.01,7.24,17.38,False,,0.0,6.1,0.0,1.13,7.24,1
23,matrixmul,large,warm,200,31.89,26.91,4.98,7.74,19.17,False,,0.0,0.53,6.33,0.88,7.74,1
