timestamp,pod,container_id,container_name,node,createdAt,startedAt
1776250594.931021295,grayscale-00001-deployment-5875667469-jb6jj,d6ff8557ee678e6979925202af5b3d9737c3e3f46aa6e3e35414a102ceb7407c,queue-proxy,worker11,2026-04-15T04:56:39.138173308-06:00,2026-04-15T04:56:39.237826405-06:00
1776250604.659812714,fastfouriertransform-00001-deployment-7f6c4dd4f-5f2dv,7e16496cd63555de072a2956847488da6e80ff701befd43f584678d158a8123d,queue-proxy,worker2,2026-04-15T12:56:38.506512453+02:00,2026-04-15T12:56:38.595657491+02:00
1776250604.659812714,graphgen-00001-deployment-f5bfdc858-nvdgr,bd1dcc3768b2f564e92afdafd56d3458bed6b69651e7ad1f73c08669667d3130,queue-proxy,worker3,2026-04-15T12:56:44.059395328+02:00,2026-04-15T12:56:44.154829137+02:00
1776250604.659812714,genmatrix-00001-deployment-57fdd67855-8924b,d02d6f4f52f3f21af8254dc3ee4a181d28c25a2232f8c180778275e2068cada3,queue-proxy,worker5,2026-04-15T12:56:40.587884026+02:00,2026-04-15T12:56:40.768470285+02:00
1776250604.659812714,pagerank-00001-deployment-669c956d7d-2j65q,798a279e3520cfa93b351263f0afb9a54d82d1b9630ac632a0cd9056acb84d21,queue-proxy,worker8,2026-04-15T04:56:42.089803545-06:00,2026-04-15T04:56:42.192076791-06:00
1776250604.659812714,resnet-00001-deployment-5ccbb786c-95k7c,80b4944804115b10dfecd876bd77843b710597fb643995fa07a46ec7659d66c4,queue-proxy,worker14,2026-04-15T04:56:49.3056279-06:00,2026-04-15T04:56:49.398653486-06:00
1776250615.858974444,matrixmul-00001-deployment-5975545bc-sqsx6,23c55195d3a1a351b6208143161df9ba63683c31ce6bcc20df00c634af0fdf7d,queue-proxy,worker6,2026-04-15T04:56:53.025050792-06:00,2026-04-15T04:56:53.111065629-06:00
1776250615.858974444,mobilenet-00001-deployment-69d9c64d47-tm7vd,cbcccc86b722da675d8d5817ff23d21ef4b065109741c5b322e7c6cfc2162e51,queue-proxy,worker13,2026-04-15T04:57:01.092051755-06:00,2026-04-15T04:57:01.232236118-06:00
1776250626.162926388,linpack-00001-deployment-59cb5bb6f4-bt6xn,78f37bb1c07c524acf510d2394093fedd760c1d12e0cdaeca4cf5657b59dd853,queue-proxy,worker4,2026-04-15T12:56:58.00576506+02:00,2026-04-15T12:56:58.118484445+02:00
1776250635.699494313,fetchdata-00001-deployment-95bdf5d98-bm4dh,9875ccdac10caccf37ac882393479183d1ef8e8d5b7ad34e73612925c8b73301,queue-proxy,worker12,2026-04-15T04:57:17.293313437-06:00,2026-04-15T04:57:17.387723894-06:00
1776251524.787173913,graphgen-00001-deployment-f5bfdc858-4lsp9,7023e0bc197b03319cc7af6a0fc26339febf791c21974f11fd4100768844f04d,queue-proxy,worker11,2026-04-15T05:12:08.118950412-06:00,2026-04-15T05:12:08.217274212-06:00
1776251645.746904773,resnet-00001-deployment-5ccbb786c-qdtb8,8c30caa7bf1eb90971fbabdb64e81778dba5f074d509d44d55aacc380554bff8,queue-proxy,worker3,2026-04-15T13:13:59.068890875+02:00,2026-04-15T13:13:59.272168751+02:00
1776251692.211344927,graphgen-00001-deployment-f5bfdc858-dw65l,982434f2538237fd91f4622e30b05aa81db14ebedb45bfa8f8395000939fb559,queue-proxy,worker14,2026-04-15T05:14:51.216582808-06:00,2026-04-15T05:14:51.309818401-06:00
