timestamp,pod,container_id,container_name,node,createdAt,startedAt,duration_ms
1779097092.3593533,resnet-00001-deployment-57c4bfb987-5lrrs,3a64eef58c1137b43315e72cbdb5e4fc6b5c9d55ad3767d500cdee96979a93b0,queue-proxy,worker3,2026-05-18 09:38:12.485197530+00:00,2026-05-18 09:38:12.587966887+00:00,102.769357
1779097092.3593533,mobilenet-00001-deployment-59bbf999b6-wsn6s,f049c38924b5a5e751f510d85b22ecc44824ee3163ffa8364a945886241ca156,queue-proxy,worker11,2026-05-18 09:38:12.425983037+00:00,2026-05-18 09:38:12.517322660+00:00,91.33962299999999
1779097093.8181772,resnet-00001-deployment-57c4bfb987-bhrr7,eef2af0bee01708f28cea65823b8251b27b8393751459ae46be8381da29ed7a5,queue-proxy,worker4,2026-05-18 09:38:13.847178452+00:00,2026-05-18 09:38:13.973273336+00:00,126.094884
1779097093.8181772,mobilenet-00001-deployment-59bbf999b6-rx2j9,33a179f25b1dc484cbf2208f5dec0da33ff8d075c395841ff9f7a96a5369a432,queue-proxy,worker10,2026-05-18 09:38:13.919691338+00:00,2026-05-18 09:38:14.066416722+00:00,146.725384
1779097093.8181772,mobilenet-00001-deployment-59bbf999b6-nsmft,77bca3e87454103309df192458abdf6881a9d52815c56cf2fadd0093c643325f,queue-proxy,worker12,2026-05-18 09:38:13.996814115+00:00,2026-05-18 09:38:14.124084189+00:00,127.27007400000001
1779097093.8181772,resnet-00001-deployment-57c4bfb987-ch9nq,b15ac455f469bfb712f1789f85710b35fb053c274f6399811bb2833d7660227b,queue-proxy,worker13,2026-05-18 09:38:13.938942197+00:00,2026-05-18 09:38:14.040596023+00:00,101.65382600000001
1779097095.6817236,mobilenet-00001-deployment-59bbf999b6-ltc5n,f5b40e20c6eeb0ad09737fd24eae786568601db65edf40aa86ac302ed44626ff,queue-proxy,worker7,2026-05-18 09:38:15.878450724+00:00,2026-05-18 09:38:15.972156234+00:00,93.70551
1779097096.7947755,resnet-00001-deployment-57c4bfb987-jbb44,eeb17340b555576b6f5a4929e8031b0aa9dc966202fc886c953f519d40668337,queue-proxy,worker5,2026-05-18 09:38:16.373885963+00:00,2026-05-18 09:38:16.470637973+00:00,96.75201
1779097096.7947755,resnet-00001-deployment-57c4bfb987-p9shb,ea99968a663113e86c9b00ec0c566301f8930ab23811f4d66fba8c98d13f8a09,queue-proxy,worker9,2026-05-18 09:38:16.758124215+00:00,2026-05-18 09:38:16.855470662+00:00,97.346447
1779097097.7727697,resnet-00001-deployment-57c4bfb987-7lpnb,28df4cf87e6073e55e7135d9626209dee71cc549fa16eb1709a7f55dcb09925a,queue-proxy,worker6,2026-05-18 09:38:17.815609502+00:00,2026-05-18 09:38:17.941548679+00:00,125.93917700000002
1779097097.7727697,resnet-00001-deployment-57c4bfb987-x76mp,7243b3aa4504cb9797e98dc83e7dcd88679cdc6d3e21405ef8ca91ef97564843,queue-proxy,worker8,2026-05-18 09:38:17.816823038+00:00,2026-05-18 09:38:17.917290697+00:00,100.467659
1779097097.7727697,resnet-00001-deployment-57c4bfb987-znvnp,733a8817ebc309c9bac42bc4f94dce07b28ed3aceffe9903a150274de34d987f,queue-proxy,worker10,2026-05-18 09:38:17.966220914+00:00,2026-05-18 09:38:18.069586675+00:00,103.365761
1779097099.6984508,resnet-00001-deployment-57c4bfb987-hrbgb,066562e68b5825d466048f01a1eb0524c32718ac930e3ac655c1433de71406c8,queue-proxy,worker7,2026-05-18 09:38:19.877013103+00:00,2026-05-18 09:38:20.048178406+00:00,171.165303
1779097099.6984508,resnet-00001-deployment-57c4bfb987-p8vm2,f8ba00effa49783ccc7185a2ca0612ea2e940313bf84a93b9e47767e27d08490,queue-proxy,worker11,2026-05-18 09:38:19.867388558+00:00,2026-05-18 09:38:19.953886338+00:00,86.49777999999999
1779097164.0978112,resnet-00001-deployment-57c4bfb987-x7tcq,0aad3fd79e8ac46a3b2602b35f293cd160284c822f11d7ed7ef10d7f1cc89376,queue-proxy,worker14,2026-05-18 09:39:24.150690065+00:00,2026-05-18 09:39:24.249030200+00:00,98.34013499999999
1779097166.2196932,resnet-00001-deployment-57c4bfb987-tbbdx,9a826e251a24bcce2466b075b4a41f8e38fc497c7e708793f5e0cc43e2ffb0d1,queue-proxy,worker12,2026-05-18 09:39:25.872579771+00:00,2026-05-18 09:39:26.001413934+00:00,128.834163
1779097168.5294905,resnet-00001-deployment-57c4bfb987-xhm28,b65c9456900270819166764dc4df81764c44259a45b211267edf93f9830efa65,queue-proxy,worker1,2026-05-18 09:39:27.738734864+00:00,2026-05-18 09:39:27.878046019+00:00,139.31115499999999
1779097170.7938993,resnet-00001-deployment-57c4bfb987-x68bb,570ce8c717564c092380ab6ebde43a0073a02d76b20b4502b69246d87695eaa9,queue-proxy,worker3,2026-05-18 09:39:30.187586008+00:00,2026-05-18 09:39:30.287124120+00:00,99.538112
1779097170.7938993,resnet-00001-deployment-57c4bfb987-p8sw6,c3fba4a6a36aff0e2c253c95cf385a565f6599ce824f766624974d5b477cd5e1,queue-proxy,worker13,2026-05-18 09:39:30.357785032+00:00,2026-05-18 09:39:30.454230139+00:00,96.44510700000001
1779097850.7687707,mobilenet-00001-deployment-59bbf999b6-cgfg2,6b5243c6870e73757b8326b855182b9bb5a58678c17ff4f81e8a0248c2337a64,queue-proxy,worker3,2026-05-18 09:50:50.775319530+00:00,2026-05-18 09:50:50.870047413+00:00,94.727883
1779097850.7687707,resnet-00001-deployment-57c4bfb987-fg7mv,2bde5b2a4363ae79edd3d108c821b2a26b83f8a5b4f056be57024a7ac08214c5,queue-proxy,worker11,2026-05-18 09:50:50.928256036+00:00,2026-05-18 09:50:51.025551770+00:00,97.295734
1779097854.0317333,resnet-00001-deployment-57c4bfb987-wpgvt,d44b2161c0723dd0709018cffb5150747ddf7b069d1aeff8d40f2a25a089c74e,queue-proxy,worker4,2026-05-18 09:50:54.123621793+00:00,2026-05-18 09:50:54.259134123+00:00,135.51233
1779097854.0317333,resnet-00001-deployment-57c4bfb987-w7tbc,22ff01d7bd1f8452ffad24104ec2b55f6c50139c2de1d0eaf9fc7614f2faa8a7,queue-proxy,worker7,2026-05-18 09:50:53.955713912+00:00,2026-05-18 09:50:54.072807291+00:00,117.093379
1779097854.0317333,mobilenet-00001-deployment-59bbf999b6-6kxjf,d5cc9a9454b3ac80cf0fb8f0f6916525fd74c6280349bdd8a959a171c71b84ad,queue-proxy,worker10,2026-05-18 09:50:53.872758243+00:00,2026-05-18 09:50:53.974493175+00:00,101.734932
1779097854.0317333,mobilenet-00001-deployment-59bbf999b6-xvvkp,a2a0cfe9ce3e236a740e96225062b9f41b74b8e13cbed9d2439cadfaf0d5a3ca,queue-proxy,worker13,2026-05-18 09:50:53.896173778+00:00,2026-05-18 09:50:53.984151881+00:00,87.978103
1779097855.7818143,resnet-00001-deployment-57c4bfb987-bh8cw,5af5cd320341531ade8c829b8ac253b47d0e29916f48fdc0204d4ee5cc28efd2,queue-proxy,worker6,2026-05-18 09:50:55.794915013+00:00,2026-05-18 09:50:55.881935560+00:00,87.02054700000001
1779097855.7818143,resnet-00001-deployment-57c4bfb987-vq5xn,4ecefbf8901e672d0c19bbfacb98c6781343652ffc7a530cfdf3a74fa81b2544,queue-proxy,worker9,2026-05-18 09:50:55.880294933+00:00,2026-05-18 09:50:55.976351349+00:00,96.056416
1779097855.7818143,resnet-00001-deployment-57c4bfb987-w6td5,4e2ab20d7fd71f9cebad6b59796750a6c2fcd4c599f1f5416d207ede656cc827,queue-proxy,worker12,2026-05-18 09:50:55.828441660+00:00,2026-05-18 09:50:55.971879549+00:00,143.437889
1779097858.0754027,resnet-00001-deployment-57c4bfb987-l4wm8,c9cf64069aeec0ff8b794a50ade44bc1ae95f0acfe14bcff42e1160e6ebf7362,queue-proxy,worker5,2026-05-18 09:50:57.685196856+00:00,2026-05-18 09:50:57.791592209+00:00,106.395353
1779097858.0754027,resnet-00001-deployment-57c4bfb987-fc9sk,f9291cf8b91f299676994fdd630536123450fd3596396c1a4143c914b6722000,queue-proxy,worker8,2026-05-18 09:50:57.837018570+00:00,2026-05-18 09:50:57.933330035+00:00,96.311465
