index,function,size,latency_ms,execution_time_sec,type,status
0,fastfouriertransform,small,1621.1,0.006745,warm,200
1,grayscale,small,1963.6,0.019387,warm,200
2,genmatrix,small,1479.6,0.006766,warm,200
3,fastfouriertransform,large,1027.0,0.004946,warm,200
4,pagerank,small,1729.2,0.2426,warm,200
5,resnet,medium,2029.9,0.155282,cold,200
6,graphgen,small,1912.8,0.004933,warm,200
7,fastfouriertransform,small,232.6,0.004947,warm,200
8,genmatrix,large,314.7,0.000967,warm,200
9,resnet,small,1568.9,0.163749,warm,200
10,pagerank,small,543.6,0.010763,warm,200
11,pagerank,medium,439.2,0.045975,warm,200
12,genmatrix,medium,8.9,0.000205,warm,200
13,resnet,medium,602.8,0.171616,warm,200
14,graphgen,small,338.7,0.00391,warm,200
15,matrixmul,medium,1836.1,0.504825,warm,200
16,grayscale,small,17.2,0.006999,warm,200
17,genmatrix,medium,11.0,0.0002,warm,200
18,fastfouriertransform,small,22.6,0.004984,warm,200
19,matrixmul,small,1046.1,0.004967,warm,200
20,linpack,medium,2535.1,0.677292,cold,200
21,resnet,medium,132.5,0.127234,warm,200
22,graphgen,large,560.0,0.101976,warm,200
23,mobilenet,large,1936.6,0.045587,warm,200
24,fastfouriertransform,medium,649.5,0.634165,warm,200
25,fastfouriertransform,large,450.2,0.004893,warm,200
26,grayscale,large,5868.9,2.786617,cold,200
27,resnet,medium,125.2,0.120139,warm,200
28,resnet,small,124.6,0.119438,warm,200
29,fastfouriertransform,small,20.7,0.004938,warm,200
30,genmatrix,medium,11.4,0.000207,warm,200
31,fastfouriertransform,small,22.5,0.007651,warm,200
32,fastfouriertransform,medium,669.4,0.654341,warm,200
33,grayscale,medium,1641.3,0.05868,warm,200
34,linpack,small,14.0,0.0051,warm,200
35,linpack,medium,648.5,0.641432,warm,200
36,genmatrix,large,52.7,0.001219,warm,200
37,grayscale,large,6886.3,2.679597,cold,200
38,fastfouriertransform,large,19.7,0.004918,warm,200
39,fetchdata,large,1583.4,0.148914,warm,200
40,genmatrix,small,6.6,0.000146,warm,200
41,mobilenet,medium,31.0,0.026273,warm,200
42,grayscale,large,8319.8,2.676854,cold,200
43,pagerank,small,25.2,0.015549,warm,200
44,linpack,small,14.5,0.00538,warm,200
45,genmatrix,small,7.5,0.00014,warm,200
46,linpack,medium,652.4,0.644664,warm,200
47,grayscale,small,1535.8,0.006875,warm,200
48,genmatrix,large,38.3,0.000812,warm,200
49,linpack,small,58.7,0.005056,warm,200
50,mobilenet,medium,23.6,0.018221,warm,200
51,mobilenet,small,23.4,0.018612,warm,200
52,grayscale,small,559.8,0.006742,warm,200
53,genmatrix,large,36.7,0.000819,warm,200
54,pagerank,large,351.6,0.272728,warm,200
55,grayscale,large,8318.1,2.69491,cold,200
56,resnet,medium,126.7,0.121816,warm,200
57,resnet,medium,129.2,0.122459,warm,200
58,linpack,small,17.3,0.008064,warm,200
59,fetchdata,large,88.6,0.083305,warm,200
60,mobilenet,small,29.3,0.022644,warm,200
61,graphgen,small,40.9,0.00438,warm,200
62,fetchdata,large,89.2,0.083669,warm,200
63,fetchdata,large,86.9,0.081636,warm,200
64,matrixmul,large,26.1,0.007443,warm,200
65,fastfouriertransform,medium,678.7,0.662799,warm,200
66,matrixmul,large,22.4,0.007885,warm,200
67,mobilenet,large,29.6,0.023452,warm,200
68,grayscale,large,6211.8,2.690349,cold,200
69,graphgen,large,534.4,0.087214,warm,200
70,fastfouriertransform,large,18.7,0.004944,warm,200
71,pagerank,medium,64.7,0.043543,warm,200
72,linpack,small,16.1,0.008043,warm,200
73,grayscale,medium,1962.9,0.057251,warm,200
74,fetchdata,medium,98.2,0.092571,warm,200
75,graphgen,large,497.7,0.064755,warm,200
76,grayscale,large,9913.8,2.674371,cold,200
77,fetchdata,large,136.0,0.094722,warm,200
78,fastfouriertransform,large,19.1,0.004864,warm,200
79,grayscale,large,9770.2,2.712945,cold,200
80,pagerank,large,421.1,0.273369,warm,200
81,genmatrix,small,8.9,0.000138,warm,200
82,linpack,small,16.1,0.008089,warm,200
83,pagerank,large,355.7,0.279603,warm,200
84,graphgen,large,491.3,0.062546,warm,200
85,linpack,medium,688.9,0.681212,warm,200
86,graphgen,small,73.5,0.002872,warm,200
87,linpack,medium,936.3,0.646937,warm,200
88,genmatrix,small,7.2,0.000142,warm,200
89,genmatrix,large,50.0,0.001148,warm,200
90,fastfouriertransform,small,19.5,0.00489,warm,200
91,mobilenet,small,48.7,0.042804,warm,200
92,pagerank,small,18.5,0.009999,warm,200
93,fetchdata,large,94.7,0.089686,warm,200
94,mobilenet,large,25.3,0.019052,warm,200
95,fetchdata,medium,88.0,0.083228,warm,200
96,pagerank,large,392.4,0.267188,warm,200
97,matrixmul,small,19.6,0.004974,warm,200
98,pagerank,large,354.1,0.280218,warm,200
99,genmatrix,large,52.9,0.001184,warm,200
