index,function,size,latency_ms,execution_time_sec,type,status
0,fastfouriertransform,small,1789.8,0.005774,warm,200
1,grayscale,small,1612.1,0.016645,warm,200
2,genmatrix,small,1915.0,0.010403,warm,200
3,fastfouriertransform,large,1181.7,0.005534,warm,200
4,pagerank,small,2152.0,0.260545,cold,200
5,resnet,medium,12876.9,0.14768,cold,200
6,graphgen,small,6512.4,0.004957,cold,200
7,fastfouriertransform,small,375.2,0.012183,warm,200
8,genmatrix,large,762.3,0.00134,warm,200
9,resnet,small,13199.3,0.231245,cold,200
10,pagerank,small,965.6,0.010648,warm,200
11,pagerank,medium,861.6,0.046197,warm,200
12,genmatrix,medium,8.9,0.000202,warm,200
13,resnet,medium,11414.6,0.135108,cold,200
14,graphgen,small,5452.2,0.002795,cold,200
15,matrixmul,medium,2188.5,0.506432,cold,200
16,grayscale,small,14.9,0.006939,warm,200
17,genmatrix,medium,11.5,0.000203,warm,200
18,fastfouriertransform,small,33.5,0.00508,warm,200
19,matrixmul,small,1398.7,0.005077,warm,200
20,linpack,medium,2096.7,0.689865,cold,200
21,resnet,medium,9995.6,0.178828,cold,200
22,graphgen,large,3863.6,0.106886,cold,200
23,mobilenet,large,1503.7,0.027421,warm,200
24,fastfouriertransform,medium,644.9,0.615361,warm,200
25,fastfouriertransform,large,451.3,0.005038,warm,200
26,grayscale,large,2904.2,2.764883,cold,200
27,resnet,medium,9367.9,0.256704,cold,200
28,resnet,small,8912.3,0.312942,cold,200
29,fastfouriertransform,small,34.2,0.005109,warm,200
30,genmatrix,medium,11.5,0.0002,warm,200
31,fastfouriertransform,small,36.3,0.007493,warm,200
32,fastfouriertransform,medium,726.9,0.697847,warm,200
33,grayscale,medium,1521.9,0.058723,warm,200
34,linpack,small,15.7,0.005083,warm,200
35,linpack,medium,650.9,0.641303,warm,200
36,genmatrix,large,38.2,0.000773,warm,200
37,grayscale,large,3464.5,2.683318,cold,200
38,fastfouriertransform,large,34.7,0.00506,warm,200
39,fetchdata,large,1629.7,0.131969,warm,200
40,genmatrix,small,7.3,0.00014,warm,200
41,mobilenet,medium,26.2,0.018205,warm,200
42,grayscale,large,7894.6,2.671748,cold,200
43,pagerank,small,114.2,0.015719,warm,200
44,linpack,small,15.3,0.005118,warm,200
45,genmatrix,small,8.3,0.000162,warm,200
46,linpack,medium,676.4,0.666902,warm,200
47,grayscale,small,1427.8,0.00706,warm,200
48,genmatrix,large,50.9,0.001216,warm,200
49,linpack,small,84.7,0.005992,warm,200
50,mobilenet,medium,22.4,0.017541,warm,200
51,mobilenet,small,23.1,0.017808,warm,200
52,grayscale,small,428.8,0.007129,warm,200
53,genmatrix,large,52.0,0.001188,warm,200
54,pagerank,large,385.4,0.295572,warm,200
55,grayscale,large,5322.2,2.669579,cold,200
56,resnet,medium,4223.6,0.217068,cold,200
57,resnet,medium,3808.2,0.204932,cold,200
58,linpack,small,15.3,0.005113,warm,200
59,fetchdata,large,84.9,0.079094,warm,200
60,mobilenet,small,22.8,0.018001,warm,200
61,graphgen,small,41.1,0.004812,warm,200
62,fetchdata,large,85.0,0.07989,warm,200
63,fetchdata,large,84.6,0.079484,warm,200
64,matrixmul,large,26.8,0.008077,warm,200
65,fastfouriertransform,medium,704.9,0.676827,warm,200
66,matrixmul,large,23.0,0.007922,warm,200
67,mobilenet,large,25.4,0.017964,warm,200
68,grayscale,large,10889.1,2.677896,cold,200
69,graphgen,large,493.2,0.063277,warm,200
70,fastfouriertransform,large,34.6,0.005061,warm,200
71,pagerank,medium,68.0,0.047485,warm,200
72,linpack,small,16.2,0.005126,warm,200
73,grayscale,medium,1712.2,0.058424,warm,200
74,fetchdata,medium,92.8,0.087051,warm,200
75,graphgen,large,490.2,0.063236,warm,200
76,grayscale,large,9317.0,2.671308,cold,200
77,fetchdata,large,126.1,0.087455,warm,200
78,fastfouriertransform,large,34.1,0.005078,warm,200
79,grayscale,large,8743.2,2.673531,cold,200
80,pagerank,large,429.5,0.289002,warm,200
81,genmatrix,small,7.5,0.000102,warm,200
82,linpack,small,18.6,0.00808,warm,200
83,pagerank,large,354.7,0.281613,warm,200
84,graphgen,large,498.4,0.062577,warm,200
85,linpack,medium,688.7,0.676472,warm,200
86,graphgen,small,90.5,0.002833,warm,200
87,linpack,medium,931.0,0.64164,warm,200
88,genmatrix,small,7.6,0.000143,warm,200
89,genmatrix,large,51.8,0.001193,warm,200
90,fastfouriertransform,small,34.2,0.005138,warm,200
91,mobilenet,small,36.4,0.030878,warm,200
92,pagerank,small,19.0,0.010035,warm,200
93,fetchdata,large,94.5,0.089062,warm,200
94,mobilenet,large,29.0,0.023475,warm,200
95,fetchdata,medium,89.6,0.084375,warm,200
96,pagerank,large,361.8,0.286497,warm,200
97,matrixmul,small,26.8,0.007422,warm,200
98,pagerank,large,408.6,0.287252,warm,200
99,genmatrix,large,49.9,0.001266,warm,200
100,grayscale,medium,4505.5,0.058905,cold,200
101,linpack,medium,649.8,0.64069,warm,200
102,pagerank,medium,65.9,0.046136,warm,200
103,fastfouriertransform,small,36.8,0.007351,warm,200
104,genmatrix,small,8.2,0.000142,warm,200
105,linpack,small,13.9,0.005096,warm,200
106,resnet,large,204.4,0.189914,warm,200
107,genmatrix,large,47.6,0.001062,warm,200
108,genmatrix,small,6.6,0.00014,warm,200
109,fastfouriertransform,large,35.8,0.007367,warm,200
110,graphgen,small,39.2,0.004441,warm,200
111,fastfouriertransform,small,36.5,0.007427,warm,200
112,linpack,small,17.2,0.007596,warm,200
113,pagerank,small,26.5,0.015795,warm,200
114,grayscale,large,2803.1,2.692026,cold,200
115,mobilenet,small,28.5,0.022811,warm,200
116,pagerank,small,25.9,0.015728,warm,200
117,resnet,large,126.3,0.120987,warm,200
118,mobilenet,small,28.0,0.022493,warm,200
119,mobilenet,medium,27.6,0.022593,warm,200
120,genmatrix,small,8.2,0.00014,warm,200
121,fastfouriertransform,large,37.1,0.007609,warm,200
122,matrixmul,medium,556.7,0.543639,warm,200
123,matrixmul,medium,874.4,0.504266,warm,200
124,mobilenet,large,27.6,0.0226,warm,200
125,graphgen,large,514.1,0.083866,warm,200
126,fastfouriertransform,small,37.2,0.007838,warm,200
127,matrixmul,large,286.1,0.005001,warm,200
128,linpack,small,14.3,0.005097,warm,200
129,genmatrix,small,7.6,0.000145,warm,200
130,genmatrix,large,49.4,0.001206,warm,200
131,mobilenet,small,28.7,0.022575,warm,200
132,matrixmul,small,21.1,0.005018,warm,200
133,grayscale,medium,71.5,0.057772,warm,200
134,genmatrix,small,7.2,0.000139,warm,200
135,mobilenet,large,32.1,0.026539,warm,200
136,fastfouriertransform,small,34.3,0.005083,warm,200
137,pagerank,small,26.5,0.01567,warm,200
138,fastfouriertransform,small,33.7,0.005044,warm,200
139,fetchdata,medium,84.5,0.07905,warm,200
140,mobilenet,medium,23.0,0.017767,warm,200
141,genmatrix,medium,10.8,0.000199,warm,200
142,graphgen,small,27.2,0.002743,warm,200
143,matrixmul,small,20.4,0.004986,warm,200
144,matrixmul,medium,518.1,0.504089,warm,200
145,mobilenet,medium,23.0,0.017591,warm,200
146,matrixmul,large,127.6,0.005004,warm,200
147,pagerank,large,391.6,0.303099,warm,200
148,mobilenet,small,23.4,0.017641,warm,200
149,genmatrix,medium,11.3,0.000196,warm,200
150,genmatrix,small,5.7,0.000103,warm,200
151,resnet,large,156.7,0.14847,warm,200
152,pagerank,small,19.0,0.010055,warm,200
153,linpack,small,17.6,0.008048,warm,200
154,graphgen,large,521.2,0.092959,warm,200
155,mobilenet,large,22.9,0.017689,warm,200
156,pagerank,small,18.9,0.009944,warm,200
157,graphgen,large,490.6,0.063821,warm,200
158,fastfouriertransform,small,37.7,0.007953,warm,200
159,fastfouriertransform,large,36.7,0.007881,warm,200
160,fastfouriertransform,large,36.5,0.007897,warm,200
161,genmatrix,medium,11.7,0.000196,warm,200
162,fastfouriertransform,large,37.1,0.007822,warm,200
163,genmatrix,large,51.2,0.001211,warm,200
164,resnet,small,126.5,0.121078,warm,200
165,resnet,small,132.6,0.124901,warm,200
166,matrixmul,large,19.4,0.005003,warm,200
167,resnet,large,126.7,0.121178,warm,200
168,pagerank,medium,116.7,0.09555,warm,200
169,grayscale,small,17.7,0.010733,warm,200
170,linpack,small,16.2,0.00757,warm,200
171,grayscale,medium,72.4,0.058761,warm,200
172,fetchdata,large,92.0,0.086146,warm,200
173,grayscale,medium,101.7,0.087276,warm,200
174,linpack,small,16.1,0.008033,warm,200
175,graphgen,medium,107.2,0.012547,warm,200
176,resnet,large,183.9,0.172426,warm,200
177,fastfouriertransform,small,37.0,0.007841,warm,200
178,pagerank,small,26.1,0.015395,warm,200
179,pagerank,medium,95.1,0.071112,warm,200
180,fetchdata,medium,93.2,0.087674,warm,200
181,fastfouriertransform,small,37.1,0.007819,warm,200
182,linpack,medium,652.7,0.642694,warm,200
183,fetchdata,medium,91.6,0.086356,warm,200
184,pagerank,large,380.1,0.289072,warm,200
185,grayscale,large,2802.2,2.68637,cold,200
186,pagerank,small,17.4,0.010204,warm,200
187,pagerank,medium,62.8,0.046734,warm,200
188,fastfouriertransform,small,34.0,0.007408,warm,200
189,grayscale,small,13.1,0.007071,warm,200
190,fastfouriertransform,large,34.8,0.008771,warm,200
191,pagerank,small,19.1,0.010059,warm,200
192,grayscale,medium,71.6,0.057553,warm,200
193,resnet,small,152.2,0.14648,warm,200
194,linpack,small,12.7,0.005151,warm,200
195,grayscale,large,2832.9,2.718284,cold,200
196,mobilenet,medium,24.3,0.018324,warm,200
197,graphgen,small,41.3,0.004338,warm,200
198,matrixmul,medium,549.4,0.532539,warm,200
199,graphgen,small,34.7,0.004128,warm,200
200,linpack,small,13.7,0.0051,warm,200
201,grayscale,small,13.7,0.006825,warm,200
202,mobilenet,large,23.4,0.017771,warm,200
203,matrixmul,large,19.2,0.004994,warm,200
204,graphgen,small,28.2,0.002985,warm,200
205,fastfouriertransform,large,33.6,0.004961,warm,200
206,fetchdata,large,131.6,0.126362,warm,200
207,graphgen,medium,106.1,0.013163,warm,200
208,resnet,large,131.8,0.126304,warm,200
209,fetchdata,medium,79.0,0.074401,warm,200
210,fetchdata,small,82.3,0.077271,warm,200
211,grayscale,medium,68.5,0.057741,warm,200
212,graphgen,medium,105.6,0.012505,warm,200
213,genmatrix,large,36.6,0.000777,warm,200
214,genmatrix,large,34.4,0.000775,warm,200
215,fastfouriertransform,medium,700.5,0.671463,warm,200
216,pagerank,medium,145.5,0.121629,warm,200
217,resnet,large,152.7,0.144096,warm,200
218,fetchdata,small,93.3,0.087798,warm,200
219,fetchdata,small,93.3,0.088367,warm,200
220,matrixmul,small,19.3,0.004974,warm,200
221,fetchdata,large,91.5,0.086505,warm,200
222,linpack,medium,689.9,0.680308,warm,200
223,genmatrix,medium,12.8,0.000194,warm,200
224,fetchdata,large,91.5,0.085982,warm,200
225,fastfouriertransform,medium,667.3,0.638401,warm,200
226,graphgen,medium,138.9,0.01857,warm,200
227,genmatrix,small,7.7,0.00014,warm,200
228,mobilenet,medium,31.6,0.024595,warm,200
229,grayscale,small,19.3,0.010668,warm,200
230,genmatrix,small,7.8,0.000139,warm,200
231,genmatrix,medium,14.2,0.000273,warm,200
232,linpack,medium,653.6,0.644522,warm,200
233,fastfouriertransform,medium,678.0,0.649064,warm,200
234,linpack,large,260.4,0.005063,warm,200
235,pagerank,medium,67.1,0.046026,warm,200
236,pagerank,medium,64.0,0.04448,warm,200
237,graphgen,small,27.9,0.002774,warm,200
238,grayscale,small,19.0,0.010791,warm,200
239,resnet,medium,145.2,0.139041,warm,200
240,graphgen,small,26.8,0.002953,warm,200
241,resnet,medium,129.1,0.122619,warm,200
242,linpack,large,14.3,0.005096,warm,200
243,linpack,medium,653.4,0.645399,warm,200
244,resnet,large,127.4,0.122032,warm,200
245,fastfouriertransform,medium,709.8,0.680818,warm,200
246,resnet,small,126.3,0.120777,warm,200
247,grayscale,small,19.5,0.010975,warm,200
248,matrixmul,small,19.4,0.005033,warm,200
249,pagerank,large,394.3,0.302942,warm,200
250,genmatrix,medium,14.0,0.000256,warm,200
251,matrixmul,small,23.8,0.007903,warm,200
252,linpack,large,17.7,0.00805,warm,200
253,linpack,large,15.2,0.008035,warm,200
254,fastfouriertransform,large,33.8,0.005055,warm,200
255,grayscale,large,2838.6,2.721791,cold,200
256,grayscale,large,2790.0,2.674533,cold,200
257,matrixmul,medium,558.2,0.54281,warm,200
258,matrixmul,large,369.6,0.005,warm,200
259,grayscale,large,4915.2,2.694014,cold,200
260,fetchdata,small,83.0,0.07816,warm,200
261,matrixmul,large,19.7,0.00498,warm,200
262,matrixmul,large,16.3,0.004992,warm,200
263,fetchdata,large,85.0,0.079977,warm,200
264,resnet,medium,156.0,0.145591,warm,200
265,matrixmul,large,19.3,0.005003,warm,200
266,graphgen,medium,106.9,0.012974,warm,200
267,grayscale,small,386.8,0.011203,warm,200
268,matrixmul,large,18.8,0.004998,warm,200
269,resnet,large,126.5,0.12283,warm,200
270,linpack,medium,694.1,0.68414,warm,200
271,mobilenet,medium,23.3,0.017826,warm,200
272,genmatrix,large,36.3,0.000794,warm,200
273,mobilenet,large,23.8,0.018332,warm,200
274,fetchdata,large,93.0,0.087899,warm,200
275,fastfouriertransform,medium,712.2,0.683451,warm,200
276,pagerank,large,430.6,0.288773,warm,200
277,resnet,medium,127.1,0.121412,warm,200
278,fastfouriertransform,small,119.3,0.00496,warm,200
279,grayscale,small,13.7,0.006815,warm,200
280,genmatrix,small,6.0,0.000104,warm,200
281,graphgen,small,28.5,0.003067,warm,200
282,genmatrix,medium,11.2,0.000197,warm,200
283,resnet,small,132.2,0.126872,warm,200
284,mobilenet,medium,30.3,0.02406,warm,200
285,resnet,small,132.6,0.125698,warm,200
286,matrixmul,medium,553.0,0.536955,warm,200
287,matrixmul,small,363.3,0.004997,warm,200
288,fetchdata,large,93.9,0.08816,warm,200
289,graphgen,small,41.4,0.004702,warm,200
290,matrixmul,small,18.3,0.005003,warm,200
291,fetchdata,large,92.9,0.087695,warm,200
292,pagerank,medium,67.7,0.046325,warm,200
293,graphgen,large,531.3,0.095107,warm,200
294,genmatrix,small,7.8,0.00014,warm,200
295,mobilenet,small,28.8,0.023054,warm,200
296,mobilenet,large,30.5,0.023519,warm,200
297,pagerank,large,361.3,0.285625,warm,200
298,resnet,medium,225.7,0.220583,warm,200
299,mobilenet,large,31.4,0.025601,warm,200
300,pagerank,medium,64.6,0.044523,warm,200
301,pagerank,medium,112.9,0.045243,warm,200
302,fetchdata,large,93.4,0.087363,warm,200
303,mobilenet,medium,34.5,0.023765,warm,200
304,grayscale,small,12.9,0.006881,warm,200
305,grayscale,large,2863.3,2.746247,cold,200
306,mobilenet,large,54.3,0.047924,warm,200
307,genmatrix,medium,15.8,0.000292,warm,200
308,mobilenet,small,54.3,0.048357,warm,200
309,grayscale,small,18.1,0.010808,warm,200
310,grayscale,medium,93.8,0.082086,warm,200
311,linpack,large,13.7,0.005085,warm,200
312,fastfouriertransform,small,37.5,0.008076,warm,200
313,fetchdata,small,84.3,0.078548,warm,200
314,matrixmul,large,26.5,0.007905,warm,200
315,fetchdata,large,84.5,0.079332,warm,200
316,genmatrix,small,8.1,0.000141,warm,200
317,matrixmul,medium,543.8,0.52962,warm,200
318,linpack,large,14.8,0.005094,warm,200
319,mobilenet,medium,23.9,0.01805,warm,200
320,graphgen,small,38.7,0.00426,warm,200
321,matrixmul,medium,519.3,0.505719,warm,200
322,resnet,large,151.3,0.145166,warm,200
323,graphgen,large,535.0,0.079781,warm,200
324,matrixmul,medium,520.1,0.505831,warm,200
325,graphgen,medium,213.4,0.022618,warm,200
326,grayscale,medium,92.4,0.079537,warm,200
327,matrixmul,large,19.6,0.005067,warm,200
328,pagerank,large,370.3,0.277731,warm,200
329,genmatrix,medium,11.2,0.000206,warm,200
330,genmatrix,medium,9.0,0.000202,warm,200
331,matrixmul,medium,522.6,0.507134,warm,200
332,graphgen,medium,107.3,0.013056,warm,200
333,linpack,large,17.5,0.008072,warm,200
334,matrixmul,large,18.1,0.005,warm,200
335,fetchdata,medium,84.6,0.07955,warm,200
336,fetchdata,large,90.4,0.085239,warm,200
337,pagerank,small,19.5,0.010098,warm,200
338,matrixmul,large,18.1,0.005026,warm,200
339,resnet,large,145.2,0.139152,warm,200
340,graphgen,small,28.3,0.002997,warm,200
341,matrixmul,small,19.3,0.004998,warm,200
342,mobilenet,small,30.8,0.023254,warm,200
343,graphgen,medium,106.6,0.01285,warm,200
344,matrixmul,medium,558.2,0.543561,warm,200
345,genmatrix,medium,10.5,0.000202,warm,200
346,linpack,medium,693.6,0.68445,warm,200
347,matrixmul,medium,537.8,0.521833,warm,200
348,matrixmul,medium,852.5,0.509535,warm,200
349,fastfouriertransform,medium,715.8,0.686815,warm,200
350,graphgen,large,517.4,0.090692,warm,200
351,pagerank,small,19.4,0.010096,warm,200
352,linpack,small,14.4,0.005084,warm,200
353,fastfouriertransform,large,34.3,0.005065,warm,200
354,graphgen,small,26.2,0.002913,warm,200
355,genmatrix,small,8.0,0.000144,warm,200
356,graphgen,large,491.7,0.064323,warm,200
357,fetchdata,small,140.6,0.135138,warm,200
358,fetchdata,medium,89.0,0.08482,warm,200
359,fastfouriertransform,large,34.4,0.005054,warm,200
360,genmatrix,medium,15.3,0.000294,warm,200
361,grayscale,medium,71.2,0.058413,warm,200
362,fetchdata,large,92.6,0.086436,warm,200
363,resnet,large,151.2,0.144709,warm,200
364,fastfouriertransform,small,34.4,0.00513,warm,200
365,grayscale,small,19.3,0.010706,warm,200
366,resnet,small,197.1,0.191128,warm,200
367,grayscale,large,2841.5,2.72771,cold,200
368,matrixmul,medium,546.0,0.531041,warm,200
369,genmatrix,small,7.9,0.000142,warm,200
370,resnet,large,129.1,0.123217,warm,200
371,genmatrix,small,8.1,0.000144,warm,200
372,grayscale,large,2837.7,2.714674,cold,200
373,resnet,small,127.1,0.121931,warm,200
374,resnet,small,128.1,0.121229,warm,200
375,linpack,large,17.8,0.008274,warm,200
376,matrixmul,large,21.1,0.005034,warm,200
377,linpack,small,16.4,0.008067,warm,200
378,pagerank,large,401.5,0.308926,warm,200
379,linpack,small,15.4,0.007548,warm,200
380,matrixmul,medium,521.7,0.50652,warm,200
381,fastfouriertransform,medium,672.5,0.643913,warm,200
382,linpack,large,16.3,0.008026,warm,200
383,mobilenet,large,24.8,0.017702,warm,200
384,fetchdata,medium,85.8,0.080694,warm,200
385,fetchdata,large,83.7,0.078574,warm,200
386,pagerank,large,406.5,0.27667,warm,200
387,grayscale,large,2795.9,2.679331,cold,200
388,pagerank,medium,64.2,0.044698,warm,200
389,mobilenet,medium,23.0,0.017793,warm,200
390,resnet,medium,128.1,0.122235,warm,200
391,linpack,small,18.1,0.008848,warm,200
392,fastfouriertransform,medium,672.9,0.643808,warm,200
393,mobilenet,small,24.1,0.017737,warm,200
394,mobilenet,large,26.3,0.017617,warm,200
395,resnet,large,132.4,0.127026,warm,200
396,matrixmul,medium,561.8,0.544249,warm,200
397,graphgen,medium,108.5,0.013238,warm,200
398,linpack,small,17.7,0.008088,warm,200
399,mobilenet,small,23.0,0.017853,warm,200
400,linpack,medium,693.7,0.685542,warm,200
401,linpack,medium,1127.5,0.64462,warm,200
402,resnet,large,127.5,0.122272,warm,200
403,grayscale,large,2798.7,2.685433,cold,200
404,graphgen,large,497.4,0.065794,warm,200
405,genmatrix,small,6.9,0.000106,warm,200
406,genmatrix,large,36.9,0.000815,warm,200
407,matrixmul,medium,539.2,0.523561,warm,200
408,pagerank,small,28.6,0.01025,warm,200
409,mobilenet,large,29.3,0.024168,warm,200
410,mobilenet,medium,30.8,0.022947,warm,200
411,graphgen,small,38.8,0.004504,warm,200
412,grayscale,small,954.6,0.012354,warm,200
413,matrixmul,large,19.7,0.005058,warm,200
414,genmatrix,medium,14.3,0.000288,warm,200
415,resnet,medium,151.8,0.146064,warm,200
416,mobilenet,large,30.0,0.023697,warm,200
417,pagerank,medium,66.6,0.045281,warm,200
418,matrixmul,large,19.1,0.005022,warm,200
419,pagerank,medium,115.2,0.046087,warm,200
420,linpack,large,13.1,0.005065,warm,200
421,mobilenet,medium,28.5,0.022817,warm,200
422,grayscale,medium,71.8,0.057631,warm,200
423,genmatrix,small,7.3,0.000144,warm,200
