index,function,size,latency_ms,execution_time_sec,type,status
0,fastfouriertransform,small,1847.5,0.007282,warm,200
1,grayscale,small,1591.8,0.017383,warm,200
2,genmatrix,small,1985.3,0.008358,warm,200
3,fastfouriertransform,large,1261.9,0.005349,warm,200
4,pagerank,small,1946.5,0.273526,warm,200
5,resnet,medium,1911.1,0.197352,warm,200
6,graphgen,small,1529.3,0.005057,warm,200
7,fastfouriertransform,small,455.4,0.005233,warm,200
8,genmatrix,large,822.9,0.001144,warm,200
9,resnet,small,1244.2,0.130304,warm,200
10,pagerank,small,763.8,0.011656,warm,200
11,pagerank,medium,662.8,0.044735,warm,200
12,genmatrix,medium,20.4,0.000201,warm,200
13,resnet,medium,635.7,0.190364,warm,200
14,graphgen,small,25.2,0.002777,warm,200
15,matrixmul,medium,2264.7,0.517583,cold,200
16,grayscale,small,20.7,0.010174,warm,200
17,genmatrix,medium,14.2,0.000291,warm,200
18,fastfouriertransform,small,19.6,0.005642,warm,200
19,matrixmul,small,1474.9,0.004992,warm,200
20,linpack,medium,2031.7,0.642473,cold,200
21,resnet,medium,128.2,0.122912,warm,200
22,graphgen,large,558.8,0.1216,warm,200
23,mobilenet,large,4904.8,0.038324,cold,200
24,fastfouriertransform,medium,675.1,0.660468,warm,200
25,fastfouriertransform,large,477.8,0.004974,warm,200
26,grayscale,large,5793.9,2.694553,cold,200
27,resnet,medium,126.5,0.121384,warm,200
28,resnet,small,130.3,0.124258,warm,200
29,fastfouriertransform,small,19.0,0.005053,warm,200
30,genmatrix,medium,15.0,0.000291,warm,200
31,fastfouriertransform,small,24.3,0.008842,warm,200
32,fastfouriertransform,medium,693.0,0.679723,warm,200
33,grayscale,medium,1554.9,0.058066,warm,200
34,linpack,small,14.3,0.005069,warm,200
35,linpack,medium,648.1,0.641295,warm,200
36,genmatrix,large,52.0,0.001169,warm,200
37,grayscale,large,6539.7,2.697576,cold,200
38,fastfouriertransform,large,18.3,0.005003,warm,200
39,fetchdata,large,1594.9,0.149515,warm,200
40,genmatrix,small,6.3,0.000139,warm,200
41,mobilenet,medium,1328.4,0.02498,warm,200
42,grayscale,large,8404.7,2.689861,cold,200
43,pagerank,small,25.1,0.015718,warm,200
44,linpack,small,13.1,0.005102,warm,200
45,genmatrix,small,7.2,0.000162,warm,200
46,linpack,medium,676.3,0.668474,warm,200
47,grayscale,small,1466.2,0.006871,warm,200
48,genmatrix,large,48.3,0.001085,warm,200
49,linpack,small,83.0,0.006429,warm,200
50,mobilenet,medium,29.2,0.023079,warm,200
51,mobilenet,small,27.9,0.022284,warm,200
52,grayscale,small,489.0,0.006837,warm,200
53,genmatrix,large,52.5,0.001183,warm,200
54,pagerank,large,396.1,0.296319,warm,200
55,grayscale,large,6119.1,2.669488,cold,200
56,resnet,medium,152.9,0.148082,warm,200
57,resnet,medium,127.9,0.122728,warm,200
58,linpack,small,15.0,0.005301,warm,200
59,fetchdata,large,88.2,0.082885,warm,200
60,mobilenet,small,29.5,0.023412,warm,200
61,graphgen,small,41.4,0.004339,warm,200
62,fetchdata,large,98.8,0.093107,warm,200
63,fetchdata,large,96.5,0.090752,warm,200
64,matrixmul,large,25.4,0.007999,warm,200
65,fastfouriertransform,medium,645.2,0.631006,warm,200
66,matrixmul,large,22.2,0.007891,warm,200
67,mobilenet,large,29.4,0.02307,warm,200
68,grayscale,large,11696.7,2.674328,cold,200
69,graphgen,large,531.9,0.083533,warm,200
70,fastfouriertransform,large,18.3,0.005027,warm,200
71,pagerank,medium,63.8,0.043498,warm,200
72,linpack,small,13.4,0.00508,warm,200
73,grayscale,medium,1988.0,0.057452,warm,200
74,fetchdata,medium,98.2,0.09209,warm,200
75,graphgen,large,491.9,0.063369,warm,200
76,grayscale,large,10134.0,2.680395,cold,200
77,fetchdata,large,130.0,0.097098,warm,200
78,fastfouriertransform,large,18.7,0.005078,warm,200
79,grayscale,large,9989.4,2.672187,cold,200
80,pagerank,large,407.4,0.267921,warm,200
81,genmatrix,small,6.9,0.000102,warm,200
82,linpack,small,16.1,0.00824,warm,200
83,pagerank,large,347.0,0.273674,warm,200
84,graphgen,large,493.2,0.062795,warm,200
85,linpack,medium,697.2,0.690306,warm,200
86,graphgen,small,151.6,0.005807,warm,200
87,linpack,medium,946.5,0.647665,warm,200
88,genmatrix,small,7.3,0.000107,warm,200
89,genmatrix,large,51.9,0.001212,warm,200
90,fastfouriertransform,small,19.2,0.00528,warm,200
91,mobilenet,small,29.4,0.023336,warm,200
92,pagerank,small,19.4,0.00994,warm,200
93,fetchdata,large,87.9,0.08267,warm,200
94,mobilenet,large,29.0,0.022955,warm,200
