iteration,latency_s,warm_ms,overhead_ms
60,1696.6378688812256,5.354881286621094,1691.2829875946045
61,1839.0028476715088,5.469799041748047,1833.5330486297607
62,1851.367235183716,6.500482559204102,1844.866752624512
63,1729.4719219207764,7.257461547851562,1722.2144603729248
64,1224.5979309082031,4.734277725219727,1219.8636531829834
65,1843.5978889465327,5.945444107055664,1837.6524448394773
66,1213.675022125244,5.021333694458008,1208.653688430786
67,1726.1481285095217,5.481719970703125,1720.6664085388184
68,1941.908836364746,5.791425704956055,1936.11741065979
69,1715.9881591796875,5.894660949707031,1710.0934982299805
70,1323.9214420318604,5.964279174804688,1317.9571628570557
71,1024.0375995635986,5.065441131591797,1018.9721584320068
72,1759.4823837280271,5.217075347900391,1754.265308380127
73,1410.3033542633057,5.842208862304688,1404.461145401001
74,1700.958490371704,6.918907165527344,1694.0395832061768
75,1707.708120346069,5.123615264892578,1702.5845050811768
76,1754.9448013305664,6.076335906982422,1748.868465423584
77,1497.856378555298,4.46629524230957,1493.3900833129885
78,1565.9782886505127,4.645586013793945,1561.3327026367188
79,1983.0005168914795,6.293296813964844,1976.7072200775144
80,1588.749647140503,7.292985916137695,1581.4566612243652
81,1331.120252609253,5.120038986206055,1326.0002136230469
82,1425.4624843597412,5.5561065673828125,1419.9063777923584
83,1447.6475715637207,5.47480583190918,1442.1727657318115
84,1278.1386375427246,6.157636642456055,1271.9810009002686
85,1404.311180114746,4.740715026855469,1399.5704650878906
86,2054.0170669555664,7.377147674560547,2046.6399192810056
87,1571.3725090026855,5.157232284545898,1566.2152767181396
88,1977.1595001220703,4.960536956787109,1972.1989631652832
89,1756.2673091888428,5.250453948974609,1751.0168552398682
90,1529.1526317596436,5.335807800292969,1523.8168239593506
91,1919.916391372681,6.470918655395508,1913.4454727172847
92,1486.3224029541016,6.008386611938477,1480.314016342163
93,1234.4770431518557,5.136251449584961,1229.3407917022705
94,1512.4928951263428,5.593299865722656,1506.89959526062
95,1941.868543624878,5.11479377746582,1936.753749847412
96,1916.677474975586,6.258249282836914,1910.419225692749
97,2692.4149990081787,5.432844161987305,2686.9821548461914
98,2187.1109008789062,6.249189376831055,2180.861711502075
99,1748.114824295044,5.114078521728516,1743.0007457733154
100,1325.3169059753418,5.561590194702148,1319.7553157806396
101,1233.572244644165,5.219697952270508,1228.3525466918943
102,1726.8457412719729,5.332708358764648,1721.513032913208
103,1328.67431640625,5.222797393798828,1323.4515190124512
104,1754.9223899841309,5.713224411010742,1749.20916557312
105,1519.7381973266602,8.75091552734375,1510.9872817993164
106,1430.0758838653564,5.108118057250977,1424.9677658081057
107,1508.4052085876465,5.667924880981445,1502.737283706665
108,1702.798843383789,5.560636520385742,1697.238206863403
109,1706.8588733673096,4.427671432495117,1702.4312019348145
110,2159.5993041992188,4.751443862915039,2154.847860336304
111,1224.003791809082,6.156206130981445,1217.8475856781006
112,1855.189323425293,4.800081253051758,1850.3892421722408
113,1555.2763938903809,5.623579025268555,1549.6528148651123
114,1906.0544967651367,4.997014999389648,1901.057481765747
115,1925.354242324829,6.191730499267578,1919.1625118255613
116,2291.010856628418,4.421710968017578,2286.5891456604004
117,2175.628423690796,5.056619644165039,2170.571804046631
118,2021.3327407836916,5.440473556518555,2015.8922672271729
119,1411.3612174987793,5.604028701782227,1405.757188796997
120,1585.6871604919434,5.358219146728516,1580.3289413452148
121,2131.415605545044,5.455970764160156,2125.959634780884
122,1336.801290512085,6.257295608520508,1330.5439949035645
123,1855.0777435302732,5.933761596679688,1849.1439819335935
124,1709.8901271820068,5.445718765258789,1704.444408416748
125,1762.6638412475586,5.168914794921875,1757.4949264526367
126,1637.4306678771973,6.232261657714844,1631.1984062194824
127,1212.3117446899414,6.616115570068359,1205.695629119873
128,2425.243854522705,5.076408386230469,2420.1674461364746
129,1486.4351749420166,5.777359008789063,1480.6578159332275
130,2337.7280235290527,5.445480346679688,2332.282543182373
131,1026.8440246582031,5.50389289855957,1021.3401317596436
132,1763.1897926330566,5.474090576171875,1757.7157020568848
133,1971.1389541625977,6.154537200927734,1964.98441696167
134,1836.8210792541504,5.819559097290039,1831.0015201568604
135,1018.4919834136964,5.547285079956055,1012.9446983337402
136,2059.109687805176,5.58161735534668,2053.528070449829
137,1940.378189086914,6.155729293823242,1934.2224597930908
138,1449.876308441162,4.611730575561523,1445.2645778656006
139,1191.3156509399414,4.818201065063477,1186.497449874878
140,1736.5679740905762,6.293058395385742,1730.2749156951904
141,1017.1315670013428,4.971504211425781,1012.160062789917
142,1158.4405899047852,4.96220588684082,1153.4783840179443
143,1689.1977787017822,5.414247512817383,1683.7835311889648
144,1907.9160690307615,6.161689758300781,1901.754379272461
145,1857.156753540039,5.869388580322266,1851.2873649597168
146,1654.1776657104492,4.555702209472656,1649.6219635009766
147,1716.2423133850098,4.858970642089844,1711.38334274292
148,1626.2366771697998,5.433797836303711,1620.802879333496
149,1954.4825553894043,4.814863204956055,1949.667692184448
150,1332.8561782836914,5.611419677734375,1327.244758605957
151,1348.18434715271,5.726099014282227,1342.4582481384275
152,1677.3977279663086,4.881620407104492,1672.516107559204
153,1558.3627223968506,5.188941955566406,1553.1737804412842
154,1294.9402332305908,4.511117935180664,1290.4291152954102
155,1760.0297927856443,5.548715591430664,1754.481077194214
156,1334.0296745300293,4.390716552734375,1329.638957977295
157,1230.5116653442385,5.406379699707031,1225.1052856445312
158,2046.8032360076904,4.937648773193359,2041.865587234497
159,1025.9275436401367,5.086183547973633,1020.8413600921632
160,1592.1063423156738,4.537343978881836,1587.568998336792
161,1385.6868743896484,5.724430084228516,1379.96244430542
162,1052.0823001861572,7.1010589599609375,1044.9812412261963
163,1329.756259918213,4.809856414794922,1324.946403503418
164,1389.4102573394775,4.992008209228516,1384.418249130249
165,2272.671222686768,4.726886749267578,2267.9443359375
166,1020.038604736328,5.089998245239258,1014.9486064910888
167,1627.431869506836,4.582881927490234,1622.8489875793457
168,1874.4146823883057,5.39398193359375,1869.020700454712
169,1732.518434524536,4.479646682739258,1728.0387878417969
170,1753.0555725097656,4.299640655517578,1748.755931854248
171,2112.241506576538,5.138635635375977,2107.102870941162
172,1560.3687763214111,5.568981170654297,1554.7997951507568
173,1251.1968612670898,4.110574722290039,1247.0862865447998
174,1676.6602993011477,4.987955093383789,1671.6723442077637
175,1812.938213348389,4.391193389892578,1808.547019958496
176,2082.329034805298,4.73475456237793,2077.59428024292
177,1980.3590774536133,4.975795745849609,1975.383281707764
178,1642.5881385803225,4.8770904541015625,1637.7110481262207
179,1204.1664123535156,4.923105239868164,1199.2433071136477
180,1781.137466430664,8.832454681396484,1772.3050117492676
181,1424.8108863830566,5.073785781860352,1419.7371006011963
182,2079.5609951019287,4.755496978759766,2074.805498123169
183,1372.2712993621826,4.972219467163086,1367.2990798950195
184,1514.9002075195312,4.99415397644043,1509.9060535430908
185,1816.112041473389,4.527568817138672,1811.58447265625
186,2205.1877975463867,4.431247711181641,2200.756549835205
187,2395.4334259033203,4.485607147216797,2390.9478187561035
188,1472.1283912658691,4.453659057617188,1467.674732208252
189,2022.5934982299805,4.254341125488281,2018.339157104492
190,1158.628225326538,5.76019287109375,1152.8680324554443
191,2033.449411392212,4.825830459594727,2028.6235809326167
192,1493.7963485717771,4.847526550292969,1488.9488220214844
193,1181.8714141845703,5.02324104309082,1176.8481731414795
194,2057.0852756500244,5.127906799316406,2051.957368850708
195,1492.5334453582764,5.27191162109375,1487.2615337371826
196,2020.0443267822263,5.033731460571289,2015.0105953216555
197,1427.718162536621,4.944801330566406,1422.7733612060547
198,1189.0676021575928,5.6018829345703125,1183.4657192230225
199,2034.978628158569,4.629850387573242,2030.348777770996
200,2474.639654159546,4.941701889038086,2469.697952270508
201,2869.91548538208,4.864692687988281,2865.050792694092
202,1739.1307353973389,5.213737487792969,1733.916997909546
203,1911.6692543029783,5.141258239746094,1906.5279960632324
204,2248.927354812622,4.758834838867188,2244.168519973755
205,2640.898942947388,4.90880012512207,2635.9901428222656
206,1156.442165374756,5.287885665893555,1151.1542797088623
207,1613.893985748291,6.038427352905273,1607.8555583953855
208,2074.1336345672607,4.730701446533203,2069.4029331207275
209,1972.3494052886963,5.468845367431641,1966.8805599212649
210,1542.8223609924316,4.478216171264648,1538.344144821167
211,2031.984567642212,4.814624786376953,2027.169942855835
212,1678.7571907043457,5.089044570922852,1673.6681461334229
213,1638.106107711792,5.392551422119141,1632.7135562896729
214,1403.0463695526123,4.861593246459961,1398.1847763061523
215,1714.4386768341064,6.223440170288086,1708.2152366638184
216,1021.387815475464,5.073308944702148,1016.3145065307616
217,1180.396318435669,4.700183868408203,1175.6961345672607
218,1161.4868640899658,5.036354064941406,1156.4505100250244
219,2087.3844623565674,4.862546920776367,2082.521915435791
220,1653.0327796936035,4.536151885986328,1648.4966278076172
221,1256.036996841431,5.265235900878906,1250.7717609405518
222,1983.3550453186035,4.712343215942383,1978.642702102661
223,1683.9897632598877,5.312442779541016,1678.677320480347
224,1173.9890575408936,4.556894302368164,1169.4321632385254
225,1819.365739822388,5.117177963256836,1814.2485618591309
226,1405.2221775054932,5.015373229980469,1400.2068042755127
227,1448.941707611084,5.3253173828125,1443.6163902282717
228,1215.0228023529053,4.42051887512207,1210.6022834777832
229,1137.998342514038,4.680156707763672,1133.3181858062744
230,1094.6354866027832,5.63359260559082,1089.0018939971924
231,983.7517738342284,5.141973495483398,978.6098003387452
232,1621.6952800750732,4.440546035766602,1617.2547340393066
233,1643.8581943511963,5.116462707519531,1638.7417316436768
234,2198.453426361084,4.342317581176758,2194.111108779907
235,1946.107625961304,4.775047302246094,1941.3325786590576
236,1529.3452739715576,5.083560943603516,1524.261713027954
237,1020.8263397216796,5.288362503051758,1015.537977218628
238,1505.1047801971436,4.543542861938477,1500.561237335205
239,1321.7673301696775,5.972862243652344,1315.7944679260254
240,1156.712770462036,4.384040832519531,1152.3287296295166
241,1572.8271007537842,4.986286163330078,1567.840814590454
242,1225.926399230957,4.818916320800781,1221.1074829101562
243,1927.6247024536133,5.300760269165039,1922.323942184448
244,1844.0220355987549,4.235029220581055,1839.7870063781736
245,2092.934846878052,4.234075546264648,2088.700771331787
246,1382.8465938568115,4.338741302490234,1378.5078525543213
247,1072.962760925293,4.659175872802734,1068.3035850524902
248,1574.331283569336,4.754543304443359,1569.5767402648926
249,960.7210159301758,5.136728286743164,955.5842876434326
250,1174.2873191833496,5.206584930419922,1169.0807342529297
251,1720.224142074585,4.301309585571289,1715.9228324890137
252,1523.0984687805176,5.002737045288086,1518.0957317352295
253,1952.3534774780276,5.168914794921875,1947.1845626831052
254,1755.5694580078125,5.155086517333984,1750.4143714904783
255,1216.7699337005615,5.247592926025391,1211.522340774536
256,1870.9256649017332,5.030393600463867,1865.8952713012693
257,1954.2784690856931,5.620241165161133,1948.658227920532
258,1704.279899597168,4.998683929443359,1699.2812156677246
259,1426.7196655273438,4.130840301513672,1422.58882522583
260,1633.8341236114502,5.30552864074707,1628.5285949707031
261,1846.2128639221191,4.724264144897461,1841.4885997772217
262,1905.8420658111568,4.692554473876953,1901.1495113372805
263,1301.8922805786133,5.292177200317383,1296.600103378296
264,1628.580093383789,5.222320556640625,1623.3577728271484
265,1389.4801139831543,4.878997802734375,1384.60111618042
266,1663.6335849761963,6.728410720825195,1656.905174255371
267,1737.57004737854,5.098581314086914,1732.4714660644531
268,1729.247808456421,5.110502243041992,1724.137306213379
269,1270.0297832489014,4.820108413696289,1265.209674835205
270,1494.5001602172852,5.319595336914063,1489.180564880371
271,1481.3196659088137,5.51295280456543,1475.806713104248
272,1181.4658641815186,4.296779632568359,1177.1690845489502
273,1405.928373336792,5.012273788452148,1400.9160995483398
274,1925.431489944458,4.9285888671875,1920.5029010772705
275,1595.7934856414795,5.487680435180664,1590.3058052062988
276,1629.2109489440918,5.152225494384766,1624.058723449707
277,1253.0741691589355,5.503416061401367,1247.5707530975342
278,1517.5158977508545,4.40216064453125,1513.1137371063232
279,1397.8900909423828,4.925727844238281,1392.9643630981443
280,1232.086420059204,4.250288009643555,1227.8361320495603
281,1464.2164707183838,5.016565322875977,1459.1999053955078
282,1100.067138671875,4.765987396240234,1095.3011512756348
283,1023.7348079681396,5.60760498046875,1018.1272029876708
284,1335.313320159912,5.048751831054688,1330.2645683288574
285,1966.036319732666,5.264520645141602,1960.7717990875244
286,1633.805274963379,4.685640335083008,1629.119634628296
287,1245.3901767730713,4.532814025878906,1240.8573627471924
288,1205.261468887329,4.839897155761719,1200.4215717315674
289,1955.255746841431,5.414962768554688,1949.840784072876
290,1585.8900547027588,4.609823226928711,1581.28023147583
291,2016.7558193206787,4.391193389892578,2012.364625930786
292,2012.0079517364504,4.500865936279297,2007.507085800171
293,1050.8465766906738,4.838228225708008,1046.0083484649658
294,2353.6434173583984,4.423618316650391,2349.219799041748
295,2125.55193901062,4.842996597290039,2120.70894241333
296,1742.10524559021,4.793882369995117,1737.3113632202148
297,1420.945167541504,4.550695419311523,1416.3944721221924
298,1210.3931903839111,5.089759826660156,1205.303430557251
299,2058.7823390960693,4.894256591796875,2053.8880825042725
300,2584.925651550293,4.477739334106445,2580.4479122161865
301,1082.4761390686035,4.989862442016602,1077.486276626587
302,1415.090560913086,4.5795440673828125,1410.5110168457031
303,1975.6293296813965,4.689931869506836,1970.9393978118896
304,1415.7421588897705,5.182981491088867,1410.5591773986816
305,1497.8618621826172,5.24449348449707,1492.61736869812
306,1278.0776023864746,5.174160003662109,1272.9034423828125
307,1769.8853015899658,5.196094512939453,1764.6892070770264
308,1726.611614227295,4.993677139282227,1721.6179370880127
309,1842.3264026641848,5.713224411010742,1836.6131782531736
310,2455.999851226806,4.302024841308594,2451.697826385498
311,985.532522201538,5.121946334838867,980.4105758666992
312,1879.0674209594729,5.073308944702148,1873.9941120147705
313,1779.282569885254,5.330085754394531,1773.9524841308594
314,1773.6444473266602,4.684209823608398,1768.9602375030518
315,1358.7744235992432,4.744291305541992,1354.0301322937012
316,1091.2528038024902,4.463434219360352,1086.78936958313
317,1811.5060329437256,5.969524383544922,1805.536508560181
318,1811.70654296875,4.8122406005859375,1806.894302368164
319,1850.956678390503,4.51207160949707,1846.4446067810056
320,1685.1978302001953,4.803180694580078,1680.3946495056152
321,1666.3949489593506,5.391597747802734,1661.003351211548
322,1105.8690547943115,4.648923873901367,1101.2201309204102
323,1774.6436595916748,4.960775375366211,1769.6828842163086
324,1136.8236541748047,4.823446273803711,1132.000207901001
325,1613.595724105835,5.268096923828125,1608.3276271820068
326,1934.6990585327148,4.867315292358398,1929.8317432403564
327,1172.1625328063965,5.276918411254883,1166.8856143951416
328,1547.358512878418,5.362272262573242,1541.9962406158447
329,1266.1375999450684,4.676580429077148,1261.4610195159912
330,1250.8039474487305,4.866600036621094,1245.9373474121094
331,1296.062707901001,4.84776496887207,1291.214942932129
332,1082.9386711120603,4.435062408447266,1078.5036087036133
333,1149.5707035064695,4.865407943725586,1144.705295562744
334,1352.552890777588,5.052089691162109,1347.5008010864258
335,1537.7674102783203,5.494832992553711,1532.2725772857666
336,1508.5654258728027,4.996061325073242,1503.5693645477295
337,1280.426263809204,5.196094512939453,1275.2301692962646
338,1483.7579727172852,5.116939544677734,1478.6410331726074
339,1188.3928775787354,4.348039627075195,1184.0448379516602
340,1406.6600799560547,4.516839981079102,1402.1432399749756
341,1960.1671695709229,5.130529403686523,1955.0366401672363
342,1652.9667377471924,4.987001419067383,1647.979736328125
343,2373.023748397827,4.254579544067383,2368.76916885376
344,1185.896873474121,4.511594772338867,1181.3852787017822
345,1820.361614227295,4.782438278198242,1815.579175949097
346,1444.5044994354248,4.834175109863281,1439.6703243255615
347,1590.8663272857666,4.685163497924805,1586.1811637878418
348,2008.4211826324463,4.57310676574707,2003.8480758666992
349,1636.4107131958008,4.414081573486328,1631.9966316223145
350,1863.328456878662,5.070686340332031,1858.25777053833
351,1811.041593551636,4.990577697753906,1806.0510158538816
352,2233.0310344696045,4.82487678527832,2228.206157684326
353,1311.082124710083,5.269050598144531,1305.8130741119385
354,1937.6616477966309,5.414485931396484,1932.2471618652344
355,1232.485055923462,4.5680999755859375,1227.916955947876
356,1826.3351917266848,4.601955413818359,1821.7332363128664
357,1847.1417427062988,4.909276962280273,1842.2324657440183
358,1320.331573486328,4.479408264160156,1315.852165222168
359,1711.8234634399414,4.561424255371094,1707.2620391845703
360,2094.087839126587,4.568338394165039,2089.519500732422
361,1914.2446517944336,4.683971405029297,1909.5606803894043
362,1700.7462978363037,5.751371383666992,1694.9949264526367
363,2038.5363101959229,4.690885543823242,2033.8454246521
364,1400.7117748260498,5.071401596069336,1395.6403732299805
365,921.456813812256,4.721164703369141,916.7356491088868
366,2540.2863025665283,5.1441192626953125,2535.142183303833
367,1703.7787437438965,4.813194274902344,1698.965549468994
368,2022.3443508148196,5.426645278930664,2016.917705535889
369,1372.3523616790771,5.318403244018555,1367.0339584350586
370,2111.6514205932617,5.12385368347168,2106.52756690979
371,1771.9426155090332,5.002021789550781,1766.9405937194824
372,1796.4789867401123,4.978179931640625,1791.5008068084717
373,1764.1921043395996,5.081415176391602,1759.110689163208
374,2082.7596187591557,5.469322204589844,2077.290296554565
375,1722.4910259246826,4.791259765625,1717.6997661590576
376,1688.0195140838623,5.092859268188477,1682.9266548156738
377,1703.378438949585,4.733085632324219,1698.6453533172607
378,1704.0491104125977,5.543947219848633,1698.505163192749
379,1323.7593173980713,5.008220672607422,1318.751096725464
380,1754.094839096069,5.455255508422852,1748.6395835876465
381,1820.127248764038,5.644798278808594,1814.4824504852293
382,1793.7405109405518,4.778146743774414,1788.9623641967771
383,1242.853403091431,5.730152130126953,1237.1232509613037
384,1509.0610980987549,5.104303359985352,1503.9567947387695
385,1377.542495727539,5.174398422241211,1372.368097305298
386,1123.1968402862549,5.026102066040039,1118.1707382202148
387,1523.1084823608398,4.911422729492188,1518.1970596313477
388,1401.571273803711,7.485628128051758,1394.0856456756592
389,1017.3623561859132,5.529165267944336,1011.8331909179688
390,1505.5937767028809,4.83250617980957,1500.7612705230713
391,1329.627513885498,5.073308944702148,1324.554204940796
392,1681.446552276611,4.614591598510742,1676.8319606781006
393,1021.2373733520508,4.331588745117188,1016.9057846069336
394,1579.7264575958252,4.829883575439453,1574.8965740203855
395,2037.7202033996584,5.330085754394531,2032.390117645264
396,1055.802822113037,5.12385368347168,1050.6789684295654
397,1624.201774597168,4.547357559204102,1619.654417037964
398,1680.2098751068115,4.354953765869141,1675.8549213409424
399,1873.2860088348389,4.4879913330078125,1868.798017501831
400,1206.270694732666,4.678487777709961,1201.592206954956
401,1461.249828338623,5.562067031860352,1455.6877613067627
402,1535.977840423584,4.466533660888672,1531.5113067626953
403,1020.3347206115724,6.120204925537109,1014.2145156860352
404,1631.8175792694092,4.324674606323242,1627.492904663086
405,1932.5971603393557,4.55474853515625,1928.0424118041992
406,1351.7789840698242,4.551887512207031,1347.2270965576172
407,2040.9502983093264,4.4155120849609375,2036.5347862243648
408,2763.944625854492,4.657268524169922,2759.2873573303223
409,1738.1293773651123,4.332780838012695,1733.7965965270996
410,2119.6866035461426,4.924774169921875,2114.7618293762207
411,1100.285291671753,4.382133483886719,1095.9031581878662
412,1555.312156677246,5.370140075683594,1549.9420166015625
413,1023.6074924468994,4.464149475097656,1019.1433429718018
414,1822.7307796478271,4.87208366394043,1817.8586959838867
415,1747.3454475402832,4.985332489013672,1742.3601150512695
416,1295.750856399536,4.455089569091797,1291.2957668304443
417,1974.0653038024905,4.911184310913086,1969.1541194915767
418,1644.2930698394775,4.879236221313477,1639.413833618164
419,1733.3321571350098,4.606246948242188,1728.7259101867676
420,1791.6085720062256,5.692958831787109,1785.9156131744385
421,1147.2218036651611,5.261898040771484,1141.9599056243896
422,1331.4616680145264,5.243062973022461,1326.218605041504
423,1437.816143035889,5.895376205444336,1431.9207668304443
424,1393.9590454101562,4.822969436645508,1389.1360759735107
425,1603.64031791687,4.421710968017578,1599.2186069488523
426,1412.8684997558594,5.090475082397461,1407.778024673462
427,1942.1565532684328,5.203485488891602,1936.953067779541
428,1445.3542232513428,4.851579666137695,1440.502643585205
429,1613.7571334838867,4.941463470458984,1608.8156700134275
430,1619.4300651550293,4.8847198486328125,1614.5453453063965
431,1541.3858890533447,5.447626113891602,1535.9382629394531
432,1593.1992530822754,4.831075668334961,1588.3681774139404
433,1418.2090759277344,4.6253204345703125,1413.583755493164
434,1640.449285507202,4.479169845581055,1635.970115661621
435,1140.955686569214,4.928112030029297,1136.0275745391846
436,1433.0592155456543,5.283832550048828,1427.7753829956057
437,1710.5364799499512,4.749298095703125,1705.787181854248
438,1723.5965728759766,4.957437515258789,1718.6391353607178
439,1476.2535095214844,4.752874374389648,1471.5006351470947
440,2012.131690979004,4.825115203857422,2007.3065757751465
441,2340.101480484009,4.46629524230957,2335.635185241699
442,1488.5625839233398,4.578113555908203,1483.9844703674316
443,1549.9937534332275,4.563331604003906,1545.4304218292236
444,1167.0801639556885,5.021333694458008,1162.0588302612305
445,1335.3619575500488,5.237340927124023,1330.1246166229248
446,1212.9125595092771,5.30242919921875,1207.6101303100586
447,1951.578140258789,4.941701889038086,1946.636438369751
448,1626.725196838379,4.888772964477539,1621.8364238739014
449,1297.6386547088623,4.449129104614258,1293.189525604248
450,1299.5712757110596,5.056858062744141,1294.5144176483154
451,1129.9874782562256,4.78672981262207,1125.2007484436035
452,1311.9876384735107,8.503913879394531,1303.4837245941162
453,1392.0152187347412,4.739522933959961,1387.2756958007812
454,1385.0553035736084,5.098104476928711,1379.9571990966797
455,1397.559404373169,4.955291748046875,1392.604112625122
456,1471.3337421417236,5.159139633178711,1466.174602508545
457,1560.178518295288,4.456758499145508,1555.7217597961426
458,1020.7953453063964,4.842042922973633,1015.9533023834229
459,1018.704891204834,4.687070846557617,1014.0178203582764
460,1717.5841331481934,4.484176635742188,1713.0999565124512
461,1768.3112621307373,5.152463912963867,1763.1587982177734
462,1736.43159866333,5.010366439819336,1731.4212322235107
463,1283.9550971984863,5.896568298339844,1278.0585289001465
464,1046.048641204834,5.146265029907227,1040.9023761749268
465,1116.3287162780762,5.197286605834961,1111.1314296722412
466,1864.024639129639,4.827976226806641,1859.196662902832
467,1337.4896049499512,4.825115203857422,1332.6644897460938
468,1670.6945896148682,4.461050033569336,1666.2335395812988
469,1997.624158859253,4.5623779296875,1993.0617809295652
470,2028.0091762542725,4.404306411743164,2023.6048698425293
471,2020.9848880767825,4.605531692504883,2016.3793563842771
472,2789.57462310791,4.384756088256836,2785.1898670196533
473,2083.638429641724,4.372358322143555,2079.26607131958
474,1641.2217617034912,5.225658416748047,1635.9961032867432
475,1766.6261196136477,4.882574081420898,1761.7435455322266
476,1467.555284500122,4.767417907714844,1462.7878665924072
477,1771.5857028961182,8.337020874023438,1763.2486820220947
478,1513.9389038085938,5.305290222167969,1508.6336135864258
479,1165.5621528625488,4.496335983276367,1161.0658168792725
480,1088.7963771820068,5.2242279052734375,1083.5721492767334
481,1845.3764915466309,5.259513854980469,1840.1169776916504
482,1016.2696838378906,4.533290863037109,1011.7363929748536
483,1410.9649658203125,5.555391311645508,1405.409574508667
484,1032.820463180542,5.460500717163086,1027.359962463379
485,1681.408405303955,4.869222640991211,1676.539182662964
486,1136.622428894043,4.566431045532227,1132.0559978485107
487,1849.1132259368896,5.135059356689453,1843.9781665802
488,1092.2811031341553,4.543542861938477,1087.7375602722168
489,1092.9594039916992,4.566192626953125,1088.393211364746
490,1229.2594909667969,4.403591156005859,1224.855899810791
491,1517.3068046569824,4.745006561279297,1512.5617980957031
492,1392.8236961364746,4.543781280517578,1388.279914855957
493,1337.3188972473145,5.086421966552734,1332.2324752807615
494,1248.6717700958252,4.761219024658203,1243.910551071167
495,1732.38205909729,4.649877548217773,1727.7321815490725
496,1611.2406253814695,5.312681198120117,1605.9279441833496
497,1334.4457149505615,5.374670028686523,1329.071044921875
498,1070.547103881836,4.869937896728516,1065.6771659851074
499,1577.744722366333,5.261659622192383,1572.4830627441406
