status,duration_ms,upstream_ms
200,179,178
200,178,178
200,175,175
200,174,174
200,174,174
200,174,174
200,173,172
200,172,171
200,169,169
200,169,169
200,169,169
200,170,169
200,170,170
200,168,168
200,167,167
200,166,166
200,164,164
200,161,160
200,163,162
200,161,161
200,161,161
200,161,161
200,161,161
200,159,159
200,157,156
200,157,157
200,157,157
200,156,156
200,158,158
200,154,153
200,160,160
200,160,159
200,160,160
200,160,160
200,162,161
200,412,411
200,163,163
200,149,149
200,150,150
200,148,147
200,140,139
200,131,131
200,123,122
200,115,115
200,108,108
200,99,99
200,92,92
200,84,84
200,75,74
200,67,67
200,59,58
200,51,50
200,3,3
200,35,35
200,27,27
200,19,18
200,51,51
200,3,3
200,2,2
200,2,2
200,2,2
200,3,3
200,2,2
200,2,2
200,3,3
200,2,2
200,2,2
200,4,4
200,3,3
200,4,4
200,3,3
200,4,3
200,2,2
200,3,3
200,2,2
200,3,3
200,4,4
200,2,2
200,2,2
200,2,2
200,2,1
200,2,1
200,1,1
200,1,1
200,4,4
200,3,2
200,1101,1101
200,1092,1092
200,1072,1072
200,1074,1073
200,1068,1068
200,1062,1062
200,1051,1051
200,1045,1045
200,1036,1036
200,3,2
200,1022,1022
200,1012,1012
200,1005,1004
200,993,992
200,987,987
200,979,979
200,969,969
200,962,962
200,952,952
200,945,945
200,935,934
200,928,928
200,918,917
200,911,910
200,902,902
200,894,894
200,883,883
200,876,876
200,867,867
200,858,858
200,848,848
200,843,843
200,832,832
200,825,825
200,818,818
200,810,810
200,800,800
200,792,792
200,782,782
200,774,774
200,765,764
200,757,757
200,747,747
200,739,739
200,729,729
200,722,722
200,712,712
200,704,704
200,694,694
200,686,686
200,678,678
200,668,668
200,660,660
200,650,650
200,642,642
200,632,632
200,624,624
200,614,614
200,606,606
200,596,596
200,586,586
200,578,578
200,569,569
200,560,560
200,553,552
200,542,542
200,535,534
200,524,524
200,516,516
200,506,506
200,499,498
200,489,488
200,480,480
200,470,470
200,463,462
200,453,452
200,444,444
200,434,434
200,426,426
200,416,416
200,408,408
200,398,398
200,392,392
200,383,383
200,376,376
200,366,366
200,359,359
200,344,343
200,343,343
200,332,332
200,326,326
200,317,317
200,299,299
200,309,308
200,289,289
200,280,280
200,272,272
200,261,260
200,253,253
200,243,242
200,131,131
200,131,131
200,128,127
200,127,126
200,129,129
200,125,125
200,1146,1146
200,122,122
200,121,121
200,120,120
200,117,117
200,117,117
200,113,113
200,118,118
200,107,106
200,97,97
200,87,87
200,77,77
200,69,69
200,59,59
200,50,50
200,40,40
200,31,31
200,22,22
200,12,12
200,4,4
200,2,1
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,2,1
200,1,1
200,2,2
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,4,4
200,2,1
200,2,1
200,2,2
200,2,2
200,2,2
200,2,2
200,2,2
200,3,3
200,2,2
200,2,1
200,2,2
200,2,1
200,2,2
200,3,3
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,2,2
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,2,1
200,2,2
200,1,1
200,2,2
200,1,1
200,1,1
200,1,1
200,1,1
200,2,1
200,2,2
200,2,1
200,2,1
200,2,2
200,2,2
200,2,2
200,2,2
200,2,2
200,2,2
200,3,3
200,2,2
200,2,2
200,2,1
200,2,1
200,3,3
200,3,3
200,2,2
200,3,2
200,2,2
200,2,2
200,1,1
200,1,1
200,1,1
200,2,1
200,3,3
200,3,3
200,2,2
200,2,2
200,4,4
200,2,2
200,2,2
200,1,1
200,2,1
200,2,1
200,2,2
200,2,2
200,2,2
200,2,2
200,2,2
200,4,3
200,2,2
200,2,2
200,2,2
200,2,2
200,2,1
200,1,1
200,2,2
200,2,2
200,2,2
200,2,2
200,2,2
200,2,2
200,2,1
200,2,2
200,3,2
200,1,1
200,2,1
200,2,2
200,2,2
200,2,1
200,1,1
200,5,5
200,1,1
200,3,2
200,2,2
200,3,3
200,3,3
200,2,2
200,2,2
200,2,2
200,1,1
200,2,1
200,2,2
200,2,2
200,4,4
200,3,3
200,4,3
200,3,2
200,2,2
200,3,3
200,2,2
200,2,2
200,2,2
200,1,1
200,4,4
200,2,2
200,2,2
200,3,3
200,2,2
200,2,2
200,3,3
200,3,3
200,2,2
200,3,3
200,3,3
200,4,4
200,3,3
200,6,6
200,3,3
200,4,2
200,3,3
200,3,3
200,4,3
200,3,3
200,3,2
200,3,2
200,2,2
200,5,5
200,4,3
200,3,2
200,2,2
200,5,4
200,3,3
200,3,2
200,4,4
200,2,2
200,3,2
200,4,3
200,3,3
200,2,2
200,3,3
200,3,3
200,4,3
200,3,2
200,4,4
200,3,2
200,3,3
200,4,3
200,2,2
200,3,3
200,2,2
200,2,2
200,2,2
200,3,2
200,2,2
200,2,2
200,2,1
200,2,2
200,2,2
200,2,2
200,3,2
200,2,1
200,2,1
200,1,1
200,2,1
200,2,1
200,1,1
200,6,6
200,2,2
200,2,2
200,2,2
200,2,2
200,4,3
200,3,3
200,4,3
200,2,2
200,3,3
200,5,5
200,5,4
200,4,4
200,2,2
200,3,3
200,2,2
200,2,2
200,2,2
200,3,3
200,2,2
200,3,2
200,2,2
200,3,2
200,3,3
200,2,2
200,2,2
200,3,2
200,3,3
200,3,2
200,3,2
200,5,4
200,3,3
200,3,3
200,3,3
200,3,2
200,3,3
200,2,2
200,5,5
200,3,2
200,4,4
200,4,3
200,3,2
200,3,3
200,3,3
200,5,5
200,5,5
200,3,3
200,5,4
200,3,2
200,2,2
200,3,3
200,3,3
200,4,4
200,4,3
200,3,3
200,3,2
200,3,3
200,2,2
200,3,3
200,2,2
200,3,3
200,3,2
200,3,3
200,2,2
200,2,2
200,3,3
200,2,2
200,3,2
200,2,2
200,3,3
200,2,2
200,3,3
200,5,4
200,2,2
200,4,4
200,3,3
200,3,2
200,3,2
200,3,2
200,2,2
200,5,4
200,4,4
200,7,6
200,3,2
200,4,3
200,3,3
200,3,3
200,5,5
200,3,2
200,2,2
200,3,3
200,2,2
200,2,2
200,2,2
200,2,2
200,2,1
200,1,1
200,2,1
200,2,1
200,1,1
200,6,6
200,1,1
200,2,1
200,2,2
200,2,1
200,1,1
200,2,1
200,2,1
200,1,1
200,2,1
200,2,2
200,5,5
200,1,1
200,2,1
200,2,1
200,1,1
200,1,1
200,4,4
200,2,2
200,2,2
200,2,2
200,2,1
200,2,2
200,3,3
200,2,1
200,2,2
200,3,3
200,2,1
200,2,2
200,2,2
200,2,2
200,3,3
200,2,2
200,2,2
200,2,2
200,2,2
200,4,4
200,2,2
200,2,2
200,2,2
200,2,2
200,2,2
200,3,3
200,3,2
200,2,2
200,2,2
200,3,3
200,2,2
200,2,2
200,4,3
200,6,5
200,3,3
200,3,3
200,3,2
200,3,3
200,4,4
200,3,3
200,3,3
200,3,3
200,3,3
200,3,2
200,2,2
200,4,4
200,4,3
200,3,3
200,3,3
200,3,3
200,2,2
200,4,3
200,2,2
200,3,3
200,1275,1275
200,1264,1264
200,1256,1256
200,1250,1250
200,1239,1239
200,1233,1233
200,1225,1225
200,1218,1218
200,1211,1211
200,1201,1201
200,1195,1195
200,1187,1187
200,1180,1180
200,1172,1172
200,1166,1166
200,1158,1158
200,1151,1151
200,1142,1142
200,1132,1132
200,1125,1125
200,2,2
200,1109,1109
200,1099,1099
200,1092,1092
200,1083,1083
200,1075,1075
200,1066,1066
200,1056,1056
200,1049,1049
200,1039,1039
200,1033,1033
200,1023,1023
200,1019,1019
200,1010,1010
200,1002,1002
200,992,991
200,984,984
200,2,2
200,967,967
200,956,956
200,950,950
200,940,939
200,932,932
200,922,922
200,915,915
200,905,904
200,896,896
200,886,886
200,879,879
200,869,869
200,861,861
200,851,851
200,842,842
200,835,835
200,826,825
200,818,818
200,808,808
200,800,800
200,790,790
200,781,781
200,771,771
200,764,764
200,754,754
200,745,744
200,737,736
200,727,727
200,719,719
200,709,709
200,699,698
200,691,691
200,683,683
200,674,674
200,667,667
200,658,658
200,650,650
200,640,640
200,633,632
200,623,623
200,613,613
200,605,605
200,598,598
200,588,588
200,579,579
200,569,569
200,561,561
200,551,551
200,543,543
200,528,528
200,525,525
200,516,516
200,509,509
200,499,499
200,491,491
200,481,481
200,473,473
200,463,463
200,454,453
200,446,446
200,436,436
200,428,428
200,142,142
200,141,141
200,141,140
200,140,140
200,138,138
200,137,136
200,137,137
200,135,135
200,134,134
200,133,133
200,131,131
200,130,130
200,126,126
200,127,127
200,126,126
200,125,125
200,124,124
200,123,123
200,1237,1237
200,122,122
200,122,122
200,2,2
200,121,120
200,118,118
200,120,120
200,120,120
200,119,119
200,119,119
200,118,118
200,117,117
200,116,116
200,116,116
200,109,109
200,110,110
200,1083,1083
200,107,107
200,99,99
200,90,90
200,81,81
200,72,71
200,62,62
200,53,53
200,44,44
200,32,32
200,145,145
200,19,18
200,5,5
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,2,2
200,2,1
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,2,2
200,2,2
200,4,4
200,2,2
200,2,2
200,2,2
200,2,1
200,3,3
200,3,3
200,5,5
200,2,2
200,3,2
200,2,2
200,3,3
200,2,2
200,2,2
200,3,2
200,2,2
200,2,2
200,3,2
200,4,4
200,2,2
200,2,2
200,2,2
200,3,3
200,2,2
200,2,2
200,2,2
200,1,1
200,1,1
200,1,1
200,2,2
200,2,1
200,1,1
200,2,2
200,1,1
200,2,1
200,1,1
200,1,1
200,3,2
200,2,2
200,2,2
200,2,2
200,2,2
200,4,3
200,3,2
200,3,2
200,3,3
200,2,2
200,2,2
200,3,3
200,2,2
200,2,1
200,2,2
200,2,1
200,1,1
200,3,3
200,2,1
200,2,1
200,4,4
200,2,2
200,2,2
200,2,2
200,3,3
200,2,2
200,2,2
200,2,2
200,2,2
200,3,2
200,2,2
200,6,6
200,3,3
200,3,3
200,3,3
200,3,2
200,4,3
200,2,2
200,2,2
200,2,2
200,2,2
200,2,2
200,2,2
200,3,2
200,2,2
200,2,2
200,2,2
200,6,6
200,5,5
200,2,2
200,2,1
200,4,4
200,5,5
200,2,2
200,2,2
200,2,2
200,3,3
200,1,1
200,5,5
200,2,2
200,3,3
200,2,2
200,1,1
200,2,2
200,2,2
200,2,2
200,3,3
200,3,2
200,2,2
200,2,2
200,3,3
200,4,4
200,4,4
200,3,3
200,3,3
200,3,3
200,2,2
200,3,2
200,2,2
200,2,2
200,3,2
200,3,3
200,3,2
200,3,3
200,2,2
200,2,2
200,2,2
200,4,3
200,3,3
200,3,3
200,3,3
200,3,3
200,3,3
200,3,2
200,3,2
200,3,3
200,3,3
200,3,3
200,3,3
200,5,4
200,8,8
200,3,2
200,3,2
200,2,2
200,2,2
200,10,9
200,2,2
200,2,2
200,3,2
200,3,2
200,2,2
200,3,2
200,4,4
200,2,1
200,2,2
200,3,2
200,3,3
200,2,2
200,3,3
200,3,2
200,2,2
200,2,2
200,2,1
200,2,1
200,2,1
200,2,2
200,2,2
200,2,2
200,2,2
200,2,2
200,1,1
200,2,2
200,2,1
200,2,1
200,2,1
200,2,1
200,2,2
200,2,2
200,1,1
200,2,1
200,2,2
200,3,2
200,3,3
200,2,2
200,2,2
200,2,2
200,4,4
200,3,2
200,2,2
200,2,2
200,3,3
200,4,3
200,4,4
200,3,3
200,5,4
200,5,4
200,5,5
200,5,4
200,4,4
200,3,3
200,2,2
200,4,4
200,4,3
200,2,2
200,3,3
200,4,4
200,3,3
200,3,3
200,3,2
200,3,3
200,5,4
200,3,2
200,3,3
200,3,2
200,4,3
200,3,3
200,5,5
200,3,3
200,3,2
200,4,3
200,3,2
200,2,2
200,3,3
200,6,6
200,6,5
200,3,3
200,3,3
200,9,8
200,7,6
200,5,4
200,2,2
200,3,3
200,4,4
200,3,2
200,4,4
200,3,3
200,2,2
200,2,2
200,2,2
200,3,3
200,3,2
200,4,4
200,3,3
200,3,2
200,3,2
200,3,3
200,2,2
200,3,2
200,2,2
200,8,8
200,3,3
200,3,3
200,2,2
200,3,2
200,3,2
200,3,3
200,3,2
200,3,3
200,3,3
200,3,2
200,3,3
200,5,4
200,3,3
200,3,3
200,4,3
200,3,3
200,3,3
200,3,3
200,6,5
200,3,2
200,4,3
200,3,3
200,3,2
200,4,3
200,3,2
200,3,3
200,4,3
200,4,3
200,3,3
200,4,4
200,3,2
200,3,2
200,3,3
200,2,2
200,2,2
200,4,3
200,2,1
200,2,2
200,2,2
200,3,3
200,3,2
200,3,3
200,3,3
200,3,3
200,4,4
200,2,2
200,3,2
200,2,2
200,5,4
200,2,2
200,2,2
200,3,3
200,3,3
200,3,3
200,5,5
200,3,2
200,4,3
200,5,5
200,3,3
200,3,3
200,3,3
200,3,3
200,4,3
200,3,2
200,2,2
200,3,3
200,4,3
200,2,2
200,2,2
200,6,6
200,3,3
200,3,2
200,3,2
200,5,5
200,4,3
200,1746,1746
200,1733,1733
200,1729,1729
200,1717,1716
200,2,2
200,1703,1703
200,1689,1689
200,1684,1684
200,1677,1677
200,1670,1670
200,1661,1661
200,3,2
200,2,2
200,1637,1636
200,1629,1629
200,1619,1619
200,1611,1611
200,1604,1603
200,1594,1594
200,2,1
200,1576,1576
200,1,1
200,1559,1559
200,1549,1549
200,1541,1541
200,1531,1531
200,1523,1523
200,1516,1516
200,1507,1507
200,1500,1500
200,1490,1490
200,1482,1482
200,1473,1473
200,1465,1465
200,1455,1455
200,1449,1449
200,1442,1442
200,1435,1435
200,1425,1425
200,1416,1416
200,2,2
200,1401,1401
200,1392,1392
200,1384,1384
200,1375,1375
200,1365,1365
200,1358,1357
200,1347,1347
200,1339,1339
200,1331,1331
200,1321,1321
200,1313,1313
200,1303,1303
200,1296,1296
200,1286,1285
200,1277,1277
200,1267,1267
200,1260,1260
200,1250,1249
200,1241,1241
200,1232,1232
200,1225,1225
200,1215,1215
200,1207,1207
200,1198,1198
200,1190,1190
200,1181,1181
200,1,1
200,1163,1163
200,1153,1153
200,1146,1145
200,1136,1136
200,1128,1128
200,1118,1118
200,1108,1108
200,1101,1101
200,1092,1091
200,1082,1081
200,1074,1073
200,1064,1063
200,1056,1056
200,1046,1046
200,1038,1038
200,1026,1025
200,1020,1020
200,1008,1008
200,1001,1001
200,983,983
200,984,983
200,972,972
200,965,965
200,956,956
200,946,945
200,938,938
200,928,928
200,921,921
200,910,910
200,902,902
200,892,892
200,885,885
200,128,128
200,129,128
200,1837,1837
200,126,126
200,126,126
200,125,125
200,124,123
200,123,123
200,1773,1773
200,121,121
200,1765,1765
200,120,120
200,119,119
200,118,118
200,115,115
200,1698,1698
200,116,116
200,117,117
200,1681,1681
200,116,116
200,116,116
200,116,116
200,116,115
200,116,116
200,116,116
200,116,116
200,116,116
200,114,113
200,113,113
200,112,112
200,107,107
200,108,108
200,109,109
200,110,110
200,111,111
200,109,109
200,106,106
200,106,106
200,1512,1511
200,104,104
200,103,103
200,103,103
200,102,102
200,102,102
200,102,101
200,101,101
200,99,98
200,99,99
200,100,100
200,100,100
200,100,100
200,100,99
200,100,99
200,99,99
200,99,99
200,99,99
200,99,99
200,99,99
200,99,99
200,98,98
200,98,98
200,97,97
200,97,97
200,97,97
200,96,96
200,1266,1266
200,95,95
200,95,95
200,96,96
200,96,96
200,95,95
200,95,95
200,95,95
200,95,95
200,95,95
200,94,94
200,94,94
200,94,94
200,94,93
200,94,93
200,93,93
200,93,93
200,93,93
200,92,92
200,92,92
200,92,92
200,92,92
200,87,87
200,78,78
200,69,68
200,59,59
200,50,50
200,41,41
200,32,32
200,23,23
200,13,13
200,4,4
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,2,1
200,3,3
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,2,2
200,2,2
200,3,2
200,2,2
200,2,2
200,1,1
200,1,1
200,1,1
200,2,1
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,2,2
200,2,2
200,2,2
200,2,2
200,2,2
200,2,1
200,3,3
200,2,2
200,3,2
200,2,2
200,2,2
200,3,2
200,2,2
200,3,2
200,2,2
200,3,3
200,3,3
200,2,2
200,3,2
200,3,3
200,3,2
200,3,3
200,2,2
200,3,3
200,3,2
200,3,2
200,2,2
200,2,2
200,2,2
200,3,2
200,3,3
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,2,1
200,1,1
200,1,1
200,1,1
200,2,1
200,2,1
200,2,2
200,1,1
200,1,1
200,1,1
200,3,2
200,2,2
200,4,3
200,2,2
200,5,4
200,3,2
200,1,1
200,1,1
200,1,1
200,5,4
200,2,2
200,2,2
200,3,2
200,6,6
200,4,4
200,2,2
200,2,1
200,2,2
200,2,1
200,2,2
200,2,1
200,1,1
200,2,1
200,2,2
200,4,3
200,3,2
200,3,3
200,2,2
200,2,2
200,3,3
200,3,3
200,2,1
200,3,3
200,2,2
200,4,4
200,2,2
200,2,2
200,2,2
200,2,2
200,3,3
200,3,2
200,3,2
200,3,3
200,8,8
200,3,3
200,4,4
200,5,5
200,3,3
200,4,3
200,2,2
200,4,3
200,3,3
200,3,2
200,2,2
200,2,2
200,3,3
200,2,2
200,3,2
200,3,2
200,3,3
200,3,2
200,3,2
200,2,2
200,4,3
200,3,2
200,4,4
200,5,4
200,3,3
200,2,2
200,2,2
200,4,4
200,5,4
200,3,3
200,5,4
200,4,4
200,2,2
200,2,2
200,3,2
200,2,2
200,3,3
200,3,3
200,3,3
200,3,3
200,3,3
200,4,3
200,2,2
200,3,2
200,2,2
200,3,3
200,4,3
200,3,2
200,4,4
200,3,2
200,7,7
200,4,4
200,6,5
200,2,2
200,3,2
200,4,4
200,4,4
200,5,4
200,6,5
200,2,2
200,4,4
200,4,3
200,3,3
200,4,3
200,2,2
200,2,2
200,2,2
200,4,4
200,2,2
200,3,3
200,3,3
200,3,2
200,2,2
200,3,2
200,2,2
200,2,2
200,3,3
200,2,2
200,2,2
200,3,2
200,5,5
200,2,1
200,2,2
200,3,3
200,2,2
200,3,3
200,4,3
200,2,2
200,5,5
200,3,3
200,2,2
200,2,2
200,3,2
200,3,3
200,2,2
200,2,2
200,3,2
200,3,3
200,3,3
200,3,2
200,3,3
200,2,2
200,3,3
200,2,2
200,2,2
200,2,1
200,2,2
200,2,2
200,3,2
200,3,3
200,2,2
200,4,4
200,2,2
200,2,2
200,2,2
200,4,4
200,2,2
200,3,3
200,3,3
200,3,3
200,3,3
200,2,2
200,3,3
200,2,2
200,3,3
200,4,3
200,3,2
200,2,2
200,5,4
200,2,2
200,2,2
200,2,2
200,3,3
200,3,3
200,4,3
200,3,2
200,6,6
200,4,4
200,4,3
200,2,2
200,2,2
200,2,2
200,2,2
200,3,3
200,3,3
200,3,3
200,2,2
200,4,4
200,2,2
200,3,3
200,3,3
200,3,3
200,3,3
200,3,3
200,4,4
200,3,2
200,4,3
200,5,5
200,3,3
200,4,3
200,1487,1487
200,1472,1472
200,1471,1471
200,1462,1462
200,1455,1455
200,1446,1446
200,1439,1439
200,1431,1431
200,1423,1423
200,1413,1413
200,1405,1405
200,1394,1394
200,2,1
200,1379,1379
200,1369,1369
200,1360,1360
200,1352,1351
200,1342,1342
200,1334,1334
200,1323,1323
200,1317,1316
200,1309,1308
200,1298,1298
200,1290,1290
200,1279,1278
200,1276,1276
200,1265,1265
200,1258,1257
200,1249,1249
200,1241,1241
200,1231,1231
200,1223,1223
200,1216,1216
200,1205,1205
200,1197,1197
200,1189,1189
200,1181,1181
200,1171,1171
200,1163,1163
200,1156,1156
200,1146,1146
200,1138,1138
200,1128,1128
200,1119,1119
200,1108,1108
200,1101,1101
200,1093,1093
200,1083,1083
200,1075,1075
200,1065,1065
200,1057,1057
200,1047,1047
200,1039,1039
200,1029,1029
200,1021,1021
200,1010,1010
200,1003,1003
200,993,992
200,985,985
200,975,975
200,967,967
200,958,958
200,951,950
200,941,941
200,933,933
200,923,923
200,915,915
200,905,905
200,897,897
200,887,887
200,879,879
200,870,870
200,862,862
200,852,852
200,844,844
200,834,834
200,826,826
200,816,816
200,808,808
200,798,798
200,790,790
200,782,782
200,772,772
200,764,764
200,754,754
200,747,746
200,737,737
200,723,723
200,722,722
200,712,712
200,705,705
200,695,695
200,688,687
200,678,678
200,670,670
200,660,660
200,653,653
200,645,645
200,638,638
200,631,630
200,136,135
200,136,136
200,133,133
200,133,133
200,135,135
200,132,132
200,133,132
200,132,132
200,132,132
200,1518,1518
200,133,133
200,133,133
200,134,133
200,133,133
200,133,133
200,133,133
200,133,133
200,133,133
200,132,132
200,133,133
200,133,133
200,131,131
200,131,131
200,131,131
200,131,131
200,128,128
200,128,128
200,128,128
200,128,128
200,127,127
200,127,127
200,127,127
200,125,125
200,125,125
200,125,125
200,125,124
200,124,124
200,124,124
200,123,123
200,123,123
200,119,118
200,119,119
200,120,120
200,120,120
200,121,121
200,122,122
200,121,121
200,122,122
200,122,122
200,122,121
200,122,122
200,121,121
200,122,121
200,122,121
200,122,122
200,121,121
200,121,121
200,117,117
200,111,111
200,102,101
200,93,93
200,84,84
200,75,75
200,67,67
200,57,57
200,49,49
200,40,40
200,31,31
200,22,22
200,17,17
200,9,8
200,1,1
200,2,1
200,2,2
200,2,1
200,2,2
200,2,2
200,2,2
200,2,1
200,2,2
200,1,1
200,2,2
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,2,2
200,3,3
200,3,3
200,2,2
200,2,2
200,1,1
200,1,1
200,1,1
200,2,1
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,1,1
200,2,1
200,2,2
200,1,1
200,2,1
200,2,1
200,2,2
200,1,1
200,2,2
200,2,2
200,3,2
200,2,2
200,2,2
200,2,2
200,3,3
200,2,2
200,3,2
200,3,3
200,2,2
200,3,3
200,3,2
200,2,2
200,2,1
200,2,2
200,2,2
200,2,1
