timestamp,pod,scheduling_time_ms
I0528 15:03:05.622314,default/fastfouriertransform-00001-deployment-d48746479-nlzv6,25.554838
I0528 15:03:05.628693,default/genmatrix-00001-deployment-776c8ff9db-ht2ts,24.506461
I0528 15:03:06.464580,default/fetchdata-00001-deployment-d457c4fdf-ndkbv,60.788183
I0528 15:03:08.454942,default/linpack-00001-deployment-788844df7-rrqkt,22.585673
I0528 15:03:18.411617,default/matrixmul-00001-deployment-5cf6968dcf-s92s8,6.5436
I0528 15:40:20.920895,default/fastfouriertransform-00001-deployment-d48746479-fcrxn,7.527604
I0528 15:40:21.815043,default/genmatrix-00001-deployment-776c8ff9db-tqpgj,5.446254
I0528 15:40:22.833286,default/fetchdata-00001-deployment-d457c4fdf-ptx6v,20.991441
I0528 15:40:24.840176,default/linpack-00001-deployment-788844df7-fpk5d,15.43267
I0528 15:40:35.821520,default/matrixmul-00001-deployment-5cf6968dcf-qww8x,16.144856
I0528 16:19:24.994367,default/fastfouriertransform-00001-deployment-d48746479-nq4kr,9.26701
I0528 16:19:25.968837,default/genmatrix-00001-deployment-776c8ff9db-9wznw,11.413956
I0528 16:19:26.969839,default/fetchdata-00001-deployment-d457c4fdf-9phbd,5.953525
I0528 16:19:28.969850,default/linpack-00001-deployment-788844df7-9tvrf,9.493418
I0528 16:19:39.971159,default/matrixmul-00001-deployment-5cf6968dcf-g7rcv,7.455101
I0528 16:54:45.357017,default/fastfouriertransform-00001-deployment-d48746479-5mt8h,13.522836
I0528 16:54:46.312899,default/genmatrix-00001-deployment-776c8ff9db-gsq4m,8.339839
I0528 16:54:47.323660,default/fetchdata-00001-deployment-d457c4fdf-62jhw,16.851011
I0528 16:54:49.316318,default/linpack-00001-deployment-788844df7-gz966,10.193419
I0528 16:55:00.328159,default/matrixmul-00001-deployment-5cf6968dcf-nkzdf,10.994884
I0529 07:18:44.905403,default/fastfouriertransform-00001-deployment-d48746479-2kbld,13.050704
I0529 07:18:45.716360,default/genmatrix-00001-deployment-776c8ff9db-mwhl2,7.523855
I0529 07:18:46.714650,default/fetchdata-00001-deployment-d457c4fdf-d5fs4,8.783247
I0529 07:18:48.734520,default/linpack-00001-deployment-788844df7-vrw8x,19.30587
I0529 07:18:59.717226,default/matrixmul-00001-deployment-5cf6968dcf-kkbj2,9.418249
I0529 07:59:10.580040,default/fastfouriertransform-00001-deployment-d48746479-qsg5s,10.636488
I0529 07:59:11.376799,default/genmatrix-00001-deployment-776c8ff9db-6wj7h,19.773358
I0529 07:59:12.361570,default/fetchdata-00001-deployment-d457c4fdf-dfwr4,10.29593
I0529 07:59:14.363118,default/linpack-00001-deployment-788844df7-mjj8q,13.477517
I0529 07:59:25.364938,default/matrixmul-00001-deployment-5cf6968dcf-cr9k8,7.23203
I0529 08:38:02.233299,default/fastfouriertransform-00001-deployment-d48746479-c66bz,9.519627
I0529 08:38:03.119830,default/genmatrix-00001-deployment-776c8ff9db-57nm2,49.310212
I0529 08:38:04.084013,default/fetchdata-00001-deployment-d457c4fdf-nv9xh,12.367947
I0529 08:38:06.081624,default/linpack-00001-deployment-788844df7-rtlst,9.197812
I0529 08:38:17.074220,default/matrixmul-00001-deployment-5cf6968dcf-hh5bl,8.127977
I0529 09:55:20.227486,default/fastfouriertransform-00001-deployment-d48746479-x9sbf,6.452694
I0529 09:55:21.104280,default/genmatrix-00001-deployment-776c8ff9db-w4jkh,6.63651
I0529 09:55:22.099772,default/fetchdata-00001-deployment-d457c4fdf-bq5mq,6.558972
I0529 09:55:24.110305,default/linpack-00001-deployment-788844df7-mqxzn,10.244636
I0529 09:55:35.104892,default/matrixmul-00001-deployment-5cf6968dcf-fz7vs,6.368656
I0529 10:36:32.229049,default/fastfouriertransform-00001-deployment-d48746479-gpmvt,6.817095
I0529 10:36:33.162067,default/genmatrix-00001-deployment-776c8ff9db-zfxl7,8.493914
I0529 10:36:34.155401,default/fetchdata-00001-deployment-d457c4fdf-9lfg5,6.57039
I0529 10:36:36.157492,default/linpack-00001-deployment-788844df7-6248m,13.546503
I0529 10:36:47.165002,default/matrixmul-00001-deployment-5cf6968dcf-xp8tl,12.46863
I0529 11:16:12.162211,default/fastfouriertransform-00001-deployment-d48746479-4vqdw,14.580821
I0529 11:16:13.136017,default/genmatrix-00001-deployment-776c8ff9db-bw4m2,12.240092
I0529 11:16:14.127626,default/fetchdata-00001-deployment-d457c4fdf-26m9g,13.166187
I0529 11:16:16.181754,default/linpack-00001-deployment-788844df7-2m97k,72.551865
I0529 11:16:27.121432,default/matrixmul-00001-deployment-5cf6968dcf-8bbf4,6.841595
