index,function,size,latency_ms,execution_time_sec,type,status
0,fastfouriertransform,small,1628.4,0.00834,warm,200
1,grayscale,small,1371.2,0.014071,warm,200
2,genmatrix,small,1542.7,0.009873,warm,200
3,fastfouriertransform,large,1335.9,0.005305,warm,200
4,pagerank,small,1786.1,0.253008,warm,200
5,resnet,medium,2031.5,0.16736,cold,200
6,graphgen,small,2067.2,0.005248,cold,200
7,fastfouriertransform,small,943.0,0.005588,warm,200
8,genmatrix,large,990.0,0.001181,warm,200
9,resnet,small,1929.2,0.145215,warm,200
10,pagerank,small,1201.1,0.011042,warm,200
11,pagerank,medium,1195.0,0.044121,warm,200
12,genmatrix,medium,550.1,0.000501,warm,200
13,resnet,medium,1650.6,0.121449,warm,200
14,graphgen,small,1795.4,0.0046,warm,200
15,matrixmul,medium,2316.0,0.518914,cold,200
16,grayscale,small,16.3,0.007585,warm,200
17,genmatrix,medium,57.0,0.000835,warm,200
18,fastfouriertransform,small,24.1,0.005362,warm,200
19,matrixmul,small,1927.7,0.00512,warm,200
20,linpack,medium,2083.2,0.662516,cold,200
21,resnet,medium,582.3,0.149591,warm,200
22,graphgen,large,1016.9,0.10081,warm,200
23,mobilenet,large,1510.4,0.037181,warm,200
24,fastfouriertransform,medium,642.8,0.625098,warm,200
25,fastfouriertransform,large,550.4,0.005269,warm,200
26,grayscale,large,2898.1,2.695354,cold,200
27,resnet,medium,407.7,0.148057,warm,200
28,resnet,small,458.5,0.142817,warm,200
29,fastfouriertransform,small,155.5,0.005366,warm,200
30,genmatrix,medium,9.6,0.000219,warm,200
31,fastfouriertransform,small,19.6,0.005054,warm,200
32,fastfouriertransform,medium,639.5,0.620349,warm,200
33,grayscale,medium,2360.9,0.057726,cold,200
34,linpack,small,690.5,0.005087,warm,200
35,linpack,medium,1237.1,0.645722,warm,200
36,genmatrix,large,48.3,0.001135,warm,200
37,grayscale,large,7282.5,2.672419,cold,200
38,fastfouriertransform,large,45.0,0.004879,warm,200
39,fetchdata,large,1816.0,0.127401,warm,200
40,genmatrix,small,8.8,0.000169,warm,200
41,mobilenet,medium,28.2,0.021449,warm,200
42,grayscale,large,6859.3,2.670639,cold,200
43,pagerank,small,17.4,0.009904,warm,200
44,linpack,small,343.8,0.005126,warm,200
45,genmatrix,small,6.4,0.000165,warm,200
46,linpack,medium,792.5,0.645344,warm,200
47,grayscale,small,880.4,0.007051,warm,200
48,genmatrix,large,51.3,0.001206,warm,200
49,linpack,small,497.7,0.005167,warm,200
50,mobilenet,medium,32.9,0.023575,warm,200
51,mobilenet,small,24.7,0.020377,warm,200
52,grayscale,small,183.1,0.007004,warm,200
53,genmatrix,large,50.4,0.001159,warm,200
54,pagerank,large,619.0,0.271277,warm,200
55,grayscale,large,10967.0,2.674012,cold,200
56,resnet,medium,157.3,0.151562,warm,200
57,resnet,medium,184.1,0.12512,warm,200
58,linpack,small,12.8,0.005121,warm,200
59,fetchdata,large,79.9,0.07522,warm,200
60,mobilenet,small,31.7,0.023382,warm,200
61,graphgen,small,38.6,0.004444,warm,200
62,fetchdata,large,81.4,0.076993,warm,200
63,fetchdata,large,79.3,0.074766,warm,200
64,matrixmul,large,24.4,0.007917,warm,200
65,fastfouriertransform,medium,656.1,0.641951,warm,200
66,matrixmul,large,24.7,0.007971,warm,200
67,mobilenet,large,28.1,0.022867,warm,200
68,grayscale,large,9750.1,2.676621,cold,200
69,graphgen,large,524.7,0.097634,warm,200
70,fastfouriertransform,large,162.2,0.004873,warm,200
71,pagerank,medium,85.5,0.061147,warm,200
72,linpack,small,109.8,0.006386,warm,200
73,grayscale,medium,3616.6,0.057457,cold,200
74,fetchdata,medium,88.9,0.082421,warm,200
75,graphgen,large,488.7,0.062626,warm,200
76,grayscale,large,14272.0,2.677542,cold,200
77,fetchdata,large,86.7,0.08093,warm,200
78,fastfouriertransform,large,18.9,0.004914,warm,200
79,grayscale,large,16644.9,2.67455,cold,200
80,pagerank,large,419.6,0.266551,warm,200
81,genmatrix,small,6.1,0.000137,warm,200
82,linpack,small,142.4,0.008065,warm,200
83,pagerank,large,461.6,0.276314,warm,200
84,graphgen,large,488.5,0.062821,warm,200
85,linpack,medium,682.0,0.673781,warm,200
86,graphgen,small,326.5,0.002796,warm,200
87,linpack,medium,1131.6,0.642452,warm,200
88,genmatrix,small,6.0,0.00012,warm,200
89,genmatrix,large,35.6,0.000797,warm,200
90,fastfouriertransform,small,19.0,0.004887,warm,200
91,mobilenet,small,27.3,0.022391,warm,200
92,pagerank,small,17.1,0.010008,warm,200
93,fetchdata,large,86.9,0.082117,warm,200
94,mobilenet,large,27.6,0.022013,warm,200
95,fetchdata,medium,87.2,0.082416,warm,200
96,pagerank,large,410.4,0.274598,warm,200
97,matrixmul,small,23.3,0.007538,warm,200
98,pagerank,large,584.0,0.290647,warm,200
99,genmatrix,large,35.5,0.000795,warm,200
100,grayscale,medium,997.9,0.057733,warm,200
101,linpack,medium,655.3,0.644269,warm,200
102,pagerank,medium,236.3,0.043886,warm,200
103,fastfouriertransform,small,23.4,0.005264,warm,200
104,genmatrix,small,5.9,0.000108,warm,200
105,linpack,small,258.7,0.005051,warm,200
106,resnet,large,155.3,0.136295,warm,200
107,genmatrix,large,36.8,0.000846,warm,200
108,genmatrix,small,5.9,0.000111,warm,200
109,fastfouriertransform,large,30.7,0.00489,warm,200
110,graphgen,small,30.1,0.002837,warm,200
111,fastfouriertransform,small,24.8,0.005014,warm,200
112,linpack,small,12.9,0.00512,warm,200
113,pagerank,small,18.3,0.009962,warm,200
114,grayscale,large,15823.4,2.669699,cold,200
115,mobilenet,small,23.5,0.018641,warm,200
116,pagerank,small,225.6,0.010077,warm,200
117,resnet,large,128.2,0.124083,warm,200
118,mobilenet,small,22.3,0.017683,warm,200
119,mobilenet,medium,21.9,0.017627,warm,200
120,genmatrix,small,5.1,0.000106,warm,200
121,fastfouriertransform,large,25.3,0.007992,warm,200
122,matrixmul,medium,528.2,0.514163,warm,200
123,matrixmul,medium,943.4,0.506898,warm,200
124,mobilenet,large,23.9,0.01843,warm,200
125,graphgen,large,528.3,0.088339,warm,200
126,fastfouriertransform,small,25.4,0.007697,warm,200
127,matrixmul,large,554.1,0.005041,warm,200
128,linpack,small,13.1,0.005095,warm,200
129,genmatrix,small,4.9,0.000109,warm,200
130,genmatrix,large,84.9,0.000812,warm,200
131,mobilenet,small,22.3,0.017586,warm,200
132,matrixmul,small,65.3,0.005589,warm,200
133,grayscale,medium,102.6,0.086314,warm,200
134,genmatrix,small,6.3,0.000138,warm,200
135,mobilenet,large,24.9,0.019847,warm,200
136,fastfouriertransform,small,18.8,0.005156,warm,200
137,pagerank,small,27.6,0.015702,warm,200
138,fastfouriertransform,small,19.3,0.005043,warm,200
139,fetchdata,medium,87.9,0.083169,warm,200
140,mobilenet,medium,21.9,0.017667,warm,200
141,genmatrix,medium,12.5,0.000307,warm,200
142,graphgen,small,25.4,0.002698,warm,200
143,matrixmul,small,18.1,0.004999,warm,200
144,matrixmul,medium,526.3,0.50671,warm,200
145,mobilenet,medium,28.1,0.023306,warm,200
146,matrixmul,large,336.5,0.004996,warm,200
147,pagerank,large,402.3,0.300249,warm,200
148,mobilenet,small,29.1,0.023354,warm,200
149,genmatrix,medium,12.6,0.000289,warm,200
150,genmatrix,small,5.5,0.000132,warm,200
151,resnet,large,125.3,0.12133,warm,200
152,pagerank,small,16.9,0.009804,warm,200
153,linpack,small,12.6,0.005108,warm,200
154,graphgen,large,490.6,0.064718,warm,200
155,mobilenet,large,28.2,0.023441,warm,200
156,pagerank,small,17.2,0.009751,warm,200
157,graphgen,large,640.2,0.064176,warm,200
158,fastfouriertransform,small,18.2,0.005045,warm,200
159,fastfouriertransform,large,18.4,0.00505,warm,200
160,fastfouriertransform,large,18.4,0.005001,warm,200
161,genmatrix,medium,12.5,0.000292,warm,200
162,fastfouriertransform,large,18.2,0.004951,warm,200
163,genmatrix,large,89.1,0.00124,warm,200
164,resnet,small,161.3,0.151344,warm,200
165,resnet,small,187.4,0.123581,warm,200
166,matrixmul,large,24.1,0.007966,warm,200
167,resnet,large,126.7,0.122715,warm,200
168,pagerank,medium,114.8,0.093529,warm,200
169,grayscale,small,13.2,0.008104,warm,200
170,linpack,small,12.7,0.005088,warm,200
171,grayscale,medium,68.1,0.058051,warm,200
172,fetchdata,large,79.2,0.075235,warm,200
173,grayscale,medium,67.3,0.057317,warm,200
174,linpack,small,12.3,0.005161,warm,200
175,graphgen,medium,106.0,0.012566,warm,200
176,resnet,large,125.3,0.120413,warm,200
177,fastfouriertransform,small,18.3,0.004925,warm,200
178,pagerank,small,18.6,0.009801,warm,200
179,pagerank,medium,65.1,0.043947,warm,200
180,fetchdata,medium,78.9,0.075036,warm,200
181,fastfouriertransform,small,21.0,0.007704,warm,200
182,linpack,medium,857.2,0.643988,warm,200
183,fetchdata,medium,85.2,0.079595,warm,200
184,pagerank,large,382.1,0.272984,warm,200
185,grayscale,large,2848.9,2.718287,cold,200
186,pagerank,small,210.2,0.010063,warm,200
187,pagerank,medium,148.5,0.044694,warm,200
188,fastfouriertransform,small,25.0,0.007749,warm,200
189,grayscale,small,2381.6,0.007359,cold,200
190,fastfouriertransform,large,25.5,0.007706,warm,200
191,pagerank,small,21.2,0.009982,warm,200
192,grayscale,medium,2161.1,0.058621,cold,200
193,resnet,small,126.2,0.121233,warm,200
194,linpack,small,13.8,0.005115,warm,200
195,grayscale,large,7841.9,2.686397,cold,200
196,mobilenet,medium,28.4,0.02268,warm,200
197,graphgen,small,38.3,0.004312,warm,200
198,matrixmul,medium,560.5,0.546601,warm,200
199,graphgen,small,38.9,0.004515,warm,200
200,linpack,small,13.8,0.005082,warm,200
201,grayscale,small,1191.9,0.007233,warm,200
202,mobilenet,large,28.9,0.023487,warm,200
203,matrixmul,large,70.5,0.005029,warm,200
204,graphgen,small,38.5,0.00464,warm,200
205,fastfouriertransform,large,22.5,0.007745,warm,200
206,fetchdata,large,89.6,0.083701,warm,200
207,graphgen,medium,127.3,0.019561,warm,200
208,resnet,large,131.8,0.127203,warm,200
209,fetchdata,medium,87.4,0.081953,warm,200
210,fetchdata,small,89.5,0.084824,warm,200
211,grayscale,medium,312.2,0.058413,warm,200
212,graphgen,medium,115.6,0.012505,warm,200
213,genmatrix,large,63.4,0.001117,warm,200
214,genmatrix,large,41.8,0.000968,warm,200
215,fastfouriertransform,medium,647.6,0.634057,warm,200
216,pagerank,medium,92.6,0.067489,warm,200
217,resnet,large,160.1,0.154464,warm,200
218,fetchdata,small,106.4,0.098786,warm,200
219,fetchdata,small,105.0,0.095604,warm,200
220,matrixmul,small,19.1,0.005018,warm,200
221,fetchdata,large,100.9,0.0963,warm,200
222,linpack,medium,671.6,0.66407,warm,200
223,genmatrix,medium,9.3,0.000201,warm,200
224,fetchdata,large,92.4,0.08512,warm,200
225,fastfouriertransform,medium,613.6,0.600027,warm,200
226,graphgen,medium,105.7,0.012914,warm,200
227,genmatrix,small,15.0,0.000104,warm,200
228,mobilenet,medium,22.2,0.017514,warm,200
229,grayscale,small,11.8,0.007046,warm,200
230,genmatrix,small,4.9,0.000102,warm,200
231,genmatrix,medium,9.1,0.000196,warm,200
232,linpack,medium,649.9,0.642082,warm,200
233,fastfouriertransform,medium,630.5,0.616705,warm,200
234,linpack,large,457.7,0.005071,warm,200
235,pagerank,medium,123.6,0.048068,warm,200
236,pagerank,medium,76.6,0.043661,warm,200
237,graphgen,small,26.0,0.002771,warm,200
238,grayscale,small,11.8,0.006948,warm,200
239,resnet,medium,137.2,0.130489,warm,200
240,graphgen,small,35.9,0.002922,warm,200
241,resnet,medium,125.6,0.121333,warm,200
242,linpack,large,12.4,0.005078,warm,200
243,linpack,medium,652.3,0.644546,warm,200
244,resnet,large,126.3,0.121895,warm,200
245,fastfouriertransform,medium,628.3,0.601299,warm,200
246,resnet,small,126.5,0.122152,warm,200
247,grayscale,small,11.9,0.007306,warm,200
248,matrixmul,small,18.5,0.005055,warm,200
249,pagerank,large,361.6,0.273173,warm,200
250,genmatrix,medium,9.2,0.000199,warm,200
251,matrixmul,small,23.9,0.007927,warm,200
252,linpack,large,18.0,0.005426,warm,200
253,linpack,large,12.8,0.005072,warm,200
254,fastfouriertransform,large,22.1,0.004909,warm,200
255,grayscale,large,2806.5,2.693449,cold,200
256,grayscale,large,5451.0,2.697512,cold,200
257,matrixmul,medium,547.5,0.533365,warm,200
258,matrixmul,large,460.3,0.005009,warm,200
259,grayscale,large,4145.5,2.675362,cold,200
260,fetchdata,small,94.5,0.090054,warm,200
261,matrixmul,large,170.4,0.005025,warm,200
262,matrixmul,large,80.9,0.005037,warm,200
263,fetchdata,large,79.1,0.074652,warm,200
264,resnet,medium,125.3,0.120843,warm,200
265,matrixmul,large,19.4,0.005068,warm,200
266,graphgen,medium,138.3,0.020078,warm,200
267,grayscale,small,1555.2,0.007254,warm,200
268,matrixmul,large,24.1,0.005033,warm,200
269,resnet,large,151.2,0.145847,warm,200
270,linpack,medium,677.8,0.669528,warm,200
271,mobilenet,medium,28.4,0.022953,warm,200
272,genmatrix,large,62.2,0.001235,warm,200
273,mobilenet,large,33.4,0.022855,warm,200
274,fetchdata,large,79.8,0.075041,warm,200
275,fastfouriertransform,medium,655.1,0.637762,warm,200
276,pagerank,large,443.3,0.272133,warm,200
277,resnet,medium,126.8,0.122075,warm,200
278,fastfouriertransform,small,361.1,0.004887,warm,200
279,grayscale,small,2018.1,0.006926,cold,200
280,genmatrix,small,6.3,0.000139,warm,200
281,graphgen,small,26.9,0.003003,warm,200
282,genmatrix,medium,13.6,0.000287,warm,200
