index,function,size,latency_ms,execution_time_sec,type,status
0,fastfouriertransform,small,1540.5,0.006705,warm,200
1,grayscale,small,1399.7,0.014027,warm,200
2,genmatrix,small,1568.0,0.007994,warm,200
3,fastfouriertransform,large,1253.4,0.005064,warm,200
4,pagerank,small,2177.0,0.276596,cold,200
5,resnet,medium,2057.9,0.160252,cold,200
6,graphgen,small,1629.2,0.004234,warm,200
7,fastfouriertransform,small,846.9,0.004983,warm,200
8,genmatrix,large,1019.5,0.000861,warm,200
9,resnet,small,1810.7,0.150589,warm,200
10,pagerank,small,1592.8,0.010882,warm,200
11,pagerank,medium,1587.7,0.045977,warm,200
12,genmatrix,medium,581.8,0.000226,warm,200
13,resnet,medium,1654.7,0.121934,warm,200
14,graphgen,small,851.1,0.00279,warm,200
15,matrixmul,medium,3971.3,0.512027,cold,200
16,grayscale,small,12.2,0.006903,warm,200
17,genmatrix,medium,75.8,0.000237,warm,200
18,fastfouriertransform,small,32.4,0.005007,warm,200
19,matrixmul,small,3584.3,0.00525,cold,200
20,linpack,medium,2500.3,0.657228,cold,200
21,resnet,medium,731.7,0.120568,warm,200
22,graphgen,large,576.6,0.103302,warm,200
23,mobilenet,large,2103.4,0.024528,cold,200
24,fastfouriertransform,medium,629.7,0.611939,warm,200
25,fastfouriertransform,large,536.1,0.004854,warm,200
26,grayscale,large,2921.7,2.700859,cold,200
27,resnet,medium,375.8,0.120196,warm,200
28,resnet,small,389.0,0.127638,warm,200
29,fastfouriertransform,small,142.0,0.004865,warm,200
30,genmatrix,medium,9.5,0.000221,warm,200
31,fastfouriertransform,small,17.9,0.004948,warm,200
32,fastfouriertransform,medium,662.9,0.648696,warm,200
33,grayscale,medium,2157.3,0.057774,cold,200
34,linpack,small,1108.3,0.005115,warm,200
35,linpack,medium,1654.1,0.645061,warm,200
36,genmatrix,large,39.4,0.000767,warm,200
37,grayscale,large,7381.1,2.67824,cold,200
38,fastfouriertransform,large,69.9,0.005333,warm,200
39,fetchdata,large,1655.9,0.127099,warm,200
40,genmatrix,small,10.1,0.00013,warm,200
41,mobilenet,medium,281.0,0.037483,warm,200
42,grayscale,large,6848.0,2.679012,cold,200
43,pagerank,small,18.6,0.010422,warm,200
44,linpack,small,1430.7,0.005063,warm,200
45,genmatrix,small,6.1,0.000138,warm,200
46,linpack,medium,1218.5,0.662544,warm,200
47,grayscale,small,679.9,0.00689,warm,200
48,genmatrix,large,39.8,0.000792,warm,200
49,linpack,small,924.6,0.005087,warm,200
50,mobilenet,medium,29.3,0.02273,warm,200
51,mobilenet,small,22.3,0.017704,warm,200
52,grayscale,small,179.6,0.006815,warm,200
53,genmatrix,large,40.2,0.000785,warm,200
54,pagerank,large,413.1,0.298683,warm,200
55,grayscale,large,11054.7,2.675712,cold,200
56,resnet,medium,125.5,0.121277,warm,200
57,resnet,medium,145.5,0.119665,warm,200
58,linpack,small,218.4,0.005252,warm,200
59,fetchdata,large,79.9,0.075524,warm,200
60,mobilenet,small,27.7,0.022758,warm,200
61,graphgen,small,26.1,0.002708,warm,200
62,fetchdata,large,82.8,0.078257,warm,200
63,fetchdata,large,79.3,0.07533,warm,200
64,matrixmul,large,18.2,0.005037,warm,200
65,fastfouriertransform,medium,697.4,0.679637,warm,200
66,matrixmul,large,31.4,0.005418,warm,200
67,mobilenet,large,28.6,0.023557,warm,200
68,grayscale,large,9780.2,2.672865,cold,200
69,graphgen,large,567.8,0.09575,warm,200
70,fastfouriertransform,large,225.0,0.004881,warm,200
71,pagerank,medium,63.8,0.043945,warm,200
72,linpack,small,12.7,0.005156,warm,200
73,grayscale,medium,3629.9,0.058214,cold,200
74,fetchdata,medium,106.2,0.075752,warm,200
75,graphgen,large,484.9,0.062711,warm,200
76,grayscale,large,14246.0,2.679603,cold,200
77,fetchdata,large,81.0,0.076923,warm,200
78,fastfouriertransform,large,18.7,0.004929,warm,200
79,grayscale,large,14047.6,2.675385,cold,200
80,pagerank,large,401.1,0.273144,warm,200
81,genmatrix,small,4.9,0.000105,warm,200
82,linpack,small,16.5,0.008172,warm,200
83,pagerank,large,453.0,0.281959,warm,200
84,graphgen,large,485.8,0.061925,warm,200
85,linpack,medium,695.7,0.688133,warm,200
86,graphgen,small,281.0,0.002758,warm,200
87,linpack,medium,1141.3,0.643486,warm,200
88,genmatrix,small,4.9,0.000105,warm,200
89,genmatrix,large,39.2,0.000786,warm,200
90,fastfouriertransform,small,18.4,0.004909,warm,200
91,mobilenet,small,28.3,0.023231,warm,200
92,pagerank,small,17.4,0.010152,warm,200
93,fetchdata,large,80.2,0.075812,warm,200
94,mobilenet,large,31.1,0.024152,warm,200
95,fetchdata,medium,81.0,0.076032,warm,200
96,pagerank,large,362.6,0.284748,warm,200
97,matrixmul,small,25.7,0.008046,warm,200
98,pagerank,large,528.3,0.283071,warm,200
99,genmatrix,large,39.8,0.000789,warm,200
100,grayscale,medium,1000.1,0.057822,warm,200
101,linpack,medium,659.6,0.651591,warm,200
102,pagerank,medium,184.9,0.046774,warm,200
103,fastfouriertransform,small,19.6,0.004939,warm,200
104,genmatrix,small,5.2,0.000104,warm,200
105,linpack,small,265.1,0.005066,warm,200
106,resnet,large,125.2,0.119489,warm,200
107,genmatrix,large,39.8,0.000795,warm,200
108,genmatrix,small,5.3,0.000105,warm,200
109,fastfouriertransform,large,25.4,0.004905,warm,200
110,graphgen,small,31.7,0.002908,warm,200
111,fastfouriertransform,small,19.4,0.004921,warm,200
112,linpack,small,59.2,0.005363,warm,200
113,pagerank,small,25.8,0.015827,warm,200
114,grayscale,large,13239.3,2.675306,cold,200
115,mobilenet,small,30.6,0.023258,warm,200
116,pagerank,small,25.7,0.015681,warm,200
117,resnet,large,151.0,0.146481,warm,200
118,mobilenet,small,28.8,0.022892,warm,200
119,mobilenet,medium,26.4,0.021388,warm,200
120,genmatrix,small,7.4,0.000127,warm,200
121,fastfouriertransform,large,20.8,0.006798,warm,200
122,matrixmul,medium,592.7,0.579248,warm,200
123,matrixmul,medium,1004.6,0.50421,warm,200
124,mobilenet,large,28.5,0.023482,warm,200
125,graphgen,large,524.6,0.091315,warm,200
126,fastfouriertransform,small,25.8,0.007829,warm,200
127,matrixmul,large,624.6,0.005142,warm,200
128,linpack,small,12.9,0.005165,warm,200
129,genmatrix,small,6.5,0.000143,warm,200
130,genmatrix,large,69.2,0.001186,warm,200
131,mobilenet,small,26.5,0.021785,warm,200
132,matrixmul,small,114.4,0.00506,warm,200
133,grayscale,medium,82.4,0.067321,warm,200
134,genmatrix,small,6.0,0.000139,warm,200
135,mobilenet,large,37.2,0.028824,warm,200
136,fastfouriertransform,small,21.0,0.007688,warm,200
137,pagerank,small,19.6,0.010166,warm,200
138,fastfouriertransform,small,21.3,0.007751,warm,200
139,fetchdata,medium,88.1,0.083328,warm,200
140,mobilenet,medium,29.7,0.025049,warm,200
141,genmatrix,medium,12.9,0.000286,warm,200
142,graphgen,small,25.7,0.002666,warm,200
143,matrixmul,small,18.4,0.005067,warm,200
144,matrixmul,medium,517.8,0.504909,warm,200
145,mobilenet,medium,22.1,0.018013,warm,200
146,matrixmul,large,329.5,0.005035,warm,200
147,pagerank,large,360.4,0.282375,warm,200
148,mobilenet,small,22.1,0.017928,warm,200
149,genmatrix,medium,13.0,0.000282,warm,200
150,genmatrix,small,5.8,0.00013,warm,200
151,resnet,large,125.1,0.120709,warm,200
152,pagerank,small,24.1,0.010139,warm,200
153,linpack,small,16.0,0.008281,warm,200
154,graphgen,large,484.1,0.062569,warm,200
155,mobilenet,large,24.6,0.018468,warm,200
156,pagerank,small,223.1,0.009951,warm,200
157,graphgen,large,634.4,0.063854,warm,200
158,fastfouriertransform,small,25.5,0.007736,warm,200
159,fastfouriertransform,large,24.0,0.007262,warm,200
160,fastfouriertransform,large,20.8,0.007238,warm,200
161,genmatrix,medium,13.0,0.000292,warm,200
162,fastfouriertransform,large,21.7,0.007686,warm,200
163,genmatrix,large,75.8,0.001209,warm,200
164,resnet,small,128.5,0.122799,warm,200
165,resnet,small,149.3,0.120321,warm,200
166,matrixmul,large,18.4,0.005094,warm,200
167,resnet,large,126.2,0.121528,warm,200
168,pagerank,medium,115.0,0.094174,warm,200
169,grayscale,small,16.5,0.010351,warm,200
170,linpack,small,16.7,0.008396,warm,200
171,grayscale,medium,103.2,0.091389,warm,200
172,fetchdata,large,91.4,0.085657,warm,200
173,grayscale,medium,68.4,0.05752,warm,200
174,linpack,small,16.7,0.008095,warm,200
175,graphgen,medium,104.0,0.012298,warm,200
176,resnet,large,142.8,0.136796,warm,200
177,fastfouriertransform,small,18.6,0.004933,warm,200
178,pagerank,small,23.9,0.014645,warm,200
179,pagerank,medium,84.2,0.062141,warm,200
180,fetchdata,medium,80.1,0.076088,warm,200
181,fastfouriertransform,small,18.3,0.004922,warm,200
182,linpack,medium,688.7,0.680291,warm,200
183,fetchdata,medium,79.0,0.0747,warm,200
184,pagerank,large,368.5,0.28784,warm,200
185,grayscale,large,2830.7,2.699749,cold,200
186,pagerank,small,181.7,0.010189,warm,200
187,pagerank,medium,135.4,0.045436,warm,200
188,fastfouriertransform,small,18.6,0.004927,warm,200
189,grayscale,small,2357.1,0.007151,cold,200
190,fastfouriertransform,large,18.2,0.00494,warm,200
191,pagerank,small,19.8,0.009996,warm,200
192,grayscale,medium,2148.1,0.058163,cold,200
193,resnet,small,132.6,0.128344,warm,200
194,linpack,small,13.1,0.005153,warm,200
195,grayscale,large,7859.0,2.679461,cold,200
196,mobilenet,medium,27.5,0.022802,warm,200
197,graphgen,small,38.6,0.004496,warm,200
198,matrixmul,medium,561.1,0.546966,warm,200
199,graphgen,small,38.0,0.00452,warm,200
200,linpack,small,12.5,0.005108,warm,200
201,grayscale,small,1165.1,0.007164,warm,200
202,mobilenet,large,29.3,0.024194,warm,200
203,matrixmul,large,73.3,0.005062,warm,200
204,graphgen,small,38.8,0.004636,warm,200
205,fastfouriertransform,large,18.0,0.004914,warm,200
206,fetchdata,large,80.2,0.076365,warm,200
207,graphgen,medium,125.5,0.019921,warm,200
208,resnet,large,124.2,0.120014,warm,200
209,fetchdata,medium,79.8,0.075704,warm,200
210,fetchdata,small,80.8,0.076682,warm,200
211,grayscale,medium,286.3,0.057673,warm,200
