index,function,size,latency_ms,execution_time_sec,type,status
0,fastfouriertransform,small,2131.4,0.007479,cold,200
1,grayscale,small,1453.9,0.017328,warm,200
2,genmatrix,small,1486.3,0.008299,warm,200
3,fastfouriertransform,large,1852.8,0.005321,warm,200
4,pagerank,small,1727.7,0.248728,warm,200
5,resnet,medium,2396.3,0.13788,cold,200
6,graphgen,small,2007.8,0.005536,cold,200
7,fastfouriertransform,small,1438.5,0.005265,warm,200
8,genmatrix,large,922.2,0.000994,warm,200
9,resnet,small,1683.9,0.230612,warm,200
10,pagerank,small,1146.1,0.012839,warm,200
11,pagerank,medium,1142.9,0.046314,warm,200
12,genmatrix,medium,539.3,0.000259,warm,200
13,resnet,medium,1457.7,0.17249,warm,200
14,graphgen,small,1717.2,0.002743,warm,200
15,matrixmul,medium,2180.9,0.520915,cold,200
16,grayscale,small,12.3,0.006957,warm,200
17,genmatrix,medium,42.4,0.000221,warm,200
18,fastfouriertransform,small,346.8,0.005276,warm,200
19,matrixmul,small,1792.7,0.005054,warm,200
20,linpack,medium,2258.2,0.646678,cold,200
21,resnet,medium,251.2,0.173754,warm,200
22,graphgen,large,935.4,0.098763,warm,200
23,mobilenet,large,1581.4,0.030034,warm,200
24,fastfouriertransform,medium,679.4,0.660668,warm,200
25,fastfouriertransform,large,586.2,0.005081,warm,200
26,grayscale,large,2899.9,2.701215,cold,200
27,resnet,medium,344.3,0.146553,warm,200
28,resnet,small,480.5,0.234521,warm,200
29,fastfouriertransform,small,193.7,0.004961,warm,200
30,genmatrix,medium,9.5,0.000201,warm,200
31,fastfouriertransform,small,30.0,0.00493,warm,200
32,fastfouriertransform,medium,668.6,0.654798,warm,200
33,grayscale,medium,2360.2,0.058262,cold,200
34,linpack,small,1506.3,0.005096,warm,200
35,linpack,medium,1401.1,0.639614,warm,200
36,genmatrix,large,38.7,0.000781,warm,200
37,grayscale,large,7301.4,2.669001,cold,200
38,fastfouriertransform,large,74.4,0.004896,warm,200
39,fetchdata,large,2107.1,0.12903,cold,200
40,genmatrix,small,8.3,0.000123,warm,200
41,mobilenet,medium,22.6,0.017817,warm,200
42,grayscale,large,6940.8,2.673316,cold,200
43,pagerank,small,17.8,0.010213,warm,200
44,linpack,small,513.4,0.00505,warm,200
45,genmatrix,small,5.1,0.000126,warm,200
46,linpack,medium,961.3,0.639885,warm,200
47,grayscale,small,686.3,0.006956,warm,200
48,genmatrix,large,35.4,0.000815,warm,200
49,linpack,small,18.7,0.005071,warm,200
50,mobilenet,medium,22.2,0.017759,warm,200
51,mobilenet,small,26.0,0.018218,warm,200
52,grayscale,small,388.1,0.006964,warm,200
53,genmatrix,large,49.0,0.001104,warm,200
54,pagerank,large,418.5,0.281884,warm,200
55,grayscale,large,10941.1,2.670087,cold,200
56,resnet,medium,126.0,0.121326,warm,200
57,resnet,medium,148.7,0.121208,warm,200
58,linpack,small,25.4,0.005074,warm,200
59,fetchdata,large,187.8,0.076557,warm,200
60,mobilenet,small,22.3,0.017847,warm,200
61,graphgen,small,34.2,0.003879,warm,200
62,fetchdata,large,84.6,0.079896,warm,200
63,fetchdata,large,79.9,0.075584,warm,200
64,matrixmul,large,18.7,0.005095,warm,200
65,fastfouriertransform,medium,695.9,0.681094,warm,200
66,matrixmul,large,18.9,0.005109,warm,200
67,mobilenet,large,23.8,0.018732,warm,200
68,grayscale,large,9725.4,2.66933,cold,200
69,graphgen,large,516.5,0.08489,warm,200
70,fastfouriertransform,large,202.7,0.00489,warm,200
71,pagerank,medium,65.9,0.045042,warm,200
72,linpack,small,11.3,0.005081,warm,200
73,grayscale,medium,3623.3,0.057861,cold,200
74,fetchdata,medium,82.2,0.077409,warm,200
75,graphgen,large,481.4,0.063183,warm,200
76,grayscale,large,14412.1,2.684729,cold,200
77,fetchdata,large,82.3,0.077744,warm,200
78,fastfouriertransform,large,18.9,0.005086,warm,200
79,grayscale,large,16658.7,2.669968,cold,200
80,pagerank,large,419.7,0.281626,warm,200
81,genmatrix,small,6.1,0.000156,warm,200
82,linpack,small,15.0,0.005141,warm,200
83,pagerank,large,468.6,0.290375,warm,200
84,graphgen,large,484.9,0.063394,warm,200
85,linpack,medium,650.8,0.644025,warm,200
86,graphgen,small,273.1,0.002745,warm,200
87,linpack,medium,1095.7,0.64355,warm,200
88,genmatrix,small,6.3,0.000145,warm,200
89,genmatrix,large,49.3,0.001183,warm,200
90,fastfouriertransform,small,18.1,0.004891,warm,200
91,mobilenet,small,28.1,0.023084,warm,200
92,pagerank,small,223.2,0.010235,warm,200
93,fetchdata,large,79.3,0.074854,warm,200
94,mobilenet,large,41.2,0.035928,warm,200
95,fetchdata,medium,79.4,0.074903,warm,200
96,pagerank,large,382.0,0.294689,warm,200
97,matrixmul,small,24.8,0.008049,warm,200
98,pagerank,large,557.1,0.289788,warm,200
99,genmatrix,large,51.2,0.0012,warm,200
100,grayscale,medium,981.7,0.058038,warm,200
101,linpack,medium,680.2,0.672076,warm,200
102,pagerank,medium,212.1,0.04651,warm,200
103,fastfouriertransform,small,18.0,0.004952,warm,200
104,genmatrix,small,6.2,0.000141,warm,200
105,linpack,small,285.9,0.005056,warm,200
106,resnet,large,140.5,0.135404,warm,200
107,genmatrix,large,50.6,0.00119,warm,200
108,genmatrix,small,6.1,0.000119,warm,200
109,fastfouriertransform,large,33.8,0.004892,warm,200
110,graphgen,small,27.0,0.002841,warm,200
111,fastfouriertransform,small,21.5,0.004915,warm,200
112,linpack,small,14.8,0.005127,warm,200
113,pagerank,small,18.5,0.010293,warm,200
114,grayscale,large,15800.3,2.667003,cold,200
115,mobilenet,small,29.1,0.022628,warm,200
116,pagerank,small,21.2,0.01184,warm,200
117,resnet,large,127.2,0.122226,warm,200
118,mobilenet,small,29.4,0.022674,warm,200
119,mobilenet,medium,28.5,0.023302,warm,200
120,genmatrix,small,6.2,0.000139,warm,200
121,fastfouriertransform,large,112.2,0.007695,warm,200
122,matrixmul,medium,568.1,0.548589,warm,200
123,matrixmul,medium,985.9,0.510401,warm,200
124,mobilenet,large,33.0,0.02409,warm,200
125,graphgen,large,519.4,0.089344,warm,200
126,fastfouriertransform,small,21.2,0.007645,warm,200
127,matrixmul,large,597.2,0.005618,warm,200
128,linpack,small,11.3,0.005111,warm,200
129,genmatrix,small,5.2,0.000109,warm,200
130,genmatrix,large,60.9,0.000797,warm,200
131,mobilenet,small,33.3,0.023449,warm,200
132,matrixmul,small,108.9,0.005035,warm,200
133,grayscale,medium,79.2,0.065723,warm,200
134,genmatrix,small,5.3,0.000106,warm,200
135,mobilenet,large,28.7,0.023535,warm,200
136,fastfouriertransform,small,21.6,0.007736,warm,200
137,pagerank,small,28.9,0.015965,warm,200
138,fastfouriertransform,small,21.4,0.00768,warm,200
139,fetchdata,medium,87.9,0.083152,warm,200
140,mobilenet,medium,29.0,0.023352,warm,200
141,genmatrix,medium,9.5,0.000199,warm,200
142,graphgen,small,25.7,0.002722,warm,200
143,matrixmul,small,18.7,0.00506,warm,200
144,matrixmul,medium,522.1,0.508516,warm,200
145,mobilenet,medium,28.1,0.022849,warm,200
146,matrixmul,large,332.9,0.00506,warm,200
147,pagerank,large,403.5,0.300861,warm,200
148,mobilenet,small,28.6,0.023176,warm,200
149,genmatrix,medium,9.7,0.000196,warm,200
150,genmatrix,small,5.1,0.000103,warm,200
151,resnet,large,128.6,0.123637,warm,200
152,pagerank,small,18.1,0.010161,warm,200
153,linpack,small,12.0,0.005117,warm,200
154,graphgen,large,481.6,0.065126,warm,200
155,mobilenet,large,31.5,0.025987,warm,200
156,pagerank,small,17.9,0.010046,warm,200
157,graphgen,large,627.5,0.064755,warm,200
158,fastfouriertransform,small,25.5,0.007651,warm,200
159,fastfouriertransform,large,21.7,0.007635,warm,200
160,fastfouriertransform,large,20.8,0.007626,warm,200
161,genmatrix,medium,9.5,0.0002,warm,200
162,fastfouriertransform,large,22.1,0.007621,warm,200
163,genmatrix,large,91.8,0.000818,warm,200
164,resnet,small,209.9,0.202291,warm,200
165,resnet,small,256.5,0.139816,warm,200
166,matrixmul,large,18.3,0.005037,warm,200
167,resnet,large,180.9,0.121693,warm,200
168,pagerank,medium,116.3,0.094703,warm,200
169,grayscale,small,16.2,0.010277,warm,200
170,linpack,small,15.3,0.008065,warm,200
171,grayscale,medium,90.4,0.079694,warm,200
172,fetchdata,large,88.1,0.083418,warm,200
173,grayscale,medium,68.0,0.057961,warm,200
174,linpack,small,14.4,0.008044,warm,200
175,graphgen,medium,105.3,0.012689,warm,200
176,resnet,large,127.6,0.122227,warm,200
177,fastfouriertransform,small,21.2,0.007625,warm,200
178,pagerank,small,17.8,0.010422,warm,200
179,pagerank,medium,67.3,0.046341,warm,200
180,fetchdata,medium,87.1,0.082474,warm,200
181,fastfouriertransform,small,21.5,0.007605,warm,200
182,linpack,medium,681.8,0.674641,warm,200
183,fetchdata,medium,91.8,0.086917,warm,200
184,pagerank,large,377.0,0.289557,warm,200
185,grayscale,large,2798.3,2.68741,cold,200
186,pagerank,small,192.8,0.011223,warm,200
187,pagerank,medium,153.0,0.051436,warm,200
188,fastfouriertransform,small,21.3,0.007623,warm,200
189,grayscale,small,2348.8,0.007078,cold,200
190,fastfouriertransform,large,20.6,0.006741,warm,200
191,pagerank,small,20.0,0.010205,warm,200
192,grayscale,medium,2124.1,0.058743,cold,200
193,resnet,small,127.3,0.120902,warm,200
194,linpack,small,11.4,0.005065,warm,200
195,grayscale,large,7820.2,2.674198,cold,200
196,mobilenet,medium,25.8,0.019916,warm,200
197,graphgen,small,38.2,0.004377,warm,200
198,matrixmul,medium,555.6,0.541875,warm,200
199,graphgen,small,38.5,0.004479,warm,200
200,linpack,small,12.3,0.005095,warm,200
201,grayscale,small,1158.4,0.007276,warm,200
202,mobilenet,large,25.3,0.017972,warm,200
203,matrixmul,large,67.0,0.005068,warm,200
204,graphgen,small,38.5,0.004559,warm,200
205,fastfouriertransform,large,18.9,0.004928,warm,200
206,fetchdata,large,80.5,0.076221,warm,200
207,graphgen,medium,141.4,0.019684,warm,200
208,resnet,large,127.6,0.120452,warm,200
209,fetchdata,medium,79.1,0.074981,warm,200
210,fetchdata,small,80.6,0.076658,warm,200
211,grayscale,medium,279.2,0.058135,warm,200
212,graphgen,medium,115.0,0.012746,warm,200
213,genmatrix,large,52.1,0.001183,warm,200
214,genmatrix,large,42.5,0.000946,warm,200
215,fastfouriertransform,medium,656.4,0.640187,warm,200
216,pagerank,medium,89.8,0.061826,warm,200
217,resnet,large,153.2,0.147774,warm,200
218,fetchdata,small,83.1,0.078404,warm,200
219,fetchdata,small,79.3,0.075358,warm,200
