index,function,size,latency_ms,execution_time_sec,type,status
0,fastfouriertransform,small,1620.5,0.008571,warm,200
1,grayscale,small,1626.8,0.015471,warm,200
2,genmatrix,small,2211.3,0.006256,cold,200
3,fastfouriertransform,large,1335.9,0.005348,warm,200
4,pagerank,small,1851.4,0.261146,warm,200
5,resnet,medium,1931.8,0.155414,warm,200
6,graphgen,small,2144.2,0.00552,cold,200
7,fastfouriertransform,small,929.2,0.005247,warm,200
8,genmatrix,large,1650.4,0.00084,warm,200
9,resnet,small,1988.3,0.151407,warm,200
10,pagerank,small,1265.7,0.01115,warm,200
11,pagerank,medium,1264.3,0.048001,warm,200
12,genmatrix,medium,1212.5,0.00021,warm,200
13,resnet,medium,1271.9,0.136369,warm,200
14,graphgen,small,1367.3,0.003121,warm,200
15,matrixmul,medium,2334.0,0.525308,cold,200
16,grayscale,small,222.7,0.007826,warm,200
17,genmatrix,medium,720.6,0.000206,warm,200
18,fastfouriertransform,small,25.0,0.005442,warm,200
19,matrixmul,small,1944.9,0.004997,warm,200
20,linpack,medium,2250.8,0.688877,cold,200
21,resnet,medium,636.2,0.161771,warm,200
22,graphgen,large,1093.3,0.099799,warm,200
23,mobilenet,large,1801.4,0.048483,warm,200
24,fastfouriertransform,medium,673.6,0.655116,warm,200
25,fastfouriertransform,large,579.3,0.004861,warm,200
26,grayscale,large,2920.0,2.751482,cold,200
27,resnet,medium,309.7,0.120152,warm,200
28,resnet,small,329.6,0.118755,warm,200
29,fastfouriertransform,small,186.0,0.004886,warm,200
30,genmatrix,medium,10.1,0.000199,warm,200
31,fastfouriertransform,small,18.4,0.004977,warm,200
32,fastfouriertransform,medium,666.9,0.653224,warm,200
33,grayscale,medium,2167.7,0.059174,cold,200
34,linpack,small,1506.3,0.005515,warm,200
35,linpack,medium,1392.0,0.640875,warm,200
36,genmatrix,large,42.1,0.000788,warm,200
37,grayscale,large,7283.9,2.688074,cold,200
38,fastfouriertransform,large,72.9,0.004833,warm,200
39,fetchdata,large,1827.2,0.127908,warm,200
40,genmatrix,small,7.7,0.000142,warm,200
41,mobilenet,medium,24.9,0.020062,warm,200
42,grayscale,large,6836.3,2.680582,cold,200
43,pagerank,small,225.2,0.010701,warm,200
44,linpack,small,499.8,0.0051,warm,200
45,genmatrix,small,5.1,0.000123,warm,200
46,linpack,medium,954.3,0.640123,warm,200
47,grayscale,small,745.9,0.007661,warm,200
48,genmatrix,large,39.7,0.000802,warm,200
49,linpack,small,13.6,0.005146,warm,200
50,mobilenet,medium,25.1,0.019823,warm,200
51,mobilenet,small,22.2,0.017671,warm,200
52,grayscale,small,246.2,0.007468,warm,200
53,genmatrix,large,39.9,0.000782,warm,200
54,pagerank,large,463.9,0.288294,warm,200
55,grayscale,large,13711.5,2.670056,cold,200
56,resnet,medium,154.3,0.146313,warm,200
57,resnet,medium,175.5,0.119725,warm,200
58,linpack,small,11.6,0.005134,warm,200
59,fetchdata,large,80.1,0.075558,warm,200
60,mobilenet,small,31.1,0.026166,warm,200
61,graphgen,small,37.9,0.004247,warm,200
62,fetchdata,large,80.4,0.075723,warm,200
63,fetchdata,large,82.9,0.078472,warm,200
64,matrixmul,large,24.0,0.007914,warm,200
65,fastfouriertransform,medium,647.2,0.625296,warm,200
66,matrixmul,large,23.9,0.007906,warm,200
67,mobilenet,large,25.8,0.017813,warm,200
68,grayscale,large,12353.6,2.670932,cold,200
69,graphgen,large,523.6,0.087986,warm,200
70,fastfouriertransform,large,153.3,0.004854,warm,200
71,pagerank,medium,93.0,0.068318,warm,200
72,linpack,small,11.6,0.005113,warm,200
73,grayscale,medium,3700.1,0.062166,cold,200
74,fetchdata,medium,89.0,0.083665,warm,200
75,graphgen,large,485.0,0.06334,warm,200
76,grayscale,large,14322.7,2.671408,cold,200
77,fetchdata,large,89.6,0.083436,warm,200
78,fastfouriertransform,large,34.1,0.004982,warm,200
79,grayscale,large,16695.5,2.679498,cold,200
80,pagerank,large,415.8,0.274872,warm,200
81,genmatrix,small,5.9,0.000134,warm,200
82,linpack,small,13.4,0.005112,warm,200
83,pagerank,large,459.0,0.280413,warm,200
84,graphgen,large,485.4,0.06344,warm,200
85,linpack,medium,707.4,0.700161,warm,200
86,graphgen,small,325.7,0.004884,warm,200
87,linpack,medium,1165.9,0.656822,warm,200
88,genmatrix,small,6.0,0.000142,warm,200
89,genmatrix,large,54.2,0.001196,warm,200
90,fastfouriertransform,small,223.5,0.004916,warm,200
91,mobilenet,small,29.6,0.022801,warm,200
92,pagerank,small,17.3,0.01009,warm,200
93,fetchdata,large,89.5,0.084689,warm,200
94,mobilenet,large,28.5,0.023387,warm,200
95,fetchdata,medium,89.6,0.084901,warm,200
96,pagerank,large,367.1,0.28004,warm,200
97,matrixmul,small,24.2,0.007897,warm,200
98,pagerank,large,527.6,0.276738,warm,200
99,genmatrix,large,51.6,0.001119,warm,200
100,grayscale,medium,1050.8,0.057254,warm,200
101,linpack,medium,664.7,0.648169,warm,200
102,pagerank,medium,181.7,0.04564,warm,200
103,fastfouriertransform,small,18.5,0.004911,warm,200
104,genmatrix,small,6.2,0.000139,warm,200
105,linpack,small,264.1,0.005081,warm,200
106,resnet,large,185.9,0.180471,warm,200
107,genmatrix,large,50.7,0.001069,warm,200
108,genmatrix,small,6.1,0.000122,warm,200
109,fastfouriertransform,large,22.1,0.004909,warm,200
110,graphgen,small,48.6,0.002916,warm,200
111,fastfouriertransform,small,18.0,0.004894,warm,200
112,linpack,small,11.4,0.005147,warm,200
113,pagerank,small,17.7,0.010242,warm,200
114,grayscale,large,13271.7,2.675955,cold,200
115,mobilenet,small,29.4,0.024001,warm,200
116,pagerank,small,18.0,0.010423,warm,200
117,resnet,large,142.7,0.138474,warm,200
118,mobilenet,small,29.5,0.023622,warm,200
119,mobilenet,medium,25.1,0.020821,warm,200
120,genmatrix,small,5.8,0.000139,warm,200
121,fastfouriertransform,large,21.8,0.007717,warm,200
122,matrixmul,medium,536.0,0.522902,warm,200
123,matrixmul,medium,951.3,0.507289,warm,200
124,mobilenet,large,33.6,0.028521,warm,200
125,graphgen,large,520.2,0.084814,warm,200
126,fastfouriertransform,small,22.1,0.00795,warm,200
127,matrixmul,large,561.8,0.0056,warm,200
128,linpack,small,11.6,0.005141,warm,200
129,genmatrix,small,6.0,0.000144,warm,200
130,genmatrix,large,62.0,0.001194,warm,200
131,mobilenet,small,21.6,0.01752,warm,200
132,matrixmul,small,73.1,0.004993,warm,200
133,grayscale,medium,80.3,0.065798,warm,200
134,genmatrix,small,6.0,0.000136,warm,200
135,mobilenet,large,22.6,0.017685,warm,200
136,fastfouriertransform,small,18.7,0.005056,warm,200
137,pagerank,small,24.5,0.015807,warm,200
138,fastfouriertransform,small,21.9,0.004899,warm,200
139,fetchdata,medium,91.7,0.085815,warm,200
140,mobilenet,medium,23.2,0.01931,warm,200
141,genmatrix,medium,13.0,0.0003,warm,200
142,graphgen,small,25.8,0.002732,warm,200
143,matrixmul,small,18.6,0.005072,warm,200
144,matrixmul,medium,522.7,0.50968,warm,200
145,mobilenet,medium,26.1,0.021977,warm,200
146,matrixmul,large,333.3,0.00503,warm,200
147,pagerank,large,400.9,0.29916,warm,200
