function,status,duration_ms,upstream_ms
mobilenet,200,5233,5232
mobilenet,200,4519,4517
mobilenet,200,4515,4513
mobilenet,200,4516,4515
mobilenet,200,4483,4481
mobilenet,200,85,84
mobilenet,200,52,51
mobilenet,200,4970,4969
mobilenet,200,4499,4498
mobilenet,200,4544,4543
mobilenet,200,5066,5065
mobilenet,200,4611,4610
mobilenet,200,5106,5105
mobilenet,200,240,239
mobilenet,200,5156,5154
mobilenet,200,5198,5197
mobilenet,200,4733,4725
mobilenet,200,5270,5268
mobilenet,200,5326,5324
mobilenet,200,5321,5319
mobilenet,200,5381,5380
mobilenet,200,5375,5374
mobilenet,200,5462,5461
mobilenet,200,4780,4779
mobilenet,200,5518,5517
mobilenet,200,5675,5674
mobilenet,200,5632,5630
mobilenet,200,5738,5736
mobilenet,200,5727,5727
mobilenet,200,5812,5812
mobilenet,200,5882,5880
mobilenet,200,5878,5877
mobilenet,200,4973,4972
mobilenet,200,5941,5940
mobilenet,200,5846,5844
mobilenet,200,6007,6005
mobilenet,200,5074,5074
mobilenet,200,5110,5109
mobilenet,200,5120,5119
mobilenet,200,5157,5156
mobilenet,200,5326,5325
mobilenet,200,5399,5397
mobilenet,200,5345,5345
mobilenet,200,5613,5612
mobilenet,200,5643,5642
mobilenet,200,5565,5564
mobilenet,200,5732,5731
mobilenet,200,5826,5825
mobilenet,200,5689,5688
mobilenet,200,5720,5719
mobilenet,200,5866,5865
mobilenet,200,5629,5627
mobilenet,200,5716,5715
mobilenet,200,5681,5680
mobilenet,200,5788,5787
mobilenet,200,1076,1075
mobilenet,200,1034,1034
mobilenet,200,1035,1034
mobilenet,200,978,977
mobilenet,200,978,977
mobilenet,200,942,941
mobilenet,200,942,941
mobilenet,200,873,872
mobilenet,200,836,835
mobilenet,200,828,827
mobilenet,200,816,815
mobilenet,200,724,723
mobilenet,200,717,716
mobilenet,200,652,651
mobilenet,200,655,654
mobilenet,200,656,655
mobilenet,200,642,641
mobilenet,200,625,624
mobilenet,200,629,628
mobilenet,200,631,630
mobilenet,200,637,636
mobilenet,200,634,634
mobilenet,200,638,637
mobilenet,200,639,638
mobilenet,200,638,637
mobilenet,200,638,638
mobilenet,200,619,618
mobilenet,200,580,579
mobilenet,200,531,530
mobilenet,200,535,534
mobilenet,200,534,534
mobilenet,200,497,496
mobilenet,200,440,440
mobilenet,200,420,419
mobilenet,200,398,397
mobilenet,200,394,394
mobilenet,200,371,370
mobilenet,200,304,304
mobilenet,200,283,282
mobilenet,200,201,200
mobilenet,200,200,199
mobilenet,200,199,199
mobilenet,200,198,197
mobilenet,200,199,198
mobilenet,200,197,196
mobilenet,200,175,174
mobilenet,200,175,175
mobilenet,200,178,177
mobilenet,200,175,174
mobilenet,200,156,156
mobilenet,200,157,156
mobilenet,200,140,139
mobilenet,200,118,118
mobilenet,200,116,116
mobilenet,200,119,118
mobilenet,200,119,119
mobilenet,200,116,116
mobilenet,200,73,73
mobilenet,200,78,78
mobilenet,200,61,61
resnet,200,7907,7905
mobilenet,200,25,23
mobilenet,200,22,22
resnet,200,2416,2415
mobilenet,200,23,22
resnet,200,2881,2879
resnet,200,665,665
mobilenet,200,22,21
mobilenet,200,22,21
mobilenet,200,22,21
resnet,200,819,819
mobilenet,200,22,21
resnet,200,972,971
resnet,200,8682,8681
resnet,200,1297,1297
