index,request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,in_flight
0,0,mobilenet,small,cold,200,2470.16,2470.15,0.01,81.16,2388.99,1
1,1,resnet,small,cold,200,2404.28,2404.27,0.01,178.53,2225.75,2
2,2,mobilenet,small,cold,200,2677.88,2677.88,0.01,17.43,2660.45,3
3,3,mobilenet,large,cold,200,2648.71,2648.7,0.0,17.87,2630.83,4
4,4,mobilenet,large,cold,200,2615.91,2615.91,0.0,18.57,2597.34,5
5,5,resnet,small,cold,200,17224.85,17224.85,0.0,203.96,17020.88,6
6,6,mobilenet,small,cold,200,2571.43,2571.42,0.01,18.76,2552.66,7
7,7,mobilenet,small,cold,200,2540.91,2540.9,0.01,17.61,2523.3,8
8,8,mobilenet,large,cold,200,2509.87,2509.86,0.0,17.44,2492.42,9
9,9,mobilenet,large,cold,200,2473.04,2473.03,0.0,18.47,2454.57,10
10,10,resnet,small,cold,200,15566.88,15566.88,0.01,315.57,15251.31,11
11,11,resnet,large,cold,200,16964.18,16964.18,0.0,519.01,16445.17,12
12,12,resnet,small,cold,200,16429.66,16429.66,0.0,403.6,16026.06,13
13,13,mobilenet,large,cold,200,2385.34,2385.33,0.01,17.82,2367.51,14
14,14,resnet,medium,cold,200,16001.99,16001.99,0.0,479.84,15522.15,15
15,15,resnet,small,cold,200,7116.2,7116.2,0.0,235.84,6880.36,16
16,16,mobilenet,medium,cold,200,2416.15,2416.14,0.01,18.63,2397.51,17
17,17,mobilenet,small,cold,200,2324.92,2324.92,0.01,18.79,2306.13,18
18,18,resnet,small,cold,200,3340.55,3340.54,0.0,127.43,3213.12,19
19,19,resnet,medium,cold,200,2446.13,2446.12,0.0,205.65,2240.47,20
20,20,resnet,small,cold,200,2665.15,2665.15,0.01,225.97,2439.18,21
21,21,resnet,large,cold,200,2936.64,2936.64,0.0,270.76,2665.87,22
22,22,mobilenet,medium,cold,200,2318.4,2318.4,0.01,18.54,2299.86,23
23,23,mobilenet,large,cold,200,2578.55,2578.55,0.01,18.95,2559.6,24
