index,request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,in_flight
0,0,mobilenet,small,cold,200,1424.73,1424.73,0.01,51.32,1373.41,1
1,1,resnet,small,cold,200,1848.53,1848.52,0.01,170.43,1678.1,2
2,2,mobilenet,small,cold,200,2471.55,2471.54,0.01,17.54,2454.0,3
3,3,mobilenet,large,cold,200,2008.77,2008.76,0.01,18.07,1990.7,4
4,4,mobilenet,large,cold,200,2407.42,2407.42,0.01,21.16,2386.26,5
5,5,resnet,small,cold,200,4089.0,4089.0,0.01,123.04,3965.96,6
6,6,mobilenet,small,cold,200,2193.87,2193.86,0.01,18.01,2175.86,7
7,7,mobilenet,small,cold,200,2361.91,2361.91,0.0,18.71,2343.2,8
8,8,mobilenet,large,cold,200,2165.89,2165.88,0.01,18.71,2147.17,9
9,9,mobilenet,large,cold,200,1374.21,1374.21,0.01,26.05,1348.16,10
10,10,resnet,small,cold,200,3920.6,3920.6,0.0,121.11,3799.49,11
11,11,resnet,large,cold,200,3784.88,3784.87,0.0,122.97,3661.91,12
12,12,resnet,small,cold,200,3652.88,3652.88,0.01,125.84,3527.04,13
13,13,mobilenet,large,cold,200,1361.66,1361.66,0.01,25.43,1336.23,14
14,14,resnet,medium,cold,200,3512.22,3512.22,0.0,181.28,3330.93,15
15,15,resnet,small,cold,200,3318.26,3318.25,0.01,175.3,3142.96,16
16,16,mobilenet,medium,cold,200,1926.43,1926.42,0.01,22.33,1904.09,17
17,17,mobilenet,small,cold,200,1354.23,1354.23,0.01,23.11,1331.12,18
18,18,resnet,small,cold,200,3104.82,3104.81,0.01,126.59,2978.22,19
19,19,resnet,medium,cold,200,2968.8,2968.8,0.0,180.38,2788.42,20
20,20,resnet,small,cold,200,2463.81,2463.8,0.01,133.04,2330.76,21
21,21,resnet,large,cold,200,6227.46,6227.46,0.01,415.01,5812.45,22
22,22,mobilenet,medium,cold,200,1842.95,1842.94,0.01,23.24,1819.7,23
23,23,mobilenet,large,cold,200,2236.55,2236.55,0.0,17.7,2218.85,24
24,24,resnet,large,cold,200,1770.73,1770.72,0.0,126.02,1644.7,25
25,25,resnet,large,cold,200,2028.96,2028.95,0.01,125.82,1903.13,26
26,26,mobilenet,large,cold,200,2245.01,2245.01,0.0,17.82,2227.19,27
27,27,mobilenet,small,cold,200,2130.74,2130.73,0.01,20.27,2110.46,28
28,28,mobilenet,medium,cold,200,2249.39,2249.39,0.01,17.94,2231.45,29
29,29,mobilenet,small,cold,200,2097.15,2097.14,0.01,17.63,2079.51,30
30,30,mobilenet,medium,cold,200,2070.09,2070.08,0.01,18.77,2051.31,31
31,31,resnet,medium,cold,200,1846.39,1846.38,0.0,140.69,1705.69,32
32,32,resnet,small,cold,200,7748.92,7748.92,0.01,399.9,7349.01,33
33,33,resnet,medium,cold,200,2472.7,2472.69,0.01,131.76,2340.92,34
34,34,mobilenet,large,cold,200,2005.38,2005.38,0.01,18.95,1986.43,35
