index,request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,in_flight
0,0,mobilenet,small,cold,200,1902.78,1902.77,0.01,99.88,1802.89,1
1,1,resnet,small,cold,200,1749.32,1749.32,0.01,229.51,1519.8,2
2,2,mobilenet,small,cold,200,3081.9,3081.9,0.01,17.86,3064.03,3
3,3,mobilenet,large,cold,200,2891.67,2891.66,0.01,18.86,2872.8,4
4,4,mobilenet,large,cold,200,2925.07,2925.07,0.01,19.68,2905.39,5
5,5,resnet,small,cold,200,3705.64,3705.64,0.01,157.96,3547.68,6
6,6,mobilenet,small,cold,200,2836.87,2836.87,0.01,18.63,2818.24,7
7,7,mobilenet,small,cold,200,2684.21,2684.2,0.01,22.12,2662.09,8
8,8,mobilenet,large,cold,200,2807.19,2807.18,0.01,17.49,2789.69,9
9,9,mobilenet,large,cold,200,2851.52,2851.51,0.01,17.78,2833.72,10
10,10,resnet,small,cold,200,3498.03,3498.03,0.01,126.15,3371.88,11
11,11,resnet,large,cold,200,3358.15,3358.14,0.0,131.99,3226.15,12
12,12,resnet,small,cold,200,3214.73,3214.72,0.01,123.92,3090.8,13
13,13,mobilenet,large,cold,200,2727.54,2727.53,0.01,19.67,2707.86,14
14,14,resnet,medium,cold,200,3077.48,3077.47,0.01,126.87,2950.6,15
15,15,resnet,small,cold,200,2936.44,2936.43,0.01,126.06,2810.37,16
16,16,mobilenet,medium,cold,200,2682.82,2682.81,0.01,19.89,2662.92,17
17,17,mobilenet,small,cold,200,2648.59,2648.58,0.01,18.81,2629.78,18
18,18,resnet,small,cold,200,2770.8,2770.79,0.01,122.99,2647.8,19
19,19,resnet,medium,cold,200,5555.38,5555.38,0.01,174.38,5381.0,20
20,20,resnet,small,cold,200,2626.26,2626.26,0.01,126.19,2500.07,21
21,21,resnet,large,cold,200,1875.18,1875.18,0.01,124.92,1750.26,22
22,22,mobilenet,medium,cold,200,2582.87,2582.87,0.01,18.7,2564.16,23
23,23,mobilenet,large,cold,200,2551.74,2551.74,0.01,20.62,2531.11,24
24,24,resnet,large,cold,200,1975.27,1975.26,0.01,129.1,1846.16,25
25,25,resnet,large,cold,200,1704.08,1704.08,0.01,178.72,1525.35,26
26,26,mobilenet,large,cold,200,2721.77,2721.77,0.01,17.8,2703.97,27
27,27,mobilenet,small,cold,200,2385.31,2385.31,0.01,18.78,2366.53,28
28,28,mobilenet,medium,cold,200,2168.39,2168.39,0.01,28.27,2140.11,29
29,29,mobilenet,small,cold,200,2315.47,2315.47,0.01,27.9,2287.57,30
30,30,mobilenet,medium,cold,200,2336.43,2336.42,0.01,21.57,2314.85,31
31,31,resnet,medium,cold,200,2040.4,2040.39,0.0,131.84,1908.55,32
32,32,resnet,small,cold,200,2199.44,2199.44,0.01,177.94,2021.49,33
33,33,resnet,medium,cold,200,8833.58,8833.57,0.01,136.56,8697.02,34
34,34,mobilenet,large,cold,200,2237.02,2237.02,0.01,47.05,2189.97,35
35,35,resnet,large,cold,200,2350.83,2350.83,0.0,179.59,2171.24,36
36,36,mobilenet,large,cold,200,2172.1,2172.1,0.0,32.6,2139.49,37
37,37,mobilenet,large,cold,200,2130.52,2130.52,0.01,21.57,2108.95,38
38,38,mobilenet,small,cold,200,2658.04,2658.03,0.01,17.75,2640.28,39
39,39,resnet,medium,cold,200,8945.06,8945.05,0.01,169.07,8775.98,40
40,40,resnet,large,cold,200,11150.71,11150.7,0.01,158.85,10991.86,41
41,41,mobilenet,large,cold,200,1551.51,1551.5,0.0,41.74,1509.76,42
42,42,resnet,small,cold,200,13433.27,13433.26,0.01,342.76,13090.5,43
43,43,mobilenet,small,cold,200,1579.2,1579.19,0.01,46.46,1532.73,44
44,44,resnet,medium,cold,200,13071.85,13071.85,0.0,436.95,12634.9,45
45,45,resnet,small,cold,200,12624.99,12624.99,0.01,488.73,12136.26,46
46,46,mobilenet,large,cold,200,1631.42,1631.42,0.01,18.11,1613.3,47
47,47,resnet,small,cold,200,10922.06,10922.06,0.0,550.53,10371.52,48
48,48,resnet,medium,cold,200,11515.94,11515.93,0.01,451.01,11064.92,49
49,49,resnet,small,cold,200,10343.06,10343.05,0.01,504.05,9839.0,50
50,50,resnet,small,cold,200,8529.6,8529.6,0.01,390.16,8139.44,51
51,51,mobilenet,large,cold,200,1540.2,1540.2,0.01,19.08,1521.12,52
52,52,resnet,large,cold,200,8116.61,8116.6,0.01,517.21,7599.39,53
53,53,resnet,large,cold,200,12050.26,12050.25,0.01,579.97,11470.29,54
54,54,resnet,medium,cold,200,7576.46,7576.45,0.0,491.58,7084.87,55
55,55,mobilenet,small,cold,200,1482.47,1482.47,0.01,20.64,1461.83,56
56,56,resnet,small,cold,200,7068.6,7068.6,0.0,490.89,6577.71,57
57,57,mobilenet,small,cold,200,1909.36,1909.35,0.01,33.74,1875.61,58
58,58,mobilenet,large,cold,200,1531.95,1531.94,0.01,19.96,1511.98,59
59,59,mobilenet,large,cold,200,1487.02,1487.02,0.01,17.69,1469.33,60
60,60,resnet,large,cold,200,6531.97,6531.96,0.01,194.61,6337.36,61
61,61,mobilenet,medium,cold,200,1626.26,1626.25,0.01,20.61,1605.64,62
62,62,resnet,large,cold,200,6319.0,6318.99,0.01,170.99,6148.0,63
63,63,resnet,large,cold,200,6136.44,6136.43,0.01,233.09,5903.34,64
64,64,resnet,large,cold,200,5891.97,5891.97,0.0,203.65,5688.32,65
65,65,mobilenet,large,cold,200,1544.94,1544.94,0.01,18.79,1526.14,66
66,66,mobilenet,large,cold,200,1499.27,1499.26,0.01,18.06,1481.2,67
67,67,resnet,large,cold,200,5657.88,5657.87,0.0,201.84,5456.03,68
68,68,resnet,small,cold,200,5439.77,5439.77,0.0,183.51,5256.26,69
69,69,resnet,medium,cold,200,5241.34,5241.33,0.0,184.6,5056.73,70
70,70,mobilenet,medium,cold,200,1431.86,1431.86,0.01,22.11,1409.74,71
71,71,mobilenet,large,cold,200,1965.86,1965.86,0.01,19.33,1946.53,72
72,72,resnet,large,cold,200,9607.84,9607.83,0.01,593.44,9014.39,73
73,73,mobilenet,large,cold,200,1482.37,1482.37,0.0,19.51,1462.86,74
74,74,mobilenet,large,cold,200,1429.5,1429.49,0.01,17.73,1411.76,75
75,75,resnet,large,cold,200,8983.57,8983.56,0.01,396.25,8587.32,76
76,76,mobilenet,small,cold,200,1618.71,1618.7,0.01,22.49,1596.22,77
77,77,resnet,small,cold,200,4803.62,4803.62,0.01,122.75,4680.87,78
78,78,mobilenet,large,cold,200,1578.86,1578.86,0.01,21.73,1557.13,79
79,79,resnet,medium,cold,200,4660.88,4660.88,0.01,120.59,4540.28,80
80,80,mobilenet,small,cold,200,1537.26,1537.25,0.01,18.89,1518.36,81
81,81,resnet,medium,cold,200,4520.62,4520.62,0.01,120.27,4400.34,82
82,82,mobilenet,small,cold,200,1497.54,1497.54,0.01,18.47,1479.07,83
83,83,mobilenet,large,cold,200,1465.3,1465.3,0.01,18.26,1447.04,84
84,84,mobilenet,small,cold,200,1435.46,1435.45,0.01,17.63,1417.82,85
85,85,resnet,small,cold,200,4353.06,4353.06,0.0,120.4,4232.66,86
86,86,mobilenet,small,cold,200,1393.77,1393.77,0.01,18.63,1375.13,87
87,87,resnet,large,cold,200,4213.86,4213.85,0.01,255.21,3958.64,88
88,88,mobilenet,medium,cold,200,1833.35,1833.35,0.01,19.07,1814.27,89
89,89,resnet,small,cold,200,3942.15,3942.15,0.0,162.81,3779.33,90
90,90,mobilenet,large,cold,200,1515.53,1515.53,0.01,30.14,1485.38,91
91,91,resnet,medium,cold,200,3755.87,3755.87,0.01,262.14,3493.73,92
92,92,resnet,medium,cold,200,3480.19,3480.19,0.0,334.62,3145.57,93
93,93,resnet,small,cold,200,3132.3,3132.3,0.01,300.9,2831.4,94
94,94,mobilenet,small,cold,200,1755.44,1755.43,0.01,17.63,1737.8,95
95,95,mobilenet,medium,cold,200,2133.65,2133.64,0.01,18.09,2115.55,96
96,96,mobilenet,large,cold,200,2156.62,2156.61,0.01,18.64,2137.97,97
97,97,mobilenet,large,cold,200,2027.15,2027.14,0.01,18.72,2008.42,98
98,98,mobilenet,small,cold,200,2036.42,2036.41,0.01,17.94,2018.47,99
99,99,mobilenet,large,cold,200,1742.38,1742.38,0.01,19.1,1723.27,100
100,100,mobilenet,small,cold,200,1289.13,1289.12,0.01,18.15,1270.97,100
101,101,mobilenet,small,cold,200,1231.12,1231.11,0.01,20.5,1210.61,100
102,102,resnet,small,cold,200,12421.92,12421.91,0.01,499.03,11922.88,100
103,103,mobilenet,medium,cold,200,1197.4,1197.39,0.01,19.14,1178.25,100
104,104,resnet,small,cold,200,12949.72,12949.72,0.01,582.08,12367.64,100
105,105,mobilenet,large,cold,200,1147.34,1147.33,0.01,17.75,1129.58,100
106,106,resnet,small,cold,200,19183.54,19183.54,0.0,624.93,18558.6,100
107,107,resnet,medium,cold,200,13227.09,13227.08,0.0,338.98,12888.11,100
108,108,mobilenet,small,cold,200,1110.68,1110.67,0.01,17.75,1092.92,100
109,109,mobilenet,large,cold,200,1125.02,1125.0,0.02,18.88,1106.12,100
110,110,resnet,medium,cold,200,19635.65,19635.64,0.01,508.6,19127.05,100
111,111,resnet,medium,cold,200,19835.2,19835.19,0.01,218.85,19616.34,100
112,112,resnet,large,cold,200,20399.42,20399.42,0.0,577.02,19822.4,100
113,113,mobilenet,large,cold,200,1063.7,1063.69,0.01,18.84,1044.86,100
114,114,mobilenet,small,cold,200,1063.07,1063.07,0.01,17.84,1045.22,100
115,115,resnet,large,cold,200,13538.59,13538.59,0.01,446.41,13092.18,99
116,116,resnet,small,cold,200,20897.02,20897.01,0.01,551.53,20345.48,100
117,117,mobilenet,small,cold,200,1040.5,1040.49,0.01,18.48,1022.01,100
118,118,mobilenet,large,cold,200,1039.95,1039.95,0.01,19.44,1020.51,100
119,119,resnet,small,cold,200,21268.22,21268.21,0.01,431.72,20836.49,100
120,120,resnet,small,cold,200,21740.24,21740.23,0.01,491.41,21248.82,100
121,121,resnet,medium,cold,200,22221.68,22221.67,0.01,501.28,21720.4,100
122,122,mobilenet,small,warm,200,980.63,980.62,0.01,17.82,962.8,100
123,123,resnet,large,cold,200,13788.83,13788.82,0.0,383.43,13405.4,100
124,124,mobilenet,small,warm,200,974.31,974.31,0.0,17.81,956.5,100
125,125,mobilenet,small,warm,200,973.95,973.95,0.01,17.72,956.23,100
126,126,mobilenet,small,warm,200,957.11,957.1,0.01,17.58,939.53,100
127,127,resnet,medium,cold,200,22610.73,22610.73,0.01,517.86,22092.86,100
128,128,resnet,small,cold,200,22955.44,22955.43,0.01,372.57,22582.85,100
129,129,resnet,small,cold,200,23221.98,23221.91,0.07,289.88,22932.02,100
130,130,mobilenet,medium,warm,200,872.91,872.91,0.01,23.93,848.98,100
131,131,mobilenet,medium,warm,200,882.59,882.59,0.01,17.96,864.63,100
132,132,resnet,medium,cold,200,13887.53,13887.52,0.01,332.46,13555.06,100
133,133,resnet,medium,cold,200,23418.51,23418.5,0.02,301.17,23117.33,100
134,134,resnet,small,cold,200,23516.44,23516.43,0.01,120.24,23396.19,100
135,135,mobilenet,medium,warm,200,782.47,782.46,0.01,19.27,763.18,100
136,136,mobilenet,small,warm,200,776.59,776.58,0.01,18.36,758.23,100
137,137,mobilenet,large,warm,200,782.64,782.64,0.01,17.7,764.94,100
138,138,resnet,small,cold,200,14111.49,14111.48,0.01,343.23,13768.26,100
139,139,mobilenet,large,warm,200,780.48,780.47,0.01,17.95,762.52,100
140,140,resnet,large,cold,200,23536.09,23536.07,0.02,120.87,23415.2,100
141,141,mobilenet,small,warm,200,753.75,753.74,0.01,20.37,733.37,100
142,142,mobilenet,small,warm,200,754.42,754.42,0.01,18.5,735.92,100
143,143,mobilenet,large,warm,200,753.75,753.75,0.01,18.82,734.93,100
144,144,mobilenet,large,warm,200,754.85,754.84,0.01,19.22,735.62,100
145,145,mobilenet,medium,warm,200,760.27,760.27,0.0,17.71,742.56,100
146,146,mobilenet,large,warm,200,769.59,769.58,0.01,18.86,750.72,100
147,147,mobilenet,large,warm,200,769.07,769.07,0.01,18.83,750.23,100
148,148,mobilenet,large,warm,200,773.42,773.41,0.01,19.14,754.27,100
149,149,mobilenet,medium,warm,200,771.68,771.68,0.01,17.65,754.03,100
150,150,resnet,medium,cold,200,14595.48,14595.47,0.0,692.33,13903.14,100
151,151,mobilenet,large,warm,200,764.37,764.37,0.01,29.31,735.05,100
152,152,resnet,small,cold,200,14784.62,14784.61,0.01,221.66,14562.95,100
153,153,resnet,medium,cold,200,23429.06,23429.04,0.02,120.48,23308.56,100
154,154,mobilenet,large,warm,200,747.55,747.55,0.01,22.86,724.68,100
155,155,resnet,medium,cold,200,23519.01,23518.99,0.02,123.96,23395.03,100
156,156,resnet,small,cold,200,23625.57,23625.54,0.03,124.45,23501.09,100
157,157,mobilenet,medium,warm,200,716.09,716.08,0.0,27.34,688.74,100
158,158,mobilenet,small,warm,200,727.0,727.0,0.01,31.59,695.41,100
159,159,mobilenet,large,warm,200,735.29,735.29,0.01,25.55,709.74,100
160,160,resnet,small,cold,200,14805.11,14805.1,0.01,157.83,14647.27,100
161,161,resnet,small,cold,200,23683.21,23683.19,0.02,136.44,23546.75,100
162,162,mobilenet,medium,warm,200,723.84,723.83,0.01,22.02,701.81,100
163,163,resnet,small,cold,200,23769.57,23769.55,0.02,128.84,23640.71,100
164,164,resnet,large,cold,200,23931.18,23931.17,0.01,181.18,23749.99,100
165,165,resnet,large,cold,200,24183.49,24183.47,0.02,270.66,23912.81,100
166,166,mobilenet,large,warm,200,672.56,672.55,0.01,26.96,645.59,100
167,167,resnet,large,cold,200,14801.84,14801.83,0.01,122.88,14678.95,100
168,168,mobilenet,small,warm,200,672.33,672.33,0.01,24.59,647.74,100
169,169,resnet,small,cold,200,24393.42,24393.4,0.02,267.2,24126.2,100
170,170,mobilenet,large,warm,200,665.17,665.16,0.01,25.57,639.59,100
171,171,mobilenet,medium,warm,200,675.79,675.78,0.01,30.12,645.66,100
172,172,resnet,large,cold,200,24460.12,24460.1,0.02,125.38,24334.72,100
173,173,mobilenet,large,warm,200,655.84,655.84,0.01,21.57,634.26,100
174,174,resnet,small,cold,200,24592.1,24592.08,0.02,165.11,24426.97,99
175,175,resnet,large,cold,200,14878.02,14878.02,0.0,198.54,14679.47,100
176,176,resnet,medium,cold,200,24787.6,24787.58,0.02,215.23,24572.35,100
177,177,mobilenet,small,warm,200,620.61,620.6,0.0,19.24,601.36,100
178,178,resnet,medium,cold,200,24868.24,24868.22,0.02,122.02,24746.2,100
179,179,mobilenet,small,warm,200,594.9,594.9,0.0,18.13,576.76,100
180,180,resnet,small,cold,200,24951.79,24951.77,0.02,122.14,24829.62,100
181,181,resnet,small,cold,200,15222.56,15222.55,0.0,465.59,14756.96,100
182,182,resnet,large,cold,200,25048.03,25048.01,0.02,123.58,24924.43,100
183,183,resnet,large,cold,200,25165.34,25165.32,0.02,126.5,25038.81,100
184,184,mobilenet,small,warm,200,536.17,536.17,0.0,18.42,517.75,100
185,185,mobilenet,large,warm,200,552.02,552.01,0.0,31.02,520.99,100
186,186,mobilenet,large,warm,200,561.97,561.97,0.0,29.33,532.64,100
187,187,mobilenet,medium,warm,200,581.72,581.72,0.01,38.96,542.76,100
