index,request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,in_flight
0,0,mobilenet,small,cold,200,3206.43,3206.42,0.0,53.86,3152.57,1
1,1,resnet,small,cold,200,3037.78,3037.77,0.01,189.9,2847.87,2
2,2,mobilenet,small,cold,200,3574.54,3574.54,0.01,29.14,3545.39,3
3,3,mobilenet,large,cold,200,3535.34,3535.33,0.01,42.6,3492.74,4
4,4,mobilenet,large,cold,200,3474.8,3474.79,0.01,23.17,3451.63,5
5,5,resnet,small,cold,200,19515.61,19515.61,0.01,360.72,19154.88,6
6,6,mobilenet,small,cold,200,3418.99,3418.98,0.01,40.64,3378.35,7
7,7,mobilenet,small,cold,200,3366.95,3366.95,0.01,20.75,3346.2,8
8,8,mobilenet,large,cold,200,3334.61,3334.61,0.0,23.04,3311.56,9
9,9,mobilenet,large,cold,200,3297.44,3297.43,0.01,43.41,3254.02,10
10,10,resnet,small,cold,200,18243.72,18243.72,0.0,346.81,17896.91,11
11,11,resnet,large,cold,200,8213.32,8213.31,0.01,390.61,7822.7,12
12,12,resnet,small,cold,200,4925.53,4925.52,0.01,192.53,4732.99,13
13,13,mobilenet,large,cold,200,3218.74,3218.74,0.0,28.72,3190.02,14
14,14,resnet,medium,cold,200,4710.93,4710.93,0.0,205.08,4505.85,15
15,15,resnet,small,cold,200,4494.21,4494.21,0.01,191.43,4302.78,16
16,16,mobilenet,medium,cold,200,3156.29,3156.29,0.01,22.65,3133.64,17
17,17,mobilenet,small,cold,200,3079.64,3079.63,0.01,23.6,3056.04,18
18,18,resnet,small,cold,200,4274.56,4274.56,0.01,178.92,4095.64,19
19,19,resnet,medium,cold,200,4081.25,4081.24,0.0,181.72,3899.52,20
20,20,resnet,small,cold,200,3888.37,3888.37,0.01,154.18,3734.18,21
21,21,resnet,large,cold,200,3029.87,3029.86,0.0,176.61,2853.25,22
22,22,mobilenet,medium,cold,200,5026.53,5026.52,0.0,25.49,5001.03,23
23,23,mobilenet,large,cold,200,4385.02,4385.02,0.0,68.75,4316.27,24
24,24,resnet,large,cold,200,3175.35,3175.34,0.01,174.08,3001.26,25
25,25,resnet,large,cold,200,3303.17,3303.17,0.0,137.96,3165.21,26
26,26,mobilenet,large,cold,200,4439.51,4439.5,0.01,77.76,4361.74,27
27,27,mobilenet,small,cold,200,4582.8,4582.8,0.01,74.19,4508.61,28
28,28,mobilenet,medium,cold,200,4495.64,4495.64,0.0,68.81,4426.83,29
29,29,mobilenet,small,cold,200,4669.46,4669.45,0.01,100.12,4569.34,30
30,30,mobilenet,medium,cold,200,4241.37,4241.36,0.01,67.27,4174.09,31
31,31,resnet,medium,cold,200,3370.73,3370.72,0.01,125.68,3245.03,32
32,32,resnet,small,cold,200,5987.82,5987.82,0.01,401.16,5586.66,33
33,33,resnet,medium,cold,200,3475.29,3475.28,0.0,124.46,3350.82,34
34,34,mobilenet,large,cold,200,4134.1,4134.09,0.0,40.4,4093.7,35
35,35,resnet,large,cold,200,3581.31,3581.31,0.0,124.31,3457.0,36
36,36,mobilenet,large,cold,200,4074.64,4074.63,0.01,34.6,4040.03,37
37,37,mobilenet,large,cold,200,4026.5,4026.5,0.0,34.55,3991.95,38
38,38,mobilenet,small,cold,200,3983.14,3983.13,0.0,54.05,3929.09,39
39,39,resnet,medium,cold,200,7066.05,7066.05,0.0,317.28,6748.77,40
40,40,resnet,large,cold,200,4834.46,4834.45,0.01,188.8,4645.65,41
41,41,mobilenet,large,cold,200,3893.4,3893.4,0.0,48.45,3844.94,42
42,42,resnet,small,cold,200,17124.27,17124.27,0.0,497.08,16627.19,43
43,43,mobilenet,small,cold,200,3821.08,3821.07,0.01,62.14,3758.93,44
44,44,resnet,medium,cold,200,7486.38,7486.37,0.0,459.5,7026.87,45
45,45,resnet,small,cold,200,15826.47,15826.47,0.0,372.75,15453.72,46
46,46,mobilenet,large,cold,200,3723.74,3723.73,0.01,60.96,3662.77,47
47,47,resnet,small,cold,200,18276.87,18276.86,0.0,408.9,17867.96,48
48,48,resnet,medium,cold,200,16143.07,16143.05,0.02,349.83,15793.23,49
49,49,resnet,small,cold,200,15407.53,15407.52,0.0,461.28,14946.24,50
50,50,resnet,small,cold,200,5282.98,5282.97,0.0,129.73,5153.25,51
51,51,mobilenet,large,cold,200,3608.17,3608.17,0.01,81.61,3526.56,52
52,52,resnet,large,cold,200,16516.59,16516.59,0.0,413.65,16102.94,53
53,53,resnet,large,cold,200,17455.59,17455.59,0.01,441.86,17013.72,54
54,54,resnet,medium,cold,200,14043.14,14043.14,0.0,668.16,13374.98,55
55,55,mobilenet,small,cold,200,3489.15,3489.15,0.0,58.06,3431.09,56
56,56,resnet,small,cold,200,14877.39,14877.38,0.01,419.84,14457.54,57
57,57,mobilenet,small,cold,200,3411.08,3411.07,0.01,25.06,3386.02,58
58,58,mobilenet,large,cold,200,3375.83,3375.83,0.01,33.09,3342.74,59
59,59,mobilenet,large,cold,200,3332.72,3332.72,0.01,30.84,3301.88,60
60,60,resnet,large,cold,200,11587.9,11587.89,0.01,428.3,11159.59,61
61,61,mobilenet,medium,cold,200,3278.62,3278.61,0.01,34.54,3244.07,62
62,62,resnet,large,cold,200,13287.36,13287.36,0.01,577.05,12710.31,63
63,63,resnet,large,cold,200,12090.59,12090.59,0.0,531.6,11558.99,64
64,64,resnet,large,cold,200,12689.83,12689.82,0.01,610.06,12079.76,65
65,65,mobilenet,large,cold,200,3196.86,3196.85,0.01,29.35,3167.5,66
66,66,mobilenet,large,cold,200,3158.65,3158.65,0.01,28.14,3130.5,67
67,67,resnet,large,cold,200,14340.07,14340.06,0.01,426.39,13913.67,68
68,68,resnet,small,cold,200,5225.1,5225.1,0.0,119.84,5105.26,69
69,69,resnet,medium,cold,200,18520.4,18520.4,0.01,454.19,18066.21,70
70,70,mobilenet,medium,cold,200,3090.98,3090.98,0.01,27.52,3063.46,71
71,71,mobilenet,large,cold,200,3052.57,3052.56,0.0,24.32,3028.24,72
72,72,resnet,large,cold,200,11038.24,11038.24,0.0,431.38,10606.85,73
73,73,mobilenet,large,cold,200,3002.56,3002.55,0.01,17.72,2984.84,74
74,74,mobilenet,large,cold,200,2973.6,2973.59,0.01,20.01,2953.58,75
75,75,resnet,large,cold,200,10574.98,10574.98,0.0,635.27,9939.71,76
76,76,mobilenet,small,cold,200,2933.59,2933.59,0.0,17.66,2915.93,77
77,77,resnet,small,cold,200,9915.07,9915.06,0.0,740.51,9174.55,78
78,78,mobilenet,large,cold,200,2898.76,2898.76,0.01,19.44,2879.32,79
79,79,resnet,medium,cold,200,9153.24,9153.23,0.01,541.99,8611.24,80
80,80,mobilenet,small,cold,200,2493.72,2493.72,0.01,18.86,2474.85,81
81,81,resnet,medium,cold,200,8588.78,8588.77,0.0,224.32,8364.45,82
82,82,mobilenet,small,cold,200,2837.26,2837.25,0.01,22.08,2815.17,83
83,83,mobilenet,large,cold,200,2798.25,2798.25,0.01,19.08,2779.17,84
84,84,mobilenet,small,cold,200,4378.43,4378.43,0.0,42.95,4335.48,85
85,85,resnet,small,cold,200,8319.81,8319.81,0.01,225.61,8094.2,86
86,86,mobilenet,small,cold,200,4315.77,4315.77,0.0,97.64,4218.13,87
87,87,resnet,large,cold,200,8075.56,8075.55,0.01,626.08,7449.47,88
88,88,mobilenet,medium,cold,200,4617.62,4617.61,0.0,42.73,4574.89,89
89,89,resnet,small,cold,200,6242.52,6242.51,0.0,430.56,5811.95,90
90,90,mobilenet,large,cold,200,2371.94,2371.94,0.01,23.09,2348.85,91
91,91,resnet,medium,cold,200,5799.0,5799.0,0.0,388.65,5410.35,92
92,92,resnet,medium,cold,200,4735.02,4735.01,0.0,191.79,4543.22,93
93,93,resnet,small,cold,200,4531.66,4531.66,0.0,221.15,4310.51,94
94,94,mobilenet,small,cold,200,4390.58,4390.58,0.0,28.21,4362.37,95
95,95,mobilenet,medium,cold,200,4354.02,4354.01,0.01,24.39,4329.62,96
96,96,mobilenet,large,cold,200,4504.4,4504.4,0.0,126.81,4377.59,97
97,97,mobilenet,large,cold,200,4580.57,4580.57,0.0,42.08,4538.49,98
98,98,mobilenet,small,cold,200,4092.03,4092.02,0.01,108.76,3983.26,99
99,99,mobilenet,large,cold,200,4279.88,4279.87,0.0,26.9,4252.97,100
100,100,mobilenet,small,warm,200,553.19,553.18,0.01,20.07,533.11,100
101,101,mobilenet,small,cold,200,2379.37,2379.37,0.0,46.63,2332.74,100
102,102,resnet,small,cold,200,16943.24,16943.22,0.02,608.74,16334.48,100
103,103,mobilenet,medium,cold,200,2404.51,2404.5,0.0,62.18,2342.32,100
104,104,resnet,small,cold,200,17342.36,17342.35,0.01,430.08,16912.27,100
105,105,mobilenet,large,cold,200,2420.52,2420.51,0.01,57.44,2363.08,100
106,106,resnet,small,cold,200,22194.66,22194.64,0.03,534.25,21660.38,100
107,107,resnet,medium,cold,200,22546.95,22546.94,0.01,381.19,22165.75,100
108,108,mobilenet,small,cold,200,2388.54,2388.53,0.01,59.64,2328.89,100
109,109,mobilenet,large,cold,200,2424.79,2424.79,0.0,57.56,2367.23,100
110,110,resnet,medium,cold,200,18007.65,18007.64,0.01,813.28,17194.36,100
111,111,resnet,medium,cold,200,22799.26,22799.24,0.02,344.09,22455.14,100
112,112,resnet,large,cold,200,23050.76,23050.75,0.01,290.52,22760.23,100
113,113,mobilenet,large,cold,200,2391.45,2391.45,0.01,63.26,2328.19,100
114,114,mobilenet,small,cold,200,2451.84,2451.83,0.0,98.58,2353.25,100
115,115,resnet,large,cold,200,18470.77,18470.76,0.01,602.19,17868.57,100
116,116,resnet,small,cold,200,23091.01,23091.0,0.01,148.56,22942.44,100
117,117,mobilenet,small,cold,200,2463.09,2463.09,0.01,69.79,2393.3,100
118,118,mobilenet,large,cold,200,2515.92,2515.91,0.0,68.46,2447.45,100
119,119,resnet,small,cold,200,23150.32,23150.3,0.02,126.32,23023.98,100
120,120,resnet,small,cold,200,18886.53,18886.51,0.01,528.8,18357.71,100
121,121,resnet,medium,cold,200,23278.62,23278.61,0.02,153.43,23125.18,100
122,122,mobilenet,small,cold,200,2504.21,2504.21,0.01,52.25,2451.96,100
123,123,resnet,large,cold,200,23373.31,23373.29,0.02,124.41,23248.88,100
124,124,mobilenet,small,cold,200,2517.22,2517.22,0.0,51.0,2466.21,100
125,125,mobilenet,small,cold,200,2546.58,2546.58,0.01,56.89,2489.69,100
126,126,mobilenet,small,cold,200,2574.97,2574.96,0.01,52.96,2522.01,100
127,127,resnet,medium,cold,200,19279.32,19279.3,0.02,517.41,18761.89,100
128,128,resnet,small,cold,200,23393.87,23393.85,0.02,125.6,23268.25,100
129,129,resnet,small,cold,200,23524.71,23524.69,0.02,156.91,23367.78,100
130,130,mobilenet,medium,cold,200,2526.45,2526.44,0.01,39.88,2486.57,100
131,131,mobilenet,medium,cold,200,2539.67,2539.67,0.01,44.19,2495.47,100
132,132,resnet,medium,cold,200,19570.34,19570.33,0.01,414.23,19156.1,100
133,133,resnet,medium,cold,200,23578.76,23578.75,0.02,156.3,23422.45,100
