function,status,duration_ms,upstream_ms
fetchdata,200,4150,4150
fetchdata,200,1225,1225
linpack,200,3458,3455
grayscale,200,3090,3086
fetchdata,200,81,80
graphgen,200,2658,2650
resnet,200,3916,3916
graphgen,200,30,28
fastfouriertransform,200,3609,3606
resnet,200,138,137
resnet,200,281,281
grayscale,200,3510,2893
grayscale,200,106,81
graphgen,200,114,106
fastfouriertransform,200,10,7
linpack,200,12,9
grayscale,200,105,81
mobilenet,200,2663,2662
fetchdata,200,96,96
mobilenet,200,72,72
graphgen,200,140,132
fastfouriertransform,200,14,11
matrixmul,200,3738,3734
fetchdata,200,85,85
fetchdata,200,79,79
pagerank,200,2814,2803
linpack,200,13,10
graphgen,200,105,96
graphgen,200,29,27
fetchdata,200,81,81
grayscale,200,104,80
fetchdata,200,83,83
fetchdata,200,78,78
linpack,200,722,719
matrixmul,200,15,12
matrixmul,200,564,559
linpack,200,14,11
fetchdata,200,130,130
grayscale,200,3502,2883
grayscale,200,15,12
pagerank,200,59,56
genmatrix,200,2099,2098
linpack,200,12,9
resnet,200,149,148
matrixmul,200,19,13
grayscale,200,15,12
matrixmul,200,561,557
linpack,200,11,8
matrixmul,200,18,14
pagerank,200,117,114
pagerank,200,19,18
grayscale,200,3491,2874
linpack,200,13,10
resnet,200,169,167
linpack,200,19,16
graphgen,200,106,97
grayscale,200,3513,2893
graphgen,200,101,93
matrixmul,200,19,15
genmatrix,200,3,3
pagerank,200,16,15
fastfouriertransform,200,17,13
genmatrix,200,3,2
genmatrix,200,3,2
mobilenet,200,29,28
fetchdata,200,139,139
mobilenet,200,53,52
pagerank,200,348,336
linpack,200,11,8
fastfouriertransform,200,16,13
fetchdata,200,133,132
resnet,200,148,147
matrixmul,200,25,21
linpack,200,706,704
genmatrix,200,4,4
fastfouriertransform,200,13,10
linpack,200,15,11
genmatrix,200,2,2
fetchdata,200,79,79
linpack,200,10,7
resnet,200,154,153
grayscale,200,21,17
matrixmul,200,15,11
resnet,200,310,309
fastfouriertransform,200,9,7
matrixmul,200,556,550
fastfouriertransform,200,11,8
matrixmul,200,545,541
grayscale,200,18,15
fetchdata,200,84,83
pagerank,200,16,14
resnet,200,281,281
grayscale,200,3539,2921
genmatrix,200,5,5
pagerank,200,404,393
genmatrix,200,5,4
resnet,200,328,327
mobilenet,200,70,70
resnet,200,164,163
linpack,200,722,719
matrixmul,200,538,534
resnet,200,400,399
grayscale,200,3502,2884
fetchdata,200,132,131
grayscale,200,16,13
matrixmul,200,23,18
graphgen,200,525,486
fetchdata,200,81,81
grayscale,200,1995,1937
fastfouriertransform,200,221,11
grayscale,200,3509,2886
fetchdata,200,76,76
matrixmul,200,48,12
resnet,200,386,386
linpack,200,19,12
pagerank,200,22,21
resnet,200,146,145
graphgen,200,532,493
pagerank,200,16,14
pagerank,200,75,70
grayscale,200,15,12
fetchdata,200,77,77
mobilenet,200,88,87
mobilenet,200,46,46
pagerank,200,430,411
fastfouriertransform,200,11,7
fetchdata,200,131,131
mobilenet,200,38,37
matrixmul,200,19,16
grayscale,200,16,12
pagerank,200,23,22
mobilenet,200,26,26
grayscale,200,3486,2868
linpack,200,671,668
grayscale,200,16,13
pagerank,200,390,378
fetchdata,200,127,127
resnet,200,409,409
fetchdata,200,85,85
genmatrix,200,3,3
pagerank,200,63,60
grayscale,200,116,91
fastfouriertransform,200,12,9
mobilenet,200,72,70
mobilenet,200,34,33
pagerank,200,134,131
mobilenet,200,36,35
resnet,200,135,134
pagerank,200,20,18
grayscale,200,105,80
grayscale,200,20,16
graphgen,200,515,478
resnet,200,137,136
matrixmul,200,18,15
fastfouriertransform,200,11,7
pagerank,200,336,325
resnet,200,246,246
fastfouriertransform,200,12,9
fetchdata,200,90,89
fetchdata,200,77,77
fetchdata,200,84,83
grayscale,200,104,81
fetchdata,200,77,76
graphgen,200,29,28
graphgen,200,29,27
mobilenet,200,46,46
grayscale,200,3501,2883
graphgen,200,523,484
resnet,200,278,277
linpack,200,11,8
matrixmul,200,17,13
linpack,200,697,694
genmatrix,200,4,4
linpack,200,694,691
matrixmul,200,18,14
fastfouriertransform,200,710,707
graphgen,200,521,483
fetchdata,200,125,125
resnet,200,306,306
resnet,200,134,133
genmatrix,200,6,6
fetchdata,200,77,76
matrixmul,200,555,551
genmatrix,200,3,3
resnet,200,152,152
linpack,200,15,10
resnet,200,187,186
resnet,200,385,385
linpack,200,13,10
fetchdata,200,2123,2123
fetchdata,200,200,200
resnet,200,306,305
linpack,200,705,702
graphgen,200,37,35
matrixmul,200,27,23
linpack,200,14,10
pagerank,200,64,61
fastfouriertransform,200,10,8
mobilenet,200,34,33
fastfouriertransform,200,10,7
matrixmul,200,22,16
linpack,200,11,7
pagerank,200,406,394
mobilenet,200,35,34
fastfouriertransform,200,14,10
fetchdata,200,90,90
genmatrix,200,3,3
fastfouriertransform,200,717,713
graphgen,200,511,474
genmatrix,200,3,3
genmatrix,200,4,4
linpack,200,716,713
fastfouriertransform,200,719,716
fetchdata,200,127,126
resnet,200,202,202
grayscale,200,3528,2911
graphgen,200,512,474
genmatrix,200,3,3
genmatrix,200,4,3
grayscale,200,5301,4680
mobilenet,200,37,37
genmatrix,200,3,3
matrixmul,200,552,546
grayscale,200,104,80
