function,status,duration_ms,upstream_ms
fetchdata,200,2150,2150
linpack,200,1667,1663
fetchdata,200,91,91
grayscale,200,1810,1809
resnet,200,2052,2052
graphgen,200,1613,1604
fetchdata,200,96,95
fastfouriertransform,200,1833,1830
graphgen,200,27,25
resnet,200,153,153
grayscale,200,2856,2781
resnet,200,151,150
grayscale,200,72,66
graphgen,200,102,93
fastfouriertransform,200,14,11
linpack,200,11,8
mobilenet,200,1605,1605
grayscale,200,79,71
fetchdata,200,89,89
mobilenet,200,56,55
graphgen,200,147,139
fastfouriertransform,200,10,8
matrixmul,200,2592,2588
fetchdata,200,91,90
fetchdata,200,89,89
pagerank,200,2483,2472
linpack,200,16,11
graphgen,200,103,95
graphgen,200,28,26
fetchdata,200,87,87
grayscale,200,72,66
fetchdata,200,95,95
fetchdata,200,89,89
linpack,200,753,750
matrixmul,200,15,11
matrixmul,200,547,544
linpack,200,19,15
fetchdata,200,133,133
grayscale,200,2827,2752
grayscale,200,10,9
pagerank,200,66,63
genmatrix,200,2174,2174
linpack,200,10,7
resnet,200,152,151
matrixmul,200,14,11
grayscale,200,10,9
matrixmul,200,530,525
linpack,200,10,7
matrixmul,200,15,11
pagerank,200,109,106
grayscale,200,2853,2779
pagerank,200,15,14
linpack,200,10,7
resnet,200,149,148
linpack,200,16,13
grayscale,200,2833,2756
graphgen,200,103,95
graphgen,200,106,98
matrixmul,200,20,14
genmatrix,200,3,3
pagerank,200,20,19
fastfouriertransform,200,10,7
genmatrix,200,3,3
genmatrix,200,3,2
mobilenet,200,27,27
fetchdata,200,99,99
mobilenet,200,22,22
pagerank,200,385,373
linpack,200,11,8
fastfouriertransform,200,9,7
fetchdata,200,132,132
resnet,200,167,166
matrixmul,200,19,14
linpack,200,720,717
genmatrix,200,4,3
fastfouriertransform,200,10,7
linpack,200,12,8
genmatrix,200,3,3
fetchdata,200,91,90
linpack,200,14,11
resnet,200,148,148
grayscale,200,14,13
matrixmul,200,15,11
resnet,200,211,211
fastfouriertransform,200,11,8
matrixmul,200,532,528
fastfouriertransform,200,11,8
matrixmul,200,534,530
grayscale,200,11,9
fetchdata,200,88,88
pagerank,200,32,30
grayscale,200,2876,2798
resnet,200,164,163
genmatrix,200,5,5
pagerank,200,342,331
genmatrix,200,6,6
resnet,200,193,193
mobilenet,200,39,38
resnet,200,139,138
linpack,200,710,705
matrixmul,200,530,525
grayscale,200,2851,2776
resnet,200,181,180
fetchdata,200,135,135
grayscale,200,13,12
matrixmul,200,16,12
graphgen,200,497,459
fetchdata,200,97,97
grayscale,200,1796,1792
grayscale,200,2836,2761
fastfouriertransform,200,10,7
fetchdata,200,92,92
matrixmul,200,15,11
resnet,200,220,219
linpack,200,11,8
pagerank,200,15,14
resnet,200,270,269
graphgen,200,499,461
pagerank,200,17,16
pagerank,200,56,53
grayscale,200,11,9
fetchdata,200,88,88
mobilenet,200,39,38
mobilenet,200,32,32
pagerank,200,385,373
fastfouriertransform,200,15,11
fetchdata,200,85,85
mobilenet,200,23,23
matrixmul,200,15,11
grayscale,200,11,9
pagerank,200,16,15
mobilenet,200,75,74
grayscale,200,2855,2780
linpack,200,718,715
grayscale,200,12,11
pagerank,200,353,342
fetchdata,200,144,144
resnet,200,266,266
fetchdata,200,88,88
genmatrix,200,5,4
pagerank,200,58,56
grayscale,200,71,65
fastfouriertransform,200,10,7
mobilenet,200,38,37
mobilenet,200,22,21
pagerank,200,109,105
mobilenet,200,82,81
resnet,200,143,142
pagerank,200,17,16
grayscale,200,72,66
grayscale,200,11,10
graphgen,200,503,466
resnet,200,160,159
matrixmul,200,21,17
fastfouriertransform,200,12,9
pagerank,200,351,339
resnet,200,190,189
fastfouriertransform,200,10,8
fetchdata,200,95,94
fetchdata,200,86,86
fetchdata,200,89,88
grayscale,200,68,62
fetchdata,200,86,86
graphgen,200,25,24
graphgen,200,29,27
grayscale,200,2851,2772
mobilenet,200,29,29
graphgen,200,494,457
resnet,200,206,205
linpack,200,10,7
matrixmul,200,16,12
linpack,200,716,712
genmatrix,200,4,4
linpack,200,708,705
matrixmul,200,22,17
fastfouriertransform,200,699,696
graphgen,200,485,447
fetchdata,200,145,145
resnet,200,145,144
resnet,200,246,245
genmatrix,200,3,3
fetchdata,200,91,91
matrixmul,200,558,554
genmatrix,200,4,4
resnet,200,185,184
linpack,200,12,9
resnet,200,191,190
resnet,200,149,148
fetchdata,200,88,88
linpack,200,12,8
fetchdata,200,90,90
resnet,200,161,160
linpack,200,738,735
graphgen,200,27,25
matrixmul,200,15,12
linpack,200,15,11
pagerank,200,61,57
fastfouriertransform,200,11,8
mobilenet,200,22,22
fastfouriertransform,200,10,7
matrixmul,200,18,13
linpack,200,10,8
pagerank,200,377,364
mobilenet,200,23,22
fastfouriertransform,200,10,7
fetchdata,200,94,93
genmatrix,200,3,2
fastfouriertransform,200,700,696
graphgen,200,500,462
genmatrix,200,3,3
genmatrix,200,2,2
linpack,200,719,717
fastfouriertransform,200,716,713
fetchdata,200,136,136
grayscale,200,2868,2796
resnet,200,148,148
graphgen,200,497,459
genmatrix,200,3,3
grayscale,200,4660,4584
genmatrix,200,4,3
mobilenet,200,30,30
genmatrix,200,5,4
matrixmul,200,534,530
grayscale,200,73,68
genmatrix,200,3,3
fetchdata,200,87,87
fastfouriertransform,200,706,703
grayscale,200,10,8
pagerank,200,58,55
linpack,200,13,11
grayscale,200,11,10
grayscale,200,70,64
matrixmul,200,538,534
fetchdata,200,89,89
matrixmul,200,15,11
resnet,200,193,192
resnet,200,151,151
fastfouriertransform,200,11,8
linpack,200,10,7
graphgen,200,109,101
fastfouriertransform,200,16,12
graphgen,200,106,97
matrixmul,200,21,17
matrixmul,200,539,536
graphgen,200,501,462
fetchdata,200,87,87
graphgen,200,29,27
linpack,200,12,9
mobilenet,200,27,26
resnet,200,222,220
grayscale,200,67,62
mobilenet,200,29,27
matrixmul,200,16,13
matrixmul,200,15,11
fetchdata,200,146,145
linpack,200,10,7
linpack,200,14,11
mobilenet,200,29,29
mobilenet,200,31,31
linpack,200,11,8
genmatrix,200,3,3
mobilenet,200,27,26
mobilenet,200,24,23
genmatrix,200,3,3
graphgen,200,112,104
mobilenet,200,26,25
fastfouriertransform,200,725,722
linpack,200,10,8
mobilenet,200,23,22
graphgen,200,499,461
matrixmul,200,533,530
pagerank,200,126,122
pagerank,200,338,326
genmatrix,200,5,5
grayscale,200,2847,2772
fetchdata,200,87,87
resnet,200,174,173
graphgen,200,146,138
fetchdata,200,133,133
linpack,200,13,9
grayscale,200,15,14
fastfouriertransform,200,12,7
grayscale,200,67,61
graphgen,200,30,28
pagerank,200,60,57
graphgen,200,25,23
mobilenet,200,64,63
mobilenet,200,32,31
genmatrix,200,4,4
fastfouriertransform,200,10,7
mobilenet,200,22,21
genmatrix,200,3,3
resnet,200,136,136
fastfouriertransform,200,11,8
grayscale,200,10,9
pagerank,200,15,14
pagerank,200,406,388
resnet,200,138,137
graphgen,200,113,105
pagerank,200,353,342
resnet,200,208,207
resnet,200,185,185
genmatrix,200,4,4
pagerank,200,64,61
linpack,200,10,6
linpack,200,16,12
pagerank,200,414,402
grayscale,200,74,68
pagerank,200,16,14
linpack,200,10,7
linpack,200,740,735
matrixmul,200,15,11
fetchdata,200,144,144
genmatrix,200,3,2
mobilenet,200,35,34
genmatrix,200,3,3
grayscale,200,11,9
mobilenet,200,58,57
matrixmul,200,16,12
pagerank,200,64,61
fastfouriertransform,200,11,8
mobilenet,200,25,25
graphgen,200,500,462
fastfouriertransform,200,10,6
mobilenet,200,55,54
fastfouriertransform,200,675,671
linpack,200,719,716
mobilenet,200,50,49
resnet,200,161,160
grayscale,200,72,66
grayscale,200,66,61
mobilenet,200,23,22
fastfouriertransform,200,714,708
matrixmul,200,14,11
mobilenet,200,22,21
genmatrix,200,4,4
genmatrix,200,3,2
resnet,200,259,258
mobilenet,200,35,34
graphgen,200,497,459
fastfouriertransform,200,9,7
mobilenet,200,25,24
pagerank,200,21,20
fastfouriertransform,200,708,705
mobilenet,200,73,72
grayscale,200,66,61
matrixmul,200,539,534
mobilenet,200,39,39
mobilenet,200,34,33
fetchdata,200,146,146
fastfouriertransform,200,10,7
resnet,200,276,275
matrixmul,200,15,12
fetchdata,200,88,88
fastfouriertransform,200,11,8
grayscale,200,10,9
fastfouriertransform,200,9,7
genmatrix,200,3,3
genmatrix,200,3,2
fetchdata,200,98,98
grayscale,200,66,60
linpack,200,723,719
genmatrix,200,3,2
graphgen,200,503,466
fetchdata,200,87,87
linpack,200,11,8
graphgen,200,25,23
linpack,200,10,7
mobilenet,200,39,38
grayscale,200,10,9
graphgen,200,494,456
grayscale,200,12,11
linpack,200,11,8
graphgen,200,24,22
graphgen,200,25,23
matrixmul,200,17,14
mobilenet,200,46,45
matrixmul,200,20,14
resnet,200,147,146
matrixmul,200,17,12
mobilenet,200,29,28
fetchdata,200,158,158
matrixmul,200,19,14
pagerank,200,353,342
genmatrix,200,6,6
genmatrix,200,3,3
resnet,200,147,147
linpack,200,12,8
resnet,200,139,138
pagerank,200,62,59
graphgen,200,104,96
matrixmul,200,17,13
fetchdata,200,96,96
pagerank,200,16,15
pagerank,200,394,380
graphgen,200,496,458
mobilenet,200,46,46
fastfouriertransform,200,651,648
matrixmul,200,19,14
pagerank,200,15,14
matrixmul,200,531,526
matrixmul,200,535,530
graphgen,200,528,491
linpack,200,17,14
fastfouriertransform,200,11,8
grayscale,200,10,9
mobilenet,200,33,32
resnet,200,245,244
grayscale,200,2844,2769
pagerank,200,361,349
pagerank,200,66,63
fastfouriertransform,200,9,6
linpack,200,12,9
mobilenet,200,55,54
grayscale,200,66,60
graphgen,200,115,107
pagerank,200,424,413
resnet,200,142,141
mobilenet,200,28,28
resnet,200,172,171
matrixmul,200,17,13
pagerank,200,60,57
linpack,200,718,715
grayscale,200,17,10
grayscale,200,69,63
fetchdata,200,143,142
resnet,200,150,149
genmatrix,200,3,2
pagerank,200,58,55
graphgen,200,509,472
grayscale,200,2838,2764
graphgen,200,112,104
fetchdata,200,90,90
linpack,200,13,10
matrixmul,200,15,11
linpack,200,11,8
resnet,200,211,209
linpack,200,10,7
fastfouriertransform,200,13,10
linpack,200,10,7
genmatrix,200,4,4
pagerank,200,68,67
fastfouriertransform,200,11,7
linpack,200,726,722
pagerank,200,57,54
matrixmul,200,20,16
fastfouriertransform,200,654,651
pagerank,200,19,17
fetchdata,200,134,134
pagerank,200,16,15
graphgen,200,499,461
fastfouriertransform,200,10,7
genmatrix,200,7,6
linpack,200,11,7
grayscale,200,12,11
resnet,200,213,212
graphgen,200,497,457
graphgen,200,25,24
resnet,200,138,137
pagerank,200,65,62
linpack,200,10,7
mobilenet,200,24,23
graphgen,200,506,468
fastfouriertransform,200,10,7
fetchdata,200,142,141
grayscale,200,66,61
fetchdata,200,92,92
grayscale,200,10,9
resnet,200,150,149
genmatrix,200,3,3
mobilenet,200,29,29
graphgen,200,103,95
linpack,200,14,11
grayscale,200,65,60
linpack,200,16,13
pagerank,200,16,15
grayscale,200,67,61
graphgen,200,494,456
grayscale,200,67,62
fetchdata,200,95,95
genmatrix,200,7,6
genmatrix,200,3,2
grayscale,200,2835,2760
