function,status,duration_ms,upstream_ms
linpack,200,1447,1444
grayscale,200,1566,1565
fetchdata,200,2304,2303
fetchdata,200,1793,1793
fetchdata,200,1075,1075
fastfouriertransform,200,1755,1752
fastfouriertransform,200,168,165
resnet,200,1129,1128
linpack,200,14,12
resnet,200,1145,1145
graphgen,200,2383,2373
graphgen,200,887,878
graphgen,200,1704,1702
fetchdata,200,79,78
resnet,200,2949,2949
graphgen,200,166,158
fastfouriertransform,200,10,8
mobilenet,200,1681,1680
mobilenet,200,901,901
grayscale,200,3200,3125
grayscale,200,2416,2410
grayscale,200,1473,1466
fetchdata,200,87,86
fetchdata,200,86,86
linpack,200,10,7
graphgen,200,104,96
graphgen,200,35,33
fetchdata,200,86,86
grayscale,200,65,60
fetchdata,200,80,79
matrixmul,200,2291,2288
fetchdata,200,84,84
matrixmul,200,15,12
linpack,200,670,667
pagerank,200,2733,2722
linpack,200,10,7
matrixmul,200,546,542
fetchdata,200,84,84
pagerank,200,91,85
linpack,200,13,9
resnet,200,159,158
matrixmul,200,17,12
linpack,200,12,9
genmatrix,200,1910,1910
matrixmul,200,550,546
matrixmul,200,18,14
grayscale,200,2021,2019
grayscale,200,1029,1026
grayscale,200,2870,2791
pagerank,200,225,211
pagerank,200,52,51
linpack,200,11,8
linpack,200,11,8
resnet,200,409,409
graphgen,200,102,94
graphgen,200,102,94
matrixmul,200,16,12
genmatrix,200,4,3
pagerank,200,23,22
fastfouriertransform,200,10,8
genmatrix,200,7,7
genmatrix,200,2,2
mobilenet,200,25,24
grayscale,200,3247,3167
fetchdata,200,87,87
mobilenet,200,25,25
linpack,200,11,7
fastfouriertransform,200,17,14
pagerank,200,526,489
fetchdata,200,80,80
matrixmul,200,18,14
resnet,200,319,318
genmatrix,200,2,2
fastfouriertransform,200,11,8
linpack,200,678,675
linpack,200,85,82
genmatrix,200,5,4
grayscale,200,5023,4950
fetchdata,200,81,80
linpack,200,11,9
resnet,200,173,172
grayscale,200,11,10
matrixmul,200,20,16
resnet,200,164,163
fastfouriertransform,200,12,9
fastfouriertransform,200,9,7
matrixmul,200,540,535
grayscale,200,23,21
fetchdata,200,76,76
matrixmul,200,687,684
pagerank,200,24,22
genmatrix,200,2,2
resnet,200,247,246
genmatrix,200,4,3
resnet,200,158,157
pagerank,200,530,505
mobilenet,200,25,24
resnet,200,385,384
