function,status,duration_ms,upstream_ms
linpack,200,2679,2677
linpack,200,1190,1187
linpack,200,196,193
grayscale,200,2616,2615
grayscale,200,1191,1185
grayscale,200,1756,1750
fetchdata,200,3336,3336
fetchdata,200,928,927
fetchdata,200,1717,1716
fetchdata,200,502,501
fetchdata,200,788,787
fetchdata,200,1369,1369
fetchdata,200,3164,3164
fetchdata,200,3658,3658
linpack,200,741,738
linpack,200,349,346
fetchdata,200,852,852
fetchdata,200,339,339
linpack,200,15,12
mobilenet,200,2827,2827
mobilenet,200,2460,2460
resnet,200,4021,4020
fastfouriertransform,200,3086,3083
fastfouriertransform,200,3893,3891
fastfouriertransform,200,2298,2296
resnet,200,3470,3469
linpack,200,14,10
pagerank,200,681,678
resnet,200,3825,3824
graphgen,200,4401,4391
graphgen,200,2915,2906
resnet,200,755,754
pagerank,200,2796,2785
graphgen,200,3851,3843
graphgen,200,4271,4269
pagerank,200,180,176
pagerank,200,99,98
linpack,200,10,8
graphgen,200,2455,2394
graphgen,200,2595,2586
matrixmul,200,3381,3377
linpack,200,15,12
resnet,200,215,214
graphgen,200,120,111
graphgen,200,138,127
grayscale,200,2878,2873
grayscale,200,1886,1884
grayscale,200,1397,1396
matrixmul,200,1309,1302
matrixmul,200,1517,1511
matrixmul,200,2532,2524
grayscale,200,5127,4987
pagerank,200,16,15
fastfouriertransform,200,28,24
genmatrix,200,91,90
genmatrix,200,2491,2490
genmatrix,200,498,497
genmatrix,200,198,198
mobilenet,200,39,38
matrixmul,200,2957,2953
matrixmul,200,670,667
matrixmul,200,1582,1574
fetchdata,200,91,90
mobilenet,200,31,31
linpack,200,13,12
fastfouriertransform,200,26,19
fetchdata,200,92,92
pagerank,200,461,447
matrixmul,200,14,10
resnet,200,142,142
genmatrix,200,4,3
fastfouriertransform,200,27,24
genmatrix,200,3,3
fetchdata,200,85,85
linpack,200,726,723
linpack,200,433,430
linpack,200,138,135
resnet,200,141,141
matrixmul,200,17,13
fastfouriertransform,200,26,24
resnet,200,213,212
fastfouriertransform,200,27,23
grayscale,200,645,642
grayscale,200,32,30
matrixmul,200,550,546
fetchdata,200,91,91
pagerank,200,16,15
genmatrix,200,3,3
resnet,200,134,134
genmatrix,200,10,9
matrixmul,200,872,868
mobilenet,200,24,23
resnet,200,194,193
pagerank,200,385,373
resnet,200,143,143
resnet,200,187,186
fetchdata,200,88,87
matrixmul,200,529,526
matrixmul,200,141,137
linpack,200,718,715
fetchdata,200,91,91
fastfouriertransform,200,25,23
graphgen,200,527,488
fetchdata,200,94,94
matrixmul,200,14,10
linpack,200,11,9
resnet,200,146,146
pagerank,200,20,19
resnet,200,185,185
pagerank,200,16,15
grayscale,200,1433,1430
grayscale,200,2962,2876
pagerank,200,60,57
fetchdata,200,92,91
graphgen,200,535,488
mobilenet,200,41,41
mobilenet,200,28,28
fastfouriertransform,200,26,24
fetchdata,200,85,85
mobilenet,200,23,22
matrixmul,200,15,12
pagerank,200,427,415
pagerank,200,16,15
mobilenet,200,24,24
fetchdata,200,88,88
resnet,200,125,125
fetchdata,200,95,95
genmatrix,200,3,3
pagerank,200,371,360
linpack,200,704,701
pagerank,200,57,54
fastfouriertransform,200,63,59
grayscale,200,10714,5099
mobilenet,200,25,25
grayscale,200,3539,3534
grayscale,200,947,942
grayscale,200,9573,6702
grayscale,200,9109,8991
mobilenet,200,32,29
mobilenet,200,24,23
pagerank,200,114,110
pagerank,200,22,21
resnet,200,156,154
grayscale,200,74,69
grayscale,200,12,11
matrixmul,200,17,13
resnet,200,131,130
fastfouriertransform,200,30,27
graphgen,200,527,488
fastfouriertransform,200,26,23
resnet,200,205,203
fetchdata,200,87,86
pagerank,200,366,349
fetchdata,200,87,86
fetchdata,200,88,88
grayscale,200,73,67
fetchdata,200,93,93
graphgen,200,26,24
graphgen,200,28,27
mobilenet,200,35,35
linpack,200,13,10
resnet,200,187,186
matrixmul,200,14,11
genmatrix,200,3,3
graphgen,200,530,490
matrixmul,200,17,12
grayscale,200,5615,5609
grayscale,200,4741,4734
grayscale,200,7737,4780
grayscale,200,6956,6844
grayscale,200,3617,3612
fetchdata,200,92,91
linpack,200,739,737
resnet,200,155,154
genmatrix,200,3,3
resnet,200,197,196
graphgen,200,532,493
fetchdata,200,95,95
fastfouriertransform,200,756,751
genmatrix,200,3,3
linpack,200,1241,1238
linpack,200,49,47
resnet,200,200,200
matrixmul,200,537,533
resnet,200,195,195
fetchdata,200,94,94
linpack,200,9,7
resnet,200,241,240
fetchdata,200,91,90
grayscale,200,2879,2805
resnet,200,177,177
graphgen,200,37,35
matrixmul,200,14,10
pagerank,200,60,57
fastfouriertransform,200,28,25
mobilenet,200,25,25
linpack,200,699,695
linpack,200,412,409
fastfouriertransform,200,27,24
matrixmul,200,16,12
linpack,200,12,9
mobilenet,200,23,22
fastfouriertransform,200,25,22
grayscale,200,7590,7514
fetchdata,200,95,95
genmatrix,200,2,2
pagerank,200,396,384
genmatrix,200,5,5
genmatrix,200,3,2
graphgen,200,517,477
fastfouriertransform,200,740,738
fetchdata,200,100,100
linpack,200,690,687
genmatrix,200,8,8
resnet,200,208,207
genmatrix,200,2,2
mobilenet,200,20,20
genmatrix,200,2,2
fastfouriertransform,200,952,949
graphgen,200,516,477
grayscale,200,71,65
genmatrix,200,4,4
fetchdata,200,91,91
grayscale,200,14,14
matrixmul,200,592,568
pagerank,200,60,56
linpack,200,10,7
grayscale,200,11,9
fastfouriertransform,200,685,682
fetchdata,200,110,110
resnet,200,129,128
matrixmul,200,531,527
fastfouriertransform,200,25,23
resnet,200,149,149
matrixmul,200,377,337
linpack,200,10,7
graphgen,200,105,96
fastfouriertransform,200,25,22
graphgen,200,138,108
matrixmul,200,67,14
grayscale,200,2966,2807
grayscale,200,1188,1183
fetchdata,200,93,93
linpack,200,10,8
matrixmul,200,524,520
mobilenet,200,29,28
graphgen,200,286,283
graphgen,200,499,458
grayscale,200,76,70
resnet,200,207,205
mobilenet,200,24,23
matrixmul,200,17,10
matrixmul,200,15,11
fetchdata,200,88,88
linpack,200,10,7
linpack,200,10,7
mobilenet,200,26,26
mobilenet,200,28,27
linpack,200,12,9
genmatrix,200,4,4
grayscale,200,4628,4489
mobilenet,200,20,20
mobilenet,200,20,20
genmatrix,200,3,3
