index,request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,in_flight
0,0,mobilenet,small,cold,200,1516.94,1516.93,0.01,26.43,1490.51,1
1,1,resnet,small,cold,200,1802.93,1802.92,0.0,132.03,1670.89,2
2,2,mobilenet,small,cold,200,1456.31,1456.3,0.01,20.93,1435.37,3
3,3,mobilenet,large,cold,200,1235.16,1235.15,0.01,18.52,1216.63,4
4,4,mobilenet,large,cold,200,1156.79,1156.79,0.0,18.22,1138.57,5
5,5,resnet,small,cold,200,1913.35,1913.34,0.0,122.91,1790.43,6
6,6,mobilenet,small,warm,200,997.24,997.24,0.01,17.54,979.7,7
7,7,mobilenet,small,warm,200,917.26,917.25,0.01,17.6,899.65,8
8,8,mobilenet,large,warm,200,840.42,840.42,0.01,17.9,822.51,9
9,9,mobilenet,large,warm,200,776.1,776.1,0.01,18.47,757.63,10
10,10,resnet,small,cold,200,1546.05,1546.04,0.01,128.77,1417.28,11
11,11,resnet,large,warm,200,938.24,938.24,0.0,127.35,810.89,12
12,12,resnet,small,cold,200,1483.89,1483.88,0.0,137.62,1346.26,13
13,13,mobilenet,large,warm,200,276.46,276.46,0.01,17.7,258.76,14
14,14,resnet,medium,warm,200,766.71,766.71,0.0,132.14,634.57,15
15,15,resnet,small,warm,200,790.51,790.5,0.0,121.25,669.26,16
16,16,mobilenet,medium,warm,200,88.96,88.95,0.01,17.87,71.08,12
17,17,mobilenet,small,warm,200,30.71,30.71,0.01,17.91,12.8,8
18,18,resnet,small,warm,200,1038.22,1038.21,0.01,154.62,883.6,8
19,19,resnet,medium,warm,200,1066.36,1066.35,0.01,124.34,942.01,9
20,20,resnet,small,cold,200,1893.74,1893.73,0.01,129.84,1763.89,9
21,21,resnet,large,warm,200,993.35,993.35,0.0,123.56,869.79,9
22,22,mobilenet,medium,warm,200,30.61,30.61,0.0,17.69,12.92,9
23,23,mobilenet,large,warm,200,54.54,54.54,0.0,23.54,31.0,8
24,24,resnet,large,warm,200,812.4,812.39,0.0,121.88,690.52,8
25,25,resnet,large,warm,200,834.84,834.83,0.0,122.11,712.73,8
26,26,mobilenet,large,warm,200,28.96,28.96,0.0,18.71,10.25,8
27,27,mobilenet,small,warm,200,53.49,53.48,0.0,39.39,14.1,7
28,28,mobilenet,medium,warm,200,29.98,29.97,0.0,19.32,10.65,7
29,29,mobilenet,small,warm,200,33.96,33.95,0.0,23.83,10.12,6
30,30,mobilenet,medium,warm,200,31.78,31.78,0.01,21.12,10.66,5
31,31,resnet,medium,warm,200,363.0,363.0,0.0,124.12,238.87,4
32,32,resnet,small,warm,200,390.62,390.62,0.0,123.45,267.16,5
33,33,resnet,medium,warm,200,460.69,460.69,0.0,172.23,288.45,5
34,34,mobilenet,large,warm,200,41.83,41.83,0.0,29.4,12.43,5
35,35,resnet,large,warm,200,527.46,527.45,0.0,129.49,397.96,4
36,36,mobilenet,large,warm,200,53.3,53.3,0.0,39.88,13.41,4
37,37,mobilenet,large,warm,200,39.69,39.68,0.0,24.82,14.87,4
38,38,mobilenet,small,warm,200,60.41,60.41,0.01,47.55,12.86,3
39,39,resnet,medium,warm,200,240.87,240.87,0.0,120.03,120.84,2
40,40,resnet,large,warm,200,267.59,267.59,0.0,120.45,147.14,3
41,41,mobilenet,large,warm,200,36.97,36.96,0.0,22.71,14.25,3
42,42,resnet,small,warm,200,194.95,194.94,0.0,122.11,72.84,2
43,43,mobilenet,small,warm,200,28.2,28.2,0.01,18.48,9.71,2
44,44,resnet,medium,warm,200,132.04,132.04,0.0,122.13,9.9,1
45,45,resnet,small,warm,200,142.6,142.59,0.01,127.06,15.54,2
46,46,mobilenet,large,warm,200,33.18,33.18,0.01,23.76,9.42,2
47,47,resnet,small,warm,200,155.49,155.48,0.01,141.78,13.7,1
48,48,resnet,medium,warm,200,133.67,133.66,0.0,120.92,12.74,2
49,49,resnet,small,warm,200,133.01,133.01,0.0,123.24,9.77,2
50,50,resnet,small,warm,200,133.12,133.12,0.01,122.96,10.15,2
51,51,mobilenet,large,warm,200,35.32,35.31,0.01,22.65,12.66,2
52,52,resnet,large,warm,200,131.87,131.87,0.0,120.37,11.49,1
53,53,resnet,large,warm,200,136.76,136.75,0.01,126.07,10.68,2
