index,request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,in_flight
0,0,mobilenet,small,cold,200,1725.56,1725.56,0.01,33.94,1691.62,1
1,1,resnet,small,cold,200,1859.07,1859.07,0.0,132.01,1727.06,2
2,2,mobilenet,small,cold,200,1670.36,1670.35,0.01,19.03,1651.32,3
3,3,mobilenet,large,cold,200,1592.32,1592.32,0.01,23.78,1568.54,4
4,4,mobilenet,large,cold,200,1362.18,1362.18,0.01,28.31,1333.87,5
5,5,resnet,small,cold,200,2237.19,2237.19,0.0,144.62,2092.57,6
6,6,mobilenet,small,cold,200,1196.89,1196.88,0.01,26.52,1170.36,7
7,7,mobilenet,small,cold,200,1151.94,1151.93,0.01,25.09,1126.85,8
8,8,mobilenet,large,warm,200,1022.43,1022.42,0.0,28.69,993.73,9
9,9,mobilenet,large,cold,200,1057.55,1057.55,0.0,18.08,1039.47,10
10,10,resnet,small,cold,200,1877.76,1877.75,0.0,144.44,1733.31,11
11,11,resnet,large,warm,200,980.47,980.47,0.0,121.72,858.75,12
12,12,resnet,small,warm,200,1006.07,1006.06,0.0,121.64,884.42,13
13,13,mobilenet,large,warm,200,636.21,636.2,0.01,18.06,618.14,14
14,14,resnet,medium,warm,200,940.64,940.64,0.0,135.1,805.54,15
15,15,resnet,small,warm,200,962.19,962.18,0.0,122.96,839.22,16
16,16,mobilenet,medium,warm,200,317.22,317.22,0.01,17.76,299.46,17
17,17,mobilenet,small,warm,200,279.44,279.44,0.0,17.73,261.71,18
18,18,resnet,small,warm,200,790.31,790.31,0.0,121.95,668.36,16
19,19,resnet,medium,warm,200,1105.47,1105.46,0.0,125.07,980.39,13
20,20,resnet,small,cold,200,1128.69,1128.69,0.0,121.47,1007.21,9
21,21,resnet,large,cold,200,1152.44,1152.43,0.0,121.85,1030.58,9
22,22,mobilenet,medium,warm,200,31.56,31.55,0.0,20.43,11.12,10
23,23,mobilenet,large,warm,200,42.85,42.84,0.0,31.51,11.33,9
24,24,resnet,large,warm,200,984.7,984.7,0.0,134.01,850.69,8
25,25,resnet,large,warm,200,1010.44,1010.44,0.0,120.86,889.58,8
26,26,mobilenet,large,warm,200,40.7,40.69,0.0,27.79,12.91,8
27,27,mobilenet,small,warm,200,41.45,41.45,0.0,27.79,13.66,8
28,28,mobilenet,medium,warm,200,29.72,29.71,0.0,17.84,11.88,7
29,29,mobilenet,small,warm,200,43.36,43.36,0.0,30.24,13.12,6
30,30,mobilenet,medium,warm,200,38.56,38.55,0.01,28.03,10.52,6
31,31,resnet,medium,warm,200,539.99,539.99,0.0,126.31,413.68,5
32,32,resnet,small,warm,200,582.62,582.61,0.01,140.54,442.07,5
33,33,resnet,medium,warm,200,629.83,629.83,0.0,149.72,480.11,5
34,34,mobilenet,large,warm,200,28.73,28.73,0.0,17.9,10.82,5
35,35,resnet,large,warm,200,550.13,550.12,0.0,123.54,426.59,5
36,36,mobilenet,large,warm,200,41.59,41.58,0.0,26.92,14.66,5
37,37,mobilenet,large,warm,200,67.03,67.02,0.01,48.25,18.77,4
