index,request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,in_flight
0,0,mobilenet,small,cold,200,1637.32,1637.32,0.01,28.73,1608.59,1
1,1,resnet,small,cold,200,1799.34,1799.34,0.0,130.78,1668.55,2
2,2,mobilenet,small,cold,200,1584.16,1584.15,0.0,17.81,1566.34,3
3,3,mobilenet,large,cold,200,1499.1,1499.1,0.01,18.56,1480.54,4
4,4,mobilenet,large,cold,200,1261.82,1261.81,0.0,18.15,1243.66,5
5,5,resnet,small,cold,200,2162.79,2162.79,0.01,124.89,2037.89,6
6,6,mobilenet,small,cold,200,1159.94,1159.94,0.01,18.38,1141.56,7
7,7,mobilenet,small,warm,200,989.68,989.68,0.01,17.61,972.07,8
8,8,mobilenet,large,warm,200,923.69,923.69,0.0,19.49,904.19,9
9,9,mobilenet,large,warm,200,799.25,799.24,0.0,17.63,781.62,10
10,10,resnet,small,cold,200,1536.43,1536.42,0.0,123.84,1412.58,11
11,11,resnet,large,warm,200,930.98,930.98,0.0,124.61,806.37,12
12,12,resnet,small,cold,200,1213.09,1213.09,0.0,120.94,1092.15,13
13,13,mobilenet,large,warm,200,442.85,442.84,0.01,18.35,424.49,14
14,14,resnet,medium,warm,200,755.98,755.97,0.0,124.23,631.75,15
15,15,resnet,small,warm,200,791.88,791.88,0.0,135.36,656.52,16
16,16,mobilenet,medium,warm,200,217.68,217.68,0.01,17.92,199.76,17
17,17,mobilenet,small,warm,200,140.79,140.79,0.01,18.27,122.51,15
18,18,resnet,small,warm,200,987.81,987.8,0.0,125.56,862.25,10
19,19,resnet,medium,warm,200,1029.85,1029.84,0.0,139.58,890.27,8
20,20,resnet,small,cold,200,1896.78,1896.77,0.0,180.56,1716.21,9
21,21,resnet,large,warm,200,998.78,998.78,0.0,158.39,840.38,9
22,22,mobilenet,medium,warm,200,27.63,27.62,0.0,18.27,9.36,9
23,23,mobilenet,large,warm,200,33.62,33.61,0.0,17.74,15.87,8
24,24,resnet,large,warm,200,819.65,819.65,0.0,125.38,694.27,8
25,25,resnet,large,warm,200,836.62,836.62,0.01,122.47,714.14,8
26,26,mobilenet,large,warm,200,34.16,34.16,0.0,17.44,16.72,8
27,27,mobilenet,small,warm,200,28.23,28.23,0.0,17.62,10.61,7
28,28,mobilenet,medium,warm,200,32.41,32.4,0.01,19.33,13.07,6
29,29,mobilenet,small,warm,200,37.78,37.78,0.0,23.55,14.23,6
30,30,mobilenet,medium,warm,200,30.17,30.17,0.0,17.77,12.4,5
31,31,resnet,medium,warm,200,361.23,361.23,0.0,122.7,238.53,4
32,32,resnet,small,warm,200,388.28,388.27,0.0,124.11,264.17,5
33,33,resnet,medium,warm,200,416.3,416.3,0.0,123.0,293.29,5
34,34,mobilenet,large,warm,200,31.17,31.16,0.0,18.62,12.54,5
35,35,resnet,large,warm,200,524.59,524.59,0.0,128.35,396.24,4
36,36,mobilenet,large,warm,200,29.69,29.68,0.01,18.46,11.22,4
37,37,mobilenet,large,warm,200,30.84,30.84,0.01,19.59,11.24,4
38,38,mobilenet,small,warm,200,36.44,36.44,0.0,24.43,12.01,3
39,39,resnet,medium,warm,200,252.55,252.55,0.0,127.8,124.75,2
40,40,resnet,large,warm,200,282.06,282.05,0.0,124.63,157.42,3
41,41,mobilenet,large,warm,200,69.7,69.69,0.0,17.48,52.21,3
42,42,resnet,small,warm,200,205.62,205.61,0.0,126.48,79.14,2
43,43,mobilenet,small,warm,200,28.02,28.01,0.0,17.82,10.19,2
44,44,resnet,medium,warm,200,147.58,147.58,0.0,131.92,15.66,2
