index,request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,in_flight
0,0,mobilenet,small,cold,200,1713.76,1713.75,0.0,18.45,1695.3,1
1,1,resnet,small,cold,200,1680.62,1680.62,0.0,133.91,1546.71,2
2,2,mobilenet,small,cold,200,1630.87,1630.86,0.0,18.62,1612.25,3
3,3,mobilenet,large,cold,200,1550.86,1550.86,0.0,17.88,1532.98,4
4,4,mobilenet,large,cold,200,1274.64,1274.63,0.01,31.13,1243.5,5
5,5,resnet,small,cold,200,2044.72,2044.71,0.0,122.46,1922.25,6
6,6,mobilenet,small,cold,200,1094.01,1094.01,0.0,18.54,1075.47,7
7,7,mobilenet,small,cold,200,1041.88,1041.88,0.0,17.82,1024.06,8
8,8,mobilenet,large,warm,200,962.7,962.69,0.01,17.67,945.02,9
9,9,mobilenet,large,warm,200,873.36,873.36,0.0,17.95,855.41,10
10,10,resnet,small,cold,200,1666.48,1666.48,0.01,127.89,1538.58,11
11,11,resnet,large,warm,200,935.47,935.47,0.01,259.64,675.83,12
12,12,resnet,small,warm,200,969.74,969.74,0.0,134.05,835.69,13
13,13,mobilenet,large,warm,200,496.39,496.38,0.0,19.34,477.05,14
14,14,resnet,medium,warm,200,890.36,890.35,0.0,122.15,768.2,15
15,15,resnet,small,warm,200,917.71,917.71,0.0,121.64,796.07,16
16,16,mobilenet,medium,warm,200,218.15,218.14,0.0,18.43,199.72,17
17,17,mobilenet,small,warm,200,166.12,166.12,0.0,17.58,148.54,16
18,18,resnet,small,warm,200,1123.08,1123.08,0.0,253.85,869.23,11
19,19,resnet,medium,cold,200,2055.42,2055.41,0.0,235.84,1819.57,8
20,20,resnet,small,cold,200,2090.85,2090.85,0.0,135.93,1954.91,9
21,21,resnet,large,warm,200,952.22,952.22,0.0,123.64,828.58,9
22,22,mobilenet,medium,warm,200,29.21,29.21,0.0,17.88,11.33,9
23,23,mobilenet,large,warm,200,30.27,30.27,0.0,18.12,12.15,8
24,24,resnet,large,warm,200,789.32,789.32,0.0,138.31,651.01,8
25,25,resnet,large,warm,200,812.13,812.13,0.0,123.5,688.63,8
26,26,mobilenet,large,warm,200,28.14,28.13,0.01,17.64,10.49,8
27,27,mobilenet,small,warm,200,29.65,29.65,0.0,17.51,12.14,7
28,28,mobilenet,medium,warm,200,35.55,35.54,0.0,21.84,13.7,7
29,29,mobilenet,small,warm,200,28.38,28.38,0.0,17.54,10.84,7
30,30,mobilenet,medium,warm,200,30.15,30.14,0.0,18.07,12.07,6
31,31,resnet,medium,warm,200,337.67,337.67,0.0,120.91,216.76,5
32,32,resnet,small,warm,200,357.14,357.13,0.0,121.08,236.05,5
33,33,resnet,medium,warm,200,414.4,414.4,0.0,151.15,263.25,6
34,34,mobilenet,large,warm,200,29.15,29.14,0.0,17.73,11.41,6
35,35,resnet,large,warm,200,722.1,722.1,0.0,133.62,588.47,5
36,36,mobilenet,large,warm,200,42.99,42.99,0.0,26.76,16.23,5
37,37,mobilenet,large,warm,200,27.03,27.03,0.0,17.68,9.35,5
38,38,mobilenet,small,warm,200,29.72,29.72,0.0,17.57,12.15,4
39,39,resnet,medium,warm,200,443.22,443.22,0.0,120.79,322.42,4
40,40,resnet,large,warm,200,511.57,511.56,0.0,168.95,342.62,4
41,41,mobilenet,large,warm,200,28.44,28.44,0.0,17.7,10.73,4
42,42,resnet,small,warm,200,498.02,498.02,0.0,179.31,318.7,4
43,43,mobilenet,small,warm,200,30.26,30.25,0.0,17.93,12.32,4
44,44,resnet,medium,warm,200,495.32,495.32,0.01,192.58,302.74,3
45,45,resnet,small,warm,200,523.64,523.64,0.01,128.24,395.4,4
46,46,mobilenet,large,warm,200,32.31,32.3,0.0,18.26,14.04,4
47,47,resnet,small,warm,200,453.84,453.83,0.0,127.4,326.43,4
48,48,resnet,medium,warm,200,511.71,511.7,0.0,159.17,352.53,4
49,49,resnet,small,warm,200,608.88,608.88,0.0,196.52,412.36,4
50,50,resnet,small,warm,200,628.15,628.15,0.0,122.47,505.68,5
51,51,mobilenet,large,warm,200,27.42,27.41,0.0,17.65,9.76,5
52,52,resnet,large,warm,200,555.98,555.98,0.0,119.95,436.03,4
53,53,resnet,large,warm,200,573.69,573.69,0.0,120.27,453.42,5
54,54,resnet,medium,warm,200,148.29,148.28,0.0,129.47,18.82,5
55,55,mobilenet,small,warm,200,30.65,30.65,0.0,18.67,11.98,6
56,56,resnet,small,warm,200,131.06,131.06,0.0,120.13,10.93,4
57,57,mobilenet,small,warm,200,27.06,27.06,0.0,17.73,9.33,4
58,58,mobilenet,large,warm,200,29.84,29.84,0.0,17.61,12.22,2
59,59,mobilenet,large,warm,200,29.67,29.66,0.01,17.65,12.01,1
60,60,resnet,large,warm,200,136.88,136.87,0.0,122.27,14.61,1
61,61,mobilenet,medium,warm,200,34.45,34.44,0.0,21.41,13.03,2
62,62,resnet,large,warm,200,195.31,195.3,0.0,185.18,10.12,1
63,63,resnet,large,warm,200,133.17,133.17,0.0,121.01,12.16,2
64,64,resnet,large,warm,200,132.57,132.57,0.0,120.71,11.86,2
65,65,mobilenet,large,warm,200,32.55,32.55,0.0,18.0,14.55,2
66,66,mobilenet,large,warm,200,38.97,38.97,0.0,23.02,15.94,1
67,67,resnet,large,warm,200,134.85,134.84,0.01,121.93,12.91,1
68,68,resnet,small,warm,200,141.78,141.78,0.0,130.65,11.13,2
69,69,resnet,medium,warm,200,139.04,139.03,0.0,121.07,17.96,2
70,70,mobilenet,medium,warm,200,37.9,37.89,0.0,23.09,14.81,2
71,71,mobilenet,large,warm,200,29.05,29.04,0.0,17.5,11.54,1
72,72,resnet,large,warm,200,135.14,135.14,0.0,123.46,11.67,1
73,73,mobilenet,large,warm,200,37.39,37.39,0.0,23.56,13.82,2
74,74,mobilenet,large,warm,200,36.25,36.24,0.01,20.34,15.9,1
75,75,resnet,large,warm,200,129.51,129.51,0.0,119.76,9.75,1
76,76,mobilenet,small,warm,200,29.34,29.33,0.0,17.39,11.94,2
77,77,resnet,small,warm,200,130.15,130.15,0.0,120.91,9.24,1
78,78,mobilenet,large,warm,200,35.74,35.73,0.0,23.13,12.61,2
79,79,resnet,medium,warm,200,132.27,132.27,0.0,122.78,9.49,1
80,80,mobilenet,small,warm,200,34.67,34.67,0.0,23.55,11.13,2
81,81,resnet,medium,warm,200,135.82,135.81,0.0,123.7,12.11,1
82,82,mobilenet,small,warm,200,36.87,36.86,0.0,23.62,13.25,2
83,83,mobilenet,large,warm,200,38.16,38.16,0.0,23.2,14.96,1
84,84,mobilenet,small,warm,200,37.31,37.31,0.0,22.79,14.51,1
85,85,resnet,small,warm,200,131.49,131.48,0.0,120.91,10.58,1
86,86,mobilenet,small,warm,200,34.68,34.68,0.0,22.67,12.01,2
87,87,resnet,large,warm,200,132.9,132.9,0.0,122.12,10.77,1
88,88,mobilenet,medium,warm,200,33.82,33.81,0.0,23.23,10.59,2
89,89,resnet,small,warm,200,134.74,134.74,0.0,122.25,12.49,1
90,90,mobilenet,large,warm,200,60.1,60.1,0.0,24.66,35.44,2
91,91,resnet,medium,warm,200,133.95,133.95,0.0,121.96,11.98,1
92,92,resnet,medium,warm,200,138.42,138.42,0.0,125.64,12.78,2
93,93,resnet,small,warm,200,130.75,130.75,0.0,120.85,9.9,2
94,94,mobilenet,small,warm,200,34.25,34.24,0.0,22.99,11.25,2
