request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,cold_start_server,io_ms,binary_read_ms,json_parsing_ms,parameter_extraction_ms,compute_ms,total_server_ms,in_flight
0,genmatrix,small,cold,200,1998.91,1997.76,1.15,6.17,1991.6,True,,0.0,0.03,,6.13,6.17,1
1,fastfouriertransform,large,cold,200,1349.23,1349.22,0.01,6.01,1343.21,True,,0.0,3.87,0.0,2.13,6.01,1
2,matrixmul,small,cold,200,2152.52,2149.15,3.36,5.11,2144.05,True,,0.0,0.35,4.12,0.63,5.11,1
3,mobilenet,small,cold,200,1377.62,1377.61,0.01,31.15,1346.46,True,,,,,,,2
4,genmatrix,small,warm,200,8.8,7.99,0.81,0.15,7.84,False,,0.0,0.03,,0.12,0.15,1
5,genmatrix,large,warm,200,58.55,47.96,10.59,1.38,46.58,False,,0.0,0.04,,1.33,1.38,1
6,resnet,small,cold,200,2471.57,2471.56,0.01,127.79,2343.78,True,,,,,,,1
7,resnet,medium,warm,200,592.69,592.68,0.01,121.82,470.86,False,,,,,,,2
8,fastfouriertransform,small,warm,200,25.14,25.13,0.01,7.3,17.83,False,,0.0,6.14,0.0,1.15,7.29,1
9,fastfouriertransform,small,warm,200,25.2,25.19,0.01,7.27,17.92,False,,0.0,6.12,0.0,1.14,7.27,1
10,mobilenet,large,warm,200,136.15,136.15,0.01,23.58,112.57,False,,,,,,,1
11,resnet,small,warm,200,148.08,148.07,0.01,140.56,7.51,False,,,,,,,1
12,resnet,small,warm,200,135.48,135.47,0.01,127.73,7.74,False,,,,,,,1
13,genmatrix,large,warm,200,57.08,46.2,10.88,1.14,45.06,False,,0.0,0.03,,1.11,1.14,1
14,genmatrix,large,warm,200,55.21,45.19,10.02,1.18,44.01,False,,0.0,0.03,,1.15,1.18,1
15,fetchdata,small,cold,200,2559.31,2559.31,0.01,124.41,2434.9,True,124.37,0.0,0.03,0.0,,124.4,1
16,fetchdata,large,warm,200,634.57,634.56,0.01,73.68,560.88,False,73.65,0.0,0.02,0.0,,73.68,2
17,matrixmul,small,warm,200,27.37,24.97,2.4,7.82,17.15,False,,0.0,0.59,6.36,0.87,7.82,1
18,linpack,small,cold,200,2265.29,2265.28,0.01,5.19,2260.09,True,,0.0,0.36,4.02,0.81,5.19,1
19,genmatrix,medium,warm,200,16.41,13.26,3.15,0.29,12.97,False,,0.0,0.03,,0.25,0.29,2
20,matrixmul,medium,warm,200,562.6,559.78,2.82,543.2,16.58,False,,0.0,0.55,6.29,536.36,543.2,1
21,mobilenet,small,warm,200,29.96,29.95,0.01,23.23,6.72,False,,,,,,,1
22,linpack,medium,warm,200,694.79,694.78,0.01,683.1,11.68,False,,0.0,0.53,6.33,676.23,683.1,1
23,fastfouriertransform,small,warm,200,25.48,25.47,0.01,7.42,18.06,False,,0.0,6.19,0.0,1.21,7.41,1
24,fetchdata,small,warm,200,88.06,88.05,0.01,81.32,6.73,False,81.28,0.0,0.03,0.0,,81.32,1
25,matrixmul,medium,warm,200,557.38,554.62,2.75,538.56,16.06,False,,0.0,0.52,6.32,531.71,538.56,1
26,resnet,medium,warm,200,153.2,153.19,0.01,146.67,6.52,False,,,,,,,1
27,linpack,small,warm,200,19.21,19.2,0.01,8.08,11.12,False,,0.0,0.52,6.41,1.14,8.08,1
28,genmatrix,medium,warm,200,17.08,13.06,4.02,0.29,12.76,False,,0.0,0.03,,0.26,0.29,1
29,resnet,small,warm,200,167.94,167.93,0.01,160.89,7.04,False,,,,,,,1
30,fetchdata,small,warm,200,88.48,88.47,0.01,81.88,6.59,False,81.83,0.0,0.03,0.0,,81.88,1
31,resnet,medium,warm,200,126.66,126.65,0.01,120.73,5.92,False,,,,,,,1
32,linpack,large,warm,200,19.38,19.37,0.01,8.02,11.35,False,,0.0,0.52,6.34,1.15,8.02,1
33,resnet,medium,warm,200,150.49,150.49,0.01,144.07,6.41,False,,,,,,,1
34,resnet,small,warm,200,131.52,131.51,0.01,122.45,9.05,False,,,,,,,1
35,genmatrix,small,warm,200,8.92,7.68,1.24,0.16,7.52,False,,0.0,0.04,,0.12,0.16,1
36,fastfouriertransform,large,warm,200,25.7,25.69,0.01,7.28,18.41,False,,0.0,6.11,0.0,1.16,7.28,1
37,mobilenet,medium,warm,200,30.88,30.87,0.01,23.04,7.82,False,,,,,,,1
38,fastfouriertransform,small,warm,200,294.35,294.34,0.01,7.25,287.09,False,,0.0,6.11,0.0,1.13,7.25,1
39,linpack,small,warm,200,19.85,19.84,0.01,8.03,11.81,False,,0.0,0.52,6.34,1.16,8.03,1
40,fetchdata,medium,warm,200,132.44,132.44,0.01,126.18,6.25,False,126.14,0.0,0.03,0.0,,126.18,1
41,fetchdata,large,warm,200,87.65,87.64,0.01,81.08,6.56,False,81.04,0.0,0.03,0.0,,81.07,1
42,linpack,medium,warm,200,902.88,902.88,0.01,681.15,221.73,False,,0.0,0.59,6.35,674.21,681.15,1
43,mobilenet,medium,warm,200,30.63,30.62,0.01,23.8,6.82,False,,,,,,,1
44,matrixmul,small,warm,200,32.39,29.61,2.79,7.7,21.91,False,,0.0,0.52,6.31,0.87,7.7,1
45,genmatrix,medium,warm,200,17.24,13.54,3.7,0.29,13.25,False,,0.0,0.03,,0.26,0.29,1
46,genmatrix,large,warm,200,55.1,43.61,11.49,1.19,42.42,False,,0.0,0.03,,1.16,1.19,1
47,genmatrix,small,warm,200,9.2,7.81,1.39,0.14,7.67,False,,0.0,0.03,,0.11,0.14,1
48,resnet,large,warm,200,147.11,147.1,0.01,140.55,6.56,False,,,,,,,1
49,mobilenet,large,warm,200,48.15,48.14,0.01,41.09,7.05,False,,,,,,,1
50,genmatrix,small,warm,200,9.12,7.85,1.26,0.14,7.71,False,,0.0,0.03,,0.11,0.14,1
51,mobilenet,medium,warm,200,25.29,25.28,0.01,18.92,6.36,False,,,,,,,1
52,fetchdata,medium,warm,200,132.98,132.97,0.01,126.13,6.84,False,126.09,0.0,0.03,0.0,,126.13,1
53,genmatrix,large,warm,200,57.21,46.41,10.8,1.2,45.21,False,,0.0,0.02,,1.17,1.2,1
54,resnet,small,warm,200,151.65,151.65,0.01,145.01,6.64,False,,,,,,,1
55,genmatrix,medium,warm,200,16.48,13.41,3.07,0.28,13.13,False,,0.0,0.03,,0.25,0.28,1
56,linpack,small,warm,200,230.07,230.06,0.01,8.06,222.0,False,,0.0,0.57,6.34,1.14,8.06,1
57,mobilenet,small,warm,200,40.77,40.76,0.01,33.63,7.13,False,,,,,,,1
58,linpack,medium,warm,200,688.96,688.96,0.01,675.1,13.85,False,,0.0,0.53,6.35,668.22,675.1,1
59,fetchdata,medium,warm,200,136.19,136.18,0.01,129.47,6.71,False,129.43,0.0,0.03,0.0,,129.47,1
60,fastfouriertransform,small,warm,200,25.74,25.73,0.01,7.33,18.4,False,,0.0,6.14,0.0,1.18,7.33,1
61,resnet,large,warm,200,162.53,162.52,0.01,152.04,10.48,False,,,,,,,1
62,matrixmul,small,warm,200,30.94,27.94,3.0,7.79,20.14,False,,0.0,0.53,6.36,0.9,7.79,1
63,genmatrix,medium,warm,200,15.7,13.17,2.54,0.28,12.89,False,,0.0,0.03,,0.25,0.28,1
64,fetchdata,large,warm,200,87.11,87.1,0.01,80.5,6.59,False,80.47,0.0,0.02,0.0,,80.5,1
65,fetchdata,small,warm,200,86.22,86.21,0.01,79.7,6.51,False,79.67,0.0,0.02,0.0,,79.7,1
66,matrixmul,small,warm,200,183.74,180.2,3.53,7.72,172.48,False,,0.0,0.52,6.33,0.87,7.72,1
67,mobilenet,large,warm,200,50.12,50.11,0.01,43.29,6.82,False,,,,,,,1
68,resnet,large,warm,200,354.47,354.46,0.01,139.65,214.81,False,,,,,,,1
69,matrixmul,large,warm,200,29.18,26.28,2.9,7.77,18.5,False,,0.0,0.53,6.37,0.86,7.77,1
70,resnet,medium,warm,200,126.2,126.19,0.01,119.91,6.28,False,,,,,,,1
71,resnet,medium,warm,200,155.95,155.94,0.01,149.27,6.67,False,,,,,,,1
72,matrixmul,small,warm,200,29.94,27.16,2.79,7.71,19.45,False,,0.0,0.53,6.31,0.87,7.71,1
73,mobilenet,large,warm,200,30.66,30.65,0.01,23.28,7.38,False,,,,,,,1
74,fetchdata,small,warm,200,131.96,131.95,0.01,125.28,6.67,False,125.25,0.0,0.02,0.0,,125.28,1
75,linpack,small,warm,200,20.77,20.77,0.01,8.5,12.27,False,,0.0,0.91,6.4,1.18,8.5,1
76,linpack,small,warm,200,174.08,174.07,0.01,8.03,166.04,False,,0.0,0.55,6.34,1.14,8.03,1
77,mobilenet,large,warm,200,249.0,248.99,0.01,34.59,214.4,False,,,,,,,1
78,mobilenet,large,warm,200,30.59,30.58,0.01,23.22,7.36,False,,,,,,,1
79,fetchdata,large,warm,200,136.03,136.02,0.01,129.03,6.99,False,129.0,0.0,0.03,0.0,,129.03,1
80,fastfouriertransform,medium,warm,200,853.16,853.15,0.01,629.03,224.12,False,,0.0,6.15,0.0,622.86,629.03,1
81,fetchdata,large,warm,200,86.82,86.81,0.01,80.81,6.0,False,80.78,0.0,0.02,0.0,,80.81,1
82,fetchdata,large,warm,200,87.04,87.04,0.01,80.93,6.1,False,80.9,0.0,0.03,0.0,,80.93,1
