request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,cold_start_server,io_ms,binary_read_ms,json_parsing_ms,parameter_extraction_ms,compute_ms,total_server_ms,in_flight
0,genmatrix,small,cold,200,1455.68,1454.43,1.25,6.19,1448.24,True,,0.0,0.03,,6.16,6.19,1
1,fastfouriertransform,large,cold,200,1257.73,1257.72,0.01,6.08,1251.65,True,,0.0,3.91,0.0,2.15,6.07,1
2,matrixmul,small,cold,200,1565.93,1563.01,2.93,5.0,1558.0,True,,0.0,0.36,4.03,0.6,5.0,1
3,mobilenet,small,cold,200,1580.82,1580.82,0.01,27.58,1553.23,True,,,,,,,1
4,genmatrix,small,warm,200,11.81,10.6,1.21,0.16,10.44,False,,0.0,0.04,,0.11,0.16,1
5,genmatrix,large,warm,200,56.42,44.07,12.35,1.38,42.69,False,,0.0,0.03,,1.34,1.38,1
6,resnet,small,cold,200,11589.4,11589.39,0.01,152.56,11436.83,True,,,,,,,1
7,resnet,medium,cold,200,9838.75,9838.74,0.01,121.89,9716.85,False,,,,,,,2
8,fastfouriertransform,small,warm,200,26.78,26.77,0.01,7.38,19.4,False,,0.0,6.18,0.0,1.18,7.37,3
9,fastfouriertransform,small,warm,200,24.64,24.64,0.01,7.29,17.34,False,,0.0,6.14,0.0,1.14,7.29,3
10,mobilenet,large,warm,200,57.96,57.96,0.01,50.02,7.93,False,,,,,,,3
11,resnet,small,cold,200,1715.31,1715.3,0.01,124.66,1590.65,False,,,,,,,3
12,resnet,small,warm,200,127.85,127.84,0.01,122.01,5.83,False,,,,,,,1
13,genmatrix,large,warm,200,57.8,47.49,10.31,1.17,46.32,False,,0.0,0.03,,1.13,1.17,1
14,genmatrix,large,warm,200,141.49,45.31,96.18,1.21,44.1,False,,0.0,0.03,,1.17,1.21,1
15,fetchdata,small,cold,200,2274.36,2274.36,0.01,122.6,2151.75,True,122.57,0.0,0.02,0.0,,122.6,1
16,fetchdata,large,warm,200,349.58,349.57,0.01,74.01,275.56,False,73.97,0.0,0.02,0.0,,74.0,2
17,matrixmul,small,warm,200,29.72,26.53,3.19,7.84,18.69,False,,0.0,0.59,6.36,0.89,7.84,1
18,linpack,small,cold,200,2627.21,2627.2,0.01,5.22,2621.98,True,,0.0,0.37,4.02,0.83,5.22,1
