index,request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,cold_start_server,io_ms,binary_read_ms,json_parsing_ms,parameter_extraction_ms,compute_ms,total_server_ms,in_flight
0,0,genmatrix,small,cold,200,2041.25,2041.24,0.01,9.63,2031.61,True,,0.0,0.03,,9.59,9.63,1
1,1,fastfouriertransform,large,cold,200,2002.19,2002.19,0.0,6.31,1995.88,True,,0.0,3.95,0.01,2.35,6.31,2
2,2,matrixmul,small,cold,200,1556.43,1548.7,7.73,5.18,1543.52,True,,0.0,0.43,4.1,0.64,5.18,3
3,3,mobilenet,small,cold,200,1983.27,1983.27,0.0,46.63,1936.64,True,,,,,,,4
4,4,genmatrix,small,cold,200,2258.09,2258.09,0.0,0.19,2257.9,False,,0.0,0.03,,0.14,0.18,5
5,5,genmatrix,large,cold,200,2292.59,2202.94,89.65,1.45,2201.48,False,,0.0,0.03,,1.42,1.45,6
6,6,resnet,small,cold,200,2367.95,2367.94,0.01,139.34,2228.6,True,,,,,,,7
7,7,resnet,medium,cold,200,7199.72,7199.71,0.0,536.66,6663.05,False,,,,,,,8
8,8,fastfouriertransform,small,cold,200,3264.02,3264.02,0.0,4.54,3259.48,False,,0.0,3.82,0.0,0.72,4.54,9
9,9,fastfouriertransform,small,cold,200,1931.96,1931.96,0.0,4.77,1927.19,False,,0.0,3.92,0.0,0.84,4.76,10
10,10,mobilenet,large,cold,200,1942.39,1942.38,0.0,18.17,1924.22,False,,,,,,,11
11,11,resnet,small,cold,200,2469.45,2469.45,0.0,149.34,2320.1,False,,,,,,,12
12,12,resnet,small,cold,200,2615.09,2615.09,0.01,164.34,2450.75,False,,,,,,,13
13,13,genmatrix,large,cold,200,2039.26,1978.57,60.69,1.38,1977.2,False,,0.0,0.03,,1.34,1.37,14
14,14,genmatrix,large,cold,200,2167.93,1937.47,230.46,1.57,1935.91,False,,0.0,0.03,,1.53,1.57,15
15,15,fetchdata,small,cold,200,1761.27,1761.26,0.0,125.65,1635.62,True,125.59,0.0,0.04,0.0,,125.64,16
16,16,fetchdata,large,cold,200,2528.99,2528.98,0.01,74.74,2454.24,False,74.7,0.0,0.03,0.0,,74.74,17
17,17,matrixmul,small,cold,200,1420.67,1411.35,9.32,5.1,1406.24,False,,0.0,0.38,4.12,0.59,5.1,18
18,18,linpack,small,cold,200,1778.07,1778.07,0.01,5.57,1772.5,True,,0.0,0.42,4.22,0.93,5.57,19
19,19,genmatrix,medium,cold,200,1936.23,1936.23,0.0,0.34,1935.88,False,,0.0,0.04,,0.3,0.34,20
20,20,matrixmul,medium,cold,200,1906.49,1900.43,6.06,513.54,1386.89,False,,0.0,0.38,4.05,509.1,513.54,21
21,21,mobilenet,small,cold,200,1839.56,1839.55,0.01,19.26,1820.29,False,,,,,,,22
22,22,linpack,medium,cold,200,3726.27,3726.26,0.01,657.5,3068.76,False,,0.0,0.36,4.05,653.08,657.5,23
23,23,fastfouriertransform,small,cold,200,1798.46,1798.46,0.01,4.64,1793.82,False,,0.0,3.84,0.0,0.79,4.64,24
24,24,fetchdata,small,cold,200,1752.45,1752.44,0.01,74.89,1677.55,False,74.86,0.0,0.02,0.0,,74.89,25
25,25,matrixmul,medium,cold,200,2383.68,2370.57,13.11,511.79,1858.78,False,,0.0,0.36,3.99,507.43,511.79,26
26,26,resnet,medium,cold,200,2619.9,2619.89,0.0,153.57,2466.32,False,,,,,,,27
