request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,cold_start_server,io_ms,binary_read_ms,json_parsing_ms,parameter_extraction_ms,compute_ms,total_server_ms,in_flight
0,fastfouriertransform,small,cold,200,1778.46,1778.43,0.03,6.25,1772.18,True,,0.0,4.1,0.0,2.14,6.25,1
1,genmatrix,small,cold,200,1597.52,1595.56,1.96,6.48,1589.08,True,,0.0,0.03,,6.45,6.48,2
2,fetchdata,small,cold,200,1962.19,1962.18,0.01,125.39,1836.79,True,125.36,0.0,0.03,0.0,,125.39,3
3,fastfouriertransform,large,cold,200,1188.9,1188.89,0.01,4.85,1184.03,False,,0.0,3.92,0.0,0.92,4.85,4
4,linpack,small,cold,200,1515.12,1515.1,0.02,5.62,1509.49,True,,0.0,0.43,4.3,0.88,5.61,5
5,linpack,medium,cold,200,2630.89,2630.87,0.02,651.03,1979.84,False,,0.0,0.34,4.01,646.68,651.03,6
6,fastfouriertransform,small,warm,200,595.68,595.66,0.01,4.59,591.08,False,,0.0,3.82,0.0,0.76,4.59,7
7,fastfouriertransform,small,warm,200,382.42,382.4,0.02,4.73,377.66,False,,0.0,3.96,0.0,0.76,4.73,8
8,fetchdata,large,warm,200,840.96,840.94,0.02,76.25,764.68,False,76.22,0.0,0.02,0.0,,76.25,9
9,linpack,small,cold,200,1173.18,1173.12,0.05,5.14,1167.99,False,,0.0,0.38,4.04,0.71,5.14,5
10,linpack,small,warm,200,978.84,978.83,0.02,5.11,973.71,False,,0.02,0.36,4.0,0.73,5.11,6
11,linpack,medium,warm,200,766.72,766.7,0.02,647.54,119.16,False,,0.0,0.35,3.96,643.21,647.53,7
12,fetchdata,medium,warm,200,116.81,116.79,0.02,74.85,41.94,False,74.82,0.0,0.02,0.0,,74.85,6
13,linpack,medium,cold,200,1744.49,1744.48,0.01,711.74,1032.74,False,,0.0,0.34,3.97,707.42,711.73,5
14,fastfouriertransform,small,warm,200,28.11,28.11,0.01,4.54,23.57,False,,0.0,3.81,0.0,0.72,4.54,6
15,matrixmul,medium,cold,200,1880.67,1875.34,5.33,506.61,1368.72,True,,0.0,0.38,4.0,502.22,506.61,3
16,genmatrix,small,warm,200,12.92,11.12,1.8,0.12,10.99,False,,0.0,0.03,,0.09,0.12,4
17,fetchdata,medium,warm,200,86.05,86.03,0.02,77.12,8.91,False,77.09,0.0,0.02,0.0,,77.12,4
18,fastfouriertransform,small,warm,200,45.15,45.14,0.01,4.52,40.62,False,,0.0,3.8,0.0,0.72,4.52,4
19,matrixmul,small,cold,200,1091.57,1089.34,2.23,4.91,1084.43,False,,0.0,0.35,3.99,0.57,4.91,3
20,genmatrix,medium,warm,200,18.38,13.6,4.77,0.22,13.38,False,,0.0,0.02,,0.2,0.22,4
21,linpack,medium,warm,200,825.45,825.43,0.02,670.78,154.65,False,,0.0,0.38,4.11,666.28,670.78,4
22,fastfouriertransform,large,warm,200,42.09,42.07,0.02,4.53,37.54,False,,0.0,3.79,0.0,0.73,4.53,4
23,matrixmul,large,warm,200,306.03,303.43,2.6,4.86,298.57,False,,0.0,0.33,3.97,0.56,4.86,4
24,fastfouriertransform,medium,warm,200,712.12,712.1,0.02,672.37,39.73,False,,0.0,6.06,0.0,666.3,672.37,5
25,fastfouriertransform,large,warm,200,518.83,518.77,0.06,4.59,514.17,False,,0.0,3.86,0.0,0.72,4.59,3
26,genmatrix,large,warm,200,59.94,35.2,24.74,0.84,34.36,False,,0.0,0.02,,0.81,0.84,3
27,linpack,medium,warm,200,666.08,666.06,0.02,648.71,17.35,False,,0.0,0.36,4.0,644.34,648.71,3
28,linpack,small,warm,200,473.21,473.19,0.03,5.04,468.15,False,,0.0,0.33,3.98,0.72,5.04,2
29,fastfouriertransform,small,warm,200,43.12,43.11,0.02,4.58,38.53,False,,0.0,3.81,0.0,0.76,4.58,3
30,fetchdata,medium,warm,200,84.36,84.34,0.02,75.74,8.61,False,75.7,0.0,0.02,0.0,,75.73,3
31,fastfouriertransform,small,warm,200,43.88,43.86,0.02,4.58,39.28,False,,0.0,3.83,0.0,0.75,4.58,1
32,fastfouriertransform,medium,warm,200,645.06,645.03,0.03,601.12,43.91,False,,0.0,3.79,0.0,597.32,601.11,1
33,genmatrix,medium,warm,200,20.26,15.64,4.62,0.3,15.34,False,,0.0,0.03,,0.26,0.3,2
34,genmatrix,small,warm,200,13.3,10.42,2.87,0.16,10.26,False,,0.0,0.03,,0.12,0.16,2
35,genmatrix,medium,warm,200,22.94,16.12,6.81,0.3,15.83,False,,0.0,0.03,,0.26,0.3,2
36,fetchdata,large,warm,200,93.37,93.35,0.02,83.96,9.39,False,83.92,0.0,0.03,0.0,,83.96,1
37,genmatrix,large,warm,200,94.03,47.87,46.16,1.19,46.67,False,,0.0,0.04,,1.15,1.19,1
38,fastfouriertransform,large,warm,200,30.2,30.18,0.01,4.65,25.53,False,,0.0,3.81,0.0,0.83,4.65,1
39,fetchdata,large,warm,200,90.73,90.71,0.02,82.36,8.35,False,82.32,0.0,0.03,0.0,,82.36,1
40,fetchdata,small,warm,200,92.52,92.5,0.02,82.52,9.97,False,82.46,0.0,0.05,0.0,,82.52,1
41,matrixmul,medium,warm,200,561.88,555.64,6.24,538.06,17.58,False,,0.0,0.52,6.31,531.22,538.06,1
42,genmatrix,large,warm,200,81.16,47.94,33.22,1.22,46.73,False,,0.0,0.03,,1.18,1.22,2
43,linpack,small,warm,200,21.71,21.68,0.02,5.04,16.65,False,,0.0,0.34,3.97,0.73,5.04,2
44,genmatrix,small,warm,200,12.9,10.61,2.29,0.15,10.46,False,,0.0,0.03,,0.12,0.15,1
45,fetchdata,small,warm,200,91.66,91.65,0.02,83.09,8.55,False,83.06,0.0,0.02,0.0,,83.09,1
46,genmatrix,medium,warm,200,21.02,15.35,5.68,0.29,15.06,False,,0.0,0.03,,0.26,0.29,1
47,genmatrix,small,warm,200,13.15,10.67,2.47,0.14,10.53,False,,0.0,0.03,,0.11,0.14,1
48,fetchdata,large,warm,200,92.38,92.36,0.02,83.31,9.05,False,83.28,0.0,0.02,0.0,,83.31,1
49,genmatrix,small,warm,200,11.6,9.47,2.13,0.15,9.33,False,,0.0,0.03,,0.12,0.15,1
50,matrixmul,medium,warm,200,539.23,533.01,6.23,512.02,20.98,False,,0.0,0.35,3.96,507.71,512.02,1
51,matrixmul,small,warm,200,348.7,345.51,3.18,4.92,340.59,False,,0.0,0.34,4.01,0.57,4.92,2
52,genmatrix,small,warm,200,12.7,10.46,2.24,0.14,10.32,False,,0.0,0.03,,0.11,0.14,3
53,fetchdata,large,warm,200,94.29,94.27,0.02,84.49,9.78,False,84.46,0.0,0.02,0.0,,84.49,1
54,linpack,large,warm,200,21.83,21.8,0.02,5.21,16.59,False,,0.0,0.34,4.12,0.74,5.21,1
55,genmatrix,large,warm,200,96.19,49.08,47.11,1.27,47.81,False,,0.0,0.03,,1.24,1.27,1
56,linpack,medium,warm,200,693.55,693.54,0.02,676.38,17.16,False,,0.0,0.34,3.96,672.07,676.37,1
57,linpack,medium,warm,200,1140.34,1140.32,0.02,643.92,496.4,False,,0.0,0.33,3.96,639.63,643.92,2
58,genmatrix,small,warm,200,13.02,10.86,2.15,0.15,10.72,False,,0.0,0.03,,0.12,0.15,3
59,fetchdata,large,warm,200,90.7,90.68,0.02,81.28,9.4,False,81.25,0.0,0.02,0.0,,81.28,3
60,matrixmul,small,warm,200,36.67,29.94,6.72,4.93,25.02,False,,0.0,0.34,4.0,0.58,4.92,2
61,fastfouriertransform,small,warm,200,46.29,46.27,0.02,7.19,39.08,False,,0.0,6.1,0.0,1.08,7.18,2
62,fetchdata,large,warm,200,91.46,91.44,0.02,83.18,8.25,False,83.15,0.0,0.02,0.0,,83.18,2
63,fetchdata,large,warm,200,91.9,91.88,0.02,83.49,8.39,False,83.46,0.0,0.02,0.0,,83.49,1
64,matrixmul,large,warm,200,33.72,28.99,4.73,4.86,24.13,False,,0.0,0.34,3.96,0.56,4.86,1
65,fastfouriertransform,medium,warm,200,680.6,680.58,0.02,639.31,41.27,False,,0.0,3.83,0.0,635.47,639.31,1
66,matrixmul,large,warm,200,32.23,25.19,7.03,4.89,20.3,False,,0.0,0.34,3.99,0.56,4.89,2
67,matrixmul,large,warm,200,39.85,29.79,10.06,7.7,22.09,False,,0.0,0.51,6.3,0.88,7.7,2
68,genmatrix,large,warm,200,84.82,44.49,40.33,1.07,43.41,False,,0.0,0.03,,1.04,1.07,2
69,fastfouriertransform,large,warm,200,43.69,43.67,0.02,4.69,38.98,False,,0.0,3.89,0.0,0.79,4.69,1
70,fastfouriertransform,large,warm,200,46.03,46.01,0.02,4.54,41.47,False,,0.0,3.82,0.0,0.72,4.54,1
71,linpack,medium,warm,200,661.55,661.53,0.02,644.54,16.98,False,,0.0,0.35,3.97,640.21,644.54,1
72,genmatrix,small,warm,200,13.0,10.18,2.82,0.14,10.03,False,,0.0,0.02,,0.12,0.14,2
73,genmatrix,medium,warm,200,18.49,12.11,6.38,0.23,11.88,False,,0.0,0.02,,0.21,0.23,2
74,fetchdata,medium,warm,200,94.08,94.07,0.02,84.32,9.74,False,84.29,0.0,0.02,0.0,,84.32,2
75,fastfouriertransform,large,warm,200,45.9,45.85,0.06,4.55,41.29,False,,0.0,3.84,0.0,0.71,4.55,1
76,genmatrix,large,warm,200,78.91,33.76,45.15,0.81,32.95,False,,0.0,0.02,,0.78,0.81,1
77,fetchdata,large,warm,200,91.33,91.31,0.02,83.22,8.09,False,83.19,0.0,0.02,0.0,,83.22,1
78,fastfouriertransform,large,warm,200,45.63,45.61,0.02,4.54,41.07,False,,0.0,3.82,0.0,0.71,4.54,1
79,genmatrix,large,warm,200,80.42,33.89,46.54,0.77,33.11,False,,0.0,0.02,,0.75,0.77,1
80,linpack,large,warm,200,22.15,22.13,0.02,5.05,17.09,False,,0.0,0.35,3.96,0.73,5.04,1
81,fetchdata,small,warm,200,92.35,92.33,0.02,83.21,9.12,False,83.18,0.0,0.02,0.0,,83.21,1
82,genmatrix,small,warm,200,9.91,8.07,1.84,0.11,7.97,False,,0.0,0.02,,0.08,0.11,1
83,linpack,large,warm,200,22.16,22.14,0.02,5.04,17.09,False,,0.0,0.35,3.96,0.73,5.04,1
84,fastfouriertransform,large,warm,200,47.58,47.57,0.02,4.54,43.03,False,,0.0,3.81,0.0,0.72,4.54,1
85,genmatrix,medium,warm,200,18.47,12.76,5.71,0.2,12.56,False,,0.0,0.02,,0.18,0.2,1
86,fastfouriertransform,small,warm,200,30.82,30.81,0.01,4.54,26.27,False,,0.0,3.82,0.0,0.72,4.54,1
87,genmatrix,medium,warm,200,16.62,11.95,4.66,0.2,11.76,False,,0.0,0.02,,0.18,0.2,1
88,fetchdata,small,warm,200,84.58,84.56,0.02,75.86,8.7,False,75.78,0.0,0.07,0.0,,75.86,1
89,fetchdata,large,warm,200,84.87,84.85,0.02,75.28,9.57,False,75.25,0.0,0.02,0.0,,75.28,1
90,fastfouriertransform,small,warm,200,50.41,50.39,0.02,7.25,43.13,False,,0.0,6.12,0.0,1.12,7.25,1
91,matrixmul,small,warm,200,28.81,24.02,4.79,4.94,19.08,False,,0.0,0.35,4.02,0.56,4.94,1
92,linpack,small,warm,200,22.79,22.77,0.02,5.09,17.69,False,,0.0,0.38,3.97,0.73,5.09,1
93,fetchdata,large,warm,200,85.74,85.72,0.02,76.97,8.75,False,76.95,0.0,0.02,0.0,,76.97,1
94,matrixmul,large,warm,200,31.73,24.96,6.78,4.95,20.01,False,,0.0,0.35,4.03,0.56,4.95,1
95,fetchdata,medium,warm,200,86.98,86.96,0.02,77.63,9.32,False,77.61,0.0,0.02,0.0,,77.63,1
96,linpack,large,warm,200,23.02,23.0,0.02,5.08,17.92,False,,0.0,0.36,3.99,0.73,5.08,1
97,matrixmul,small,warm,200,31.0,26.26,4.75,4.9,21.35,False,,0.0,0.35,3.99,0.56,4.9,1
98,linpack,large,warm,200,22.85,22.83,0.02,5.04,17.78,False,,0.0,0.35,3.96,0.73,5.04,1
99,fetchdata,large,warm,200,85.26,85.24,0.02,76.14,9.1,False,76.12,0.0,0.02,0.0,,76.14,1
100,genmatrix,medium,warm,200,21.72,15.78,5.94,0.29,15.49,False,,0.0,0.02,,0.26,0.29,1
101,genmatrix,medium,warm,200,23.29,15.95,7.34,0.29,15.66,False,,0.0,0.03,,0.26,0.29,1
102,linpack,medium,warm,200,670.45,670.44,0.02,650.63,19.8,False,,0.0,0.35,3.97,646.31,650.63,1
103,fastfouriertransform,small,warm,200,47.3,47.28,0.02,7.14,40.14,False,,0.0,6.06,0.0,1.07,7.14,2
104,fetchdata,small,warm,200,85.09,85.07,0.02,76.29,8.77,False,76.27,0.0,0.02,0.0,,76.29,2
105,genmatrix,small,warm,200,13.32,11.1,2.22,0.14,10.96,False,,0.0,0.03,,0.11,0.14,2
106,linpack,large,warm,200,23.64,23.62,0.02,5.07,18.55,False,,0.0,0.35,3.99,0.73,5.07,1
107,fetchdata,large,warm,200,84.6,84.58,0.02,76.43,8.15,False,76.41,0.0,0.02,0.0,,76.43,1
108,fetchdata,small,warm,200,85.65,85.63,0.02,76.55,9.08,False,76.53,0.0,0.02,0.0,,76.55,1
109,fastfouriertransform,large,warm,200,46.54,46.52,0.02,7.21,39.31,False,,0.0,6.13,0.0,1.08,7.21,1
110,fastfouriertransform,small,warm,200,46.7,46.68,0.02,7.33,39.36,False,,0.0,6.22,0.0,1.1,7.32,1
111,fastfouriertransform,small,warm,200,49.69,49.67,0.02,7.17,42.5,False,,0.0,6.11,0.0,1.06,7.17,1
112,genmatrix,small,warm,200,12.5,9.68,2.82,0.14,9.54,False,,0.0,0.03,,0.11,0.14,1
113,linpack,small,warm,200,23.69,23.66,0.03,5.07,18.6,False,,0.0,0.36,3.97,0.73,5.06,1
114,genmatrix,large,warm,200,115.83,47.51,68.31,1.25,46.26,False,,0.0,0.03,,1.22,1.25,1
115,matrixmul,small,warm,200,35.41,29.47,5.94,7.73,21.74,False,,0.0,0.53,6.33,0.87,7.73,1
116,linpack,small,warm,200,27.5,27.48,0.02,8.0,19.47,False,,0.0,0.52,6.35,1.12,8.0,1
117,linpack,large,warm,200,24.33,24.31,0.02,8.03,16.28,False,,0.0,0.52,6.36,1.14,8.02,1
118,matrixmul,small,warm,200,37.54,31.52,6.03,7.76,23.76,False,,0.0,0.53,6.36,0.87,7.76,1
119,matrixmul,medium,warm,200,591.38,585.36,6.01,565.7,19.67,False,,0.0,0.52,6.3,558.87,565.7,1
120,fetchdata,small,warm,200,94.59,94.57,0.02,85.15,9.42,False,85.12,0.0,0.03,0.0,,85.15,2
121,fastfouriertransform,large,warm,200,30.57,30.56,0.01,7.23,23.34,False,,0.0,6.15,0.0,1.07,7.23,2
122,matrixmul,medium,warm,200,539.21,531.97,7.24,507.52,24.45,False,,0.0,0.35,3.96,503.2,507.52,1
123,matrixmul,medium,warm,200,855.0,850.8,4.2,512.23,338.57,False,,0.0,0.33,3.97,507.92,512.23,2
124,matrixmul,large,warm,200,665.08,664.42,0.66,4.9,659.52,False,,0.0,0.34,3.98,0.57,4.9,3
125,fastfouriertransform,large,warm,200,46.48,46.46,0.01,7.13,39.33,False,,0.0,6.06,0.0,1.06,7.13,3
126,fastfouriertransform,small,warm,200,48.59,48.57,0.02,7.21,41.36,False,,0.0,6.13,0.0,1.07,7.21,3
