request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,cold_start_server,io_ms,binary_read_ms,json_parsing_ms,parameter_extraction_ms,compute_ms,total_server_ms,in_flight
0,fastfouriertransform,small,cold,200,1618.45,1618.42,0.03,6.37,1612.05,True,,0.0,3.98,0.0,2.38,6.37,1
1,genmatrix,small,cold,200,1950.64,1949.02,1.62,7.27,1941.75,True,,0.0,0.03,,7.23,7.26,2
2,fetchdata,small,cold,200,1707.01,1706.99,0.02,129.5,1577.49,True,129.47,0.0,0.02,0.0,,129.5,3
3,fastfouriertransform,large,cold,200,1037.77,1037.76,0.01,4.66,1033.1,False,,0.0,3.89,0.0,0.76,4.66,4
4,linpack,small,cold,200,1444.37,1444.35,0.02,5.3,1439.05,True,,0.0,0.39,4.05,0.86,5.3,5
5,linpack,medium,cold,200,1891.16,1891.15,0.01,642.54,1248.61,False,,0.0,0.33,3.97,638.23,642.53,6
6,fastfouriertransform,small,warm,200,430.89,430.89,0.01,4.59,426.29,False,,0.0,3.83,0.0,0.75,4.59,7
7,fastfouriertransform,small,warm,200,224.11,224.1,0.02,4.62,219.48,False,,0.0,3.86,0.0,0.75,4.62,8
8,fetchdata,large,warm,200,584.08,584.07,0.01,75.5,508.57,False,75.47,0.0,0.02,0.0,,75.5,9
9,linpack,small,cold,200,1744.65,1744.64,0.02,5.05,1739.59,False,,0.0,0.35,3.97,0.72,5.05,6
10,linpack,small,cold,200,1550.07,1550.05,0.02,5.02,1545.03,False,,0.0,0.34,3.96,0.71,5.02,7
11,linpack,medium,warm,200,1339.08,1339.06,0.02,646.63,692.43,False,,0.0,0.35,3.97,642.3,646.63,5
12,fetchdata,medium,warm,200,84.44,84.42,0.02,76.45,7.97,False,76.42,0.0,0.02,0.0,,76.45,5
13,linpack,medium,warm,200,1594.4,1594.38,0.02,642.06,952.32,False,,0.0,0.33,3.97,637.76,642.06,5
14,fastfouriertransform,small,warm,200,31.68,31.67,0.01,7.39,24.28,False,,0.0,6.25,0.0,1.12,7.38,6
15,matrixmul,medium,cold,200,2370.36,2365.4,4.97,507.92,1857.48,True,,0.0,0.45,4.19,503.27,507.92,5
16,genmatrix,small,warm,200,10.52,8.77,1.75,0.12,8.66,False,,0.0,0.02,,0.09,0.12,6
17,fetchdata,medium,warm,200,84.49,84.47,0.02,76.58,7.89,False,76.55,0.0,0.02,0.0,,76.58,6
18,fastfouriertransform,small,warm,200,31.04,31.03,0.02,7.28,23.75,False,,0.0,6.17,0.0,1.1,7.28,3
19,matrixmul,small,cold,200,1597.18,1592.38,4.8,4.91,1587.48,False,,0.0,0.36,3.99,0.55,4.9,3
20,genmatrix,medium,warm,200,20.06,14.72,5.35,0.23,14.49,False,,0.0,0.03,,0.2,0.23,4
21,linpack,medium,warm,200,659.44,659.42,0.02,643.75,15.67,False,,0.0,0.34,3.97,639.44,643.75,3
22,fastfouriertransform,large,warm,200,40.91,40.9,0.01,7.33,33.56,False,,0.0,6.23,0.0,1.09,7.33,4
23,matrixmul,large,warm,200,787.04,785.27,1.77,4.87,780.4,False,,0.0,0.36,3.95,0.56,4.87,4
24,fastfouriertransform,medium,warm,200,671.6,671.59,0.01,648.44,23.15,False,,0.0,6.06,0.0,642.37,648.44,5
25,fastfouriertransform,large,warm,200,477.92,477.91,0.01,4.62,473.3,False,,0.0,3.86,0.0,0.75,4.62,5
26,genmatrix,large,warm,200,59.66,34.8,24.85,0.85,33.95,False,,0.0,0.02,,0.82,0.85,6
27,linpack,medium,warm,200,677.15,677.13,0.02,657.18,19.95,False,,0.0,0.37,3.96,652.83,657.18,3
28,linpack,small,warm,200,480.64,480.63,0.02,5.21,475.42,False,,0.0,0.37,4.09,0.75,5.21,2
29,fastfouriertransform,small,warm,200,31.25,31.24,0.01,4.61,26.64,False,,0.0,3.82,0.0,0.78,4.61,3
30,fetchdata,medium,warm,200,91.2,91.19,0.01,82.11,9.08,False,82.07,0.0,0.03,0.0,,82.11,3
31,fastfouriertransform,small,warm,200,46.31,46.29,0.02,4.59,41.7,False,,0.0,3.81,0.0,0.78,4.59,1
32,fastfouriertransform,medium,warm,200,639.73,639.71,0.02,601.65,38.06,False,,0.0,3.79,0.0,597.85,601.65,1
33,genmatrix,medium,warm,200,26.16,14.4,11.77,0.27,14.13,False,,0.0,0.03,,0.24,0.27,2
34,genmatrix,small,warm,200,13.13,10.33,2.8,0.15,10.17,False,,0.0,0.03,,0.12,0.15,2
35,genmatrix,medium,warm,200,21.08,15.66,5.42,0.3,15.36,False,,0.0,0.03,,0.26,0.3,2
36,fetchdata,large,warm,200,93.41,93.39,0.02,83.59,9.79,False,83.56,0.0,0.03,0.0,,83.59,1
37,genmatrix,large,warm,200,69.43,48.05,21.39,1.24,46.81,False,,0.0,0.04,,1.2,1.24,1
38,fastfouriertransform,large,warm,200,43.58,43.56,0.02,4.58,38.98,False,,0.0,3.8,0.0,0.77,4.58,1
39,fetchdata,large,warm,200,92.75,92.73,0.02,83.27,9.46,False,83.23,0.0,0.03,0.0,,83.26,1
40,fetchdata,small,warm,200,94.87,94.85,0.02,86.04,8.82,False,85.99,0.0,0.03,0.0,,86.03,1
41,matrixmul,medium,warm,200,534.28,527.98,6.31,505.76,22.22,False,,0.0,0.35,3.96,501.44,505.76,1
42,genmatrix,large,warm,200,76.38,48.01,28.37,1.18,46.83,False,,0.0,0.03,,1.15,1.18,2
43,linpack,small,warm,200,20.56,20.54,0.02,5.07,15.47,False,,0.0,0.35,3.98,0.73,5.07,2
44,genmatrix,small,warm,200,12.19,9.95,2.23,0.14,9.81,False,,0.0,0.03,,0.11,0.14,1
45,fetchdata,small,warm,200,91.35,91.33,0.02,82.74,8.59,False,82.71,0.0,0.02,0.0,,82.74,1
46,genmatrix,medium,warm,200,22.56,15.46,7.1,0.29,15.17,False,,0.0,0.03,,0.26,0.29,1
47,genmatrix,small,warm,200,12.22,10.14,2.08,0.14,10.0,False,,0.0,0.03,,0.11,0.14,1
48,fetchdata,large,warm,200,93.47,93.45,0.02,83.95,9.51,False,83.92,0.0,0.02,0.0,,83.95,1
49,genmatrix,small,warm,200,12.84,10.91,1.93,0.14,10.77,False,,0.0,0.03,,0.11,0.14,1
50,matrixmul,medium,warm,200,568.74,564.42,4.32,543.47,20.95,False,,0.0,0.53,6.31,536.62,543.46,1
51,matrixmul,small,warm,200,378.88,377.99,0.89,4.98,373.01,False,,0.0,0.34,4.07,0.57,4.98,2
52,genmatrix,small,warm,200,13.28,10.34,2.94,0.14,10.2,False,,0.0,0.02,,0.11,0.14,3
53,fetchdata,large,warm,200,91.54,91.52,0.02,82.77,8.76,False,82.74,0.0,0.02,0.0,,82.76,1
