request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,cold_start_server,io_ms,binary_read_ms,json_parsing_ms,parameter_extraction_ms,compute_ms,total_server_ms,in_flight
0,fastfouriertransform,small,cold,200,1921.77,1921.74,0.03,6.03,1915.71,True,,0.0,3.89,0.0,2.13,6.03,1
1,genmatrix,small,cold,200,1972.14,1970.06,2.08,7.83,1962.23,True,,0.0,0.03,,7.8,7.83,2
2,fetchdata,small,cold,200,2080.61,2080.59,0.02,128.74,1951.86,True,128.68,0.0,0.05,0.0,,128.73,3
3,fastfouriertransform,large,cold,200,1328.15,1328.14,0.01,4.56,1323.59,False,,0.0,3.82,0.0,0.73,4.55,4
4,linpack,small,cold,200,1492.49,1492.47,0.02,5.3,1487.17,True,,0.0,0.37,4.04,0.88,5.3,5
5,linpack,medium,cold,200,2629.43,2629.43,0.01,692.03,1937.4,False,,0.0,0.37,3.99,687.66,692.03,6
6,fastfouriertransform,small,warm,200,741.19,741.19,0.01,4.63,736.55,False,,0.0,3.85,0.0,0.78,4.63,7
7,fastfouriertransform,small,warm,200,534.44,534.43,0.01,4.72,529.71,False,,0.0,3.83,0.0,0.88,4.72,8
8,fetchdata,large,warm,200,959.49,959.47,0.02,77.68,881.79,False,77.65,0.0,0.02,0.0,,77.68,9
9,linpack,small,cold,200,1836.72,1836.71,0.01,5.05,1831.66,False,,0.0,0.36,3.97,0.72,5.05,10
10,linpack,small,cold,200,1643.09,1643.08,0.01,5.03,1638.04,False,,0.0,0.35,3.97,0.72,5.03,7
11,linpack,medium,warm,200,737.91,737.89,0.02,641.53,96.36,False,,0.0,0.37,3.98,637.18,641.53,7
12,fetchdata,medium,warm,200,239.29,239.28,0.02,78.0,161.27,False,77.97,0.0,0.02,0.0,,78.0,7
13,linpack,medium,cold,200,1699.52,1699.5,0.02,654.0,1045.5,False,,0.0,0.33,3.96,649.71,654.0,6
14,fastfouriertransform,small,warm,200,42.91,42.89,0.02,4.53,38.36,False,,0.0,3.81,0.0,0.72,4.53,6
15,matrixmul,medium,cold,200,2753.57,2743.54,10.02,510.21,2233.34,True,,0.0,0.7,4.04,505.45,510.2,5
16,genmatrix,small,warm,200,11.46,9.18,2.27,0.12,9.07,False,,0.0,0.02,,0.09,0.11,6
17,fetchdata,medium,warm,200,87.87,87.85,0.02,78.86,8.99,False,78.82,0.0,0.03,0.0,,78.85,6
18,fastfouriertransform,small,warm,200,29.7,29.69,0.01,4.53,25.16,False,,0.0,3.8,0.0,0.72,4.53,6
19,matrixmul,small,cold,200,1972.3,1972.29,0.01,4.87,1967.41,False,,0.0,0.36,3.95,0.56,4.87,3
20,genmatrix,medium,warm,200,20.51,13.81,6.69,0.23,13.58,False,,0.0,0.03,,0.2,0.23,4
21,linpack,medium,warm,200,745.06,745.04,0.02,644.91,100.13,False,,0.0,0.34,3.97,640.6,644.91,4
22,fastfouriertransform,large,warm,200,27.69,27.68,0.01,4.5,23.18,False,,0.0,3.79,0.0,0.71,4.5,4
23,matrixmul,large,cold,200,1163.46,1154.02,9.44,4.88,1149.14,False,,0.0,0.38,3.94,0.56,4.88,4
