request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,cold_start_server,io_ms,binary_read_ms,json_parsing_ms,parameter_extraction_ms,compute_ms,total_server_ms,in_flight
0,fastfouriertransform,small,cold,200,1691.9,1691.88,0.03,6.4,1685.48,True,,0.0,4.1,0.0,2.29,6.4,1
1,genmatrix,small,cold,200,1731.63,1729.61,2.02,7.96,1721.65,True,,0.0,0.03,,7.92,7.96,2
2,fetchdata,small,cold,200,1862.84,1862.83,0.02,161.75,1701.08,True,161.7,0.0,0.04,0.0,,161.74,3
3,fastfouriertransform,large,cold,200,1104.71,1104.69,0.02,4.83,1099.86,False,,0.0,4.02,0.0,0.8,4.83,4
4,linpack,small,cold,200,1447.64,1447.62,0.02,5.5,1442.13,True,,0.0,0.38,4.24,0.87,5.49,5
5,linpack,medium,cold,200,1910.98,1910.96,0.02,647.19,1263.77,False,,0.0,0.33,4.0,642.85,647.19,6
6,fastfouriertransform,small,warm,200,510.77,510.76,0.01,4.71,506.05,False,,0.0,3.9,0.0,0.8,4.71,7
7,fastfouriertransform,small,warm,200,299.29,299.27,0.02,4.79,294.48,False,,0.0,3.94,0.0,0.85,4.79,8
8,fetchdata,large,warm,200,748.75,748.73,0.02,83.19,665.54,False,83.16,0.0,0.02,0.0,,83.19,9
9,linpack,small,warm,200,456.39,456.37,0.02,5.09,451.28,False,,0.0,0.36,3.99,0.74,5.09,6
10,linpack,small,warm,200,262.46,262.44,0.02,5.16,257.29,False,,0.0,0.36,4.05,0.74,5.15,6
11,linpack,medium,warm,200,1360.55,1360.54,0.01,648.69,711.85,False,,0.0,0.34,4.13,644.21,648.69,7
12,fetchdata,medium,warm,200,90.99,90.97,0.02,82.13,8.84,False,82.1,0.0,0.03,0.0,,82.13,3
13,linpack,medium,warm,200,1606.25,1606.22,0.02,643.77,962.45,False,,0.0,0.32,4.03,639.41,643.77,3
14,fastfouriertransform,small,warm,200,29.47,29.46,0.01,4.68,24.78,False,,0.0,3.86,0.0,0.81,4.68,4
15,matrixmul,medium,cold,200,2326.28,2324.23,2.04,509.43,1814.8,True,,0.0,0.45,4.2,504.77,509.43,3
16,genmatrix,small,warm,200,10.69,9.27,1.42,0.14,9.13,False,,0.0,0.03,,0.11,0.14,4
17,fetchdata,medium,warm,200,106.3,106.28,0.02,96.52,9.76,False,96.49,0.0,0.03,0.0,,96.52,4
18,fastfouriertransform,small,warm,200,27.59,27.58,0.01,4.74,22.84,False,,0.0,3.93,0.0,0.8,4.74,3
19,matrixmul,small,cold,200,1531.61,1524.4,7.2,4.91,1519.49,False,,0.0,0.36,3.99,0.56,4.91,3
