Date,Time,Power_W,Voltage_V,Current_A,Energy_kWh
2026-07-23,18:27:30,64.7,243.3,0.493,30.911
2026-07-23,18:27:31,64.7,243.3,0.493,30.911
2026-07-23,18:27:32,64.7,243.3,0.493,30.911
2026-07-23,18:27:33,64.7,243.3,0.493,30.911
2026-07-23,18:27:34,64.7,243.3,0.493,30.911
2026-07-23,18:27:35,64.7,243.3,0.493,30.911
2026-07-23,18:27:36,64.7,243.3,0.493,30.911
2026-07-23,18:27:37,64.7,243.3,0.493,30.911
2026-07-23,18:27:38,64.7,243.3,0.493,30.911
2026-07-23,18:27:39,64.7,243.3,0.493,30.911
2026-07-23,18:27:40,64.7,243.3,0.493,30.911
2026-07-23,18:27:41,64.7,243.3,0.493,30.911
2026-07-23,18:27:42,64.7,243.3,0.493,30.911
2026-07-23,18:27:43,64.7,243.3,0.493,30.911
2026-07-23,18:27:44,64.7,243.3,0.493,30.911
2026-07-23,18:27:45,64.7,243.3,0.493,30.911
2026-07-23,18:27:46,64.7,243.3,0.493,30.911
2026-07-23,18:27:47,64.7,243.3,0.493,30.911
2026-07-23,18:27:48,64.7,243.3,0.493,30.911
2026-07-23,18:27:49,64.7,243.3,0.493,30.911
2026-07-23,18:27:50,64.7,243.3,0.493,30.911
2026-07-23,18:27:51,64.7,243.3,0.493,30.911
2026-07-23,18:27:52,64.7,243.3,0.493,30.911
2026-07-23,18:27:53,64.7,243.3,0.493,30.911
2026-07-23,18:27:54,64.7,243.3,0.493,30.911
2026-07-23,18:27:55,64.7,243.3,0.493,30.911
2026-07-23,18:27:56,64.7,243.3,0.493,30.911
2026-07-23,18:27:57,64.7,243.3,0.493,30.911
2026-07-23,18:27:58,64.7,243.3,0.493,30.911
2026-07-23,18:27:59,64.7,243.3,0.493,30.911
2026-07-23,18:28:00,64.7,243.3,0.493,30.911
2026-07-23,18:28:01,64.7,243.3,0.493,30.911
2026-07-23,18:28:02,64.7,243.3,0.493,30.911
2026-07-23,18:28:03,64.7,243.3,0.493,30.911
2026-07-23,18:28:04,64.7,243.3,0.493,30.911
2026-07-23,18:28:05,64.7,243.3,0.493,30.911
2026-07-23,18:28:06,64.7,243.3,0.493,30.911
2026-07-23,18:28:07,64.7,243.3,0.493,30.911
2026-07-23,18:28:08,64.7,243.3,0.493,30.911
2026-07-23,18:28:09,64.7,243.3,0.493,30.911
2026-07-23,18:28:10,64.7,243.3,0.493,30.911
2026-07-23,18:28:12,64.7,243.3,0.493,30.911
2026-07-23,18:28:13,64.7,243.3,0.493,30.911
2026-07-23,18:28:14,64.7,243.3,0.493,30.911
2026-07-23,18:28:15,64.7,243.3,0.493,30.911
2026-07-23,18:28:16,64.7,243.3,0.493,30.911
2026-07-23,18:28:17,64.7,243.3,0.493,30.911
2026-07-23,18:28:18,64.7,243.3,0.493,30.911
2026-07-23,18:28:19,64.7,243.3,0.493,30.911
2026-07-23,18:28:20,64.7,243.3,0.493,30.911
2026-07-23,18:28:21,64.7,243.3,0.493,30.911
2026-07-23,18:28:22,64.7,243.3,0.493,30.911
2026-07-23,18:28:23,64.7,243.3,0.493,30.911
2026-07-23,18:28:24,64.7,243.3,0.493,30.911
2026-07-23,18:28:25,64.7,243.3,0.493,30.911
2026-07-23,18:28:26,64.7,243.3,0.493,30.911
2026-07-23,18:28:27,64.7,243.3,0.493,30.911
2026-07-23,18:28:28,64.7,243.3,0.493,30.911
2026-07-23,18:28:29,64.7,243.3,0.493,30.911
2026-07-23,18:28:30,64.0,242.8,0.488,30.911
2026-07-23,18:28:31,64.0,242.8,0.488,30.911
2026-07-23,18:28:32,64.0,242.8,0.488,30.911
2026-07-23,18:28:33,64.0,242.8,0.488,30.911
2026-07-23,18:28:34,64.7,243.2,0.492,30.911
2026-07-23,18:28:35,64.7,243.2,0.492,30.911
2026-07-23,18:28:36,64.7,243.2,0.492,30.911
2026-07-23,18:28:37,64.7,243.2,0.492,30.911
2026-07-23,18:28:38,64.7,243.2,0.492,30.911
2026-07-23,18:28:39,65.6,243.4,0.494,30.911
2026-07-23,18:28:40,65.6,243.4,0.494,30.911
2026-07-23,18:28:41,65.6,243.4,0.494,30.911
2026-07-23,18:28:42,65.6,243.4,0.494,30.911
2026-07-23,18:28:43,65.6,243.4,0.494,30.911
2026-07-23,18:28:44,64.1,243.0,0.485,30.911
2026-07-23,18:28:45,64.1,243.0,0.485,30.911
2026-07-23,18:28:46,64.1,243.0,0.485,30.911
2026-07-23,18:28:47,64.1,243.0,0.485,30.911
2026-07-23,18:28:48,64.1,243.0,0.485,30.911
2026-07-23,18:28:49,63.4,243.1,0.481,30.911
2026-07-23,18:28:50,63.4,243.1,0.481,30.911
2026-07-23,18:28:51,63.4,243.1,0.481,30.911
2026-07-23,18:28:52,63.4,243.1,0.481,30.911
2026-07-23,18:28:53,63.4,243.1,0.481,30.911
2026-07-23,18:28:54,62.9,243.4,0.482,30.911
2026-07-23,18:28:55,62.9,243.4,0.482,30.911
2026-07-23,18:28:56,62.9,243.4,0.482,30.911
2026-07-23,18:28:57,62.9,243.4,0.482,30.911
2026-07-23,18:28:58,62.9,243.4,0.482,30.911
2026-07-23,18:28:59,64.2,243.5,0.484,30.911
2026-07-23,18:29:00,64.2,243.5,0.484,30.911
2026-07-23,18:29:01,64.2,243.5,0.484,30.911
2026-07-23,18:29:02,64.2,243.5,0.484,30.911
2026-07-23,18:29:03,64.2,243.5,0.484,30.911
2026-07-23,18:29:04,64.2,243.5,0.484,30.911
2026-07-23,18:29:05,64.2,243.5,0.484,30.911
2026-07-23,18:29:06,64.2,243.5,0.484,30.911
2026-07-23,18:29:07,64.2,243.5,0.484,30.911
2026-07-23,18:29:08,64.2,243.5,0.484,30.911
2026-07-23,18:29:09,64.2,243.5,0.484,30.911
2026-07-23,18:29:10,64.2,243.5,0.484,30.911
2026-07-23,18:29:11,64.2,243.5,0.484,30.911
2026-07-23,18:29:12,64.2,243.5,0.484,30.911
2026-07-23,18:29:13,64.2,243.5,0.484,30.911
2026-07-23,18:29:14,64.2,243.5,0.484,30.911
2026-07-23,18:29:15,64.2,243.5,0.484,30.911
2026-07-23,18:29:16,64.2,243.5,0.484,30.911
2026-07-23,18:29:17,64.2,243.5,0.484,30.911
2026-07-23,18:29:18,64.2,243.5,0.484,30.911
2026-07-23,18:29:19,64.2,243.5,0.484,30.911
2026-07-23,18:29:20,64.2,243.5,0.484,30.911
2026-07-23,18:29:21,64.2,243.5,0.484,30.911
2026-07-23,18:29:22,64.2,243.5,0.484,30.911
2026-07-23,18:29:23,64.2,243.5,0.484,30.911
2026-07-23,18:29:24,64.2,243.5,0.484,30.911
2026-07-23,18:29:25,64.2,243.5,0.484,30.911
2026-07-23,18:29:26,64.2,243.5,0.484,30.911
2026-07-23,18:29:27,64.2,243.5,0.484,30.911
2026-07-23,18:29:28,64.2,243.5,0.484,30.911
2026-07-23,18:29:29,64.2,243.5,0.484,30.911
2026-07-23,18:29:30,64.2,243.5,0.484,30.911
2026-07-23,18:29:31,64.2,243.5,0.484,30.911
2026-07-23,18:29:32,64.2,243.5,0.484,30.911
2026-07-23,18:29:33,64.2,243.5,0.484,30.911
2026-07-23,18:29:34,64.2,243.5,0.484,30.911
2026-07-23,18:29:35,64.2,243.5,0.484,30.911
2026-07-23,18:29:36,64.2,243.5,0.484,30.911
2026-07-23,18:29:37,64.2,243.5,0.484,30.911
2026-07-23,18:29:38,64.2,243.5,0.484,30.911
2026-07-23,18:29:39,64.2,243.5,0.484,30.911
2026-07-23,18:29:40,64.2,243.5,0.484,30.911
2026-07-23,18:29:41,64.2,243.5,0.484,30.911
2026-07-23,18:29:42,64.2,243.5,0.484,30.911
2026-07-23,18:29:43,64.2,243.5,0.484,30.911
2026-07-23,18:29:44,64.2,243.5,0.484,30.911
2026-07-23,18:29:45,64.2,243.5,0.484,30.911
2026-07-23,18:29:46,64.2,243.5,0.484,30.911
2026-07-23,18:29:47,64.2,243.5,0.484,30.911
2026-07-23,18:29:48,64.2,243.5,0.484,30.911
2026-07-23,18:29:49,64.2,243.5,0.484,30.911
2026-07-23,18:29:50,64.2,243.5,0.484,30.911
2026-07-23,18:29:51,64.2,243.5,0.484,30.911
2026-07-23,18:29:52,64.2,243.5,0.484,30.911
2026-07-23,18:29:53,64.2,243.5,0.484,30.911
2026-07-23,18:29:54,64.2,243.5,0.484,30.911
2026-07-23,18:29:55,64.2,243.5,0.484,30.911
2026-07-23,18:29:56,64.2,243.5,0.484,30.911
2026-07-23,18:29:57,64.2,243.5,0.484,30.911
2026-07-23,18:29:58,64.2,243.5,0.484,30.911
2026-07-23,18:29:59,64.2,243.5,0.484,30.911
2026-07-23,18:30:00,64.2,243.5,0.484,30.911
2026-07-23,18:30:01,64.2,243.5,0.484,30.911
2026-07-23,18:30:02,64.2,243.5,0.484,30.911
2026-07-23,18:30:03,64.2,243.5,0.484,30.911
2026-07-23,18:30:04,64.2,243.5,0.484,30.911
2026-07-23,18:30:05,64.2,243.5,0.484,30.911
2026-07-23,18:30:06,64.2,243.5,0.484,30.911
2026-07-23,18:30:07,64.2,243.5,0.484,30.911
2026-07-23,18:30:08,64.2,243.5,0.484,30.911
2026-07-23,18:30:09,64.2,243.5,0.484,30.911
2026-07-23,18:30:10,64.2,243.5,0.484,30.911
2026-07-23,18:30:11,64.2,243.5,0.484,30.911
2026-07-23,18:30:12,64.2,243.5,0.484,30.911
2026-07-23,18:30:13,64.2,243.5,0.484,30.911
2026-07-23,18:30:14,64.2,243.5,0.484,30.911
2026-07-23,18:30:15,64.2,243.5,0.484,30.911
2026-07-23,18:30:16,64.2,243.5,0.484,30.911
2026-07-23,18:30:17,64.2,243.5,0.484,30.911
2026-07-23,18:30:18,64.2,243.5,0.484,30.911
2026-07-23,18:30:19,64.2,243.5,0.484,30.911
2026-07-23,18:30:20,64.2,243.5,0.484,30.911
2026-07-23,18:30:21,64.2,243.5,0.484,30.911
2026-07-23,18:30:22,64.2,243.5,0.484,30.911
2026-07-23,18:30:23,64.2,243.5,0.484,30.911
2026-07-23,18:30:24,64.2,243.5,0.484,30.911
2026-07-23,18:30:25,64.2,243.5,0.484,30.911
2026-07-23,18:30:26,64.2,243.5,0.484,30.911
2026-07-23,18:30:27,64.2,243.5,0.484,30.911
2026-07-23,18:30:28,64.2,243.5,0.484,30.945
2026-07-23,18:30:29,64.2,243.5,0.484,30.945
2026-07-23,18:30:30,64.2,243.5,0.484,30.945
2026-07-23,18:30:31,64.2,243.5,0.484,30.945
2026-07-23,18:30:32,64.2,243.5,0.484,30.945
2026-07-23,18:30:33,64.2,243.5,0.484,30.945
2026-07-23,18:30:34,64.2,243.5,0.484,30.945
2026-07-23,18:30:35,64.2,243.5,0.484,30.945
2026-07-23,18:30:36,64.2,243.5,0.484,30.945
2026-07-23,18:30:37,64.2,243.5,0.484,30.945
2026-07-23,18:30:38,64.2,243.5,0.484,30.945
2026-07-23,18:30:39,64.2,243.5,0.484,30.945
2026-07-23,18:30:40,64.2,243.5,0.484,30.945
2026-07-23,18:30:41,64.2,243.5,0.484,30.945
2026-07-23,18:30:42,75.3,243.5,0.551,30.945
2026-07-23,18:30:43,75.3,243.5,0.551,30.945
2026-07-23,18:30:44,77.4,243.4,0.562,30.945
2026-07-23,18:30:45,77.4,243.4,0.562,30.945
2026-07-23,18:30:46,77.4,243.4,0.562,30.945
2026-07-23,18:30:47,77.4,243.4,0.562,30.945
2026-07-23,18:30:48,68.6,243.1,0.514,30.945
2026-07-23,18:30:49,68.6,243.1,0.514,30.945
2026-07-23,18:30:50,68.6,243.1,0.514,30.945
2026-07-23,18:30:51,68.6,243.1,0.514,30.945
2026-07-23,18:30:52,68.6,243.1,0.514,30.945
2026-07-23,18:30:53,68.6,243.5,0.518,30.945
2026-07-23,18:30:54,68.6,243.5,0.518,30.945
2026-07-23,18:30:55,68.6,243.5,0.518,30.945
2026-07-23,18:30:56,68.6,243.5,0.518,30.945
2026-07-23,18:30:57,68.6,243.5,0.518,30.945
2026-07-23,18:30:58,69.9,243.6,0.518,30.945
2026-07-23,18:30:59,69.9,243.6,0.518,30.945
2026-07-23,18:31:00,69.9,243.6,0.518,30.945
2026-07-23,18:31:01,69.9,243.6,0.518,30.945
2026-07-23,18:31:02,69.9,243.6,0.518,30.945
2026-07-23,18:31:03,69.9,243.6,0.518,30.945
2026-07-23,18:31:04,71.3,243.2,0.521,30.945
2026-07-23,18:31:05,71.3,243.2,0.521,30.945
2026-07-23,18:31:06,71.3,243.2,0.521,30.945
2026-07-23,18:31:08,71.3,243.2,0.521,30.945
2026-07-23,18:31:09,70.1,243.8,0.525,30.945
2026-07-23,18:31:10,70.1,243.8,0.525,30.945
2026-07-23,18:31:11,70.1,243.8,0.525,30.945
2026-07-23,18:31:12,70.1,243.8,0.525,30.945
2026-07-23,18:31:13,70.1,243.8,0.525,30.945
2026-07-23,18:31:14,69.1,243.8,0.519,30.945
2026-07-23,18:31:15,69.1,243.8,0.519,30.945
2026-07-23,18:31:16,69.1,243.8,0.519,30.945
2026-07-23,18:31:17,69.1,243.8,0.519,30.945
2026-07-23,18:31:18,69.1,243.8,0.519,30.945
2026-07-23,18:31:19,69.3,243.7,0.519,30.945
2026-07-23,18:31:20,69.3,243.7,0.519,30.945
2026-07-23,18:31:21,69.3,243.7,0.519,30.945
