index,request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,cold_start_server,io_ms,binary_read_ms,json_parsing_ms,parameter_extraction_ms,compute_ms,total_server_ms,in_flight
0,0,fastfouriertransform,small,cold,200,1573.82,1573.82,0.01,6.05,1567.77,True,,0.0,3.89,0.0,2.14,6.04,1
1,1,genmatrix,small,cold,200,1516.91,1516.9,0.0,6.31,1510.59,True,,0.0,0.02,,6.28,6.31,2
2,2,fetchdata,small,cold,200,1703.29,1703.29,0.01,130.96,1572.33,True,130.92,0.0,0.03,0.0,,130.96,3
3,3,fastfouriertransform,large,cold,200,1300.03,1300.02,0.0,4.66,1295.36,False,,0.0,3.89,0.0,0.76,4.66,4
4,4,linpack,small,cold,200,1447.6,1447.6,0.0,5.36,1442.24,True,,0.0,0.41,4.07,0.87,5.35,5
5,5,linpack,medium,cold,200,3305.64,3305.63,0.0,647.74,2657.89,False,,0.0,0.36,3.97,643.41,647.74,6
6,6,fastfouriertransform,small,warm,200,995.11,995.1,0.0,4.72,990.38,False,,0.0,3.95,0.0,0.76,4.72,7
7,7,fastfouriertransform,small,warm,200,909.09,909.09,0.0,5.5,903.59,False,,0.0,4.07,0.01,1.41,5.5,8
8,8,fetchdata,large,cold,200,1261.24,1261.24,0.01,74.19,1187.05,False,74.16,0.0,0.02,0.0,,74.19,9
9,9,linpack,small,cold,200,2914.3,2914.29,0.0,5.04,2909.25,False,,0.0,0.35,3.97,0.71,5.04,10
10,10,linpack,small,warm,200,855.35,855.34,0.0,5.11,850.23,False,,0.0,0.36,3.99,0.76,5.11,11
11,11,linpack,medium,warm,200,1407.06,1407.05,0.0,644.17,762.88,False,,0.0,0.35,3.97,639.84,644.17,12
12,12,fetchdata,medium,warm,200,927.69,927.69,0.0,74.3,853.39,False,74.22,0.0,0.07,0.0,,74.3,13
13,13,linpack,medium,cold,200,1853.35,1853.35,0.0,645.93,1207.42,False,,0.0,0.37,4.07,641.48,645.92,14
14,14,fastfouriertransform,small,warm,200,183.28,183.28,0.01,4.7,178.58,False,,0.0,3.82,0.06,0.82,4.7,15
15,15,matrixmul,medium,cold,200,1917.51,1908.79,8.72,509.84,1398.95,True,,0.0,0.38,4.02,505.43,509.83,16
16,16,genmatrix,small,warm,200,21.51,21.49,0.01,0.12,21.37,False,,0.0,0.03,,0.08,0.12,13
17,17,fetchdata,medium,warm,200,280.35,280.35,0.01,74.13,206.22,False,74.1,0.0,0.02,0.0,,74.13,11
18,18,fastfouriertransform,small,warm,200,23.6,23.6,0.0,4.59,19.01,False,,0.0,3.8,0.0,0.78,4.59,12
19,19,matrixmul,small,cold,200,1534.58,1529.26,5.32,5.62,1523.64,False,,0.0,0.98,4.06,0.57,5.62,9
20,20,genmatrix,medium,warm,200,23.69,18.88,4.81,0.22,18.66,False,,0.0,0.02,,0.2,0.22,9
21,21,linpack,medium,cold,200,2346.64,2346.64,0.0,644.89,1701.75,False,,0.0,0.33,3.98,640.57,644.88,8
22,22,fastfouriertransform,large,warm,200,23.51,23.5,0.0,4.56,18.94,False,,0.0,3.78,0.0,0.78,4.56,8
23,23,matrixmul,large,cold,200,1125.77,1119.71,6.06,4.92,1114.79,False,,0.0,0.37,3.98,0.56,4.91,8
24,24,fastfouriertransform,medium,warm,200,644.47,644.47,0.0,624.35,20.12,False,,0.0,3.8,0.0,620.54,624.34,9
25,25,fastfouriertransform,large,warm,200,553.44,553.43,0.0,4.55,548.89,False,,0.0,3.78,0.0,0.76,4.54,10
26,26,genmatrix,large,warm,200,61.13,37.63,23.5,0.83,36.8,False,,0.0,0.02,,0.8,0.83,10
27,27,linpack,medium,cold,200,2396.06,2396.05,0.0,649.39,1746.67,False,,0.0,0.39,3.94,645.05,649.39,10
28,28,linpack,small,cold,200,2304.17,2304.17,0.0,5.04,2299.13,False,,0.0,0.36,3.97,0.71,5.04,11
29,29,fastfouriertransform,small,warm,200,156.13,156.12,0.01,4.54,151.59,False,,0.0,3.78,0.0,0.75,4.54,12
30,30,fetchdata,medium,warm,200,87.36,87.36,0.01,75.47,11.89,False,75.44,0.0,0.02,0.0,,75.46,13
31,31,fastfouriertransform,small,warm,200,26.63,26.62,0.01,4.58,22.04,False,,0.0,3.79,0.0,0.79,4.58,10
32,32,fastfouriertransform,medium,warm,200,643.02,643.02,0.01,622.93,20.08,False,,0.0,3.78,0.0,619.14,622.93,9
33,33,genmatrix,medium,warm,200,18.65,18.64,0.0,0.22,18.42,False,,0.0,0.03,,0.19,0.22,10
34,34,genmatrix,small,warm,200,10.3,10.29,0.0,0.11,10.18,False,,0.0,0.02,,0.09,0.11,10
35,35,genmatrix,medium,warm,200,23.53,18.97,4.56,0.21,18.76,False,,0.0,0.02,,0.18,0.21,7
36,36,fetchdata,large,warm,200,86.8,86.79,0.0,75.91,10.88,False,75.88,0.0,0.02,0.0,,75.91,7
37,37,genmatrix,large,warm,200,63.49,36.98,26.51,0.79,36.2,False,,0.0,0.03,,0.76,0.79,7
38,38,fastfouriertransform,large,warm,200,55.56,55.56,0.0,4.51,51.05,False,,0.0,3.75,0.0,0.75,4.51,7
