timestamp,pod,container_id,container_name,node,createdAt,startedAt
1776357660.851220801,fastfouriertransform-00001-deployment-7f6c4dd4f-td9k6,a27d72c0b4588843d783c05bcd43cc66df62a7982d235d29474430daa51cbe78,queue-proxy,worker11,2026-04-16T10:41:04.367063834-06:00,2026-04-16T10:41:04.470791367-06:00
1776357670.643145280,grayscale-00001-deployment-5875667469-lpfht,dfa0804ff1d53f20d5d640b4e787edc470398e5032a96639151b35ea36a1bcbe,queue-proxy,worker2,2026-04-16T18:41:05.024452305+02:00,2026-04-16T18:41:05.10924971+02:00
1776357670.643145280,genmatrix-00001-deployment-57fdd67855-pff8z,409264d8763fc7002f143852ab8eb09a142df96d18002aef9f4bc2c58b264ce9,queue-proxy,worker3,2026-04-16T18:41:04.427927247+02:00,2026-04-16T18:41:04.524663536+02:00
1776357670.643145280,matrixmul-00001-deployment-5975545bc-rr86j,aebcd82e367d0c7a23ff9f86ee2edc8ac0006990bbfc50eeee32a9e6b3fc5699,queue-proxy,worker4,2026-04-16T18:41:06.424368168+02:00,2026-04-16T18:41:06.548940667+02:00
1776357670.643145280,graphgen-00001-deployment-f5bfdc858-65w6w,1a351babd23ebeedbc59671ecb193e1687c32c7b85cd233389a2e2bab95809a1,queue-proxy,worker5,2026-04-16T18:41:04.857449637+02:00,2026-04-16T18:41:04.958047448+02:00
1776357670.643145280,pagerank-00001-deployment-669c956d7d-zt2p8,a2ddf14e206c6e8b1637f40b29362d4eeb092d9d4f612257812225c494489318,queue-proxy,worker6,2026-04-16T10:41:04.644726677-06:00,2026-04-16T10:41:04.740236569-06:00
1776357670.643145280,resnet-00001-deployment-5ccbb786c-dmmkb,14ebf5d44b762253878c2eda51730f8709162a0c7b0229153eee659088294770,queue-proxy,worker8,2026-04-16T10:41:04.794721627-06:00,2026-04-16T10:41:04.899857213-06:00
1776357670.643145280,linpack-00001-deployment-59cb5bb6f4-jqf7f,c515eda9f42cd2171263dc781c3caaffb840fd5babb3528a0f1082eaf3ab174a,queue-proxy,worker9,2026-04-16T10:41:06.227428295-06:00,2026-04-16T10:41:06.329418014-06:00
1776357670.643145280,grayscale-00001-deployment-5875667469-fht7s,147d5e5e8e1ebff1deaf69f2c0db53234cc3eb086bb6b433de128ee90999b718,queue-proxy,worker11,2026-04-16T10:41:13.157681965-06:00,2026-04-16T10:41:13.249383919-06:00
1776357670.643145280,mobilenet-00001-deployment-69d9c64d47-mtxv4,c1ae5959195365406021ed6acf2c4c2aa7cfa60ab023f318fb97bde1ea889d9b,queue-proxy,worker12,2026-04-16T10:41:06.69467829-06:00,2026-04-16T10:41:06.789036467-06:00
1776357670.643145280,fetchdata-00001-deployment-95bdf5d98-5vdb2,223189373ec4029d5f2af278ca8fb740d77a48bf24850ecd4042dd4e56dbd9b0,queue-proxy,worker14,2026-04-16T10:41:08.182564485-06:00,2026-04-16T10:41:08.325293993-06:00
1776357739.123185610,grayscale-00001-deployment-5875667469-s2hsf,8cbaafcd6679fb5f913ea4a4c738df6689c6d4e594d0716898c866190199e5a9,queue-proxy,worker6,2026-04-16T10:42:18.395996058-06:00,2026-04-16T10:42:18.502379574-06:00
1776357831.474715710,grayscale-00001-deployment-5875667469-wc5w6,bde6ff6356446a43f63b97dbf0795a6da37963b9abf90160f0ec605294c2c6bd,queue-proxy,worker7,2026-04-16T10:43:47.125506484-06:00,2026-04-16T10:43:47.221073289-06:00
