timestamp,pod,scheduling_time_ms
I0511 10:54:23.657647,default/linpack-00001-deployment-5f6694d7c6-zczbt,28.155037
I0511 10:54:23.668652,default/fetchdata-00001-deployment-99f85775b-bhqdh,36.259857
I0511 10:54:25.171948,default/grayscale-00001-deployment-94d4646fd-n4qzv,5.785318
I0511 10:54:27.181620,default/resnet-00001-deployment-57c4bfb987-v8hp4,7.703042
I0511 10:54:27.223551,default/graphgen-00001-deployment-778bbfcf48-ncxvg,15.809677
I0511 10:54:29.187751,default/fastfouriertransform-00001-deployment-5f7f4bb84b-btkxt,13.417324
I0511 10:54:37.198979,default/mobilenet-00001-deployment-59bbf999b6-pbkff,11.694249
I0511 10:54:43.188298,default/matrixmul-00001-deployment-7dc7847b4f-v9xw6,9.519895
I0511 10:54:45.186265,default/pagerank-00001-deployment-7d5555f8bb-ms2h5,10.393896
I0511 10:55:01.271715,default/genmatrix-00001-deployment-7dbddd585-b5qnb,11.565341
I0511 11:09:51.369046,default/fastfouriertransform-00001-deployment-5f7f4bb84b-xs85p,9.082793
I0511 11:11:42.371270,default/graphgen-00001-deployment-778bbfcf48-68wtq,7.869147
I0511 11:12:34.464308,default/fastfouriertransform-00001-deployment-5f7f4bb84b-x7722,10.178963
I0511 13:14:56.064056,default/fetchdata-00001-deployment-99f85775b-ggn8j,10.806333
I0511 13:14:56.999688,default/linpack-00001-deployment-5f6694d7c6-wqcbd,12.715833
I0511 13:14:57.951576,default/grayscale-00001-deployment-94d4646fd-pldwb,8.804056
I0511 13:14:59.955048,default/resnet-00001-deployment-57c4bfb987-k88ds,13.076593
I0511 13:15:00.955275,default/graphgen-00001-deployment-778bbfcf48-82blb,9.317019
I0511 13:15:01.974560,default/fastfouriertransform-00001-deployment-5f7f4bb84b-9zcjx,11.479945
I0511 13:15:10.944948,default/mobilenet-00001-deployment-59bbf999b6-8lpwk,5.904685
I0511 13:15:15.960137,default/matrixmul-00001-deployment-7dc7847b4f-lx7rz,10.993
I0511 13:15:18.978693,default/pagerank-00001-deployment-7d5555f8bb-jz82x,7.320501
I0511 13:15:35.367505,default/genmatrix-00001-deployment-7dbddd585-l6s7l,11.285556
I0511 13:30:26.090338,default/fastfouriertransform-00001-deployment-5f7f4bb84b-9wnz8,10.574388
I0511 13:32:17.382677,default/graphgen-00001-deployment-778bbfcf48-b4zpz,13.180666
I0511 13:33:09.144622,default/fastfouriertransform-00001-deployment-5f7f4bb84b-97g59,8.101389
I0511 14:01:10.011082,default/fetchdata-00001-deployment-99f85775b-ltxtv,8.405013
I0511 14:01:11.026831,default/linpack-00001-deployment-5f6694d7c6-cz6ng,11.58857
