function,payload,cpu_limit,memory_mb,payload_size_mb,output_size_mb,build_time_msec,total_cold_msec,cold_start_msec,execution_time_cold_msec,total_warm_avg_msec,warm_start_avg_msec,execution_time_warm_avg_msec,warm_iterations
aggregator,small,0.5,256,0.000088,.000082,882,556,555.988000,.012000,120.900000,120.879600,.020400,10
aggregator,medium,0.5,256,0.000088,.000082,882,556,555.988000,.012000,119.900000,119.871800,.028200,10
aggregator,large,0.5,256,0.000093,.000085,882,556,555.988000,.012000,152.600000,152.568500,.031500,10
alexnet,small,0.5,256,0.015935,.000090,673,3083,1096.000,1987.000,3005.600000,580.284500,2425.315500,10
alexnet,medium,0.5,256,0.018445,.000091,673,3083,1096.000,1987.000,2997.900000,562.483100,2435.416900,10
alexnet,large,0.5,256,0.020459,.000091,673,3083,1096.000,1987.000,3004.600000,561.018700,2443.581300,10
fetch_data,small,0.5,256,0.000040,.000119,697,886,752.864000,133.136000,336.100000,231.700100,104.399900,10
fetch_data,medium,0.5,256,0.000040,.000118,697,886,752.864000,133.136000,359.900000,276.059000,83.841000,10
fetch_data,large,0.5,256,0.000040,.000118,697,886,752.864000,133.136000,401.800000,307.595000,94.205000,10
flip,small,0.5,256,0.033555,.033459,559,625,596.885000,28.115000,161.400000,145.532300,15.867700,10
flip,medium,0.5,256,0.228467,.228062,559,625,596.885000,28.115000,290.700000,184.896300,105.803700,10
flip,large,0.5,256,6.569470,6.569402,559,625,596.885000,28.115000,3839.100000,328.239400,3510.860600,10
grayscale,small,0.5,256,0.038598,.033577,550,666,612.291000,53.709000,182.200000,159.588800,22.611200,10
grayscale,medium,0.5,256,0.239808,.228490,550,666,612.291000,53.709000,344.800000,201.042400,143.757600,10
grayscale,large,0.5,256,1.137418,6.569492,550,666,612.291000,53.709000,3614.600000,274.757100,3339.842900,10
mobilenet,small,0.5,256,0.015935,.000086,816,2970,1078.691000,1891.309000,2994.300000,592.672500,2401.627500,10
mobilenet,medium,0.5,256,0.018445,.000086,816,2970,1078.691000,1891.309000,3220.200000,598.722600,2621.477400,10
mobilenet,large,0.5,256,0.020459,.000089,816,2970,1078.691000,1891.309000,3268.100000,614.315700,2653.784300,10
resize,small,0.5,256,0.033998,.015958,827,1330,1244.056000,85.944000,667.400000,664.162700,3.237300,10
resize,medium,0.5,256,0.231961,.018468,827,1330,1244.056000,85.944000,705.300000,680.570900,24.729100,10
resize,large,0.5,256,6.558732,.020481,827,1330,1244.056000,85.944000,1098.600000,654.773900,443.826100,10
resnet,small,0.5,256,0.015935,.000083,924,9498,1197.556000,8300.444000,9113.800000,718.021500,8395.778500,10
resnet,medium,0.5,256,0.018445,.000084,924,9498,1197.556000,8300.444000,8944.800000,680.707500,8264.092500,10
resnet,large,0.5,256,0.020459,.000086,924,9498,1197.556000,8300.444000,9060.100000,702.734800,8357.365200,10
rotate,small,0.5,256,0.033437,.034019,874,651,642.681000,8.319000,216.400000,189.274900,27.125100,10
rotate,medium,0.5,256,0.228040,.231984,874,651,642.681000,8.319000,308.400000,197.003600,111.396400,10
rotate,large,0.5,256,6.569379,6.558755,874,651,642.681000,8.319000,3892.400000,290.605300,3601.794700,10
aggregator,small,0.5,512,0.000088,.000083,1161,645,644.931000,.069000,126.800000,126.780600,.019400,10
aggregator,medium,0.5,512,0.000088,.000082,1161,645,644.931000,.069000,143.800000,143.781300,.018700,10
aggregator,large,0.5,512,0.000093,.000086,1161,645,644.931000,.069000,155.200000,155.175200,.024800,10
alexnet,small,0.5,512,0.015935,.000091,670,4269,1108.561000,3160.439000,3778.000000,624.481700,3153.518300,10
alexnet,medium,0.5,512,0.018445,.000091,670,4269,1108.561000,3160.439000,3879.600000,589.739600,3289.860400,10
alexnet,large,0.5,512,0.020459,.000090,670,4269,1108.561000,3160.439000,3838.300000,619.663400,3218.636600,10
fetch_data,small,0.5,512,0.000040,.000119,867,881,750.897000,130.103000,360.900000,273.162000,87.738000,10
fetch_data,medium,0.5,512,0.000040,.000118,867,881,750.897000,130.103000,424.000000,330.006900,93.993100,10
fetch_data,large,0.5,512,0.000040,.000119,867,881,750.897000,130.103000,400.800000,311.164100,89.635900,10
flip,small,0.5,512,0.033555,.033459,788,603,595.032000,7.968000,202.900000,186.655300,16.244700,10
flip,medium,0.5,512,0.228467,.228063,788,603,595.032000,7.968000,307.300000,196.341800,110.958200,10
flip,large,0.5,512,6.569470,6.569401,788,603,595.032000,7.968000,3807.200000,300.388900,3506.811100,10
grayscale,small,0.5,512,0.038598,.033577,895,647,637.37000,9.63000,219.400000,201.475900,17.924100,10
grayscale,medium,0.5,512,0.239808,.228489,895,647,637.37000,9.63000,307.200000,197.614500,109.585500,10
grayscale,large,0.5,512,1.137418,6.569492,895,647,637.37000,9.63000,3779.200000,305.502400,3473.697600,10
mobilenet,small,0.5,512,0.015935,.000086,1126,3994,1112.199000,2881.801000,3478.700000,590.424800,2888.275200,10
mobilenet,medium,0.5,512,0.018445,.000086,1126,3994,1112.199000,2881.801000,3020.500000,560.807600,2459.692400,10
mobilenet,large,0.5,512,0.020459,.000089,1126,3994,1112.199000,2881.801000,2941.000000,548.857500,2392.142500,10
resize,small,0.5,512,0.033998,.015958,896,1220,1216.526000,3.474000,614.700000,611.299700,3.400300,10
resize,medium,0.5,512,0.231961,.018467,896,1220,1216.526000,3.474000,711.600000,685.299400,26.300600,10
resize,large,0.5,512,6.558732,.020481,896,1220,1216.526000,3.474000,1139.900000,643.353000,496.547000,10
resnet,small,0.5,512,0.015935,.000084,824,7774,990.917000,6783.083000,7859.100000,495.733800,7363.366200,10
resnet,medium,0.5,512,0.018445,.000083,824,7774,990.917000,6783.083000,7949.500000,557.587400,7391.912600,10
resnet,large,0.5,512,0.020459,.000086,824,7774,990.917000,6783.083000,7405.500000,578.460200,6827.039800,10
rotate,small,0.5,512,0.033437,.034020,831,653,638.937000,14.063000,179.900000,168.825800,11.074200,10
rotate,medium,0.5,512,0.228040,.231983,831,653,638.937000,14.063000,298.800000,183.842100,114.957900,10
rotate,large,0.5,512,6.569379,6.558755,831,653,638.937000,14.063000,3326.700000,286.171500,3040.528500,10
aggregator,small,1.0,128,0.000088,.000082,784,553,552.978000,.022000,118.200000,118.180100,.019900,10
aggregator,medium,1.0,128,0.000088,.000082,784,553,552.978000,.022000,118.900000,118.874400,.025600,10
aggregator,large,1.0,128,0.000093,.000086,784,553,552.978000,.022000,119.900000,119.873400,.026600,10
alexnet,small,1.0,128,0.015935,.000090,542,2036,966.007000,1069.993000,1777.300000,467.730400,1309.569600,10
alexnet,medium,1.0,128,0.018445,.000090,542,2036,966.007000,1069.993000,1778.100000,454.365400,1323.734600,10
alexnet,large,1.0,128,0.020459,.000090,542,2036,966.007000,1069.993000,1378.500000,421.355600,957.144400,10
fetch_data,small,1.0,128,0.000040,.000118,705,959,830.817000,128.183000,278.900000,196.255900,82.644100,10
fetch_data,medium,1.0,128,0.000040,.000118,705,959,830.817000,128.183000,269.800000,188.341800,81.458200,10
fetch_data,large,1.0,128,0.000040,.000118,705,959,830.817000,128.183000,289.200000,207.663500,81.536500,10
flip,small,1.0,128,0.033555,.033459,531,600,587.621000,12.379000,143.100000,131.064900,12.035100,10
flip,medium,1.0,128,0.228467,.228062,531,600,587.621000,12.379000,194.800000,139.987500,54.812500,10
flip,large,1.0,128,6.569470,6.569402,531,600,587.621000,12.379000,1937.100000,210.389500,1726.710500,10
grayscale,small,1.0,128,0.038598,.033577,5785,840,815.318000,24.682000,151.500000,139.262700,12.237300,10
grayscale,medium,1.0,128,0.239808,.228489,5785,840,815.318000,24.682000,207.800000,153.883500,53.916500,10
grayscale,large,1.0,128,1.137418,6.569492,5785,840,815.318000,24.682000,1705.400000,216.000400,1489.399600,10
mobilenet,small,1.0,128,0.015935,.000087,579,2473,1892.596000,580.404000,1108.400000,367.618300,740.781700,10
mobilenet,medium,1.0,128,0.018445,.000086,579,2473,1892.596000,580.404000,1006.700000,385.526400,621.173600,10
mobilenet,large,1.0,128,0.020459,.000089,579,2473,1892.596000,580.404000,1068.600000,397.369800,671.230200,10
resize,small,1.0,128,0.033998,.015957,572,965,963.486000,1.514000,462.500000,433.659800,28.840200,10
resize,medium,1.0,128,0.231961,.018468,572,965,963.486000,1.514000,489.600000,477.429300,12.170700,10
resize,large,1.0,128,6.558732,.020482,572,965,963.486000,1.514000,733.300000,496.293600,237.006400,10
resnet,small,1.0,128,0.015935,.000001,510,2165,2165,0,1913.300000,1913.300000,0,10
resnet,medium,1.0,128,0.018445,.000001,510,2165,2165,0,1853.100000,1853.100000,0,10
resnet,large,1.0,128,0.020459,.000001,510,2165,2165,0,2107.900000,2107.900000,0,10
rotate,small,1.0,128,0.033437,.034020,741,671,646.796000,24.204000,147.300000,135.353600,11.946400,10
rotate,medium,1.0,128,0.228040,.231983,741,671,646.796000,24.204000,184.600000,132.953400,51.646600,10
rotate,large,1.0,128,6.569379,6.558755,741,671,646.796000,24.204000,2080.000000,212.313100,1867.686900,10
aggregator,small,1.0,256,0.000088,.000083,732,534,533.973000,.027000,104.600000,104.576800,.023200,10
aggregator,medium,1.0,256,0.000088,.000083,732,534,533.973000,.027000,103.900000,103.875600,.024400,10
aggregator,large,1.0,256,0.000093,.000085,732,534,533.973000,.027000,101.800000,101.773200,.026800,10
alexnet,small,1.0,256,0.015935,.000090,595,1892,1011.578000,880.422000,1312.500000,395.969600,916.530400,10
alexnet,medium,1.0,256,0.018445,.000091,595,1892,1011.578000,880.422000,1209.500000,398.482500,811.017500,10
alexnet,large,1.0,256,0.020459,.000091,595,1892,1011.578000,880.422000,1346.200000,370.392800,975.807200,10
fetch_data,small,1.0,256,0.000040,.000118,977,850,721.184000,128.816000,300.400000,217.360300,83.039700,10
fetch_data,medium,1.0,256,0.000040,.000119,977,850,721.184000,128.816000,282.300000,203.418800,78.881200,10
fetch_data,large,1.0,256,0.000040,.000118,977,850,721.184000,128.816000,298.000000,217.704900,80.295100,10
flip,small,1.0,256,0.033555,.033459,632,679,662.926000,16.074000,151.600000,142.001100,9.598900,10
flip,medium,1.0,256,0.228467,.228062,632,679,662.926000,16.074000,188.900000,143.302100,45.597900,10
flip,large,1.0,256,6.569470,6.569402,632,679,662.926000,16.074000,1578.100000,226.687600,1351.412400,10
grayscale,small,1.0,256,0.038598,.033578,829,628,619.844000,8.156000,141.000000,130.806300,10.193700,10
grayscale,medium,1.0,256,0.239808,.228490,829,628,619.844000,8.156000,192.300000,142.063700,50.236300,10
grayscale,large,1.0,256,1.137418,6.569493,829,628,619.844000,8.156000,1553.200000,236.369900,1316.830100,10
mobilenet,small,1.0,256,0.015935,.000087,828,2012,1096.267000,915.733000,1333.100000,383.167200,949.932800,10
mobilenet,medium,1.0,256,0.018445,.000087,828,2012,1096.267000,915.733000,1351.400000,402.188200,949.211800,10
mobilenet,large,1.0,256,0.020459,.000090,828,2012,1096.267000,915.733000,1200.800000,391.272800,809.527200,10
resize,small,1.0,256,0.033998,.015957,799,1034,940.238000,93.762000,455.000000,443.515400,11.484600,10
resize,medium,1.0,256,0.231961,.018467,799,1034,940.238000,93.762000,485.900000,453.806400,32.093600,10
resize,large,1.0,256,6.558732,.020481,799,1034,940.238000,93.762000,693.800000,488.433000,205.367000,10
resnet,small,1.0,256,0.015935,.000084,796,3651,1050.82000,2600.18000,2860.100000,478.912500,2381.187500,10
resnet,medium,1.0,256,0.018445,.000083,796,3651,1050.82000,2600.18000,3015.800000,494.114100,2521.685900,10
resnet,large,1.0,256,0.020459,.000086,796,3651,1050.82000,2600.18000,3105.800000,530.881100,2574.918900,10
rotate,small,1.0,256,0.033437,.034020,1102,674,656.531000,17.469000,154.600000,144.217000,10.383000,10
rotate,medium,1.0,256,0.228040,.231984,1102,674,656.531000,17.469000,206.300000,154.086800,52.213200,10
rotate,large,1.0,256,6.569379,6.558754,1102,674,656.531000,17.469000,1611.200000,212.418100,1398.781900,10
aggregator,small,1.0,512,0.000088,.000082,809,640,639.988000,.012000,128.700000,128.678400,.021600,10
aggregator,medium,1.0,512,0.000088,.000082,809,640,639.988000,.012000,124.800000,124.780600,.019400,10
aggregator,large,1.0,512,0.000093,.000085,809,640,639.988000,.012000,120.900000,120.875000,.025000,10
alexnet,small,1.0,512,0.015935,.000090,565,1854,921.385000,932.615000,1571.000000,385.938700,1185.061300,10
alexnet,medium,1.0,512,0.018445,.000090,565,1854,921.385000,932.615000,1466.800000,411.288000,1055.512000,10
alexnet,large,1.0,512,0.020459,.000090,565,1854,921.385000,932.615000,1407.000000,413.613800,993.386200,10
fetch_data,small,1.0,512,0.000040,.000118,523,835,709.935000,125.065000,269.300000,186.917900,82.382100,10
fetch_data,medium,1.0,512,0.000040,.000118,523,835,709.935000,125.065000,317.200000,238.989100,78.210900,10
fetch_data,large,1.0,512,0.000040,.000119,523,835,709.935000,125.065000,304.900000,223.520300,81.379700,10
flip,small,1.0,512,0.033555,.033460,703,688,679.478000,8.522000,176.400000,162.632000,13.768000,10
flip,medium,1.0,512,0.228467,.228062,703,688,679.478000,8.522000,207.700000,154.838900,52.861100,10
flip,large,1.0,512,6.569470,6.569401,703,688,679.478000,8.522000,1723.000000,245.396100,1477.603900,10
grayscale,small,1.0,512,0.038598,.033577,624,672,663.595000,8.405000,163.300000,152.127100,11.172900,10
grayscale,medium,1.0,512,0.239808,.228489,624,672,663.595000,8.405000,187.800000,135.801100,51.998900,10
grayscale,large,1.0,512,1.137418,6.569492,624,672,663.595000,8.405000,1635.200000,213.699100,1421.500900,10
mobilenet,small,1.0,512,0.015935,.000087,956,1933,951.126000,981.874000,1148.900000,379.424300,769.475700,10
mobilenet,medium,1.0,512,0.018445,.000086,956,1933,951.126000,981.874000,989.700000,371.754400,617.945600,10
mobilenet,large,1.0,512,0.020459,.000089,956,1933,951.126000,981.874000,1000.100000,363.044600,637.055400,10
resize,small,1.0,512,0.033998,.015957,708,999,994.15000,4.85000,490.800000,481.431500,9.368500,10
resize,medium,1.0,512,0.231961,.018467,708,999,994.15000,4.85000,491.600000,459.131200,32.468800,10
resize,large,1.0,512,6.558732,.020481,708,999,994.15000,4.85000,705.100000,509.805500,195.294500,10
resnet,small,1.0,512,0.015935,.000083,849,2644,896.434000,1747.566000,2689.800000,410.971700,2278.828300,10
resnet,medium,1.0,512,0.018445,.000084,849,2644,896.434000,1747.566000,2702.000000,429.963500,2272.036500,10
resnet,large,1.0,512,0.020459,.000086,849,2644,896.434000,1747.566000,2626.900000,433.512300,2193.387700,10
rotate,small,1.0,512,0.033437,.034020,752,600,592.114000,7.886000,159.500000,149.544400,9.955600,10
rotate,medium,1.0,512,0.228040,.231984,752,600,592.114000,7.886000,186.700000,136.371800,50.328200,10
rotate,large,1.0,512,6.569379,6.558755,752,600,592.114000,7.886000,1767.800000,204.421100,1563.378900,10
aggregator,small,1.5,128,0.000088,.000082,810,596,595.976000,.024000,129.200000,129.163600,.036400,10
aggregator,medium,1.5,128,0.000088,.000083,810,596,595.976000,.024000,113.300000,113.277600,.022400,10
aggregator,large,1.5,128,0.000093,.000086,810,596,595.976000,.024000,126.200000,126.176400,.023600,10
alexnet,small,1.5,128,0.015935,.000090,589,1746,889.751000,856.249000,1206.500000,411.634500,794.865500,10
alexnet,medium,1.5,128,0.018445,.000090,589,1746,889.751000,856.249000,1203.000000,384.979900,818.020100,10
alexnet,large,1.5,128,0.020459,.000091,589,1746,889.751000,856.249000,1205.800000,404.309900,801.490100,10
fetch_data,small,1.5,128,0.000040,.000118,561,839,721.404000,117.596000,277.200000,192.883900,84.316100,10
fetch_data,medium,1.5,128,0.000040,.000118,561,839,721.404000,117.596000,286.100000,209.326400,76.773600,10
fetch_data,large,1.5,128,0.000040,.000118,561,839,721.404000,117.596000,283.500000,206.129800,77.370200,10
flip,small,1.5,128,0.033555,.033459,646,629,621.017000,7.983000,152.700000,140.560800,12.139200,10
flip,medium,1.5,128,0.228467,.228062,646,629,621.017000,7.983000,206.300000,151.094000,55.206000,10
flip,large,1.5,128,6.569470,6.569402,646,629,621.017000,7.983000,1721.700000,225.241900,1496.458100,10
grayscale,small,1.5,128,0.038598,.033577,1066,620,611.839000,8.161000,158.300000,147.866000,10.434000,10
grayscale,medium,1.5,128,0.239808,.228489,1066,620,611.839000,8.161000,202.100000,154.125700,47.974300,10
grayscale,large,1.5,128,1.137418,6.569493,1066,620,611.839000,8.161000,1766.500000,207.775300,1558.724700,10
mobilenet,small,1.5,128,0.015935,.000086,753,1257,820.106000,436.894000,769.400000,350.684500,418.715500,10
mobilenet,medium,1.5,128,0.018445,.000087,753,1257,820.106000,436.894000,733.100000,343.340800,389.759200,10
mobilenet,large,1.5,128,0.020459,.000089,753,1257,820.106000,436.894000,835.200000,366.489500,468.710500,10
resize,small,1.5,128,0.033998,.015957,822,968,886.853000,81.147000,456.700000,443.458200,13.241800,10
resize,medium,1.5,128,0.231961,.018467,822,968,886.853000,81.147000,452.400000,378.368500,74.031500,10
resize,large,1.5,128,6.558732,.020482,822,968,886.853000,81.147000,670.900000,453.530800,217.369200,10
resnet,small,1.5,128,0.015935,.000001,817,1981,1981,0,1665.600000,1665.600000,0,10
resnet,medium,1.5,128,0.018445,.000001,817,1981,1981,0,1610.000000,1610.000000,0,10
resnet,large,1.5,128,0.020459,.000001,817,1981,1981,0,1733.800000,1733.800000,0,10
rotate,small,1.5,128,0.033437,.034020,790,635,619.99000,15.01000,153.600000,145.173700,8.426300,10
rotate,medium,1.5,128,0.228040,.231984,790,635,619.99000,15.01000,185.500000,137.869700,47.630300,10
rotate,large,1.5,128,6.569379,6.558755,790,635,619.99000,15.01000,1869.700000,208.380800,1661.319200,10
aggregator,small,1.5,256,0.000088,.000082,627,544,543.971000,.029000,108.500000,108.482300,.017700,10
aggregator,medium,1.5,256,0.000088,.000083,627,544,543.971000,.029000,122.600000,122.575700,.024300,10
aggregator,large,1.5,256,0.000093,.000085,627,544,543.971000,.029000,113.300000,113.277800,.022200,10
alexnet,small,1.5,256,0.015935,.000091,592,1624,1031.141000,592.859000,1164.300000,396.918800,767.381200,10
alexnet,medium,1.5,256,0.018445,.000091,592,1624,1031.141000,592.859000,1055.300000,368.198500,687.101500,10
alexnet,large,1.5,256,0.020459,.000091,592,1624,1031.141000,592.859000,1064.400000,377.664800,686.735200,10
fetch_data,small,1.5,256,0.000040,.000118,716,1006,860.189000,145.811000,315.000000,225.287000,89.713000,10
fetch_data,medium,1.5,256,0.000040,.000119,716,1006,860.189000,145.811000,287.100000,209.437400,77.662600,10
fetch_data,large,1.5,256,0.000040,.000118,716,1006,860.189000,145.811000,315.700000,238.634800,77.065200,10
flip,small,1.5,256,0.033555,.033459,2058,701,676.793000,24.207000,150.100000,139.513700,10.586300,10
flip,medium,1.5,256,0.228467,.228063,2058,701,676.793000,24.207000,205.300000,151.035800,54.264200,10
flip,large,1.5,256,6.569470,6.569401,2058,701,676.793000,24.207000,1651.400000,240.112300,1411.287700,10
grayscale,small,1.5,256,0.038598,.033577,846,670,656.936000,13.064000,163.400000,151.587700,11.812300,10
grayscale,medium,1.5,256,0.239808,.228490,846,670,656.936000,13.064000,201.000000,144.399000,56.601000,10
grayscale,large,1.5,256,1.137418,6.569492,846,670,656.936000,13.064000,1626.800000,230.430000,1396.370000,10
mobilenet,small,1.5,256,0.015935,.000086,825,1153,806.887000,346.113000,906.600000,380.605100,525.994900,10
mobilenet,medium,1.5,256,0.018445,.000086,825,1153,806.887000,346.113000,981.800000,424.694600,557.105400,10
mobilenet,large,1.5,256,0.020459,.000089,825,1153,806.887000,346.113000,862.000000,389.006800,472.993200,10
resize,small,1.5,256,0.033998,.015957,789,1050,1045.96000,4.04000,479.800000,462.741900,17.058100,10
resize,medium,1.5,256,0.231961,.018467,789,1050,1045.96000,4.04000,495.800000,434.868300,60.931700,10
resize,large,1.5,256,6.558732,.020482,789,1050,1045.96000,4.04000,677.600000,471.017600,206.582400,10
resnet,small,1.5,256,0.015935,.000083,786,2311,886.971000,1424.029000,2151.700000,462.925700,1688.774300,10
resnet,medium,1.5,256,0.018445,.000083,786,2311,886.971000,1424.029000,2090.200000,470.518500,1619.681500,10
resnet,large,1.5,256,0.020459,.000086,786,2311,886.971000,1424.029000,2116.800000,442.344400,1674.455600,10
rotate,small,1.5,256,0.033437,.034019,1040,592,578.771000,13.229000,146.000000,135.721500,10.278500,10
rotate,medium,1.5,256,0.228040,.231983,1040,592,578.771000,13.229000,207.400000,154.292600,53.107400,10
rotate,large,1.5,256,6.569379,6.558754,1040,592,578.771000,13.229000,1995.900000,232.142500,1763.757500,10
aggregator,small,1.5,512,0.000088,.000083,697,567,566.972000,.028000,117.000000,116.973500,.026500,10
aggregator,medium,1.5,512,0.000088,.000083,697,567,566.972000,.028000,118.900000,118.869400,.030600,10
aggregator,large,1.5,512,0.000093,.000085,697,567,566.972000,.028000,114.800000,114.770700,.029300,10
alexnet,small,1.5,512,0.015935,.000090,623,1523,899.578000,623.422000,835.700000,347.521300,488.178700,10
alexnet,medium,1.5,512,0.018445,.000090,623,1523,899.578000,623.422000,955.200000,367.729900,587.470100,10
alexnet,large,1.5,512,0.020459,.000090,623,1523,899.578000,623.422000,908.100000,363.618200,544.481800,10
fetch_data,small,1.5,512,0.000040,.000118,733,805,679.146000,125.854000,310.100000,217.746800,92.353200,10
fetch_data,medium,1.5,512,0.000040,.000118,733,805,679.146000,125.854000,282.100000,203.109600,78.990400,10
fetch_data,large,1.5,512,0.000040,.000118,733,805,679.146000,125.854000,296.500000,217.591400,78.908600,10
flip,small,1.5,512,0.033555,.033460,529,567,556.396000,10.604000,152.700000,139.257800,13.442200,10
flip,medium,1.5,512,0.228467,.228063,529,567,556.396000,10.604000,204.700000,148.008900,56.691100,10
flip,large,1.5,512,6.569470,6.569401,529,567,556.396000,10.604000,2363.400000,229.539200,2133.860800,10
grayscale,small,1.5,512,0.038598,.033578,810,654,636.394000,17.606000,162.100000,146.806300,15.293700,10
grayscale,medium,1.5,512,0.239808,.228489,810,654,636.394000,17.606000,215.500000,148.070300,67.429700,10
grayscale,large,1.5,512,1.137418,6.569492,810,654,636.394000,17.606000,1919.900000,231.540800,1688.359200,10
mobilenet,small,1.5,512,0.015935,.000086,892,1528,1035.379000,492.621000,828.000000,371.866600,456.133400,10
mobilenet,medium,1.5,512,0.018445,.000086,892,1528,1035.379000,492.621000,928.700000,387.204000,541.496000,10
mobilenet,large,1.5,512,0.020459,.000089,892,1528,1035.379000,492.621000,897.400000,375.634800,521.765200,10
resize,small,1.5,512,0.033998,.015957,590,910,908.056000,1.944000,500.100000,492.118000,7.982000,10
resize,medium,1.5,512,0.231961,.018468,590,910,908.056000,1.944000,500.500000,413.754500,86.745500,10
resize,large,1.5,512,6.558732,.020481,590,910,908.056000,1.944000,682.200000,464.776400,217.423600,10
resnet,small,1.5,512,0.015935,.000083,604,1816,901.291000,914.709000,1680.700000,416.404900,1264.295100,10
resnet,medium,1.5,512,0.018445,.000083,604,1816,901.291000,914.709000,1675.600000,411.923200,1263.676800,10
resnet,large,1.5,512,0.020459,.000086,604,1816,901.291000,914.709000,1687.000000,410.336300,1276.663700,10
rotate,small,1.5,512,0.033437,.034019,874,667,658.658000,8.342000,171.100000,156.126200,14.973800,10
rotate,medium,1.5,512,0.228040,.231983,874,667,658.658000,8.342000,186.000000,142.636900,43.363100,10
rotate,large,1.5,512,6.569379,6.558754,874,667,658.658000,8.342000,1648.100000,214.799300,1433.300700,10
aggregator,small,2.0,128,0.000088,.000082,788,566,565.982000,.018000,109.500000,109.475500,.024500,10
aggregator,medium,2.0,128,0.000088,.000082,788,566,565.982000,.018000,118.700000,118.673200,.026800,10
aggregator,large,2.0,128,0.000093,.000085,788,566,565.982000,.018000,127.100000,127.077500,.022500,10
alexnet,small,2.0,128,0.015935,.000090,590,1577,959.467000,617.533000,981.900000,383.484500,598.415500,10
alexnet,medium,2.0,128,0.018445,.000090,590,1577,959.467000,617.533000,1032.200000,417.930600,614.269400,10
alexnet,large,2.0,128,0.020459,.000090,590,1577,959.467000,617.533000,1031.000000,395.727900,635.272100,10
fetch_data,small,2.0,128,0.000040,.000118,741,955,831.268000,123.732000,302.600000,214.266400,88.333600,10
fetch_data,medium,2.0,128,0.000040,.000118,741,955,831.268000,123.732000,312.900000,225.567400,87.332600,10
fetch_data,large,2.0,128,0.000040,.000119,741,955,831.268000,123.732000,303.600000,222.813400,80.786600,10
flip,small,2.0,128,0.033555,.033459,632,647,638.054000,8.946000,165.300000,153.956900,11.343100,10
flip,medium,2.0,128,0.228467,.228063,632,647,638.054000,8.946000,204.100000,149.590900,54.509100,10
