index,function,size,latency_ms,execution_time_sec,type,status
0,fastfouriertransform,small,1630.5,0.007969,warm,200
1,grayscale,small,1342.5,0.017172,warm,200
2,genmatrix,small,1715.8,0.000149,warm,200
3,fastfouriertransform,large,1345.1,0.005445,warm,200
4,pagerank,small,1735.9,0.252055,warm,200
5,resnet,medium,1909.1,0.142535,warm,200
6,graphgen,small,1633.4,0.004313,warm,200
7,fastfouriertransform,small,938.0,0.005305,warm,200
8,genmatrix,large,1165.3,0.001287,warm,200
9,resnet,small,1929.1,0.129327,warm,200
10,pagerank,small,1150.1,0.010974,warm,200
11,pagerank,medium,1153.6,0.048627,warm,200
12,genmatrix,medium,710.3,0.000396,warm,200
13,resnet,medium,1391.5,0.124665,warm,200
14,graphgen,small,855.1,0.002808,warm,200
15,matrixmul,medium,2036.3,0.509391,cold,200
16,grayscale,small,16.3,0.007634,warm,200
17,genmatrix,medium,205.9,0.009774,warm,200
18,fastfouriertransform,small,20.6,0.004992,warm,200
19,matrixmul,small,1649.0,0.005215,warm,200
20,linpack,medium,2137.2,0.680087,cold,200
21,resnet,medium,465.1,0.163519,warm,200
22,graphgen,large,587.7,0.098952,warm,200
23,mobilenet,large,1524.6,0.030077,warm,200
24,fastfouriertransform,medium,647.6,0.630643,warm,200
25,fastfouriertransform,large,554.2,0.004876,warm,200
26,grayscale,large,2903.4,2.723976,cold,200
27,resnet,medium,246.5,0.125098,warm,200
28,resnet,small,284.4,0.162821,warm,200
29,fastfouriertransform,small,161.5,0.004895,warm,200
30,genmatrix,medium,22.0,0.000293,warm,200
31,fastfouriertransform,small,20.8,0.004924,warm,200
32,fastfouriertransform,medium,639.0,0.625094,warm,200
33,grayscale,medium,2186.8,0.06642,cold,200
34,linpack,small,743.5,0.005048,warm,200
35,linpack,medium,1291.2,0.645071,warm,200
36,genmatrix,large,55.7,0.001164,warm,200
37,grayscale,large,7311.5,2.714587,cold,200
38,fastfouriertransform,large,44.5,0.004846,warm,200
39,fetchdata,large,1634.9,0.12493,warm,200
40,genmatrix,small,7.0,0.000156,warm,200
41,mobilenet,medium,57.2,0.046747,warm,200
42,grayscale,large,6846.5,2.678366,cold,200
43,pagerank,small,19.4,0.011026,warm,200
44,linpack,small,398.1,0.005082,warm,200
45,genmatrix,small,6.9,0.000169,warm,200
46,linpack,medium,852.3,0.647693,warm,200
47,grayscale,small,697.4,0.011672,warm,200
48,genmatrix,large,57.4,0.001202,warm,200
49,linpack,small,555.5,0.005279,warm,200
50,mobilenet,medium,44.2,0.033397,warm,200
51,mobilenet,small,22.9,0.017687,warm,200
52,grayscale,small,251.9,0.012203,warm,200
53,genmatrix,large,58.5,0.001185,warm,200
54,pagerank,large,419.4,0.278178,warm,200
55,grayscale,large,11060.9,2.696074,cold,200
56,resnet,medium,149.7,0.144616,warm,200
57,resnet,medium,173.2,0.122169,warm,200
58,linpack,small,11.7,0.00507,warm,200
59,fetchdata,large,79.9,0.075431,warm,200
60,mobilenet,small,24.5,0.017908,warm,200
61,graphgen,small,25.9,0.002711,warm,200
62,fetchdata,large,80.8,0.075739,warm,200
63,fetchdata,large,79.2,0.074609,warm,200
64,matrixmul,large,17.9,0.005059,warm,200
65,fastfouriertransform,medium,673.8,0.656342,warm,200
66,matrixmul,large,18.1,0.005076,warm,200
67,mobilenet,large,23.5,0.017866,warm,200
68,grayscale,large,9809.5,2.680592,cold,200
69,graphgen,large,540.3,0.095804,warm,200
70,fastfouriertransform,large,181.3,0.005482,warm,200
71,pagerank,medium,94.7,0.066367,warm,200
72,linpack,small,13.0,0.005202,warm,200
73,grayscale,medium,3723.6,0.058314,cold,200
74,fetchdata,medium,83.5,0.078397,warm,200
75,graphgen,large,484.4,0.06287,warm,200
76,grayscale,large,14328.5,2.674398,cold,200
77,fetchdata,large,79.6,0.075107,warm,200
78,fastfouriertransform,large,17.6,0.005093,warm,200
79,grayscale,large,14093.5,2.669886,cold,200
80,pagerank,large,411.3,0.28259,warm,200
81,genmatrix,small,7.1,0.000139,warm,200
82,linpack,small,12.5,0.005193,warm,200
83,pagerank,large,460.8,0.288364,warm,200
84,graphgen,large,493.9,0.06233,warm,200
85,linpack,medium,663.3,0.65588,warm,200
86,graphgen,small,280.8,0.002807,warm,200
87,linpack,medium,1133.2,0.642768,warm,200
88,genmatrix,small,6.5,0.000142,warm,200
89,genmatrix,large,73.1,0.001185,warm,200
90,fastfouriertransform,small,31.2,0.004904,warm,200
91,mobilenet,small,27.0,0.020644,warm,200
92,pagerank,small,18.2,0.010216,warm,200
93,fetchdata,large,78.6,0.074289,warm,200
94,mobilenet,large,32.9,0.024093,warm,200
95,fetchdata,medium,78.7,0.074092,warm,200
96,pagerank,large,367.7,0.285688,warm,200
97,matrixmul,small,18.0,0.005075,warm,200
98,pagerank,large,530.3,0.280713,warm,200
99,genmatrix,large,55.0,0.001215,warm,200
100,grayscale,medium,1063.5,0.057765,warm,200
101,linpack,medium,654.7,0.647858,warm,200
102,pagerank,medium,185.4,0.046788,warm,200
103,fastfouriertransform,small,19.1,0.004936,warm,200
104,genmatrix,small,6.8,0.00014,warm,200
105,linpack,small,268.7,0.005041,warm,200
106,resnet,large,201.2,0.196548,warm,200
107,genmatrix,large,57.0,0.001192,warm,200
108,genmatrix,small,6.6,0.000139,warm,200
109,fastfouriertransform,large,19.3,0.004897,warm,200
110,graphgen,small,38.5,0.002848,warm,200
111,fastfouriertransform,small,18.2,0.004918,warm,200
112,linpack,small,11.9,0.005235,warm,200
113,pagerank,small,17.8,0.010202,warm,200
114,grayscale,large,2891.8,2.748005,cold,200
115,mobilenet,small,47.8,0.039293,warm,200
116,pagerank,small,19.5,0.010371,warm,200
117,resnet,large,128.1,0.123051,warm,200
118,mobilenet,small,27.9,0.021116,warm,200
119,mobilenet,medium,29.0,0.022937,warm,200
120,genmatrix,small,6.4,0.00014,warm,200
121,fastfouriertransform,large,21.6,0.007708,warm,200
122,matrixmul,medium,518.5,0.505447,warm,200
123,matrixmul,medium,946.6,0.518618,warm,200
124,mobilenet,large,24.5,0.01842,warm,200
125,graphgen,large,525.3,0.084296,warm,200
126,fastfouriertransform,small,25.7,0.007694,warm,200
127,matrixmul,large,560.0,0.00708,warm,200
128,linpack,small,13.9,0.006419,warm,200
129,genmatrix,small,6.9,0.000142,warm,200
130,genmatrix,large,80.0,0.001206,warm,200
131,mobilenet,small,23.6,0.017993,warm,200
132,matrixmul,small,75.3,0.007079,warm,200
133,grayscale,medium,970.6,0.057667,warm,200
134,genmatrix,small,8.7,0.000142,warm,200
135,mobilenet,large,23.9,0.017827,warm,200
136,fastfouriertransform,small,21.7,0.007709,warm,200
137,pagerank,small,24.6,0.01572,warm,200
138,fastfouriertransform,small,35.1,0.007643,warm,200
139,fetchdata,medium,78.5,0.07403,warm,200
140,mobilenet,medium,24.0,0.017833,warm,200
141,genmatrix,medium,13.5,0.00029,warm,200
142,graphgen,small,29.8,0.002678,warm,200
143,matrixmul,small,17.6,0.00507,warm,200
144,matrixmul,medium,518.3,0.505279,warm,200
145,mobilenet,medium,23.4,0.017526,warm,200
146,matrixmul,large,329.5,0.00506,warm,200
147,pagerank,large,396.5,0.30826,warm,200
148,mobilenet,small,24.0,0.017523,warm,200
