index,function,size,latency_ms,execution_time_sec,type,status
0,fastfouriertransform,small,1698.1,0.007194,warm,200
1,grayscale,small,1454.8,0.020166,warm,200
2,genmatrix,small,1720.7,0.010962,warm,200
3,fastfouriertransform,large,1413.4,0.0068,warm,200
4,pagerank,small,2043.8,0.279657,cold,200
5,resnet,medium,1880.2,0.131495,warm,200
6,graphgen,small,2015.8,0.004527,cold,200
7,fastfouriertransform,small,1005.7,0.00513,warm,200
8,genmatrix,large,1195.3,0.001311,warm,200
9,resnet,small,1943.7,0.12336,warm,200
10,pagerank,small,1459.0,0.011393,warm,200
11,pagerank,medium,1453.2,0.044733,warm,200
12,genmatrix,medium,743.0,0.000308,warm,200
13,resnet,medium,1252.5,0.172906,warm,200
14,graphgen,small,1725.6,0.002707,warm,200
15,matrixmul,medium,2089.5,0.521072,cold,200
16,grayscale,small,16.1,0.007889,warm,200
17,genmatrix,medium,232.5,0.000375,warm,200
18,fastfouriertransform,small,20.9,0.006865,warm,200
19,matrixmul,small,1700.3,0.005004,warm,200
20,linpack,medium,2286.8,0.653263,cold,200
21,resnet,medium,619.9,0.166557,warm,200
22,graphgen,large,948.2,0.098525,warm,200
23,mobilenet,large,1495.7,0.032189,warm,200
24,fastfouriertransform,medium,709.2,0.688007,warm,200
25,fastfouriertransform,large,617.5,0.004897,warm,200
26,grayscale,large,3024.2,2.695221,cold,200
27,resnet,medium,270.6,0.124835,warm,200
28,resnet,small,392.8,0.17344,warm,200
29,fastfouriertransform,small,220.8,0.004875,warm,200
30,genmatrix,medium,14.5,0.000295,warm,200
31,fastfouriertransform,small,93.0,0.004931,warm,200
32,fastfouriertransform,medium,628.3,0.615442,warm,200
33,grayscale,medium,2146.7,0.057863,cold,200
34,linpack,small,1542.5,0.005045,warm,200
35,linpack,medium,1436.2,0.639438,warm,200
36,genmatrix,large,57.1,0.001177,warm,200
37,grayscale,large,7270.9,2.677545,cold,200
38,fastfouriertransform,large,35.1,0.004857,warm,200
39,fetchdata,large,2086.2,0.12638,cold,200
40,genmatrix,small,8.4,0.000165,warm,200
41,mobilenet,medium,23.6,0.017934,warm,200
42,grayscale,large,6742.8,2.673245,cold,200
43,pagerank,small,17.9,0.009834,warm,200
44,linpack,small,549.2,0.005054,warm,200
45,genmatrix,small,7.2,0.000165,warm,200
46,linpack,medium,992.9,0.639198,warm,200
47,grayscale,small,662.1,0.006946,warm,200
48,genmatrix,large,57.3,0.001188,warm,200
49,linpack,small,700.6,0.005048,warm,200
50,mobilenet,medium,24.7,0.017763,warm,200
51,mobilenet,small,23.7,0.018568,warm,200
52,grayscale,small,170.4,0.006963,warm,200
53,genmatrix,large,81.9,0.001171,warm,200
54,pagerank,large,358.8,0.272922,warm,200
55,grayscale,large,10948.2,2.684031,cold,200
56,resnet,medium,135.0,0.123685,warm,200
57,resnet,medium,175.7,0.138891,warm,200
58,linpack,small,14.9,0.005091,warm,200
59,fetchdata,large,163.3,0.075,warm,200
60,mobilenet,small,28.3,0.021998,warm,200
61,graphgen,small,26.3,0.002805,warm,200
62,fetchdata,large,78.9,0.074434,warm,200
63,fetchdata,large,78.9,0.074703,warm,200
64,matrixmul,large,24.1,0.007938,warm,200
65,fastfouriertransform,medium,620.1,0.603177,warm,200
66,matrixmul,large,23.2,0.007977,warm,200
67,mobilenet,large,71.0,0.064528,warm,200
68,grayscale,large,9709.6,2.672347,cold,200
69,graphgen,large,532.3,0.084404,warm,200
70,fastfouriertransform,large,126.5,0.004903,warm,200
71,pagerank,medium,67.9,0.044907,warm,200
72,linpack,small,12.7,0.005091,warm,200
73,grayscale,medium,3630.8,0.059068,cold,200
74,fetchdata,medium,80.2,0.075067,warm,200
75,graphgen,large,489.9,0.064594,warm,200
