Date,Time,Power_W,Voltage_V,Current_A,Energy_kWh,Label
2026-08-17,11:34:14,67.6,240.4,0.504,0,idle
2026-08-17,11:34:15,65.9,240.5,0.492,0,idle
2026-08-17,11:34:16,65.9,240.5,0.492,0,idle
2026-08-17,11:34:17,65.9,240.5,0.492,0,idle
2026-08-17,11:34:18,65.9,240.5,0.492,0,idle
2026-08-17,11:34:19,65.9,240.5,0.492,0,idle
2026-08-17,11:34:20,68.6,240.3,0.508,0,idle
2026-08-17,11:34:21,68.6,240.3,0.508,0,idle
2026-08-17,11:34:22,68.6,240.3,0.508,0,idle
2026-08-17,11:34:23,68.6,240.3,0.508,0,idle
2026-08-17,11:34:24,68.6,240.3,0.508,0,idle
2026-08-17,11:34:25,68.1,241.2,0.503,0,idle
2026-08-17,11:34:26,68.1,241.2,0.503,0,idle
2026-08-17,11:34:27,68.1,241.2,0.503,0,idle
2026-08-17,11:34:28,68.1,241.2,0.503,0,idle
2026-08-17,11:34:29,68.1,241.2,0.503,0,idle
2026-08-17,11:34:30,67.1,240.3,0.495,0,idle
2026-08-17,11:34:31,67.1,240.3,0.495,0,idle
2026-08-17,11:34:32,67.1,240.3,0.495,0,idle
2026-08-17,11:34:33,67.1,240.3,0.495,0,idle
2026-08-17,11:34:34,67.1,240.3,0.495,0,idle
2026-08-17,11:34:35,68.9,241.1,0.508,0,idle
2026-08-17,11:34:36,68.9,241.1,0.508,0,idle
2026-08-17,11:34:37,68.9,241.1,0.508,0,idle
2026-08-17,11:34:38,68.9,241.1,0.508,0,idle
2026-08-17,11:34:39,68.9,241.1,0.508,0,idle
2026-08-17,11:34:40,68.7,241.2,0.508,0,idle
2026-08-17,11:34:41,68.7,241.2,0.508,0,idle
2026-08-17,11:34:42,68.7,241.2,0.508,0,idle
2026-08-17,11:34:43,68.7,241.2,0.508,0,idle
2026-08-17,11:34:44,68.7,241.2,0.508,0,idle
2026-08-17,11:34:45,67.4,241.3,0.5,0,idle
2026-08-17,11:34:46,67.4,241.3,0.5,0,idle
2026-08-17,11:34:47,67.4,241.3,0.5,0,idle
2026-08-17,11:34:48,67.4,241.3,0.5,0,idle
2026-08-17,11:34:49,67.4,241.3,0.5,0,idle
2026-08-17,11:34:50,67.4,240.7,0.504,0,adaptive_10ms_rep1
2026-08-17,11:34:51,67.4,240.7,0.504,0,adaptive_10ms_rep1
2026-08-17,11:34:52,67.4,240.7,0.504,0,adaptive_10ms_rep1
2026-08-17,11:34:53,67.4,240.7,0.504,0,adaptive_10ms_rep1
