Date,Time,Power_W,Voltage_V,Current_A,Energy_kWh,Label
2026-08-13,19:04:38,67.3,244.6,0.523,0.481,idle
2026-08-13,19:04:39,67.3,244.6,0.523,0.481,idle
2026-08-13,19:04:40,67.3,244.6,0.523,0.481,idle
2026-08-13,19:04:41,67.3,244.6,0.523,0.481,idle
2026-08-13,19:04:42,67.3,244.6,0.523,0.481,idle
2026-08-13,19:04:43,65.7,244.4,0.513,0.481,idle
2026-08-13,19:04:44,65.7,244.4,0.513,0.481,idle
2026-08-13,19:04:45,65.7,244.4,0.513,0.481,idle
2026-08-13,19:04:46,65.7,244.4,0.513,0.481,idle
2026-08-13,19:04:47,65.7,244.4,0.513,0.481,idle
2026-08-13,19:04:48,65.9,243.4,0.513,0.481,idle
2026-08-13,19:04:49,65.9,243.4,0.513,0.481,idle
2026-08-13,19:04:50,65.9,243.4,0.513,0.481,idle
2026-08-13,19:04:51,65.9,243.4,0.513,0.481,idle
2026-08-13,19:04:52,65.9,243.4,0.513,0.481,idle
2026-08-13,19:04:53,66.3,244.2,0.515,0.481,idle
2026-08-13,19:04:54,66.3,244.2,0.515,0.481,idle
2026-08-13,19:04:55,66.3,244.2,0.515,0.481,idle
2026-08-13,19:04:56,66.3,244.2,0.515,0.481,idle
2026-08-13,19:04:57,66.3,244.2,0.515,0.481,idle
2026-08-13,19:04:58,66.4,244.1,0.517,0.481,idle
2026-08-13,19:04:59,66.4,244.1,0.517,0.481,idle
2026-08-13,19:05:00,66.4,244.1,0.517,0.481,idle
2026-08-13,19:05:01,66.4,244.1,0.517,0.481,idle
2026-08-13,19:05:02,66.4,244.1,0.517,0.481,idle
2026-08-13,19:05:03,67.1,243.8,0.523,0.481,idle
2026-08-13,19:05:04,67.1,243.8,0.523,0.481,idle
2026-08-13,19:05:05,67.1,243.8,0.523,0.481,idle
2026-08-13,19:05:06,67.1,243.8,0.523,0.481,idle
2026-08-13,19:05:07,67.1,243.8,0.523,0.481,idle
2026-08-13,19:05:08,66.2,243.8,0.516,0.481,idle
2026-08-13,19:05:09,66.2,243.8,0.516,0.481,idle
2026-08-13,19:05:10,66.2,243.8,0.516,0.481,idle
2026-08-13,19:05:11,66.2,243.8,0.516,0.481,idle
2026-08-13,19:05:12,66.2,243.8,0.516,0.481,idle
2026-08-13,19:05:13,65.1,243.6,0.508,0.481,idle
2026-08-13,19:05:14,65.1,243.6,0.508,0.481,idle
2026-08-13,19:05:15,65.1,243.6,0.508,0.481,idle
2026-08-13,19:05:16,65.1,243.6,0.508,0.481,idle
2026-08-13,19:05:17,65.1,243.6,0.508,0.481,idle
2026-08-13,19:05:18,65.5,243.9,0.512,0.481,idle
2026-08-13,19:05:19,65.5,243.9,0.512,0.481,idle
2026-08-13,19:05:20,65.5,243.9,0.512,0.481,idle
2026-08-13,19:05:21,65.5,243.9,0.512,0.481,idle
2026-08-13,19:05:22,65.5,243.9,0.512,0.481,idle
2026-08-13,19:05:23,66.1,244.0,0.517,0.481,idle
2026-08-13,19:05:24,66.1,244.0,0.517,0.481,idle
2026-08-13,19:05:25,66.1,244.0,0.517,0.481,idle
2026-08-13,19:05:26,66.1,244.0,0.517,0.481,idle
2026-08-13,19:05:27,66.1,244.0,0.517,0.481,idle
2026-08-13,19:05:28,66.0,243.9,0.515,0.481,idle
2026-08-13,19:05:29,66.0,243.9,0.515,0.481,idle
2026-08-13,19:05:30,66.0,243.9,0.515,0.481,idle
2026-08-13,19:05:31,66.0,243.9,0.515,0.481,idle
2026-08-13,19:05:32,66.0,243.9,0.515,0.481,idle
2026-08-13,19:05:33,66.7,243.7,0.518,0.481,idle
2026-08-13,19:05:34,66.7,243.7,0.518,0.481,idle
2026-08-13,19:05:35,66.7,243.7,0.518,0.481,idle
2026-08-13,19:05:36,66.7,243.7,0.518,0.481,idle
2026-08-13,19:05:37,66.7,243.7,0.518,0.481,idle
2026-08-13,19:05:38,74.5,243.4,0.565,0.481,idle
2026-08-13,19:05:39,74.5,243.4,0.565,0.481,idle
2026-08-13,19:05:40,74.5,243.4,0.565,0.481,idle
2026-08-13,19:05:41,74.5,243.4,0.565,0.481,idle
2026-08-13,19:05:42,74.5,243.4,0.565,0.481,idle
2026-08-13,19:05:43,66.2,243.9,0.517,0.481,adaptive_50ms_rep3
2026-08-13,19:05:44,66.2,243.9,0.517,0.481,adaptive_50ms_rep3
2026-08-13,19:05:45,66.2,243.9,0.517,0.481,adaptive_50ms_rep3
2026-08-13,19:05:46,66.2,243.9,0.517,0.481,idle
2026-08-13,19:05:47,66.2,243.9,0.517,0.481,idle
2026-08-13,19:05:48,78.4,244.0,0.592,0.481,idle
2026-08-13,19:05:49,78.4,244.0,0.592,0.481,idle
2026-08-13,19:05:50,78.4,244.0,0.592,0.481,idle
2026-08-13,19:05:51,78.4,244.0,0.592,0.481,idle
2026-08-13,19:05:52,78.4,244.0,0.592,0.481,idle
2026-08-13,19:05:53,89.3,244.1,0.665,0.481,idle
2026-08-13,19:05:54,89.3,244.1,0.665,0.481,idle
2026-08-13,19:05:55,89.3,244.1,0.665,0.481,idle
2026-08-13,19:05:56,89.3,244.1,0.665,0.481,idle
2026-08-13,19:05:57,89.3,244.1,0.665,0.481,idle
2026-08-13,19:05:58,84.7,243.6,0.633,0.481,idle
2026-08-13,19:05:59,84.7,243.6,0.633,0.481,idle
2026-08-13,19:06:00,84.7,243.6,0.633,0.481,idle
2026-08-13,19:06:01,80.5,243.7,0.615,0.481,idle
2026-08-13,19:06:02,80.5,243.7,0.615,0.481,idle
2026-08-13,19:06:03,82.2,243.7,0.624,0.481,idle
2026-08-13,19:06:04,82.2,243.7,0.624,0.481,idle
2026-08-13,19:06:05,82.2,243.7,0.624,0.481,idle
2026-08-13,19:06:06,82.2,243.7,0.624,0.481,idle
2026-08-13,19:06:07,82.2,243.7,0.624,0.481,idle
2026-08-13,19:06:08,79.3,244.0,0.617,0.481,idle
2026-08-13,19:06:09,79.3,244.0,0.617,0.481,idle
2026-08-13,19:06:10,79.3,244.0,0.617,0.481,idle
2026-08-13,19:06:11,79.3,244.0,0.617,0.481,idle
2026-08-13,19:06:12,79.2,244.1,0.604,0.481,idle
2026-08-13,19:06:13,79.2,244.1,0.604,0.481,idle
2026-08-13,19:06:14,79.2,244.1,0.604,0.481,idle
2026-08-13,19:06:15,79.2,244.1,0.604,0.481,idle
2026-08-13,19:06:16,79.2,244.1,0.604,0.481,idle
2026-08-13,19:06:17,79.7,244.1,0.608,0.481,idle
2026-08-13,19:06:18,79.7,244.1,0.608,0.481,idle
2026-08-13,19:06:19,79.7,244.1,0.608,0.481,idle
2026-08-13,19:06:20,79.7,244.1,0.608,0.481,idle
2026-08-13,19:06:21,79.7,244.1,0.608,0.481,idle
2026-08-13,19:06:22,80.3,244.1,0.607,0.481,idle
2026-08-13,19:06:23,80.3,244.1,0.607,0.481,idle
2026-08-13,19:06:24,80.3,244.1,0.607,0.481,idle
2026-08-13,19:06:25,80.3,244.1,0.607,0.481,idle
2026-08-13,19:06:27,80.3,244.1,0.607,0.481,idle
2026-08-13,19:06:28,81.4,244.1,0.612,0.481,idle
2026-08-13,19:06:29,81.4,244.1,0.612,0.481,idle
2026-08-13,19:06:30,81.4,244.1,0.612,0.481,idle
2026-08-13,19:06:31,81.4,244.1,0.612,0.481,idle
2026-08-13,19:06:32,81.4,244.1,0.612,0.481,idle
2026-08-13,19:06:33,79.4,244.6,0.6,0.481,idle
2026-08-13,19:06:34,79.4,244.6,0.6,0.481,idle
2026-08-13,19:06:35,79.4,244.6,0.6,0.481,idle
2026-08-13,19:06:36,79.4,244.6,0.6,0.481,idle
2026-08-13,19:06:37,79.4,244.6,0.6,0.481,idle
2026-08-13,19:06:38,83.1,244.0,0.631,0.481,idle
2026-08-13,19:06:39,83.1,244.0,0.631,0.481,idle
2026-08-13,19:06:40,83.1,244.0,0.631,0.481,idle
2026-08-13,19:06:41,83.1,244.0,0.631,0.481,idle
2026-08-13,19:06:42,83.1,244.0,0.631,0.481,idle
2026-08-13,19:06:43,78.4,243.6,0.611,0.481,idle
2026-08-13,19:06:44,78.4,243.6,0.611,0.481,idle
2026-08-13,19:06:45,78.4,243.6,0.611,0.481,idle
2026-08-13,19:06:46,78.4,243.6,0.611,0.481,idle
2026-08-13,19:06:47,78.4,243.6,0.611,0.481,idle
2026-08-13,19:06:48,80.4,243.7,0.608,0.481,idle
2026-08-13,19:06:49,80.4,243.7,0.608,0.481,idle
2026-08-13,19:06:50,80.4,243.7,0.608,0.481,idle
2026-08-13,19:06:51,80.4,243.7,0.608,0.481,idle
2026-08-13,19:06:52,80.4,243.7,0.608,0.481,idle
2026-08-13,19:06:53,76.2,244.4,0.586,0.481,idle
2026-08-13,19:06:54,76.2,244.4,0.586,0.481,idle
2026-08-13,19:06:55,76.2,244.4,0.586,0.481,idle
2026-08-13,19:06:56,76.2,244.4,0.586,0.481,idle
2026-08-13,19:06:57,76.2,244.4,0.586,0.481,idle
2026-08-13,19:06:58,79.3,243.6,0.602,0.481,idle
