request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,cold_start_server,io_ms,binary_read_ms,json_parsing_ms,parameter_extraction_ms,compute_ms,total_server_ms,in_flight
0,fastfouriertransform,small,cold,200,2061.36,2061.34,0.02,6.65,2054.69,True,,0.0,3.99,0.01,2.64,6.65,1
1,genmatrix,small,cold,200,1600.08,1597.9,2.18,7.54,1590.36,True,,0.0,0.03,,7.5,7.54,2
2,fetchdata,small,cold,200,2286.47,2286.47,0.01,127.88,2158.59,True,127.85,0.0,0.02,0.0,,127.88,3
3,fastfouriertransform,large,cold,200,1481.74,1481.72,0.02,4.83,1476.9,False,,0.0,3.95,0.01,0.87,4.82,4
4,linpack,small,cold,200,1926.72,1926.71,0.01,5.71,1920.99,True,,0.0,0.48,4.24,0.98,5.71,5
5,linpack,medium,cold,200,2392.22,2392.2,0.02,662.19,1730.01,False,,0.0,0.42,4.26,657.51,662.19,6
6,fastfouriertransform,small,warm,200,869.11,869.1,0.02,4.74,864.36,False,,0.0,3.9,0.01,0.83,4.74,7
7,fastfouriertransform,small,warm,200,674.24,674.23,0.02,4.77,669.45,False,,0.0,3.93,0.01,0.84,4.77,8
8,fetchdata,large,cold,200,1246.06,1246.04,0.01,77.23,1168.82,False,77.2,0.0,0.02,0.0,,77.23,9
9,linpack,small,cold,200,2248.66,2248.66,0.01,5.05,2243.61,False,,0.0,0.35,3.98,0.71,5.05,10
10,linpack,small,cold,200,1396.67,1396.66,0.02,5.07,1391.59,False,,0.0,0.37,3.97,0.72,5.07,10
11,linpack,medium,cold,200,1842.25,1842.24,0.01,644.14,1198.1,False,,0.0,0.34,3.97,639.82,644.14,7
12,fetchdata,medium,warm,200,368.21,368.18,0.02,78.27,289.92,False,78.24,0.0,0.02,0.0,,78.27,8
13,linpack,medium,cold,200,2095.56,2095.56,0.01,646.68,1448.87,False,,0.0,0.33,3.94,642.4,646.68,9
14,fastfouriertransform,small,warm,200,39.01,38.99,0.02,4.56,34.43,False,,0.0,3.81,0.0,0.74,4.56,7
15,matrixmul,medium,cold,200,2112.14,2108.96,3.18,507.23,1601.73,True,,0.0,0.37,4.23,502.62,507.23,6
16,genmatrix,small,warm,200,9.0,7.5,1.5,0.11,7.39,False,,0.0,0.02,,0.09,0.11,7
17,fetchdata,medium,warm,200,82.27,82.25,0.02,76.74,5.51,False,76.71,0.0,0.02,0.0,,76.74,5
18,fastfouriertransform,small,warm,200,39.89,39.87,0.02,7.22,32.64,False,,0.0,6.12,0.0,1.09,7.22,5
19,matrixmul,small,cold,200,1322.39,1319.06,3.33,4.88,1314.18,False,,0.0,0.34,3.98,0.56,4.88,5
20,genmatrix,medium,warm,200,14.86,11.9,2.96,0.23,11.67,False,,0.0,0.03,,0.2,0.23,6
21,linpack,medium,warm,200,1141.63,1141.61,0.02,643.37,498.24,False,,0.0,0.34,3.97,639.06,643.37,4
