request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,cold_start_server,io_ms,binary_read_ms,json_parsing_ms,parameter_extraction_ms,compute_ms,total_server_ms,in_flight
0,fastfouriertransform,small,cold,200,1749.73,1749.71,0.02,7.2,1742.51,True,,0.0,4.18,0.01,3.01,7.2,1
1,genmatrix,small,cold,200,1404.95,1403.37,1.58,7.62,1395.75,True,,0.0,0.02,,7.59,7.62,2
2,fetchdata,small,cold,200,1968.8,1968.77,0.02,137.82,1830.96,True,137.77,0.0,0.03,0.0,,137.81,3
3,fastfouriertransform,large,cold,200,1162.43,1162.41,0.02,4.85,1157.56,False,,0.0,3.9,0.01,0.93,4.85,4
4,linpack,small,cold,200,1448.08,1448.06,0.02,5.5,1442.56,True,,0.0,0.39,4.17,0.93,5.5,5
5,linpack,medium,cold,200,1892.73,1892.72,0.01,644.17,1248.55,False,,0.0,0.38,4.09,639.69,644.17,6
6,fastfouriertransform,small,warm,200,555.05,555.03,0.02,5.38,549.65,False,,0.0,4.44,0.01,0.93,5.38,7
7,fastfouriertransform,small,warm,200,368.5,368.45,0.04,4.83,363.63,False,,0.0,3.9,0.01,0.91,4.82,8
8,fetchdata,large,warm,200,847.74,847.72,0.02,77.91,769.81,False,77.88,0.0,0.02,0.0,,77.91,9
9,linpack,small,cold,200,1104.55,1104.53,0.02,5.02,1099.51,False,,0.0,0.34,3.97,0.71,5.02,5
10,linpack,small,warm,200,898.45,898.44,0.01,5.09,893.35,False,,0.0,0.35,4.01,0.72,5.09,6
11,linpack,medium,warm,200,1349.98,1349.96,0.02,645.28,704.68,False,,0.0,0.35,3.99,640.93,645.28,7
12,fetchdata,medium,warm,200,124.48,124.46,0.02,75.42,49.04,False,75.39,0.0,0.03,0.0,,75.42,6
13,linpack,medium,warm,200,1603.82,1603.8,0.02,647.81,955.99,False,,0.0,0.34,3.99,643.48,647.81,5
14,fastfouriertransform,small,warm,200,22.1,22.09,0.02,4.5,17.58,False,,0.0,3.77,0.0,0.73,4.5,6
15,matrixmul,medium,cold,200,2188.95,2186.18,2.77,508.39,1677.8,True,,0.0,0.45,4.27,503.66,508.38,3
16,genmatrix,small,warm,200,9.72,8.24,1.48,0.12,8.13,False,,0.0,0.02,,0.09,0.11,4
17,fetchdata,medium,warm,200,89.2,89.17,0.02,79.75,9.43,False,79.7,0.0,0.03,0.0,,79.74,4
18,fastfouriertransform,small,warm,200,21.91,21.9,0.01,4.5,17.4,False,,0.0,3.78,0.0,0.72,4.5,3
19,matrixmul,small,cold,200,1412.49,1411.05,1.45,4.94,1406.11,False,,0.0,0.38,4.0,0.56,4.94,3
20,genmatrix,medium,warm,200,17.15,12.39,4.76,0.26,12.14,False,,0.0,0.03,,0.22,0.25,4
21,linpack,medium,warm,200,726.94,726.92,0.02,713.45,13.47,False,,0.0,0.34,4.0,709.1,713.44,4
22,fastfouriertransform,large,warm,200,25.91,25.9,0.01,4.48,21.42,False,,0.0,3.76,0.0,0.71,4.48,4
23,matrixmul,large,warm,200,599.95,596.48,3.47,4.88,591.6,False,,0.0,0.33,3.97,0.57,4.88,4
24,fastfouriertransform,medium,warm,200,671.14,671.07,0.07,635.02,36.06,False,,0.0,3.82,0.0,631.18,635.01,5
25,fastfouriertransform,large,warm,200,475.46,475.44,0.02,4.55,470.89,False,,0.0,3.78,0.0,0.77,4.55,5
26,genmatrix,large,warm,200,39.07,32.09,6.98,0.84,31.25,False,,0.0,0.02,,0.81,0.84,5
27,linpack,medium,warm,200,655.42,655.4,0.02,643.8,11.6,False,,0.0,0.35,4.0,639.45,643.8,3
28,linpack,small,warm,200,460.59,460.57,0.02,5.05,455.52,False,,0.0,0.33,3.99,0.73,5.05,2
29,fastfouriertransform,small,warm,200,27.8,27.79,0.01,4.61,23.18,False,,0.0,3.81,0.0,0.79,4.61,3
30,fetchdata,medium,warm,200,101.53,101.52,0.01,95.2,6.32,False,95.17,0.0,0.02,0.0,,95.2,3
31,fastfouriertransform,small,warm,200,42.83,42.81,0.02,7.17,35.63,False,,0.0,6.03,0.0,1.14,7.17,1
32,fastfouriertransform,medium,warm,200,708.96,708.94,0.02,672.95,35.99,False,,0.0,6.03,0.0,666.9,672.94,1
