request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,cold_start_server,io_ms,binary_read_ms,json_parsing_ms,parameter_extraction_ms,compute_ms,total_server_ms,in_flight
0,fastfouriertransform,small,cold,200,1480.35,1480.32,0.03,6.18,1474.14,True,,0.0,3.94,0.0,2.23,6.18,1
1,genmatrix,small,cold,200,2085.8,2084.17,1.63,7.8,2076.37,True,,0.0,0.03,,7.77,7.8,2
2,fetchdata,small,cold,200,1852.77,1852.76,0.01,152.49,1700.27,True,152.45,0.0,0.03,0.0,,152.49,3
3,fastfouriertransform,large,warm,200,885.93,885.92,0.01,4.56,881.37,False,,0.0,3.8,0.0,0.74,4.55,4
4,linpack,small,cold,200,1380.9,1380.88,0.02,5.27,1375.61,True,,0.0,0.39,4.04,0.84,5.26,5
5,linpack,medium,cold,200,1858.01,1858.0,0.01,661.27,1196.73,False,,0.0,0.34,3.95,656.98,661.27,6
6,fastfouriertransform,small,warm,200,292.49,292.49,0.01,4.71,287.77,False,,0.0,3.94,0.01,0.77,4.71,7
7,fastfouriertransform,small,warm,200,97.44,97.44,0.01,4.55,92.89,False,,0.0,3.85,0.0,0.69,4.55,8
8,fetchdata,large,warm,200,748.46,748.44,0.02,92.77,655.67,False,92.74,0.0,0.02,0.0,,92.77,5
9,linpack,small,warm,200,395.39,395.37,0.02,5.08,390.28,False,,0.0,0.35,3.98,0.76,5.08,6
10,linpack,small,warm,200,187.64,187.62,0.02,5.14,182.48,False,,0.0,0.36,4.03,0.75,5.14,7
11,linpack,medium,warm,200,1308.19,1308.19,0.01,647.59,660.6,False,,0.0,0.32,3.95,643.31,647.58,5
12,fetchdata,medium,warm,200,96.96,96.94,0.02,90.6,6.34,False,90.57,0.0,0.02,0.0,,90.6,3
13,linpack,medium,warm,200,1552.81,1552.8,0.02,643.85,908.94,False,,0.0,0.34,3.95,639.56,643.85,3
14,fastfouriertransform,small,warm,200,26.62,26.61,0.01,5.95,20.66,False,,0.0,5.08,0.01,0.86,5.95,4
15,matrixmul,medium,cold,200,2533.97,2529.16,4.81,528.37,2000.79,False,,0.0,0.37,3.96,524.03,528.37,3
16,genmatrix,small,warm,200,9.04,7.72,1.31,0.12,7.61,False,,0.0,0.02,,0.09,0.11,4
17,fetchdata,medium,warm,200,98.77,98.75,0.02,91.77,6.97,False,91.74,0.0,0.02,0.0,,91.77,4
18,fastfouriertransform,small,warm,200,40.67,40.65,0.02,4.57,36.07,False,,0.0,3.84,0.0,0.73,4.57,3
19,matrixmul,small,cold,200,1186.35,1183.04,3.31,5.12,1177.93,True,,0.0,0.42,4.08,0.61,5.12,3
20,genmatrix,medium,warm,200,16.51,13.01,3.5,0.23,12.78,False,,0.0,0.03,,0.2,0.23,4
21,linpack,medium,warm,200,717.74,717.72,0.02,703.97,13.74,False,,0.0,0.37,4.49,699.11,703.97,3
22,fastfouriertransform,large,warm,200,42.0,41.98,0.02,4.62,37.36,False,,0.0,3.86,0.0,0.75,4.62,4
23,matrixmul,large,warm,200,397.01,395.84,1.17,4.93,390.91,False,,0.0,0.39,3.96,0.58,4.93,4
24,fastfouriertransform,medium,warm,200,634.18,634.16,0.02,613.49,20.67,False,,0.0,3.83,0.0,609.65,613.49,5
25,fastfouriertransform,large,warm,200,440.16,440.15,0.02,4.5,435.64,False,,0.0,3.8,0.0,0.7,4.5,3
26,genmatrix,large,warm,200,44.09,36.56,7.54,0.86,35.69,False,,0.0,0.03,,0.83,0.86,4
27,linpack,medium,warm,200,658.8,658.78,0.02,646.06,12.73,False,,0.0,0.35,3.97,641.73,646.06,4
28,linpack,small,warm,200,464.08,464.06,0.02,5.08,458.98,False,,0.0,0.33,3.99,0.76,5.08,2
29,fastfouriertransform,small,warm,200,39.29,39.27,0.02,4.57,34.7,False,,0.0,3.83,0.0,0.74,4.57,3
30,fetchdata,medium,warm,200,98.83,98.81,0.02,91.71,7.1,False,91.68,0.0,0.02,0.0,,91.71,3
31,fastfouriertransform,small,warm,200,28.17,28.16,0.01,7.2,20.96,False,,0.0,6.11,0.0,1.09,7.2,1
32,fastfouriertransform,medium,warm,200,674.41,674.39,0.02,637.78,36.61,False,,0.0,5.68,0.0,632.08,637.78,1
33,genmatrix,medium,warm,200,19.66,14.12,5.55,0.3,13.82,False,,0.0,0.03,,0.26,0.3,2
34,genmatrix,small,warm,200,10.4,8.83,1.56,0.16,8.68,False,,0.0,0.03,,0.12,0.16,2
35,genmatrix,medium,warm,200,18.99,13.64,5.36,0.3,13.34,False,,0.0,0.03,,0.26,0.3,2
36,fetchdata,large,warm,200,104.74,104.72,0.02,98.02,6.7,False,97.98,0.0,0.03,0.0,,98.01,1
37,genmatrix,large,warm,200,50.05,44.89,5.16,1.32,43.57,False,,0.0,0.04,,1.27,1.32,1
38,fastfouriertransform,large,warm,200,40.13,40.11,0.02,4.56,35.55,False,,0.0,3.82,0.0,0.73,4.55,1
39,fetchdata,large,warm,200,104.86,104.84,0.02,97.21,7.63,False,97.17,0.0,0.03,0.0,,97.21,1
40,fetchdata,small,warm,200,106.05,106.03,0.02,98.76,7.27,False,98.71,0.0,0.04,0.0,,98.76,1
41,matrixmul,medium,warm,200,559.12,554.13,4.99,539.36,14.77,False,,0.0,0.39,3.94,535.02,539.36,1
42,genmatrix,large,warm,200,42.08,35.14,6.94,0.8,34.34,False,,0.0,0.02,,0.77,0.8,2
43,linpack,small,warm,200,17.15,17.13,0.02,5.07,12.06,False,,0.0,0.33,4.0,0.73,5.07,2
44,genmatrix,small,warm,200,8.55,7.04,1.51,0.11,6.93,False,,0.0,0.02,,0.09,0.11,1
45,fetchdata,small,warm,200,105.28,105.25,0.02,98.37,6.88,False,98.34,0.0,0.02,0.0,,98.37,1
46,genmatrix,medium,warm,200,16.77,11.23,5.53,0.2,11.03,False,,0.0,0.02,,0.18,0.2,1
47,genmatrix,small,warm,200,8.92,7.21,1.71,0.11,7.1,False,,0.0,0.02,,0.09,0.11,1
48,fetchdata,large,warm,200,95.89,95.87,0.02,89.39,6.48,False,89.37,0.0,0.02,0.0,,89.39,1
49,genmatrix,small,warm,200,9.82,8.07,1.75,0.11,7.96,False,,0.0,0.02,,0.08,0.11,1
50,matrixmul,medium,warm,200,535.2,529.44,5.76,512.31,17.13,False,,0.0,0.35,3.97,507.98,512.31,1
51,matrixmul,small,warm,200,343.96,343.95,0.01,4.87,339.08,False,,0.0,0.32,3.97,0.57,4.86,2
52,genmatrix,small,warm,200,9.96,8.49,1.46,0.11,8.39,False,,0.0,0.02,,0.08,0.1,3
53,fetchdata,large,warm,200,96.31,96.29,0.02,90.39,5.89,False,90.37,0.0,0.02,0.0,,90.39,1
54,linpack,large,warm,200,18.44,18.42,0.02,5.08,13.34,False,,0.0,0.35,4.0,0.73,5.08,1
