request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,cold_start_server,io_ms,binary_read_ms,json_parsing_ms,parameter_extraction_ms,compute_ms,total_server_ms,in_flight
0,fastfouriertransform,small,cold,200,1650.24,1650.23,0.01,7.24,1642.99,True,,0.0,4.49,0.01,2.73,7.24,1
1,genmatrix,small,cold,200,1344.71,1343.18,1.53,6.08,1337.1,True,,0.0,0.02,,6.05,6.08,2
2,fetchdata,small,cold,200,1831.64,1831.64,0.01,126.41,1705.22,True,126.37,0.0,0.03,0.0,,126.41,3
3,fastfouriertransform,large,cold,200,1065.11,1065.1,0.01,4.82,1060.28,False,,0.0,3.91,0.01,0.9,4.82,4
4,linpack,small,cold,200,2169.37,2169.35,0.02,5.03,2164.32,False,,0.0,0.34,3.96,0.73,5.03,5
5,linpack,medium,cold,200,2626.48,2626.47,0.02,646.26,1980.21,False,,0.0,0.35,3.96,641.94,646.25,6
6,fastfouriertransform,small,warm,200,470.92,470.91,0.01,4.72,466.19,False,,0.0,3.87,0.01,0.83,4.71,7
7,fastfouriertransform,small,warm,200,258.23,258.22,0.01,4.82,253.4,False,,0.0,3.97,0.01,0.84,4.82,8
8,fetchdata,large,warm,200,709.5,709.49,0.01,77.19,632.3,False,77.16,0.0,0.02,0.0,,77.19,8
9,linpack,small,cold,200,1174.98,1174.96,0.02,5.09,1169.87,False,,0.0,0.38,3.98,0.72,5.09,5
10,linpack,small,cold,200,1629.13,1629.12,0.02,5.04,1624.07,False,,0.0,0.34,3.98,0.72,5.04,6
11,linpack,medium,warm,200,761.84,761.82,0.02,646.5,115.32,True,,0.0,0.42,4.27,641.8,646.5,7
12,fetchdata,medium,warm,200,85.45,85.43,0.02,77.37,8.06,False,77.34,0.0,0.02,0.0,,77.37,6
13,linpack,medium,cold,200,1679.2,1679.19,0.01,649.03,1030.17,False,,0.0,0.33,3.96,644.73,649.02,6
14,fastfouriertransform,small,warm,200,39.14,39.14,0.01,4.52,34.61,False,,0.0,3.8,0.0,0.72,4.52,7
15,matrixmul,medium,cold,200,1873.32,1868.6,4.72,505.86,1362.74,True,,0.0,0.38,4.0,501.48,505.86,4
16,genmatrix,small,warm,200,10.09,8.83,1.26,0.11,8.72,False,,0.0,0.02,,0.09,0.11,5
17,fetchdata,medium,warm,200,83.91,83.89,0.02,76.46,7.43,False,76.43,0.0,0.02,0.0,,76.45,5
18,fastfouriertransform,small,warm,200,41.56,41.54,0.02,4.52,37.03,False,,0.0,3.8,0.0,0.71,4.52,5
19,matrixmul,small,cold,200,1084.85,1079.63,5.22,4.93,1074.7,False,,0.0,0.34,3.99,0.59,4.92,3
20,genmatrix,medium,warm,200,13.98,12.05,1.93,0.23,11.82,False,,0.0,0.03,,0.19,0.23,4
21,linpack,medium,warm,200,723.69,723.67,0.01,643.99,79.68,False,,0.0,0.33,3.97,639.69,643.99,4
22,fastfouriertransform,large,warm,200,39.84,39.82,0.02,4.51,35.31,False,,0.0,3.8,0.0,0.71,4.51,4
23,matrixmul,large,warm,200,292.4,289.88,2.52,4.9,284.98,False,,0.0,0.34,3.99,0.57,4.9,4
24,fastfouriertransform,medium,warm,200,626.15,626.14,0.01,604.66,21.48,False,,0.0,3.79,0.0,600.87,604.66,5
25,fastfouriertransform,large,warm,200,433.3,433.29,0.01,4.51,428.79,False,,0.0,3.78,0.0,0.72,4.5,2
26,genmatrix,large,warm,200,38.35,31.43,6.92,0.84,30.59,False,,0.0,0.02,,0.81,0.84,3
27,linpack,medium,warm,200,655.19,655.17,0.02,642.27,12.9,False,,0.0,0.37,3.96,637.94,642.27,3
28,linpack,small,warm,200,461.28,461.26,0.02,5.03,456.24,False,,0.0,0.33,3.98,0.72,5.03,2
29,fastfouriertransform,small,warm,200,37.18,37.17,0.01,4.57,32.61,False,,0.0,3.81,0.0,0.75,4.56,3
30,fetchdata,medium,warm,200,84.11,84.09,0.02,76.17,7.92,False,76.13,0.0,0.02,0.0,,76.16,3
31,fastfouriertransform,small,warm,200,44.18,44.16,0.02,7.1,37.07,False,,0.0,6.03,0.0,1.06,7.09,1
32,fastfouriertransform,medium,warm,200,661.76,661.74,0.02,641.37,20.36,False,,0.0,6.04,0.0,635.32,641.37,1
33,genmatrix,medium,warm,200,20.3,14.32,5.97,0.29,14.03,False,,0.0,0.03,,0.25,0.29,2
34,genmatrix,small,warm,200,11.05,9.24,1.81,0.15,9.09,False,,0.0,0.03,,0.11,0.15,2
35,genmatrix,medium,warm,200,17.82,13.61,4.21,0.29,13.33,False,,0.0,0.03,,0.26,0.29,2
36,fetchdata,large,warm,200,92.25,92.23,0.02,85.11,7.12,False,85.07,0.0,0.03,0.0,,85.11,1
37,genmatrix,large,warm,200,52.45,46.19,6.26,1.17,45.02,False,,0.0,0.04,,1.13,1.17,1
38,fastfouriertransform,large,warm,200,41.29,41.27,0.02,4.56,36.72,False,,0.0,3.81,0.0,0.74,4.56,1
39,fetchdata,large,warm,200,92.33,92.32,0.01,85.14,7.18,False,85.1,0.0,0.03,0.0,,85.14,1
40,fetchdata,small,warm,200,91.1,91.09,0.01,84.22,6.87,False,84.18,0.0,0.03,0.0,,84.22,1
41,matrixmul,medium,warm,200,523.33,520.52,2.81,505.79,14.73,False,,0.0,0.35,3.96,501.47,505.78,1
42,genmatrix,large,warm,200,53.48,46.56,6.93,1.19,45.37,False,,0.0,0.03,,1.16,1.19,2
