request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,cold_start_server,io_ms,binary_read_ms,json_parsing_ms,parameter_extraction_ms,compute_ms,total_server_ms,in_flight
0,fastfouriertransform,small,cold,200,1638.37,1638.36,0.01,8.71,1629.65,True,,0.0,5.73,0.01,2.97,8.71,1
1,genmatrix,small,cold,200,1357.21,1356.21,1.0,56.89,1299.32,True,,0.0,0.04,,56.85,56.89,2
2,fetchdata,small,cold,200,2025.86,2025.84,0.02,142.27,1883.57,True,142.23,0.0,0.02,0.0,,142.26,2
3,fastfouriertransform,large,warm,200,42.85,42.83,0.02,6.97,35.86,False,,0.0,5.73,0.0,1.23,6.97,2
4,linpack,small,cold,200,1379.45,1379.44,0.01,5.6,1373.84,True,,0.0,0.48,4.16,0.95,5.6,2
5,linpack,medium,warm,200,1031.93,1031.92,0.01,648.98,382.94,False,,0.0,0.38,4.08,644.51,648.97,2
6,fastfouriertransform,small,warm,200,41.1,41.09,0.01,7.74,33.35,False,,0.0,6.43,0.01,1.3,7.74,2
7,fastfouriertransform,small,warm,200,41.98,41.96,0.02,6.9,35.06,False,,0.0,5.73,0.0,1.16,6.9,1
8,fetchdata,large,warm,200,87.34,87.32,0.02,79.28,8.04,False,79.24,0.0,0.03,0.0,,79.28,1
9,linpack,small,warm,200,21.2,21.18,0.02,7.6,13.58,False,,0.0,0.52,6.0,1.08,7.6,1
10,linpack,small,warm,200,21.88,21.86,0.02,8.43,13.43,False,,0.0,0.53,6.76,1.14,8.43,1
11,linpack,medium,warm,200,695.97,695.95,0.02,683.0,12.95,False,,0.0,0.55,6.39,676.05,683.0,1
12,fetchdata,medium,warm,200,84.15,84.13,0.02,77.52,6.61,False,77.49,0.0,0.02,0.0,,77.52,1
13,linpack,medium,warm,200,665.96,665.94,0.02,653.14,12.8,False,,0.0,0.35,3.99,648.8,653.14,1
14,fastfouriertransform,small,warm,200,40.7,40.68,0.02,4.66,36.02,False,,0.0,3.81,0.0,0.84,4.66,1
15,matrixmul,medium,cold,200,1971.22,1967.17,4.05,507.82,1459.34,True,,0.0,0.38,4.14,503.3,507.82,1
16,genmatrix,small,warm,200,10.85,9.71,1.14,0.12,9.59,False,,0.0,0.03,,0.09,0.12,2
17,fetchdata,medium,warm,200,91.41,91.39,0.02,84.19,7.2,False,84.15,0.0,0.03,0.0,,84.19,1
18,fastfouriertransform,small,warm,200,42.37,42.35,0.02,6.84,35.51,False,,0.0,5.67,0.0,1.16,6.84,1
19,matrixmul,small,warm,200,33.76,28.82,4.94,5.16,23.66,False,,0.0,0.4,4.14,0.61,5.16,1
20,genmatrix,medium,warm,200,14.67,11.7,2.97,0.23,11.48,False,,0.0,0.02,,0.2,0.22,1
21,linpack,medium,warm,200,692.35,692.33,0.02,683.44,8.88,False,,0.0,0.39,3.98,679.07,683.44,1
22,fastfouriertransform,large,warm,200,45.55,45.54,0.01,7.08,38.46,False,,0.0,5.91,0.0,1.16,7.07,1
23,matrixmul,large,warm,200,29.32,26.99,2.33,7.74,19.25,False,,0.0,0.53,6.33,0.87,7.74,1
24,fastfouriertransform,medium,warm,200,676.95,676.94,0.01,642.16,34.78,False,,0.0,3.79,0.0,638.36,642.16,1
25,fastfouriertransform,large,warm,200,41.19,41.18,0.01,4.66,36.52,False,,0.0,3.83,0.0,0.82,4.66,1
26,genmatrix,large,warm,200,50.84,44.57,6.27,1.27,43.3,False,,0.0,0.03,,1.23,1.27,1
27,linpack,medium,warm,200,696.45,696.43,0.02,682.95,13.48,False,,0.0,0.52,6.35,676.07,682.95,1
28,linpack,small,warm,200,19.43,19.41,0.02,5.15,14.26,False,,0.0,0.38,4.01,0.75,5.15,1
