request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,cold_start_server,io_ms,binary_read_ms,json_parsing_ms,parameter_extraction_ms,compute_ms,total_server_ms,in_flight
0,fastfouriertransform,small,cold,200,2305.88,2305.85,0.03,6.93,2298.92,True,,0.0,4.03,0.01,2.88,6.92,1
1,genmatrix,small,cold,200,1467.24,1466.46,0.78,6.19,1460.27,True,,0.0,0.03,,6.16,6.19,2
2,fetchdata,small,cold,200,1743.25,1743.24,0.02,133.15,1610.09,True,133.11,0.0,0.03,0.0,,133.15,3
3,fastfouriertransform,large,warm,200,24.25,24.24,0.01,4.61,19.63,False,,0.0,3.86,0.0,0.75,4.61,2
4,linpack,small,cold,200,1976.65,1976.63,0.02,5.43,1971.21,True,,0.0,0.46,4.09,0.87,5.42,1
5,linpack,medium,warm,200,1622.23,1622.21,0.02,644.25,977.95,False,,0.0,0.34,3.99,639.92,644.25,2
6,fastfouriertransform,small,warm,200,25.49,25.48,0.01,4.85,20.63,False,,0.0,3.93,0.01,0.9,4.84,2
7,fastfouriertransform,small,warm,200,42.02,42.01,0.02,6.97,35.04,False,,0.0,5.83,0.01,1.13,6.97,1
8,fetchdata,large,warm,200,95.73,95.71,0.02,87.28,8.43,False,87.24,0.0,0.03,0.0,,87.27,1
9,linpack,small,warm,200,18.24,18.22,0.02,5.12,13.1,False,,0.0,0.35,4.02,0.75,5.12,1
10,linpack,small,warm,200,17.3,17.28,0.02,5.07,12.21,False,,0.0,0.34,3.98,0.75,5.07,1
11,linpack,medium,warm,200,692.0,691.98,0.02,679.01,12.98,False,,0.0,0.51,6.36,672.13,679.01,1
12,fetchdata,medium,warm,200,99.27,99.25,0.02,91.27,7.98,False,91.23,0.0,0.03,0.0,,91.26,1
13,linpack,medium,warm,200,655.92,655.9,0.02,642.33,13.57,False,,0.0,0.34,3.99,637.99,642.33,1
14,fastfouriertransform,small,warm,200,43.16,43.14,0.02,7.32,35.83,False,,0.0,6.16,0.0,1.15,7.32,1
15,matrixmul,medium,cold,200,2703.84,2698.31,5.53,514.94,2183.37,True,,0.0,0.37,4.05,510.51,514.94,1
16,genmatrix,small,warm,200,13.31,12.31,1.0,0.16,12.15,False,,0.0,0.04,,0.12,0.16,2
17,fetchdata,medium,warm,200,84.8,84.78,0.02,77.27,7.51,False,77.24,0.0,0.02,0.0,,77.27,2
18,fastfouriertransform,small,warm,200,39.03,39.0,0.02,4.57,34.44,False,,0.0,3.82,0.0,0.74,4.56,1
19,matrixmul,small,warm,200,27.14,22.71,4.43,4.95,17.76,False,,0.0,0.35,4.02,0.57,4.94,1
20,genmatrix,medium,warm,200,15.52,11.73,3.79,0.23,11.5,False,,0.0,0.03,,0.2,0.23,1
21,linpack,medium,warm,200,687.06,687.04,0.02,673.28,13.76,False,,0.0,0.52,6.36,666.4,673.28,1
