request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,cold_start_server,io_ms,binary_read_ms,json_parsing_ms,parameter_extraction_ms,compute_ms,total_server_ms,in_flight
0,fastfouriertransform,small,cold,200,1614.19,1614.18,0.01,17.81,1596.37,True,,0.0,4.21,0.01,13.58,17.81,1
1,genmatrix,small,cold,200,1440.1,1439.17,0.93,54.39,1384.78,True,,0.0,0.03,,54.35,54.38,2
2,fetchdata,small,cold,200,1962.27,1962.25,0.02,132.02,1830.23,True,131.99,0.0,0.02,0.0,,132.02,2
3,fastfouriertransform,large,warm,200,26.82,26.81,0.01,4.61,22.2,False,,0.0,3.85,0.0,0.75,4.61,2
4,linpack,small,cold,200,1253.73,1253.72,0.01,5.31,1248.41,True,,0.0,0.41,4.04,0.85,5.3,1
5,linpack,medium,warm,200,896.86,896.84,0.02,641.18,255.66,False,,0.0,0.33,4.01,636.84,641.18,2
6,fastfouriertransform,small,warm,200,43.31,43.29,0.02,7.23,36.06,False,,0.0,6.09,0.0,1.13,7.23,1
7,fastfouriertransform,small,warm,200,28.63,28.62,0.01,7.26,21.36,False,,0.0,6.11,0.0,1.14,7.26,1
8,fetchdata,large,warm,200,85.31,85.29,0.02,77.61,7.68,False,77.58,0.0,0.02,0.0,,77.61,1
9,linpack,small,warm,200,16.0,15.99,0.01,5.06,10.93,False,,0.0,0.34,3.98,0.74,5.06,1
10,linpack,small,warm,200,19.94,19.93,0.01,7.99,11.94,False,,0.0,0.51,6.34,1.14,7.99,1
11,linpack,medium,warm,200,691.29,691.29,0.01,681.88,9.41,False,,0.0,0.51,6.32,675.02,681.88,1
12,fetchdata,medium,warm,200,85.45,85.43,0.02,77.92,7.51,False,77.89,0.0,0.02,0.0,,77.92,1
13,linpack,medium,warm,200,652.54,652.53,0.01,642.66,9.87,False,,0.0,0.34,3.96,638.35,642.66,1
14,fastfouriertransform,small,warm,200,24.27,24.26,0.01,4.6,19.67,False,,0.0,3.84,0.0,0.75,4.59,1
