index,function,size,latency_ms,execution_time_sec,type,status
0,fastfouriertransform,small,1777.4,0.006489,warm,200
1,grayscale,small,2431.7,0.017953,cold,200
2,genmatrix,small,1619.5,0.008111,warm,200
3,fastfouriertransform,large,19.3,0.005194,warm,200
4,pagerank,small,1905.8,0.246502,warm,200
5,resnet,medium,1934.1,0.141449,warm,200
6,graphgen,small,1442.2,0.004517,warm,200
7,fastfouriertransform,small,21.4,0.007794,warm,200
8,genmatrix,large,55.8,0.001768,warm,200
9,resnet,small,125.0,0.120005,warm,200
10,pagerank,small,28.4,0.018382,warm,200
11,pagerank,medium,108.8,0.044683,warm,200
12,genmatrix,medium,10.9,0.000206,warm,200
13,resnet,medium,149.6,0.144301,warm,200
14,graphgen,small,38.2,0.004314,warm,200
15,matrixmul,medium,2258.5,0.508797,cold,200
16,grayscale,small,17.3,0.010941,warm,200
17,genmatrix,medium,20.4,0.000299,warm,200
18,fastfouriertransform,small,18.2,0.004981,warm,200
19,matrixmul,small,18.4,0.005047,warm,200
20,linpack,medium,1976.6,0.642803,warm,200
21,resnet,medium,140.7,0.134986,warm,200
22,graphgen,large,524.9,0.09795,warm,200
23,mobilenet,large,1500.3,0.036886,warm,200
24,fastfouriertransform,medium,616.9,0.60295,warm,200
25,fastfouriertransform,large,18.0,0.00505,warm,200
26,grayscale,large,2813.9,2.703923,cold,200
27,resnet,medium,150.3,0.144818,warm,200
28,resnet,small,124.1,0.119345,warm,200
29,fastfouriertransform,small,24.7,0.007304,warm,200
30,genmatrix,medium,13.4,0.000289,warm,200
31,fastfouriertransform,small,21.5,0.00774,warm,200
32,fastfouriertransform,medium,651.0,0.637599,warm,200
33,grayscale,medium,68.8,0.057671,warm,200
34,linpack,small,11.4,0.005082,warm,200
35,linpack,medium,646.5,0.639073,warm,200
36,genmatrix,large,40.0,0.000803,warm,200
37,grayscale,large,2831.2,2.717416,cold,200
38,fastfouriertransform,large,25.0,0.007791,warm,200
39,fetchdata,large,2269.7,0.125856,cold,200
40,genmatrix,small,6.6,0.000154,warm,200
41,mobilenet,medium,29.5,0.023468,warm,200
42,grayscale,large,2792.0,2.677193,cold,200
43,pagerank,small,18.0,0.010188,warm,200
44,linpack,small,12.2,0.005115,warm,200
45,genmatrix,small,5.9,0.000123,warm,200
46,linpack,medium,689.6,0.681612,warm,200
47,grayscale,small,11.9,0.006826,warm,200
48,genmatrix,large,55.9,0.001203,warm,200
49,linpack,small,12.6,0.005085,warm,200
50,mobilenet,medium,29.6,0.023116,warm,200
51,mobilenet,small,29.9,0.023846,warm,200
52,grayscale,small,12.5,0.006877,warm,200
53,genmatrix,large,39.5,0.000795,warm,200
54,pagerank,large,401.3,0.292375,warm,200
55,grayscale,large,2825.2,2.711325,cold,200
56,resnet,medium,135.4,0.129958,warm,200
57,resnet,medium,126.4,0.121335,warm,200
58,linpack,small,184.1,0.008152,warm,200
59,fetchdata,large,90.1,0.084364,warm,200
60,mobilenet,small,30.7,0.024528,warm,200
61,graphgen,small,25.9,0.002788,warm,200
62,fetchdata,large,88.8,0.083791,warm,200
63,fetchdata,large,90.5,0.085251,warm,200
64,matrixmul,large,18.1,0.004998,warm,200
65,fastfouriertransform,medium,619.2,0.601737,warm,200
66,matrixmul,large,24.2,0.007919,warm,200
67,mobilenet,large,28.3,0.022482,warm,200
68,grayscale,large,2790.9,2.680736,cold,200
69,graphgen,large,486.4,0.062294,warm,200
70,fastfouriertransform,large,21.1,0.007729,warm,200
71,pagerank,medium,64.8,0.044085,warm,200
72,linpack,small,11.9,0.005111,warm,200
73,grayscale,medium,97.8,0.086382,warm,200
74,fetchdata,medium,128.9,0.124472,warm,200
75,graphgen,large,520.7,0.085882,warm,200
76,grayscale,large,2837.1,2.723671,cold,200
77,fetchdata,large,82.2,0.077289,warm,200
78,fastfouriertransform,large,21.7,0.007665,warm,200
79,grayscale,large,2786.1,2.671831,cold,200
80,pagerank,large,410.2,0.265752,warm,200
81,genmatrix,small,5.9,0.000105,warm,200
82,linpack,small,12.4,0.00509,warm,200
83,pagerank,large,407.8,0.31131,warm,200
84,graphgen,large,515.8,0.092328,warm,200
85,linpack,medium,688.2,0.681044,warm,200
86,graphgen,small,26.5,0.002813,warm,200
87,linpack,medium,648.3,0.640778,warm,200
88,genmatrix,small,6.7,0.000144,warm,200
89,genmatrix,large,40.2,0.000824,warm,200
90,fastfouriertransform,small,22.0,0.004965,warm,200
91,mobilenet,small,22.5,0.017561,warm,200
92,pagerank,small,26.2,0.016161,warm,200
93,fetchdata,large,81.7,0.077088,warm,200
94,mobilenet,large,22.4,0.017724,warm,200
95,fetchdata,medium,80.5,0.075971,warm,200
96,pagerank,large,437.1,0.290315,warm,200
97,matrixmul,small,27.2,0.011269,warm,200
98,pagerank,large,353.5,0.274611,warm,200
99,genmatrix,large,39.6,0.000779,warm,200
100,grayscale,medium,89.6,0.077921,warm,200
101,linpack,medium,687.5,0.680193,warm,200
102,pagerank,medium,96.6,0.069103,warm,200
103,fastfouriertransform,small,22.2,0.004899,warm,200
104,genmatrix,small,6.5,0.000145,warm,200
105,linpack,small,13.2,0.005168,warm,200
106,resnet,large,140.4,0.135024,warm,200
107,genmatrix,large,51.4,0.001221,warm,200
108,genmatrix,small,5.2,0.000105,warm,200
109,fastfouriertransform,large,18.4,0.004987,warm,200
110,graphgen,small,26.6,0.002902,warm,200
111,fastfouriertransform,small,22.3,0.005,warm,200
112,linpack,small,16.3,0.008098,warm,200
113,pagerank,small,26.5,0.01608,warm,200
114,grayscale,large,2792.7,2.682117,cold,200
115,mobilenet,small,29.3,0.022885,warm,200
116,pagerank,small,69.1,0.060468,warm,200
117,resnet,large,163.1,0.154082,warm,200
118,mobilenet,small,29.0,0.023237,warm,200
119,mobilenet,medium,23.4,0.019043,warm,200
120,genmatrix,small,5.4,0.000107,warm,200
121,fastfouriertransform,large,22.2,0.005009,warm,200
122,matrixmul,medium,554.2,0.539634,warm,200
123,matrixmul,medium,517.8,0.504511,warm,200
124,mobilenet,large,28.4,0.022959,warm,200
125,graphgen,large,485.8,0.062567,warm,200
126,fastfouriertransform,small,22.1,0.00791,warm,200
127,matrixmul,large,17.8,0.00501,warm,200
128,linpack,small,12.3,0.005071,warm,200
129,genmatrix,small,5.5,0.000105,warm,200
130,genmatrix,large,39.4,0.000774,warm,200
131,mobilenet,small,25.1,0.018524,warm,200
132,matrixmul,small,24.3,0.008004,warm,200
133,grayscale,medium,68.6,0.057528,warm,200
134,genmatrix,small,6.2,0.000138,warm,200
135,mobilenet,large,28.1,0.023204,warm,200
136,fastfouriertransform,small,21.2,0.007867,warm,200
137,pagerank,small,18.9,0.010266,warm,200
138,fastfouriertransform,small,22.4,0.005039,warm,200
139,fetchdata,medium,127.4,0.122872,warm,200
140,mobilenet,medium,21.7,0.017466,warm,200
141,genmatrix,medium,13.5,0.000285,warm,200
142,graphgen,small,35.8,0.003592,warm,200
143,matrixmul,small,23.6,0.007923,warm,200
144,matrixmul,medium,519.9,0.506577,warm,200
145,mobilenet,medium,27.6,0.022756,warm,200
146,matrixmul,large,17.7,0.005023,warm,200
147,pagerank,large,379.1,0.285133,warm,200
148,mobilenet,small,25.3,0.017833,warm,200
149,genmatrix,medium,10.2,0.000189,warm,200
150,genmatrix,small,6.8,0.000138,warm,200
151,resnet,large,147.0,0.141318,warm,200
152,pagerank,small,29.2,0.019867,warm,200
153,linpack,small,12.5,0.005078,warm,200
154,graphgen,large,488.5,0.063106,warm,200
155,mobilenet,large,31.2,0.024177,warm,200
156,pagerank,small,225.0,0.010101,warm,200
157,graphgen,large,505.2,0.084493,warm,200
158,fastfouriertransform,small,18.4,0.004972,warm,200
159,fastfouriertransform,large,18.2,0.00497,warm,200
160,fastfouriertransform,large,21.4,0.007803,warm,200
161,genmatrix,medium,13.2,0.000291,warm,200
162,fastfouriertransform,large,21.6,0.007765,warm,200
163,genmatrix,large,39.9,0.000809,warm,200
164,resnet,small,141.6,0.136639,warm,200
165,resnet,small,135.0,0.130064,warm,200
166,matrixmul,large,18.2,0.005023,warm,200
167,resnet,large,124.3,0.119333,warm,200
168,pagerank,medium,97.2,0.068846,warm,200
169,grayscale,small,15.8,0.010103,warm,200
170,linpack,small,14.8,0.007553,warm,200
171,grayscale,medium,68.5,0.057684,warm,200
172,fetchdata,large,134.0,0.128634,warm,200
173,grayscale,medium,67.9,0.05744,warm,200
174,linpack,small,12.7,0.005087,warm,200
175,graphgen,medium,141.2,0.019531,warm,200
176,resnet,large,130.5,0.124421,warm,200
177,fastfouriertransform,small,22.3,0.004998,warm,200
178,pagerank,small,26.7,0.016233,warm,200
179,pagerank,medium,127.4,0.04424,warm,200
180,fetchdata,medium,91.9,0.086735,warm,200
181,fastfouriertransform,small,21.1,0.007798,warm,200
182,linpack,medium,857.4,0.644049,warm,200
183,fetchdata,medium,87.6,0.082989,warm,200
184,pagerank,large,437.7,0.337528,warm,200
185,grayscale,large,2823.3,2.711028,cold,200
186,pagerank,small,237.6,0.010144,warm,200
187,pagerank,medium,69.9,0.045518,warm,200
188,fastfouriertransform,small,21.3,0.007745,warm,200
189,grayscale,small,11.5,0.006889,warm,200
190,fastfouriertransform,large,21.9,0.007796,warm,200
191,pagerank,small,25.0,0.015981,warm,200
192,grayscale,medium,68.5,0.057989,warm,200
193,resnet,small,210.3,0.202416,warm,200
194,linpack,small,15.1,0.008095,warm,200
195,grayscale,large,2845.7,2.73301,cold,200
196,mobilenet,medium,23.1,0.017904,warm,200
197,graphgen,small,38.2,0.004504,warm,200
198,matrixmul,medium,539.6,0.525838,warm,200
199,graphgen,small,75.5,0.002923,warm,200
200,linpack,small,12.0,0.005062,warm,200
201,grayscale,small,15.8,0.010641,warm,200
202,mobilenet,large,28.9,0.021099,warm,200
203,matrixmul,large,18.2,0.005044,warm,200
204,graphgen,small,37.9,0.004537,warm,200
205,fastfouriertransform,large,22.2,0.004889,warm,200
206,fetchdata,large,129.9,0.124898,warm,200
207,graphgen,medium,311.2,0.012704,warm,200
208,resnet,large,159.4,0.153078,warm,200
209,fetchdata,medium,88.8,0.083481,warm,200
210,fetchdata,small,87.8,0.083455,warm,200
211,grayscale,medium,69.1,0.057671,warm,200
212,graphgen,medium,134.7,0.019312,warm,200
213,genmatrix,large,40.0,0.000812,warm,200
214,genmatrix,large,39.4,0.000814,warm,200
215,fastfouriertransform,medium,686.0,0.669218,warm,200
216,pagerank,medium,139.3,0.057956,warm,200
217,resnet,large,145.7,0.140509,warm,200
218,fetchdata,small,90.9,0.085915,warm,200
219,fetchdata,small,87.2,0.082727,warm,200
220,matrixmul,small,17.6,0.005026,warm,200
221,fetchdata,large,79.7,0.075503,warm,200
222,linpack,medium,682.9,0.675352,warm,200
223,genmatrix,medium,10.0,0.0002,warm,200
224,fetchdata,large,81.3,0.076768,warm,200
225,fastfouriertransform,medium,689.0,0.675521,warm,200
