index,function,size,latency_ms,execution_time_sec,type,status
0,fastfouriertransform,small,1727.4,0.007231,warm,200
1,grayscale,small,1960.6,0.020411,warm,200
2,genmatrix,small,1974.3,0.008178,warm,200
3,fastfouriertransform,large,19.3,0.004953,warm,200
4,pagerank,small,2381.0,0.263751,cold,200
5,resnet,medium,8243.8,0.144388,cold,200
6,graphgen,small,1466.9,0.004365,warm,200
7,fastfouriertransform,small,21.3,0.007752,warm,200
8,genmatrix,large,51.1,0.001715,warm,200
9,resnet,small,4364.6,0.118956,cold,200
10,pagerank,small,27.1,0.016504,warm,200
11,pagerank,medium,120.2,0.04744,warm,200
12,genmatrix,medium,10.3,0.000197,warm,200
13,resnet,medium,484.3,0.118511,warm,200
14,graphgen,small,38.4,0.004534,warm,200
15,matrixmul,medium,1854.4,0.522598,warm,200
16,grayscale,small,12.0,0.007008,warm,200
17,genmatrix,medium,12.7,0.000309,warm,200
18,fastfouriertransform,small,20.8,0.007745,warm,200
19,matrixmul,small,18.8,0.005067,warm,200
20,linpack,medium,2316.1,0.651309,cold,200
21,resnet,medium,139.0,0.133604,warm,200
22,graphgen,large,522.1,0.098764,warm,200
23,mobilenet,large,1625.1,0.037898,warm,200
24,fastfouriertransform,medium,655.7,0.643055,warm,200
25,fastfouriertransform,large,17.5,0.004922,warm,200
26,grayscale,large,2859.6,2.68062,cold,200
27,resnet,medium,154.5,0.149269,warm,200
28,resnet,small,129.3,0.124619,warm,200
29,fastfouriertransform,small,20.5,0.004899,warm,200
30,genmatrix,medium,13.8,0.000322,warm,200
31,fastfouriertransform,small,21.7,0.005001,warm,200
32,fastfouriertransform,medium,619.9,0.601477,warm,200
33,grayscale,medium,95.5,0.081378,warm,200
34,linpack,small,13.3,0.005133,warm,200
35,linpack,medium,664.4,0.656934,warm,200
36,genmatrix,large,35.8,0.000823,warm,200
37,grayscale,large,2886.8,2.706877,cold,200
38,fastfouriertransform,large,25.5,0.00773,warm,200
39,fetchdata,large,1795.8,0.137553,warm,200
40,genmatrix,small,7.0,0.000155,warm,200
41,mobilenet,medium,44.8,0.039362,warm,200
42,grayscale,large,2856.6,2.67716,cold,200
43,pagerank,small,17.7,0.009751,warm,200
44,linpack,small,12.0,0.005149,warm,200
45,genmatrix,small,5.5,0.000124,warm,200
