index,function,size,latency_ms,execution_time_sec,type,status
0,fastfouriertransform,small,2146.7,0.007475,cold,200
1,grayscale,small,1774.8,0.020953,warm,200
2,genmatrix,small,1910.6,0.008091,warm,200
3,fastfouriertransform,large,63.3,0.008248,warm,200
4,pagerank,small,2284.9,0.311722,cold,200
5,resnet,medium,2182.1,0.143854,cold,200
6,graphgen,small,1478.7,0.00488,warm,200
7,fastfouriertransform,small,22.8,0.008046,warm,200
8,genmatrix,large,49.2,0.001645,warm,200
9,resnet,small,144.9,0.139858,warm,200
10,pagerank,small,25.1,0.016382,warm,200
11,pagerank,medium,134.5,0.060213,warm,200
12,genmatrix,medium,13.6,0.000292,warm,200
13,resnet,medium,150.6,0.144968,warm,200
14,graphgen,small,38.2,0.00432,warm,200
15,matrixmul,medium,2033.6,0.513624,cold,200
16,grayscale,small,13.3,0.006961,warm,200
17,genmatrix,medium,10.5,0.000202,warm,200
18,fastfouriertransform,small,21.5,0.007787,warm,200
19,matrixmul,small,18.6,0.005042,warm,200
20,linpack,medium,1998.7,0.638744,warm,200
21,resnet,medium,127.6,0.122856,warm,200
22,graphgen,large,551.3,0.127974,warm,200
23,mobilenet,large,1423.4,0.046467,warm,200
24,fastfouriertransform,medium,647.4,0.63327,warm,200
25,fastfouriertransform,large,18.4,0.005095,warm,200
26,grayscale,large,2814.5,2.69924,cold,200
27,resnet,medium,157.5,0.1516,warm,200
28,resnet,small,132.0,0.127136,warm,200
29,fastfouriertransform,small,18.0,0.005031,warm,200
30,genmatrix,medium,10.0,0.0002,warm,200
31,fastfouriertransform,small,21.3,0.00788,warm,200
32,fastfouriertransform,medium,653.0,0.638988,warm,200
33,grayscale,medium,68.9,0.057896,warm,200
34,linpack,small,16.1,0.008035,warm,200
35,linpack,medium,651.8,0.643814,warm,200
36,genmatrix,large,36.2,0.000793,warm,200
37,grayscale,large,2826.2,2.709944,cold,200
38,fastfouriertransform,large,22.1,0.005014,warm,200
39,fetchdata,large,1575.8,0.128191,warm,200
40,genmatrix,small,5.0,0.000116,warm,200
41,mobilenet,medium,32.9,0.024422,warm,200
42,grayscale,large,2805.1,2.692829,cold,200
43,pagerank,small,25.8,0.015741,warm,200
44,linpack,small,15.5,0.007735,warm,200
45,genmatrix,small,5.6,0.000122,warm,200
46,linpack,medium,672.0,0.664408,warm,200
47,grayscale,small,11.7,0.006835,warm,200
48,genmatrix,large,35.8,0.000786,warm,200
49,linpack,small,12.2,0.005085,warm,200
50,mobilenet,medium,24.9,0.017856,warm,200
51,mobilenet,small,22.8,0.017693,warm,200
52,grayscale,small,16.8,0.010768,warm,200
53,genmatrix,large,50.7,0.001159,warm,200
54,pagerank,large,386.4,0.281389,warm,200
55,grayscale,large,2798.8,2.687172,cold,200
56,resnet,medium,155.1,0.149975,warm,200
57,resnet,medium,126.2,0.12131,warm,200
58,linpack,small,11.5,0.005185,warm,200
59,fetchdata,large,79.3,0.074707,warm,200
60,mobilenet,small,28.3,0.023474,warm,200
61,graphgen,small,38.9,0.00441,warm,200
62,fetchdata,large,81.1,0.076276,warm,200
63,fetchdata,large,88.4,0.082689,warm,200
64,matrixmul,large,18.9,0.005001,warm,200
65,fastfouriertransform,medium,652.3,0.634729,warm,200
66,matrixmul,large,18.3,0.004983,warm,200
67,mobilenet,large,24.6,0.018184,warm,200
68,grayscale,large,2838.4,2.725918,cold,200
69,graphgen,large,520.3,0.096278,warm,200
70,fastfouriertransform,large,18.0,0.004907,warm,200
71,pagerank,medium,90.6,0.064199,warm,200
72,linpack,small,15.3,0.007689,warm,200
73,grayscale,medium,68.9,0.057334,warm,200
74,fetchdata,medium,133.4,0.127999,warm,200
75,graphgen,large,520.7,0.08645,warm,200
76,grayscale,large,2816.0,2.706997,cold,200
77,fetchdata,large,79.0,0.075081,warm,200
78,fastfouriertransform,large,17.8,0.004906,warm,200
79,grayscale,large,2801.6,2.691276,cold,200
80,pagerank,large,431.1,0.27396,warm,200
81,genmatrix,small,7.3,0.000141,warm,200
82,linpack,small,12.5,0.005136,warm,200
83,pagerank,large,391.7,0.284962,warm,200
84,graphgen,large,485.3,0.062655,warm,200
85,linpack,medium,646.9,0.640245,warm,200
86,graphgen,small,35.7,0.004082,warm,200
87,linpack,medium,684.7,0.677989,warm,200
88,genmatrix,small,6.7,0.000142,warm,200
89,genmatrix,large,51.0,0.00119,warm,200
90,fastfouriertransform,small,21.4,0.0077,warm,200
91,mobilenet,small,29.9,0.024405,warm,200
92,pagerank,small,168.7,0.015074,warm,200
93,fetchdata,large,88.1,0.082669,warm,200
94,mobilenet,large,36.1,0.029572,warm,200
95,fetchdata,medium,80.8,0.076503,warm,200
96,pagerank,large,385.2,0.283712,warm,200
97,matrixmul,small,24.4,0.007937,warm,200
98,pagerank,large,453.5,0.286247,warm,200
99,genmatrix,large,52.1,0.001195,warm,200
100,grayscale,medium,69.1,0.057519,warm,200
101,linpack,medium,651.9,0.644944,warm,200
