timestamp,pod,container_id,container_name,node,createdAt,startedAt
1776331909.171875012,grayscale-00001-deployment-5875667469-5v7l8,1f1c867fbe40231d46534d6a147f3385879e404def03d8d236d23a3751c4a702,queue-proxy,worker13,2026-04-16T03:31:53.830983826-06:00,2026-04-16T03:31:53.944812814-06:00
1776331909.171875012,fastfouriertransform-00001-deployment-7f6c4dd4f-kkw54,f5577280e29346a8c32e480bbef93615f1af4d12b4454b0392f18a4f1a173c0c,queue-proxy,worker14,2026-04-16T03:31:52.400616366-06:00,2026-04-16T03:31:52.493600093-06:00
1776331919.155061246,resnet-00001-deployment-5ccbb786c-5hhbv,bf3d5144f3f3d6afa7b6058e0ef0ed099e43a55b4b68443f38e40201ea30eab7,queue-proxy,worker2,2026-04-16T11:31:57.496331794+02:00,2026-04-16T11:31:57.602416921+02:00
1776331919.155061246,graphgen-00001-deployment-f5bfdc858-nnmgq,96d0b17befca3957e9a5f51b4ab301105f52e8525c30aa0f17ac162f863c2690,queue-proxy,worker3,2026-04-16T11:31:53.675635084+02:00,2026-04-16T11:31:53.768784835+02:00
1776331919.155061246,fetchdata-00001-deployment-95bdf5d98-cnbht,5f31de0eacdb8ed03be88f5373524bc8c78e0784d52e916e4987dd9d2e0ea81d,queue-proxy,worker4,2026-04-16T11:31:55.838249359+02:00,2026-04-16T11:31:55.931309384+02:00
1776331919.155061246,matrixmul-00001-deployment-5975545bc-xtqlh,6033df93e4021184ad8d59480a90c6b41b86c83706e139db23c5324594fbc1e3,queue-proxy,worker5,2026-04-16T11:31:53.936228579+02:00,2026-04-16T11:31:54.029827744+02:00
1776331919.155061246,grayscale-00001-deployment-5875667469-s9x4m,c69f43873d58625fdbf4aab6710c38b57166710a0c4998ff43093cb9c1421eba,queue-proxy,worker6,2026-04-16T03:31:59.845635529-06:00,2026-04-16T03:31:59.935277649-06:00
1776331919.155061246,pagerank-00001-deployment-669c956d7d-rjbrw,c71b70b633afbef84ccb0fa955f68c17ed83e1cb2418aa580546a638d728de57,queue-proxy,worker7,2026-04-16T03:31:54.03644533-06:00,2026-04-16T03:31:54.132939748-06:00
1776331919.155061246,genmatrix-00001-deployment-57fdd67855-g8gdx,8415bdf3088d34f4092fb6bd91838e438d569d9a6c8ddc51edc0d607a1b5cd83,queue-proxy,worker8,2026-04-16T03:31:53.855334935-06:00,2026-04-16T03:31:53.940953259-06:00
1776331919.155061246,grayscale-00001-deployment-5875667469-tx5b6,df404a059bf348b8e51f8105ffed90b888d8c57b09b7dab59ce4d2742a2f38f9,queue-proxy,worker9,2026-04-16T03:32:03.56194911-06:00,2026-04-16T03:32:03.650232697-06:00
1776331919.155061246,mobilenet-00001-deployment-69d9c64d47-zd7qd,bfbf7007b42e61bd485c2cb082e55cb7a76a92a183e4df78b90690e2cac68c3b,queue-proxy,worker11,2026-04-16T03:31:56.003369337-06:00,2026-04-16T03:31:56.095400985-06:00
1776331919.155061246,resnet-00001-deployment-5ccbb786c-k7glj,6849560cc0f6789ef336369fbea9b6c6a76d4d22d170cb2c3633d0ae5203e7ae,queue-proxy,worker12,2026-04-16T03:32:01.457364679-06:00,2026-04-16T03:32:01.549763334-06:00
1776331932.467049486,linpack-00001-deployment-59cb5bb6f4-ktkrz,96e4ae8304f6e620c05ebe32059f38877955d7a029a590c73d2344c303154de4,queue-proxy,worker9,2026-04-16T03:31:53.651307797-06:00,2026-04-16T03:31:53.745910172-06:00
1776332042.546886953,grayscale-00001-deployment-5875667469-vlh4s,2095f4eacf155dfc2093b171fce27bc29ffb341d97940254c9f5ec7b3cef535e,queue-proxy,worker13,2026-04-16T03:34:00.014706259-06:00,2026-04-16T03:34:00.115826271-06:00
1776332052.019405578,grayscale-00001-deployment-5875667469-s82cl,76936a4869bd928b111b1f754852e2fba78a42a55e96b267fc70b74f8f5a1afa,queue-proxy,worker2,2026-04-16T11:34:03.510383677+02:00,2026-04-16T11:34:03.779601381+02:00
