timestamp,pod,container_id,container_name,node,createdAt,startedAt
1776861386.610322123,fastfouriertransform-00001-deployment-657cc65f49-hhzgs,b0724923808a14fe1268f5e4489b9ecffd36b59ace4b1a2f8987f1aa5bc5493b,queue-proxy,worker8,2026-04-22T06:36:27.297539083-06:00,2026-04-22T06:36:27.398313266-06:00
1776861386.610322123,grayscale-00001-deployment-5bdd67fc57-s2cj4,6b1f174fe39b68e356c86efb8c10409b0a43df871d7b841cebba6234cfc3a105,queue-proxy,worker10,2026-04-22T06:36:27.425850529-06:00,2026-04-22T06:36:27.523704209-06:00
1776861386.610322123,mobilenet-00001-deployment-799ff7446f-hjsv9,4b23a9caaeaaf82c257d5ad1b8769a3944f1193a2b92785c2bc6c00c2946f176,queue-proxy,worker11,2026-04-22T06:36:31.724350843-06:00,2026-04-22T06:36:31.827421092-06:00
1776861386.610322123,genmatrix-00001-deployment-5df4b84798-9fdrf,9884aef05e0a7d4f47839ccc1e08b222eb8bea3803d35e014a49c88f95c280d0,queue-proxy,worker12,2026-04-22T06:36:27.472644672-06:00,2026-04-22T06:36:27.596982212-06:00
1776861386.610322123,resnet-00001-deployment-58d467dc88-ckk8r,00ad4db9422263bee44e566385f1adf367114b32eaae68a4d0b66396b816ed03,queue-proxy,worker13,2026-04-22T06:36:28.11613391-06:00,2026-04-22T06:36:28.218245409-06:00
1776861386.610322123,pagerank-00001-deployment-5868dc586f-gh8sv,24f6f06c30386bc7e41b237ebd06847e2fcc590503bbc1f6b2268012b2d31825,queue-proxy,worker14,2026-04-22T06:36:36.681566756-06:00,2026-04-22T06:36:36.787918548-06:00
1776861401.395139930,matrixmul-00001-deployment-7bd6bb5956-2wvmt,5a06c0face3d518709fdd11a49690dac22c7ca52fea7e99b205f72b346bd70fc,queue-proxy,worker1,2026-04-22T14:36:30.032910901+02:00,2026-04-22T14:36:30.12781119+02:00
1776861401.395139930,graphgen-00001-deployment-6f84b8d49c-zwnzg,fa165111957f2ea05fcfc68efe58ada9f6c32a0403ce48587dbeb56b3e5cc829,queue-proxy,worker2,2026-04-22T14:36:29.093233015+02:00,2026-04-22T14:36:29.181357663+02:00
1776861401.395139930,fetchdata-00001-deployment-6f7fd5c6-txj4g,15a8560f00125239bdcde4570d75d7f2a601b43c709553358289fdbac6e130e5,queue-proxy,worker5,2026-04-22T14:36:34.816136236+02:00,2026-04-22T14:36:34.905892231+02:00
1776861401.395139930,linpack-00001-deployment-5786f975fd-xr2jn,1799861f253525c38c682dcd31ded72efb97c67baf80005811b1e7749267b38e,queue-proxy,worker6,2026-04-22T06:36:31.06461516-06:00,2026-04-22T06:36:31.168202229-06:00
1776861401.395139930,grayscale-00001-deployment-5bdd67fc57-g69pz,4de5255bbf7216e9785fad819d324caf739afd38338109829b17e76fef9077fd,queue-proxy,worker9,2026-04-22T06:36:42.341517528-06:00,2026-04-22T06:36:42.430862222-06:00
1776861514.162925754,grayscale-00001-deployment-5bdd67fc57-qkdgd,6a16bf6594c558ca7ec06258db935ff18bc2ff99932e80815da822f1020b9c08,queue-proxy,worker9,2026-04-22T06:38:35.000275911-06:00,2026-04-22T06:38:35.092812734-06:00
1776861527.410616378,grayscale-00001-deployment-5bdd67fc57-zprsf,bedd7e68948cd84eba310c862d0cca05ee27f6737e22e42e1b72771e5c2f4c23,queue-proxy,worker3,2026-04-22T14:38:40.387761841+02:00,2026-04-22T14:38:40.476023482+02:00
1776861738.163917270,grayscale-00001-deployment-5bdd67fc57-lrjjt,f5c631fab6b2e3a25f63db7b3e84da85be5dcd8add82820f30d28ad00efb8a5a,queue-proxy,worker9,2026-04-22T06:42:18.402457084-06:00,2026-04-22T06:42:18.490694092-06:00
