index,function,size,latency_ms,execution_time_sec,type,status
0,fastfouriertransform,small,2927.1,0.009177,cold,200
1,grayscale,small,2738.8,0.018856,cold,200
2,genmatrix,small,2597.4,0.006477,cold,200
3,fastfouriertransform,large,4073.3,0.005386,cold,200
4,pagerank,small,3085.2,0.262433,cold,200
5,resnet,medium,3780.6,0.135552,cold,200
6,graphgen,small,7508.9,0.005005,cold,200
7,fastfouriertransform,small,3229.2,0.004966,cold,200
8,genmatrix,large,2536.6,0.000985,cold,200
9,resnet,small,4421.1,0.121817,cold,200
10,pagerank,small,2812.6,0.010098,cold,200
11,pagerank,medium,2858.1,0.045992,cold,200
12,genmatrix,medium,2255.6,0.00023,cold,200
13,resnet,medium,4344.5,0.122092,cold,200
14,graphgen,small,7652.4,0.003343,cold,200
15,matrixmul,medium,7095.1,0.543412,cold,200
16,grayscale,small,2012.5,0.007783,cold,200
17,genmatrix,medium,1942.2,0.000205,warm,200
18,fastfouriertransform,small,3317.9,0.005279,cold,200
19,matrixmul,small,7473.7,0.005574,cold,200
20,linpack,medium,4017.3,0.655098,cold,200
21,resnet,medium,3575.3,0.131337,cold,200
22,graphgen,large,10211.6,0.066592,cold,200
23,mobilenet,large,3124.3,0.049784,cold,200
24,fastfouriertransform,medium,3008.9,0.629422,cold,200
25,fastfouriertransform,large,3647.9,0.00489,cold,200
26,grayscale,large,12723.3,2.716045,cold,200
27,resnet,medium,3398.9,0.122364,cold,200
28,resnet,small,3091.5,0.156813,cold,200
29,fastfouriertransform,small,3442.0,0.004964,cold,200
30,genmatrix,medium,1365.0,0.000235,warm,200
31,fastfouriertransform,small,1385.1,0.005728,warm,200
32,fastfouriertransform,medium,1966.7,0.630865,warm,200
33,grayscale,medium,1236.0,0.0582,warm,200
34,linpack,small,5271.9,0.005057,cold,200
35,linpack,medium,5215.7,0.645519,cold,200
36,genmatrix,large,1162.4,0.000927,warm,200
37,grayscale,large,12146.3,2.707821,cold,200
38,fastfouriertransform,large,1673.1,0.005004,warm,200
39,fetchdata,large,2010.0,0.130953,cold,200
40,genmatrix,small,869.1,8.4e-05,warm,200
41,mobilenet,medium,2354.6,0.023338,cold,200
42,grayscale,large,11949.4,2.691717,cold,200
43,pagerank,small,1149.9,0.010783,warm,200
44,linpack,small,4119.6,0.005395,cold,200
45,genmatrix,small,616.5,0.000108,warm,200
46,linpack,medium,4013.1,0.64241,cold,200
47,grayscale,small,470.8,0.006968,warm,200
48,genmatrix,large,426.4,0.000927,warm,200
49,linpack,small,3220.6,0.005107,cold,200
50,mobilenet,medium,1852.7,0.024818,warm,200
51,mobilenet,small,1776.8,0.024782,warm,200
52,grayscale,small,203.4,0.007674,warm,200
53,genmatrix,large,252.6,0.000742,warm,200
54,pagerank,large,1036.6,0.292128,warm,200
55,grayscale,large,11211.9,2.690131,cold,200
56,resnet,medium,1378.6,0.13794,warm,200
57,resnet,medium,1483.1,0.182186,warm,200
58,linpack,small,4078.0,0.005027,cold,200
59,fetchdata,large,1090.8,0.078479,warm,200
60,mobilenet,small,1380.2,0.025518,warm,200
61,graphgen,small,7172.8,0.003574,cold,200
62,fetchdata,large,1179.1,0.079319,warm,200
63,fetchdata,large,1048.3,0.077688,warm,200
64,matrixmul,large,5768.5,0.005532,cold,200
65,fastfouriertransform,medium,1630.2,0.655527,warm,200
66,matrixmul,large,5134.9,0.005527,cold,200
67,mobilenet,large,950.0,0.023954,warm,200
68,grayscale,large,16092.4,2.681353,cold,200
69,graphgen,large,7394.7,0.063383,cold,200
70,fastfouriertransform,large,1386.6,0.005162,warm,200
71,pagerank,medium,242.8,0.046894,warm,200
72,linpack,small,760.8,0.00549,warm,200
73,grayscale,medium,10259.9,0.061702,cold,200
74,fetchdata,medium,419.8,0.077563,warm,200
75,graphgen,large,7221.7,0.063874,cold,200
76,grayscale,large,21152.9,2.695487,cold,200
77,fetchdata,large,511.2,0.080893,warm,200
78,fastfouriertransform,large,21.7,0.006447,warm,200
79,grayscale,large,21241.9,2.667693,cold,200
80,pagerank,large,420.1,0.279795,warm,200
81,genmatrix,small,7.6,0.000103,warm,200
82,linpack,small,252.7,0.009426,warm,200
83,pagerank,large,589.3,0.284457,warm,200
84,graphgen,large,6589.3,0.067336,cold,200
85,linpack,medium,1413.8,0.646131,warm,200
86,graphgen,small,5004.7,0.003087,cold,200
87,linpack,medium,3276.8,0.64649,cold,200
88,genmatrix,small,6.9,0.000108,warm,200
89,genmatrix,large,82.1,0.000767,warm,200
90,fastfouriertransform,small,17.6,0.004946,warm,200
91,mobilenet,small,23.4,0.017913,warm,200
92,pagerank,small,151.8,0.010105,warm,200
93,fetchdata,large,82.6,0.07756,warm,200
94,mobilenet,large,23.1,0.017769,warm,200
95,fetchdata,medium,83.6,0.079737,warm,200
96,pagerank,large,404.0,0.280859,warm,200
97,matrixmul,small,3596.5,0.005547,cold,200
98,pagerank,large,727.6,0.285455,warm,200
99,genmatrix,large,91.7,0.000864,warm,200
100,grayscale,medium,8985.6,0.058694,cold,200
101,linpack,medium,3228.8,0.652214,cold,200
102,pagerank,medium,159.3,0.045831,warm,200
103,fastfouriertransform,small,20.2,0.004923,warm,200
104,genmatrix,small,7.5,0.000104,warm,200
105,linpack,small,3034.9,0.005168,cold,200
106,resnet,large,182.5,0.173289,warm,200
107,genmatrix,large,84.8,0.000777,warm,200
108,genmatrix,small,44.5,0.000112,warm,200
