function,status,duration_ms,upstream_ms
genmatrix,200,2596,2593
grayscale,200,2737,2736
genmatrix,200,1941,1908
grayscale,200,202,200
grayscale,200,2011,2009
grayscale,200,469,469
genmatrix,200,424,321
genmatrix,200,2254,2196
genmatrix,200,1364,1303
genmatrix,200,614,592
genmatrix,200,868,846
grayscale,200,1234,1230
genmatrix,200,251,101
fastfouriertransform,200,2919,2918
fastfouriertransform,200,1380,1380
genmatrix,200,2535,2391
genmatrix,200,1161,1038
pagerank,200,3082,3082
pagerank,200,1148,1147
pagerank,200,2808,2808
pagerank,200,2850,2850
fastfouriertransform,200,1962,1961
fastfouriertransform,200,1668,1668
fastfouriertransform,200,3221,3220
pagerank,200,1006,1005
pagerank,200,235,234
fastfouriertransform,200,14,13
fetchdata,200,2008,2008
resnet,200,3758,3758
fetchdata,200,1090,1089
genmatrix,200,7,4
fetchdata,200,419,418
resnet,200,1349,1348
fetchdata,200,1047,1047
fastfouriertransform,200,3000,3000
fastfouriertransform,200,3310,3309
fastfouriertransform,200,4065,4065
mobilenet,200,3122,3122
fetchdata,200,1178,1177
mobilenet,200,949,948
mobilenet,200,1775,1775
resnet,200,1482,1481
mobilenet,200,1851,1851
linpack,200,251,249
fetchdata,200,510,510
linpack,200,759,759
mobilenet,200,1379,1378
mobilenet,200,2353,2353
genmatrix,200,6,5
pagerank,200,389,388
resnet,200,3090,3090
fastfouriertransform,200,10,9
genmatrix,200,81,30
mobilenet,200,22,22
resnet,200,3574,3573
mobilenet,200,22,21
fetchdata,200,81,81
pagerank,200,560,559
resnet,200,3398,3397
pagerank,200,149,149
fetchdata,200,82,82
resnet,200,4419,4419
fastfouriertransform,200,1622,1622
fastfouriertransform,200,1379,1378
fastfouriertransform,200,3437,3436
fastfouriertransform,200,3640,3639
resnet,200,4343,4342
linpack,200,4015,4014
genmatrix,200,91,40
fastfouriertransform,200,12,12
pagerank,200,375,374
genmatrix,200,6,4
pagerank,200,152,152
genmatrix,200,83,31
genmatrix,200,35,33
fastfouriertransform,200,12,12
resnet,200,181,181
fastfouriertransform,200,11,11
linpack,200,12,12
pagerank,200,699,696
linpack,200,1412,1412
pagerank,200,15,15
linpack,200,3219,3218
mobilenet,200,22,22
pagerank,200,15,15
mobilenet,200,23,23
mobilenet,200,21,21
resnet,200,127,127
genmatrix,200,7,5
fastfouriertransform,200,13,12
mobilenet,200,22,21
linpack,200,4010,4010
linpack,200,4118,4117
fastfouriertransform,200,14,13
linpack,200,12,12
genmatrix,200,8,5
mobilenet,200,26,20
genmatrix,200,80,29
genmatrix,200,6,4
mobilenet,200,22,21
fastfouriertransform,200,16,15
pagerank,200,28,27
fastfouriertransform,200,11,10
linpack,200,5214,5213
linpack,200,5270,5270
linpack,200,4076,4075
mobilenet,200,23,23
fetchdata,200,82,82
genmatrix,200,17,8
mobilenet,200,21,21
mobilenet,200,21,21
genmatrix,200,19,11
genmatrix,200,7,5
linpack,200,3275,3274
linpack,200,18,17
resnet,200,168,167
pagerank,200,369,368
pagerank,200,157,156
mobilenet,200,26,25
graphgen,200,7507,7504
pagerank,200,15,15
matrixmul,200,7093,7090
matrixmul,200,1261,1258
matrixmul,200,1521,1518
matrixmul,200,732,730
fastfouriertransform,200,11,11
fastfouriertransform,200,16,15
fastfouriertransform,200,16,16
genmatrix,200,20,11
fastfouriertransform,200,13,13
genmatrix,200,93,42
linpack,200,3227,3226
linpack,200,3033,3032
graphgen,200,1228,1222
graphgen,200,7651,7647
resnet,200,203,203
matrixmul,200,1210,1208
resnet,200,161,161
matrixmul,200,7471,7468
matrixmul,200,5133,5130
matrixmul,200,3594,3592
pagerank,200,62,61
grayscale,200,24,22
linpack,200,11,11
resnet,200,215,214
grayscale,200,67,64
fetchdata,200,92,92
linpack,200,11,11
grayscale,200,65,63
graphgen,200,3334,3331
fastfouriertransform,200,15,15
resnet,200,128,128
matrixmul,200,2865,2853
matrixmul,200,5767,5763
pagerank,200,68,68
pagerank,200,70,70
fastfouriertransform,200,13,13
fetchdata,200,92,92
fetchdata,200,91,91
graphgen,200,5003,5001
fastfouriertransform,200,13,13
matrixmul,200,3332,3329
matrixmul,200,1195,1192
matrixmul,200,2204,2201
fastfouriertransform,200,12,11
pagerank,200,332,331
pagerank,200,274,273
pagerank,200,276,276
pagerank,200,96,96
linpack,200,12,12
linpack,200,651,651
resnet,200,124,124
mobilenet,200,28,27
graphgen,200,46,42
graphgen,200,37,35
linpack,200,10,10
grayscale,200,23,21
mobilenet,200,27,27
graphgen,200,7172,7169
graphgen,200,36,35
fastfouriertransform,200,18,17
fetchdata,200,92,92
matrixmul,200,528,526
matrixmul,200,290,287
graphgen,200,156,148
fetchdata,200,91,91
grayscale,200,74,68
fetchdata,200,127,127
resnet,200,298,297
graphgen,200,3015,593
genmatrix,200,80,29
graphgen,200,4492,2556
graphgen,200,6554,5994
graphgen,200,7310,6292
graphgen,200,160,145
genmatrix,200,83,32
graphgen,200,7216,5526
fetchdata,200,90,90
matrixmul,200,18,16
pagerank,200,111,111
fetchdata,200,162,162
genmatrix,200,16,8
fetchdata,200,148,148
resnet,200,289,288
graphgen,200,2503,2482
graphgen,200,3408,3283
graphgen,200,10172,9569
fetchdata,200,87,87
genmatrix,200,6,5
graphgen,200,109,96
mobilenet,200,31,30
grayscale,200,14,12
genmatrix,200,7,5
fastfouriertransform,200,769,769
genmatrix,200,19,11
linpack,200,718,717
pagerank,200,65,65
pagerank,200,70,70
graphgen,200,29,24
fastfouriertransform,200,630,629
grayscale,200,25,23
grayscale,200,2635,2634
graphgen,200,86,73
linpack,200,11,11
grayscale,200,2906,2815
grayscale,200,2574,2569
resnet,200,127,126
linpack,200,652,652
linpack,200,558,558
fastfouriertransform,200,613,613
resnet,200,127,127
resnet,200,390,389
grayscale,200,13,11
matrixmul,200,20,17
resnet,200,149,149
genmatrix,200,16,7
matrixmul,200,20,19
linpack,200,12,12
linpack,200,10,10
fastfouriertransform,200,12,11
linpack,200,657,657
fastfouriertransform,200,636,636
pagerank,200,449,448
matrixmul,200,40,32
fetchdata,200,90,90
matrixmul,200,43,34
matrixmul,200,40,31
fetchdata,200,88,88
matrixmul,200,40,31
matrixmul,200,549,546
matrixmul,200,39,31
graphgen,200,189,146
resnet,200,293,293
mobilenet,200,25,25
resnet,200,200,200
mobilenet,200,25,24
genmatrix,200,80,29
fetchdata,200,91,91
grayscale,200,10251,10233
fastfouriertransform,200,9,9
grayscale,200,11193,2843
grayscale,200,8965,8948
grayscale,200,12117,9229
grayscale,200,11878,11699
grayscale,200,12696,6996
grayscale,200,7358,7353
genmatrix,200,7,5
graphgen,200,31,27
resnet,200,252,252
genmatrix,200,19,10
linpack,200,685,685
pagerank,200,371,369
mobilenet,200,23,23
matrixmul,200,19,16
fastfouriertransform,200,619,618
resnet,200,274,273
fetchdata,200,87,87
graphgen,200,40,37
matrixmul,200,16,14
resnet,200,349,349
fetchdata,200,92,91
pagerank,200,60,59
genmatrix,200,6,5
mobilenet,200,21,21
mobilenet,200,22,22
matrixmul,200,561,552
mobilenet,200,22,22
resnet,200,131,130
graphgen,200,506,449
mobilenet,200,21,20
fetchdata,200,84,84
pagerank,200,383,382
pagerank,200,313,312
mobilenet,200,22,21
genmatrix,200,17,8
pagerank,200,316,316
mobilenet,200,21,21
grayscale,200,2186,2185
grayscale,200,345,343
linpack,200,10,9
grayscale,200,2832,2768
fastfouriertransform,200,14,14
matrixmul,200,19,16
fetchdata,200,93,93
grayscale,200,1763,1761
grayscale,200,2841,2776
genmatrix,200,6,4
fetchdata,200,84,84
linpack,200,12,11
mobilenet,200,24,23
graphgen,200,40,36
resnet,200,126,126
matrixmul,200,521,518
grayscale,200,81,75
matrixmul,200,32,30
graphgen,200,166,148
genmatrix,200,18,9
genmatrix,200,17,9
matrixmul,200,542,534
graphgen,200,490,450
linpack,200,15,15
pagerank,200,368,367
graphgen,200,214,146
fetchdata,200,78,78
pagerank,200,17,16
fetchdata,200,108,107
graphgen,200,57,55
matrixmul,200,524,521
resnet,200,126,126
matrixmul,200,185,182
matrixmul,200,47,45
matrixmul,200,903,894
matrixmul,200,415,406
mobilenet,200,27,27
genmatrix,200,16,8
graphgen,200,159,149
pagerank,200,22,21
linpack,200,15,14
fastfouriertransform,200,11,11
grayscale,200,2263,2259
matrixmul,200,533,519
genmatrix,200,6,4
graphgen,200,60,36
grayscale,200,8021,5232
grayscale,200,2276,2268
grayscale,200,4993,4888
matrixmul,200,541,532
fetchdata,200,81,81
linpack,200,654,654
fastfouriertransform,200,9,9
graphgen,200,500,461
fetchdata,200,110,110
genmatrix,200,16,7
fastfouriertransform,200,625,625
grayscale,200,71,66
fetchdata,200,84,83
fastfouriertransform,200,11,10
resnet,200,126,125
grayscale,200,3064,2999
resnet,200,125,125
genmatrix,200,6,5
matrixmul,200,1069,856
grayscale,200,233,10
genmatrix,200,5,4
graphgen,200,792,707
resnet,200,141,141
linpack,200,15,15
resnet,200,160,160
matrixmul,200,19,15
resnet,200,129,129
linpack,200,15,14
matrixmul,200,543,535
linpack,200,12,12
linpack,200,14,14
mobilenet,200,28,28
fetchdata,200,81,81
pagerank,200,374,374
fetchdata,200,110,110
mobilenet,200,26,26
grayscale,200,16080,13307
matrixmul,200,519,516
linpack,200,14,14
resnet,200,127,126
fastfouriertransform,200,609,609
pagerank,200,339,339
mobilenet,200,29,29
pagerank,200,317,317
mobilenet,200,24,24
resnet,200,124,123
linpack,200,14,13
graphgen,200,104,94
mobilenet,200,30,29
fastfouriertransform,200,607,607
genmatrix,200,7,5
genmatrix,200,80,29
matrixmul,200,589,580
resnet,200,293,292
pagerank,200,17,17
mobilenet,200,28,28
mobilenet,200,25,25
graphgen,200,27,23
grayscale,200,12,10
linpack,200,670,670
graphgen,200,486,448
matrixmul,200,39,30
linpack,200,687,687
genmatrix,200,16,8
mobilenet,200,27,27
matrixmul,200,539,537
matrixmul,200,39,31
pagerank,200,109,108
linpack,200,12,12
pagerank,200,62,62
resnet,200,291,290
mobilenet,200,28,28
genmatrix,200,5,4
grayscale,200,2809,2745
grayscale,200,72,67
genmatrix,200,16,8
fastfouriertransform,200,11,11
fetchdata,200,89,89
mobilenet,200,27,27
genmatrix,200,80,29
fastfouriertransform,200,10,10
pagerank,200,324,323
resnet,200,127,127
