index,request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,cold_start_server,io_ms,binary_read_ms,json_parsing_ms,parameter_extraction_ms,compute_ms,total_server_ms,in_flight
0,0,fastfouriertransform,small,cold,200,1549.29,1549.29,0.0,6.18,1543.1,True,,0.0,3.95,0.0,2.22,6.18,1
1,1,genmatrix,small,cold,200,1373.22,1373.21,0.0,6.74,1366.47,True,,0.0,0.04,,6.7,6.74,2
2,2,fetchdata,small,cold,200,1618.48,1618.48,0.0,125.72,1492.76,True,125.68,0.0,0.02,0.0,,125.72,3
3,3,fastfouriertransform,large,cold,200,1276.0,1275.99,0.01,4.76,1271.24,False,,0.0,3.92,0.01,0.82,4.76,4
4,4,linpack,small,cold,200,1385.12,1385.12,0.0,5.56,1379.56,True,,0.0,0.39,4.14,1.02,5.56,5
5,5,linpack,medium,cold,200,2564.43,2564.42,0.0,641.2,1923.22,False,,0.0,0.35,3.98,636.87,641.2,6
6,6,fastfouriertransform,small,warm,200,974.02,974.02,0.0,4.72,969.3,False,,0.0,3.89,0.01,0.82,4.72,7
7,7,fastfouriertransform,small,warm,200,863.59,863.59,0.01,4.82,858.76,False,,0.0,3.93,0.0,0.88,4.82,8
8,8,fetchdata,large,cold,200,1180.28,1180.27,0.0,75.69,1104.58,False,75.66,0.0,0.02,0.0,,75.69,9
9,9,linpack,small,cold,200,2182.1,2182.1,0.0,5.06,2177.04,False,,0.0,0.35,3.99,0.72,5.06,10
10,10,linpack,small,cold,200,2075.25,2075.25,0.0,5.06,2070.19,False,,0.0,0.36,3.98,0.72,5.06,11
11,11,linpack,medium,warm,200,1326.4,1326.4,0.0,640.62,685.78,False,,0.0,0.33,3.98,636.3,640.61,12
12,12,fetchdata,medium,warm,200,698.87,698.87,0.0,76.17,622.7,False,76.14,0.0,0.02,0.0,,76.17,13
13,13,linpack,medium,cold,200,3081.04,3081.04,0.0,646.7,2434.34,False,,0.0,0.37,3.99,642.34,646.7,14
14,14,fastfouriertransform,small,warm,200,160.77,160.76,0.0,4.58,156.18,False,,0.0,3.81,0.0,0.76,4.58,15
15,15,matrixmul,medium,cold,200,2364.04,2355.03,9.01,507.13,1847.9,True,,0.0,0.4,4.16,502.56,507.12,15
16,16,genmatrix,small,warm,200,16.56,16.55,0.0,0.12,16.43,False,,0.0,0.03,,0.09,0.12,11
17,17,fetchdata,medium,warm,200,354.96,354.95,0.0,75.54,279.41,False,75.51,0.0,0.02,0.0,,75.54,11
18,18,fastfouriertransform,small,warm,200,25.96,25.95,0.0,4.57,21.38,False,,0.0,3.8,0.0,0.76,4.57,11
19,19,matrixmul,small,cold,200,1975.89,1970.92,4.97,4.96,1965.96,False,,0.0,0.37,4.02,0.57,4.96,9
20,20,genmatrix,medium,warm,200,29.51,20.54,8.97,0.31,20.23,False,,0.0,0.04,,0.27,0.31,9
21,21,linpack,medium,warm,200,1634.08,1634.08,0.0,651.41,982.66,False,,0.0,0.32,3.98,647.11,651.41,8
22,22,fastfouriertransform,large,warm,200,24.92,24.92,0.0,4.59,20.33,False,,0.0,3.82,0.0,0.76,4.59,9
23,23,matrixmul,large,cold,200,1574.92,1569.15,5.76,4.92,1564.23,False,,0.0,0.38,3.97,0.57,4.92,9
24,24,fastfouriertransform,medium,warm,200,658.88,658.88,0.0,638.96,19.92,False,,0.0,3.82,0.0,635.13,638.96,10
25,25,fastfouriertransform,large,warm,200,570.45,570.45,0.0,4.55,565.89,False,,0.0,3.79,0.0,0.75,4.55,10
26,26,genmatrix,large,warm,200,92.08,51.73,40.35,1.3,50.43,False,,0.0,0.03,,1.26,1.29,11
27,27,linpack,medium,cold,200,2320.3,2320.29,0.0,642.29,1678.0,False,,0.0,0.34,4.0,637.95,642.29,11
28,28,linpack,small,cold,200,2229.81,2229.8,0.01,5.04,2224.76,False,,0.0,0.33,3.98,0.72,5.04,12
29,29,fastfouriertransform,small,warm,200,176.51,176.51,0.0,4.6,171.91,False,,0.0,3.8,0.0,0.8,4.6,13
30,30,fetchdata,medium,warm,200,88.74,88.74,0.0,77.04,11.7,False,77.01,0.0,0.02,0.0,,77.04,14
31,31,fastfouriertransform,small,warm,200,29.02,29.02,0.0,4.64,24.38,False,,0.0,3.81,0.0,0.82,4.64,8
32,32,fastfouriertransform,medium,warm,200,670.15,670.15,0.0,648.13,22.02,False,,0.0,3.82,0.0,644.29,648.12,8
33,33,genmatrix,medium,warm,200,28.85,20.03,8.82,0.3,19.73,False,,0.0,0.03,,0.26,0.3,9
34,34,genmatrix,small,warm,200,15.57,15.57,0.0,0.15,15.41,False,,0.0,0.03,,0.12,0.15,9
