index,request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,cold_start_server,io_ms,binary_read_ms,json_parsing_ms,parameter_extraction_ms,compute_ms,total_server_ms,in_flight
0,0,fastfouriertransform,small,cold,200,1795.81,1795.81,0.0,6.23,1789.57,True,,0.0,3.97,0.01,2.25,6.23,1
1,1,genmatrix,small,cold,200,1661.25,1661.24,0.0,9.48,1651.76,True,,0.0,0.04,,9.44,9.48,2
2,2,fetchdata,small,cold,200,1477.75,1477.75,0.01,139.41,1338.34,True,139.38,0.0,0.02,0.0,,139.41,3
3,3,fastfouriertransform,large,cold,200,1517.34,1517.33,0.0,4.6,1512.73,False,,0.0,3.87,0.0,0.72,4.6,4
4,4,linpack,small,cold,200,2784.01,2784.0,0.01,5.19,2778.81,False,,0.0,0.4,4.02,0.76,5.18,5
5,5,linpack,medium,cold,200,2670.08,2670.07,0.0,647.8,2022.28,False,,0.0,0.36,3.97,643.46,647.79,6
6,6,fastfouriertransform,small,cold,200,1216.43,1216.43,0.0,4.72,1211.71,False,,0.0,3.88,0.01,0.83,4.72,7
7,7,fastfouriertransform,small,cold,200,1122.37,1122.36,0.0,4.86,1117.51,False,,0.0,3.87,0.0,0.98,4.86,8
8,8,fetchdata,large,warm,200,1055.28,1055.28,0.0,84.26,971.02,False,84.22,0.0,0.03,0.0,,84.25,9
9,9,linpack,small,cold,200,1623.86,1623.85,0.01,5.05,1618.8,False,,0.0,0.35,3.98,0.72,5.05,10
10,10,linpack,small,cold,200,2177.6,2177.6,0.0,5.09,2172.51,False,,0.0,0.36,4.0,0.72,5.09,11
11,11,linpack,medium,cold,200,2773.03,2773.02,0.0,691.84,2081.18,False,,0.0,0.36,4.04,687.44,691.84,12
12,12,fetchdata,medium,warm,200,569.41,569.4,0.0,82.96,486.44,False,82.93,0.0,0.02,0.0,,82.96,13
13,13,linpack,medium,warm,200,1212.57,1212.56,0.0,645.16,567.4,True,,0.0,0.46,4.12,640.57,645.15,14
14,14,fastfouriertransform,small,warm,200,402.8,402.79,0.0,4.55,398.24,False,,0.0,3.8,0.0,0.75,4.55,15
15,15,matrixmul,medium,cold,200,2049.87,2040.94,8.93,509.96,1530.97,True,,0.0,0.4,4.14,505.42,509.96,16
16,16,genmatrix,small,warm,200,169.17,169.17,0.0,0.15,169.02,False,,0.0,0.04,,0.11,0.15,17
17,17,fetchdata,medium,warm,200,240.53,240.52,0.0,85.75,154.77,False,85.71,0.0,0.03,0.0,,85.75,17
18,18,fastfouriertransform,small,warm,200,28.32,28.32,0.01,4.77,23.55,False,,0.0,3.88,0.01,0.87,4.77,13
19,19,matrixmul,small,cold,200,1674.68,1670.17,4.51,5.62,1664.55,False,,0.0,0.35,4.69,0.57,5.61,9
20,20,genmatrix,medium,warm,200,15.59,15.58,0.0,0.23,15.35,False,,0.0,0.03,,0.2,0.23,9
21,21,linpack,medium,cold,200,3096.16,3096.16,0.0,650.38,2445.77,False,,0.0,0.33,3.98,646.06,650.38,9
22,22,fastfouriertransform,large,warm,200,24.01,24.01,0.0,4.56,19.45,False,,0.0,3.81,0.0,0.74,4.56,10
23,23,matrixmul,large,cold,200,1266.54,1257.04,9.5,5.35,1251.69,False,,0.0,0.36,4.42,0.57,5.35,10
24,24,fastfouriertransform,medium,warm,200,634.99,634.98,0.0,615.33,19.66,False,,0.0,3.8,0.0,611.51,615.32,11
25,25,fastfouriertransform,large,warm,200,541.62,541.61,0.0,4.56,537.05,False,,0.0,3.8,0.0,0.75,4.56,12
26,26,genmatrix,large,warm,200,70.68,38.93,31.75,0.91,38.02,False,,0.0,0.03,,0.87,0.91,11
27,27,linpack,medium,cold,200,1829.52,1829.52,0.0,653.45,1176.06,False,,0.0,0.32,4.01,649.12,653.45,11
28,28,linpack,small,cold,200,1739.31,1739.3,0.0,5.03,1734.28,False,,0.0,0.33,3.97,0.72,5.02,12
29,29,fastfouriertransform,small,warm,200,153.94,153.94,0.0,4.52,149.42,False,,0.0,3.79,0.0,0.72,4.52,13
30,30,fetchdata,medium,warm,200,97.78,97.77,0.01,83.06,14.71,False,83.03,0.0,0.02,0.0,,83.06,14
31,31,fastfouriertransform,small,warm,200,27.8,27.8,0.01,4.55,23.24,False,,0.0,3.81,0.0,0.74,4.55,11
32,32,fastfouriertransform,medium,warm,200,644.24,644.23,0.0,623.65,20.58,False,,0.0,3.79,0.0,619.85,623.65,8
33,33,genmatrix,medium,warm,200,16.58,16.57,0.0,0.21,16.36,False,,0.0,0.03,,0.18,0.21,9
34,34,genmatrix,small,warm,200,14.52,14.52,0.0,0.12,14.4,False,,0.0,0.03,,0.09,0.12,9
35,35,genmatrix,medium,warm,200,23.07,15.2,7.86,0.21,14.99,False,,0.0,0.03,,0.18,0.21,9
36,36,fetchdata,large,warm,200,95.31,95.31,0.0,82.12,13.19,False,82.09,0.0,0.02,0.0,,82.12,6
37,37,genmatrix,large,warm,200,62.73,37.45,25.29,0.88,36.57,False,,0.0,0.04,,0.84,0.88,6
38,38,fastfouriertransform,large,warm,200,48.7,48.7,0.0,4.53,44.17,False,,0.0,3.81,0.0,0.71,4.53,6
39,39,fetchdata,large,warm,200,92.0,92.0,0.0,81.99,10.0,False,81.96,0.0,0.02,0.0,,81.99,4
40,40,fetchdata,small,warm,200,93.44,93.43,0.0,81.2,12.23,False,81.17,0.0,0.03,0.0,,81.2,4
41,41,matrixmul,medium,warm,200,544.99,533.76,11.22,509.13,24.64,False,,0.0,0.35,4.0,504.77,509.12,4
42,42,genmatrix,large,warm,200,53.39,37.38,16.01,0.82,36.56,False,,0.0,0.02,,0.79,0.82,5
43,43,linpack,small,warm,200,245.53,245.52,0.0,5.05,240.47,False,,0.0,0.33,3.99,0.73,5.05,5
44,44,genmatrix,small,warm,200,13.79,13.78,0.0,0.11,13.67,False,,0.0,0.02,,0.09,0.11,6
45,45,fetchdata,small,warm,200,94.39,94.39,0.01,80.76,13.63,False,80.73,0.0,0.02,0.0,,80.76,6
46,46,genmatrix,medium,warm,200,20.19,20.18,0.0,0.2,19.98,False,,0.0,0.02,,0.18,0.2,3
47,47,genmatrix,small,warm,200,11.69,11.69,0.0,0.11,11.58,False,,0.0,0.02,,0.09,0.11,2
48,48,fetchdata,large,warm,200,93.25,93.24,0.0,82.64,10.61,False,82.61,0.0,0.02,0.0,,82.63,2
49,49,genmatrix,small,warm,200,13.13,13.13,0.0,0.12,13.01,False,,0.0,0.02,,0.09,0.12,2
50,50,matrixmul,medium,warm,200,538.82,529.68,9.15,507.53,22.14,False,,0.0,0.35,3.97,503.2,507.53,2
51,51,matrixmul,small,warm,200,439.92,439.91,0.0,4.89,435.02,False,,0.0,0.34,3.98,0.56,4.89,3
52,52,genmatrix,small,warm,200,12.96,12.96,0.0,0.11,12.85,False,,0.0,0.02,,0.09,0.11,3
53,53,fetchdata,large,warm,200,93.95,93.94,0.0,80.43,13.51,False,80.4,0.0,0.02,0.0,,80.43,3
54,54,linpack,large,warm,200,19.83,19.82,0.01,5.04,14.78,False,,0.0,0.33,3.98,0.73,5.04,3
55,55,genmatrix,large,warm,200,58.87,39.7,19.18,0.82,38.88,False,,0.0,0.02,,0.8,0.82,3
56,56,linpack,medium,warm,200,663.77,663.77,0.0,645.79,17.98,True,,0.0,0.35,3.99,641.44,645.79,1
57,57,linpack,medium,warm,200,660.44,660.43,0.0,644.34,16.09,False,,0.0,0.34,3.98,640.02,644.34,2
58,58,genmatrix,small,warm,200,13.01,13.01,0.0,0.11,12.9,False,,0.0,0.02,,0.09,0.11,3
59,59,fetchdata,large,warm,200,98.15,98.15,0.0,83.8,14.35,False,83.77,0.0,0.02,0.0,,83.79,3
60,60,matrixmul,small,warm,200,25.96,25.96,0.0,4.93,21.03,False,,0.0,0.35,4.0,0.57,4.93,3
61,61,fastfouriertransform,small,warm,200,29.87,29.87,0.0,6.78,23.09,False,,0.0,5.72,0.0,1.05,6.78,3
62,62,fetchdata,large,warm,200,101.65,101.65,0.0,88.41,13.24,False,88.38,0.0,0.02,0.0,,88.41,3
63,63,fetchdata,large,warm,200,100.88,100.87,0.0,86.56,14.31,False,86.54,0.0,0.02,0.0,,86.56,3
64,64,matrixmul,large,warm,200,31.29,31.28,0.0,5.08,26.2,False,,0.0,0.35,4.12,0.6,5.07,1
