index,request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,cold_start_server,io_ms,binary_read_ms,json_parsing_ms,parameter_extraction_ms,compute_ms,total_server_ms,in_flight
0,0,fastfouriertransform,small,cold,200,2058.63,2058.62,0.0,9.88,2048.74,True,,0.0,5.96,0.01,3.89,9.88,1
1,1,genmatrix,small,cold,200,1886.26,1886.25,0.01,6.75,1879.5,True,,0.0,0.04,,6.7,6.75,2
2,2,fetchdata,small,cold,200,1927.69,1927.69,0.01,121.24,1806.45,True,121.2,0.0,0.03,0.0,,121.24,3
3,3,fastfouriertransform,large,cold,200,1777.56,1777.56,0.0,6.85,1770.7,False,,0.0,5.74,0.0,1.1,6.85,4
4,4,linpack,small,cold,200,1957.84,1957.83,0.0,5.51,1952.32,True,,0.0,0.46,4.14,0.9,5.5,5
5,5,linpack,medium,cold,200,3796.64,3796.64,0.01,642.05,3154.59,False,,0.0,0.38,3.95,637.71,642.05,6
6,6,fastfouriertransform,small,cold,200,1490.87,1490.86,0.01,6.85,1484.01,False,,0.0,5.77,0.0,1.07,6.85,7
7,7,fastfouriertransform,small,cold,200,1403.43,1403.43,0.0,7.03,1396.4,False,,0.0,5.96,0.0,1.06,7.03,8
8,8,fetchdata,large,cold,200,1554.66,1554.65,0.0,75.43,1479.22,False,75.4,0.0,0.02,0.0,,75.43,9
9,9,linpack,small,cold,200,2107.79,2107.78,0.0,5.08,2102.7,False,,0.0,0.35,4.0,0.73,5.08,10
10,10,linpack,small,cold,200,4604.93,4604.93,0.0,5.05,4599.88,False,,0.0,0.36,3.97,0.71,5.05,11
11,11,linpack,medium,cold,200,2554.37,2554.37,0.0,642.95,1911.42,False,,0.0,0.35,3.98,638.61,642.95,12
12,12,fetchdata,medium,warm,200,1003.48,1003.48,0.0,75.52,927.96,False,75.49,0.0,0.02,0.0,,75.52,13
13,13,linpack,medium,cold,200,4298.43,4298.43,0.0,642.89,3655.53,False,,0.0,0.41,3.97,638.51,642.89,14
14,14,fastfouriertransform,small,warm,200,709.15,709.15,0.01,7.08,702.07,False,,0.0,5.93,0.01,1.13,7.08,15
15,15,matrixmul,medium,cold,200,1854.21,1844.1,10.11,511.85,1332.25,True,,0.0,0.41,4.06,507.36,511.84,16
16,16,genmatrix,small,warm,200,382.83,382.83,0.0,0.12,382.71,False,,0.0,0.03,,0.08,0.12,17
17,17,fetchdata,medium,warm,200,574.87,574.86,0.0,75.35,499.52,False,75.32,0.0,0.02,0.0,,75.34,18
18,18,fastfouriertransform,small,warm,200,273.83,273.82,0.0,6.97,266.85,False,,0.0,5.85,0.01,1.11,6.97,19
19,19,matrixmul,small,cold,200,1471.53,1465.89,5.63,4.95,1460.95,False,,0.0,0.37,4.0,0.57,4.94,20
20,20,genmatrix,medium,warm,200,23.56,14.64,8.92,0.24,14.4,False,,0.0,0.02,,0.21,0.24,19
21,21,linpack,medium,warm,200,906.44,906.44,0.0,651.68,254.76,False,,0.0,0.38,4.09,647.2,651.68,15
22,22,fastfouriertransform,large,warm,200,28.17,28.16,0.0,4.57,23.59,False,,0.0,3.83,0.0,0.73,4.57,13
23,23,matrixmul,large,cold,200,1081.36,1070.43,10.94,4.99,1065.44,False,,0.0,0.37,4.02,0.58,4.98,11
24,24,fastfouriertransform,medium,warm,200,636.47,636.47,0.0,615.83,20.64,False,,0.0,3.81,0.0,612.0,615.82,10
25,25,fastfouriertransform,large,warm,200,545.97,545.97,0.0,4.63,541.34,False,,0.0,3.84,0.0,0.77,4.62,11
26,26,genmatrix,large,warm,200,70.67,38.32,32.35,0.84,37.48,False,,0.0,0.02,,0.81,0.84,12
27,27,linpack,medium,cold,200,2253.21,2253.21,0.01,647.91,1605.3,False,,0.0,0.34,3.98,643.58,647.91,12
28,28,linpack,small,cold,200,2817.66,2817.65,0.0,5.01,2812.64,False,,0.0,0.33,3.97,0.71,5.01,13
29,29,fastfouriertransform,small,warm,200,156.56,156.56,0.0,4.54,152.01,False,,0.0,3.81,0.0,0.73,4.54,14
30,30,fetchdata,medium,warm,200,94.27,94.27,0.0,77.49,16.77,False,77.46,0.0,0.02,0.0,,77.49,15
31,31,fastfouriertransform,small,warm,200,26.56,26.55,0.0,4.55,22.01,False,,0.0,3.81,0.0,0.73,4.54,10
32,32,fastfouriertransform,medium,warm,200,629.2,629.2,0.0,603.32,25.87,False,,0.0,3.81,0.0,599.51,603.32,10
33,33,genmatrix,medium,warm,200,23.15,14.79,8.35,0.2,14.59,False,,0.0,0.02,,0.18,0.2,11
34,34,genmatrix,small,warm,200,14.36,14.35,0.0,0.12,14.24,False,,0.0,0.02,,0.09,0.12,8
35,35,genmatrix,medium,warm,200,17.39,17.38,0.01,0.2,17.18,False,,0.0,0.02,,0.18,0.2,8
36,36,fetchdata,large,warm,200,88.09,88.08,0.0,75.77,12.31,False,75.74,0.0,0.02,0.0,,75.77,8
37,37,genmatrix,large,warm,200,65.21,38.43,26.78,0.77,37.66,False,,0.0,0.03,,0.74,0.77,7
38,38,fastfouriertransform,large,warm,200,33.94,33.94,0.0,4.52,29.42,False,,0.0,3.81,0.0,0.71,4.52,7
39,39,fetchdata,large,warm,200,89.28,89.28,0.0,76.48,12.8,False,76.45,0.0,0.02,0.0,,76.48,6
40,40,fetchdata,small,warm,200,90.14,90.14,0.0,76.56,13.58,False,76.53,0.0,0.03,0.0,,76.56,6
41,41,matrixmul,medium,warm,200,540.78,534.95,5.83,507.48,27.47,False,,0.0,0.35,3.99,503.13,507.48,6
42,42,genmatrix,large,warm,200,53.98,37.37,16.61,0.79,36.58,False,,0.0,0.02,,0.77,0.79,7
43,43,linpack,small,cold,200,1304.12,1304.12,0.0,5.05,1299.07,False,,0.0,0.33,3.99,0.73,5.05,6
44,44,genmatrix,small,warm,200,14.27,14.27,0.0,0.11,14.16,False,,0.0,0.02,,0.09,0.11,7
45,45,fetchdata,small,warm,200,88.85,88.84,0.0,75.73,13.11,False,75.71,0.0,0.02,0.0,,75.73,7
46,46,genmatrix,medium,warm,200,18.44,18.43,0.0,0.2,18.23,False,,0.0,0.02,,0.17,0.2,7
47,47,genmatrix,small,warm,200,12.88,12.88,0.0,0.11,12.77,False,,0.0,0.02,,0.08,0.11,6
48,48,fetchdata,large,warm,200,90.15,90.14,0.0,79.0,11.15,False,78.97,0.0,0.02,0.0,,79.0,6
49,49,genmatrix,small,warm,200,15.25,15.25,0.0,0.11,15.14,False,,0.0,0.02,,0.09,0.11,6
50,50,matrixmul,medium,warm,200,536.9,527.64,9.26,507.5,20.14,False,,0.0,0.35,3.96,503.18,507.5,5
51,51,matrixmul,small,warm,200,446.72,441.84,4.88,4.89,436.95,False,,0.0,0.34,3.97,0.57,4.89,6
52,52,genmatrix,small,warm,200,14.25,14.25,0.0,0.11,14.14,False,,0.0,0.02,,0.09,0.11,7
53,53,fetchdata,large,warm,200,87.58,87.58,0.0,75.52,12.06,False,75.49,0.0,0.02,0.0,,75.52,7
54,54,linpack,large,warm,200,21.16,21.16,0.0,5.17,15.99,True,,0.0,0.36,3.99,0.82,5.17,7
55,55,genmatrix,large,warm,200,73.57,38.93,34.64,0.8,38.13,False,,0.0,0.02,,0.78,0.8,7
56,56,linpack,medium,warm,200,659.12,659.12,0.0,643.62,15.5,False,,0.0,0.35,3.96,639.31,643.62,4
57,57,linpack,medium,warm,200,660.51,660.51,0.0,643.27,17.23,False,,0.0,0.34,3.97,638.96,643.27,2
58,58,genmatrix,small,warm,200,11.45,11.45,0.0,0.11,11.34,False,,0.0,0.02,,0.08,0.11,3
59,59,fetchdata,large,warm,200,89.25,89.25,0.0,76.97,12.28,False,76.95,0.0,0.02,0.0,,76.97,3
60,60,matrixmul,small,warm,200,30.97,22.42,8.55,4.92,17.49,False,,0.0,0.36,4.0,0.56,4.92,3
61,61,fastfouriertransform,small,warm,200,25.24,25.24,0.0,4.59,20.64,False,,0.0,3.82,0.0,0.77,4.59,3
62,62,fetchdata,large,warm,200,95.5,95.5,0.01,83.58,11.91,False,83.55,0.0,0.02,0.0,,83.58,3
63,63,fetchdata,large,warm,200,94.66,94.66,0.0,81.81,12.85,False,81.78,0.0,0.02,0.0,,81.81,2
64,64,matrixmul,large,warm,200,36.01,25.79,10.22,4.94,20.86,False,,0.0,0.34,4.02,0.57,4.94,1
65,65,fastfouriertransform,medium,warm,200,644.57,644.56,0.0,624.81,19.75,False,,0.0,3.82,0.0,620.98,624.81,1
66,66,matrixmul,large,warm,200,33.98,25.39,8.59,4.88,20.51,False,,0.0,0.34,3.98,0.56,4.88,2
67,67,matrixmul,large,warm,200,32.67,24.15,8.52,4.87,19.28,False,,0.0,0.35,3.95,0.56,4.87,2
68,68,genmatrix,large,warm,200,85.33,55.54,29.79,1.18,54.36,False,,0.0,0.03,,1.15,1.18,2
69,69,fastfouriertransform,large,warm,200,262.56,262.55,0.0,6.59,255.96,False,,0.0,5.6,0.0,0.99,6.59,2
70,70,fastfouriertransform,large,warm,200,163.67,163.67,0.0,6.49,157.18,False,,0.0,5.54,0.0,0.95,6.49,3
71,71,linpack,medium,warm,200,659.52,659.52,0.0,643.58,15.94,False,,0.0,0.34,3.98,639.25,643.58,4
72,72,genmatrix,small,warm,200,13.7,13.7,0.0,0.14,13.56,False,,0.0,0.02,,0.11,0.14,2
73,73,genmatrix,medium,warm,200,29.83,19.37,10.46,0.29,19.07,False,,0.0,0.03,,0.26,0.29,2
