index,request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,cold_start_server,io_ms,binary_read_ms,json_parsing_ms,parameter_extraction_ms,compute_ms,total_server_ms,in_flight
0,0,fastfouriertransform,small,cold,200,1863.12,1863.11,0.0,6.86,1856.25,True,,0.0,4.37,0.01,2.48,6.86,1
1,1,genmatrix,small,cold,200,1587.94,1587.94,0.01,7.93,1580.01,True,,0.0,0.03,,7.89,7.92,2
2,2,fetchdata,small,cold,200,1585.26,1585.26,0.0,129.42,1455.83,True,129.38,0.0,0.03,0.0,,129.42,3
3,3,fastfouriertransform,large,cold,200,1589.92,1589.92,0.0,4.79,1585.13,False,,0.0,3.92,0.01,0.86,4.79,4
4,4,linpack,small,cold,200,1648.36,1648.36,0.0,5.78,1642.57,True,,0.0,0.42,4.32,1.03,5.78,5
5,5,linpack,medium,cold,200,3496.9,3496.9,0.0,642.45,2854.44,False,,0.0,0.36,3.98,638.11,642.45,6
6,6,fastfouriertransform,small,cold,200,1301.79,1301.79,0.0,4.77,1297.01,False,,0.0,3.92,0.01,0.84,4.77,7
7,7,fastfouriertransform,small,cold,200,1201.17,1201.17,0.0,4.61,1196.55,False,,0.0,3.84,0.0,0.76,4.61,8
8,8,fetchdata,large,cold,200,1151.8,1151.79,0.01,77.39,1074.4,False,77.35,0.0,0.03,0.0,,77.39,9
9,9,linpack,small,cold,200,3102.78,3102.78,0.0,5.07,3097.71,False,,0.0,0.34,4.01,0.72,5.07,10
10,10,linpack,small,cold,200,1056.48,1056.47,0.0,5.38,1051.09,False,,0.0,0.4,4.13,0.84,5.38,11
11,11,linpack,medium,warm,200,1605.96,1605.96,0.0,644.73,961.23,False,,0.0,0.39,4.08,640.26,644.73,12
12,12,fetchdata,medium,warm,200,665.86,665.85,0.0,75.95,589.9,False,75.92,0.0,0.02,0.0,,75.95,13
13,13,linpack,medium,cold,200,2051.4,2051.39,0.0,646.15,1405.24,False,,0.0,0.36,3.99,641.8,646.15,14
14,14,fastfouriertransform,small,warm,200,478.95,478.94,0.0,4.79,474.15,False,,0.0,3.93,0.01,0.85,4.79,15
15,15,matrixmul,medium,cold,200,1909.87,1901.63,8.24,507.86,1393.76,True,,0.0,0.37,4.08,503.4,507.86,16
16,16,genmatrix,small,warm,200,96.03,96.02,0.0,0.15,95.87,False,,0.0,0.04,,0.1,0.15,17
17,17,fetchdata,medium,warm,200,322.67,322.67,0.0,75.95,246.73,False,75.92,0.0,0.02,0.0,,75.95,16
18,18,fastfouriertransform,small,warm,200,84.38,84.37,0.0,4.77,79.61,False,,0.0,3.93,0.01,0.82,4.76,16
19,19,matrixmul,small,cold,200,1520.85,1516.36,4.49,4.95,1511.4,False,,0.0,0.37,4.02,0.56,4.95,10
20,20,genmatrix,medium,warm,200,22.85,14.98,7.88,0.22,14.75,False,,0.0,0.02,,0.2,0.22,10
21,21,linpack,medium,cold,200,2548.48,2548.48,0.0,642.59,1905.88,False,,0.0,0.33,3.96,638.3,642.59,7
22,22,fastfouriertransform,large,warm,200,23.22,23.21,0.0,4.55,18.67,False,,0.0,3.8,0.0,0.74,4.55,8
23,23,matrixmul,large,cold,200,1106.39,1106.39,0.0,4.92,1101.47,False,,0.0,0.38,3.97,0.57,4.92,8
24,24,fastfouriertransform,medium,warm,200,631.57,631.56,0.0,613.1,18.47,False,,0.0,3.82,0.0,609.27,613.1,9
25,25,fastfouriertransform,large,warm,200,542.93,542.92,0.0,4.5,538.42,False,,0.0,3.78,0.0,0.71,4.5,10
26,26,genmatrix,large,warm,200,65.78,38.33,27.44,0.83,37.5,False,,0.0,0.02,,0.81,0.83,11
27,27,linpack,medium,cold,200,2606.19,2606.18,0.0,656.46,1949.72,False,,0.0,0.35,3.96,652.15,656.46,11
28,28,linpack,small,cold,200,2511.43,2511.42,0.0,5.07,2506.35,False,,0.0,0.36,3.99,0.72,5.07,11
29,29,fastfouriertransform,small,warm,200,146.87,146.87,0.0,4.52,142.35,False,,0.0,3.77,0.0,0.74,4.52,12
30,30,fetchdata,medium,warm,200,90.46,90.45,0.0,75.92,14.54,False,75.89,0.0,0.02,0.0,,75.92,13
31,31,fastfouriertransform,small,warm,200,27.3,27.29,0.0,4.58,22.72,False,,0.0,3.8,0.0,0.77,4.58,10
32,32,fastfouriertransform,medium,warm,200,628.36,628.36,0.0,610.02,18.33,False,,0.0,3.79,0.0,606.22,610.02,10
33,33,genmatrix,medium,warm,200,18.29,18.29,0.0,0.29,18.0,False,,0.0,0.03,,0.26,0.29,11
34,34,genmatrix,small,warm,200,15.82,15.81,0.0,0.16,15.65,False,,0.0,0.03,,0.12,0.16,10
35,35,genmatrix,medium,warm,200,27.18,19.38,7.81,0.29,19.08,False,,0.0,0.03,,0.26,0.29,7
36,36,fetchdata,large,warm,200,91.96,91.96,0.0,77.23,14.73,False,77.19,0.0,0.02,0.0,,77.22,7
37,37,genmatrix,large,warm,200,88.5,54.81,33.68,1.11,53.7,False,,0.0,0.03,,1.07,1.11,7
38,38,fastfouriertransform,large,warm,200,35.81,35.8,0.01,5.44,30.36,False,,0.0,4.63,0.0,0.8,5.44,7
39,39,fetchdata,large,warm,200,91.04,91.04,0.0,77.14,13.89,False,77.11,0.0,0.02,0.0,,77.14,6
40,40,fetchdata,small,warm,200,92.31,92.3,0.0,77.46,14.85,False,77.42,0.0,0.02,0.0,,77.45,5
41,41,matrixmul,medium,warm,200,544.48,535.36,9.12,512.58,22.78,False,,0.0,0.35,3.98,508.24,512.58,4
42,42,genmatrix,large,warm,200,69.9,51.68,18.22,1.19,50.49,False,,0.0,0.03,,1.16,1.19,5
43,43,linpack,small,cold,200,1014.64,1014.63,0.01,5.04,1009.59,False,,0.0,0.33,3.99,0.72,5.04,5
44,44,genmatrix,small,warm,200,14.49,14.49,0.0,0.14,14.34,False,,0.0,0.03,,0.12,0.14,6
45,45,fetchdata,small,warm,200,90.2,90.2,0.0,78.42,11.78,False,78.4,0.0,0.02,0.0,,78.42,6
46,46,genmatrix,medium,warm,200,21.48,21.48,0.0,0.28,21.2,False,,0.0,0.02,,0.25,0.28,6
47,47,genmatrix,small,warm,200,15.35,15.35,0.0,0.14,15.21,False,,0.0,0.02,,0.11,0.14,4
48,48,fetchdata,large,warm,200,94.94,94.94,0.0,83.94,11.0,False,83.91,0.0,0.02,0.0,,83.94,4
49,49,genmatrix,small,warm,200,12.26,12.25,0.0,0.13,12.12,False,,0.0,0.03,,0.1,0.13,4
50,50,matrixmul,medium,warm,200,533.37,524.48,8.89,507.05,17.43,False,,0.0,0.34,3.98,502.73,507.05,4
51,51,matrixmul,small,warm,200,448.63,439.45,9.18,4.94,434.51,False,,0.0,0.34,4.02,0.57,4.94,5
52,52,genmatrix,small,warm,200,14.25,14.25,0.0,0.15,14.1,False,,0.0,0.03,,0.12,0.15,6
