timestamp,pod,scheduling_time_ms
I0520 14:21:23.748887,default/mobilenet-00001-deployment-84db65c7f9-vxsnq,8.259965
I0520 14:21:23.749771,default/resnet-00001-deployment-5697b6d685-4tc6j,6.93233
I0520 14:21:24.739970,default/resnet-00001-deployment-5697b6d685-xk8cc,9.891028
I0520 14:21:24.743374,default/mobilenet-00001-deployment-84db65c7f9-x2z7c,4.782837
I0520 14:21:26.738864,default/resnet-00001-deployment-5697b6d685-9phk8,6.049399
I0520 14:21:28.744256,default/resnet-00001-deployment-5697b6d685-2x5r7,6.366827
I0520 14:22:52.743333,default/resnet-00001-deployment-5697b6d685-fx8v2,6.285992
I0520 14:24:32.826014,default/resnet-00001-deployment-5697b6d685-22fs8,4.797431
I0520 14:32:37.230782,default/mobilenet-00001-deployment-84db65c7f9-z5546,14.308587
I0520 14:32:37.259749,default/resnet-00001-deployment-5697b6d685-spjzm,4.128482
I0520 14:32:38.742886,default/mobilenet-00001-deployment-84db65c7f9-f5n62,6.175326
I0520 14:32:40.738059,default/resnet-00001-deployment-5697b6d685-j2whh,6.321197
I0520 14:41:28.434946,default/mobilenet-00001-deployment-84db65c7f9-q8dgh,6.294249
I0520 14:41:28.443508,default/resnet-00001-deployment-5697b6d685-6fbnj,5.900488
I0520 14:41:30.733433,default/mobilenet-00001-deployment-84db65c7f9-59ggz,5.269597
I0520 14:41:32.738642,default/resnet-00001-deployment-5697b6d685-98zcj,5.240374
I0520 14:51:50.443707,default/mobilenet-00001-deployment-84db65c7f9-bnhm4,6.086195
I0520 14:51:50.452567,default/resnet-00001-deployment-5697b6d685-75q7c,5.120801
I0520 14:51:52.741346,default/mobilenet-00001-deployment-84db65c7f9-46gxk,4.986745
I0520 14:51:54.741245,default/resnet-00001-deployment-5697b6d685-tvstl,5.417895
I0520 15:00:22.237693,default/mobilenet-00001-deployment-84db65c7f9-qg4c8,5.587841
I0520 15:00:22.244522,default/resnet-00001-deployment-5697b6d685-9rk9b,4.622484
I0520 15:00:24.733654,default/mobilenet-00001-deployment-84db65c7f9-4c5p7,4.429613
I0520 15:00:24.740165,default/resnet-00001-deployment-5697b6d685-gnjtl,6.436622
I0520 15:10:34.997219,default/mobilenet-00001-deployment-84db65c7f9-cc75l,5.891916
I0520 15:10:35.006502,default/resnet-00001-deployment-5697b6d685-pgq9c,6.539753
I0520 15:10:36.737928,default/mobilenet-00001-deployment-84db65c7f9-64x6l,4.761726
I0520 15:10:38.737369,default/resnet-00001-deployment-5697b6d685-jgnfs,5.155913
I0520 15:20:39.755191,default/mobilenet-00001-deployment-84db65c7f9-vkj5p,4.40865
I0520 15:20:39.769141,default/resnet-00001-deployment-5697b6d685-bhjt9,3.947463
I0520 15:20:42.739601,default/resnet-00001-deployment-5697b6d685-ngglz,6.297437
I0520 15:30:30.100875,default/mobilenet-00001-deployment-84db65c7f9-99vm9,7.303071
I0520 15:30:30.102450,default/resnet-00001-deployment-5697b6d685-644tb,6.432679
I0520 15:30:32.739582,default/resnet-00001-deployment-5697b6d685-7qh67,6.423659
I0520 15:40:23.727319,default/mobilenet-00001-deployment-84db65c7f9-wjj9j,4.489206
I0520 15:40:23.735367,default/resnet-00001-deployment-5697b6d685-vz6fb,3.889481
I0520 15:40:26.733662,default/resnet-00001-deployment-5697b6d685-sv4x7,3.753684
I0520 15:50:12.638978,default/mobilenet-00001-deployment-84db65c7f9-6cm5q,5.826971
I0520 15:50:12.648333,default/resnet-00001-deployment-5697b6d685-z798l,6.394029
I0520 15:50:14.739433,default/mobilenet-00001-deployment-84db65c7f9-jg42t,4.695077
I0520 15:50:16.736351,default/resnet-00001-deployment-5697b6d685-lhkjd,4.56491
