index,request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,in_flight
0,0,mobilenet,small,cold,200,1514.54,1514.53,0.01,26.97,1487.56,1
1,1,resnet,small,cold,200,1659.25,1659.25,0.01,126.55,1532.69,2
2,2,mobilenet,small,cold,200,1467.11,1467.1,0.01,17.7,1449.4,3
3,3,mobilenet,large,cold,200,1343.86,1343.85,0.01,18.74,1325.11,4
4,4,mobilenet,large,cold,200,1226.7,1226.69,0.01,18.81,1207.88,5
5,5,resnet,small,cold,200,1760.8,1760.79,0.01,127.13,1633.66,6
6,6,mobilenet,small,cold,200,1079.31,1079.3,0.01,17.6,1061.7,7
7,7,mobilenet,small,warm,200,885.61,885.61,0.01,17.91,867.7,8
8,8,mobilenet,large,warm,200,806.94,806.94,0.01,17.58,789.36,9
9,9,mobilenet,large,warm,200,670.74,670.74,0.0,17.66,653.08,10
10,10,resnet,small,cold,200,1445.21,1445.21,0.01,176.14,1269.07,11
11,11,resnet,large,cold,200,1470.92,1470.92,0.01,124.04,1346.88,12
12,12,resnet,small,warm,200,807.48,807.48,0.01,123.19,684.28,13
13,13,mobilenet,large,warm,200,242.89,242.89,0.01,22.89,220.0,14
14,14,resnet,medium,warm,200,737.92,737.92,0.01,124.84,613.08,15
15,15,resnet,small,warm,200,387.22,387.21,0.01,128.71,258.51,16
16,16,mobilenet,medium,warm,200,104.02,104.01,0.01,17.79,86.22,13
17,17,mobilenet,small,warm,200,37.88,37.87,0.01,19.81,18.06,8
18,18,resnet,small,warm,200,893.49,893.49,0.01,119.16,774.32,7
19,19,resnet,medium,warm,200,908.97,908.96,0.01,121.05,787.91,7
20,20,resnet,small,warm,200,928.06,928.05,0.0,120.72,807.33,8
21,21,resnet,large,cold,200,1349.08,1349.07,0.0,130.53,1218.54,8
22,22,mobilenet,medium,warm,200,35.23,35.22,0.01,18.12,17.1,8
23,23,mobilenet,large,warm,200,39.45,39.44,0.01,26.5,12.94,7
24,24,resnet,large,warm,200,652.29,652.28,0.01,121.17,531.11,7
25,25,resnet,large,warm,200,685.36,685.36,0.01,124.12,561.24,7
26,26,mobilenet,large,warm,200,31.32,31.31,0.01,17.8,13.52,7
27,27,mobilenet,small,warm,200,30.33,30.33,0.01,17.87,12.46,6
28,28,mobilenet,medium,warm,200,34.98,34.97,0.01,19.01,15.97,6
29,29,mobilenet,small,warm,200,33.71,33.7,0.01,17.63,16.08,5
30,30,mobilenet,medium,warm,200,31.16,31.15,0.01,17.99,13.16,4
31,31,resnet,medium,warm,200,210.23,210.22,0.01,128.47,81.75,3
32,32,resnet,small,warm,200,409.81,409.8,0.01,163.25,246.56,3
33,33,resnet,medium,warm,200,433.75,433.74,0.01,121.51,312.23,4
34,34,mobilenet,large,warm,200,42.65,42.65,0.01,26.99,15.66,4
35,35,resnet,large,warm,200,360.82,360.82,0.0,121.1,239.72,3
36,36,mobilenet,large,warm,200,33.96,33.95,0.01,18.47,15.49,4
37,37,mobilenet,large,warm,200,33.21,33.2,0.0,19.86,13.35,3
38,38,mobilenet,small,warm,200,35.71,35.7,0.0,17.6,18.11,2
39,39,resnet,medium,warm,200,142.75,142.74,0.01,125.53,17.21,1
40,40,resnet,large,warm,200,165.68,165.68,0.01,124.3,41.37,2
41,41,mobilenet,large,warm,200,67.31,67.3,0.01,47.41,19.89,2
42,42,resnet,small,warm,200,179.2,179.19,0.01,162.6,16.6,1
43,43,mobilenet,small,warm,200,53.52,53.51,0.01,35.78,17.73,2
44,44,resnet,medium,warm,200,168.0,167.99,0.0,147.33,20.67,1
45,45,resnet,small,warm,200,183.49,183.48,0.01,125.73,57.75,2
46,46,mobilenet,large,warm,200,33.83,33.83,0.01,21.14,12.69,2
47,47,resnet,small,warm,200,139.28,139.27,0.01,125.88,13.39,1
48,48,resnet,medium,warm,200,163.87,163.87,0.01,123.79,40.08,2
49,49,resnet,small,warm,200,185.03,185.02,0.01,122.51,62.51,2
50,50,resnet,small,warm,200,212.97,212.97,0.01,120.85,92.11,2
51,51,mobilenet,large,warm,200,40.09,40.08,0.01,22.29,17.79,2
52,52,resnet,large,warm,200,149.36,149.35,0.01,128.7,20.65,2
53,53,resnet,large,warm,200,188.76,188.76,0.01,149.57,39.19,2
54,54,resnet,medium,warm,200,252.88,252.87,0.01,154.74,98.14,2
55,55,mobilenet,small,warm,200,33.67,33.66,0.01,21.37,12.3,2
56,56,resnet,small,warm,200,171.03,171.02,0.01,123.23,47.79,2
57,57,mobilenet,small,warm,200,44.62,44.61,0.01,25.23,19.38,2
58,58,mobilenet,large,warm,200,34.91,34.9,0.01,21.3,13.61,1
59,59,mobilenet,large,warm,200,39.48,39.48,0.01,20.49,18.98,1
60,60,resnet,large,warm,200,206.32,206.31,0.0,187.46,18.85,1
61,61,mobilenet,medium,warm,200,38.62,38.62,0.01,23.7,14.92,2
62,62,resnet,large,warm,200,183.02,183.01,0.01,171.44,11.57,2
63,63,resnet,large,warm,200,136.26,136.25,0.01,122.25,14.01,2
64,64,resnet,large,warm,200,186.76,186.75,0.01,175.11,11.64,2
65,65,mobilenet,large,warm,200,38.37,38.37,0.0,25.87,12.5,2
66,66,mobilenet,large,warm,200,33.22,33.22,0.01,21.18,12.04,1
67,67,resnet,large,warm,200,252.69,252.68,0.01,237.37,15.31,1
68,68,resnet,small,warm,200,140.87,140.86,0.0,125.81,15.05,2
69,69,resnet,medium,warm,200,173.99,173.99,0.0,141.48,32.51,3
70,70,mobilenet,medium,warm,200,29.47,29.47,0.0,17.71,11.75,2
71,71,mobilenet,large,warm,200,34.0,34.0,0.01,18.21,15.79,1
72,72,resnet,large,warm,200,177.94,177.94,0.01,161.53,16.4,1
73,73,mobilenet,large,warm,200,37.52,37.51,0.01,23.32,14.19,2
74,74,mobilenet,large,warm,200,33.98,33.98,0.01,20.79,13.19,1
75,75,resnet,large,warm,200,171.27,171.26,0.0,155.42,15.85,1
76,76,mobilenet,small,warm,200,41.41,41.41,0.01,23.15,18.26,2
77,77,resnet,small,warm,200,194.06,194.06,0.01,178.24,15.81,1
78,78,mobilenet,large,warm,200,37.41,37.4,0.0,22.31,15.09,2
79,79,resnet,medium,warm,200,189.72,189.72,0.01,173.25,16.47,1
80,80,mobilenet,small,warm,200,29.83,29.83,0.0,17.82,12.01,2
81,81,resnet,medium,warm,200,155.28,155.28,0.01,141.79,13.48,1
82,82,mobilenet,small,warm,200,42.88,42.87,0.01,27.68,15.2,2
83,83,mobilenet,large,warm,200,38.63,38.63,0.0,23.52,15.11,1
84,84,mobilenet,small,warm,200,32.65,32.65,0.0,20.64,12.01,1
85,85,resnet,small,warm,200,133.15,133.14,0.0,120.35,12.8,1
86,86,mobilenet,small,warm,200,36.7,36.7,0.0,24.95,11.75,2
87,87,resnet,large,warm,200,241.27,241.26,0.0,227.2,14.06,1
88,88,mobilenet,medium,warm,200,38.22,38.21,0.01,22.4,15.81,2
89,89,resnet,small,warm,200,142.61,142.61,0.0,130.37,12.23,2
90,90,mobilenet,large,warm,200,38.78,38.77,0.01,23.49,15.28,2
91,91,resnet,medium,warm,200,155.49,155.48,0.0,141.83,13.65,1
92,92,resnet,medium,warm,200,296.19,296.18,0.01,280.96,15.23,2
93,93,resnet,small,warm,200,134.49,134.48,0.0,121.09,13.39,2
94,94,mobilenet,small,warm,200,36.77,36.77,0.0,24.09,12.68,3
95,95,mobilenet,medium,warm,200,33.44,33.44,0.01,20.66,12.78,1
96,96,mobilenet,large,warm,200,33.14,33.14,0.01,20.9,12.24,1
97,97,mobilenet,large,warm,200,33.07,33.06,0.0,21.2,11.87,1
98,98,mobilenet,small,warm,200,40.23,40.22,0.01,27.56,12.66,1
99,99,mobilenet,large,warm,200,37.14,37.14,0.0,22.54,14.59,1
100,100,mobilenet,small,warm,200,38.31,38.31,0.01,23.02,15.29,1
101,101,mobilenet,small,warm,200,36.49,36.49,0.0,21.88,14.6,1
102,102,resnet,small,warm,200,133.26,133.26,0.0,121.04,12.21,1
103,103,mobilenet,medium,warm,200,34.85,34.85,0.0,23.08,11.77,2
104,104,resnet,small,warm,200,146.69,146.69,0.0,132.57,14.12,1
105,105,mobilenet,large,warm,200,35.48,35.48,0.0,23.28,12.2,2
106,106,resnet,small,warm,200,147.76,147.76,0.01,134.32,13.43,1
107,107,resnet,medium,warm,200,139.65,139.65,0.01,123.17,16.48,2
108,108,mobilenet,small,warm,200,36.43,36.42,0.0,21.86,14.56,2
109,109,mobilenet,large,warm,200,55.17,55.16,0.01,39.32,15.84,1
110,110,resnet,medium,warm,200,144.39,144.39,0.01,133.09,11.3,1
111,111,resnet,medium,warm,200,132.35,132.35,0.0,119.94,12.41,2
112,112,resnet,large,warm,200,153.6,153.6,0.0,140.12,13.48,2
113,113,mobilenet,large,warm,200,39.3,39.29,0.0,23.32,15.98,2
114,114,mobilenet,small,warm,200,32.32,32.32,0.01,19.99,12.33,1
115,115,resnet,large,warm,200,133.34,133.34,0.0,120.2,13.14,1
116,116,resnet,small,warm,200,134.91,134.9,0.01,122.84,12.06,2
117,117,mobilenet,small,warm,200,31.92,31.91,0.0,17.64,14.27,2
118,118,mobilenet,large,warm,200,32.14,32.14,0.0,17.86,14.28,1
119,119,resnet,small,warm,200,147.51,147.5,0.0,135.78,11.72,1
120,120,resnet,small,warm,200,161.91,161.91,0.01,149.98,11.93,2
121,121,resnet,medium,warm,200,136.69,136.69,0.0,123.66,13.03,2
122,122,mobilenet,small,warm,200,36.33,36.33,0.01,22.95,13.38,2
123,123,resnet,large,warm,200,133.79,133.78,0.01,121.22,12.56,1
124,124,mobilenet,small,warm,200,32.14,32.14,0.0,18.04,14.1,2
125,125,mobilenet,small,warm,200,32.63,32.63,0.01,19.61,13.02,1
126,126,mobilenet,small,warm,200,39.81,39.8,0.0,24.81,14.99,1
127,127,resnet,medium,warm,200,135.21,135.2,0.01,120.4,14.8,1
128,128,resnet,small,warm,200,133.87,133.87,0.01,119.26,14.61,2
129,129,resnet,small,warm,200,129.92,129.91,0.0,119.54,10.37,2
130,130,mobilenet,medium,warm,200,35.14,35.13,0.0,19.51,15.62,2
131,131,mobilenet,medium,warm,200,30.91,30.91,0.0,18.44,12.47,1
132,132,resnet,medium,warm,200,135.33,135.32,0.0,124.33,10.99,1
133,133,resnet,medium,warm,200,134.27,134.27,0.0,120.81,13.46,2
134,134,resnet,small,warm,200,142.91,142.91,0.0,129.7,13.21,2
135,135,mobilenet,medium,warm,200,30.34,30.33,0.01,17.98,12.35,2
136,136,mobilenet,small,warm,200,51.78,51.77,0.0,38.11,13.66,1
137,137,mobilenet,large,warm,200,37.86,37.86,0.01,22.41,15.45,1
138,138,resnet,small,warm,200,136.31,136.31,0.01,124.0,12.3,1
139,139,mobilenet,large,warm,200,32.67,32.66,0.01,19.53,13.14,2
140,140,resnet,large,warm,200,184.96,184.96,0.01,172.89,12.07,1
141,141,mobilenet,small,warm,200,30.37,30.36,0.01,18.73,11.63,2
142,142,mobilenet,small,warm,200,36.02,36.01,0.0,25.09,10.93,1
143,143,mobilenet,large,warm,200,30.63,30.63,0.0,17.82,12.81,1
144,144,mobilenet,large,warm,200,31.83,31.82,0.01,17.61,14.21,1
145,145,mobilenet,medium,warm,200,33.5,33.49,0.0,18.79,14.71,1
146,146,mobilenet,large,warm,200,34.24,34.23,0.0,19.91,14.32,1
147,147,mobilenet,large,warm,200,37.0,37.0,0.0,24.26,12.74,1
148,148,mobilenet,large,warm,200,36.99,36.99,0.0,23.52,13.47,1
149,149,mobilenet,medium,warm,200,31.09,31.09,0.0,17.79,13.3,1
150,150,resnet,medium,warm,200,146.76,146.76,0.0,132.09,14.66,1
151,151,mobilenet,large,warm,200,44.39,44.39,0.0,32.96,11.43,2
152,152,resnet,small,warm,200,150.86,150.86,0.0,137.53,13.33,1
153,153,resnet,medium,warm,200,140.73,140.72,0.0,128.13,12.59,2
154,154,mobilenet,large,warm,200,42.27,42.27,0.0,31.88,10.39,2
155,155,resnet,medium,warm,200,131.39,131.38,0.0,118.8,12.58,1
156,156,resnet,small,warm,200,140.27,140.27,0.01,124.18,16.09,2
157,157,mobilenet,medium,warm,200,34.07,34.07,0.01,21.27,12.8,2
158,158,mobilenet,small,warm,200,31.0,30.99,0.01,18.37,12.62,1
159,159,mobilenet,large,warm,200,32.68,32.67,0.01,18.71,13.97,1
160,160,resnet,small,warm,200,145.46,145.45,0.01,130.97,14.49,1
161,161,resnet,small,warm,200,132.07,132.07,0.01,121.02,11.05,2
162,162,mobilenet,medium,warm,200,31.81,31.8,0.01,17.77,14.03,2
163,163,resnet,small,warm,200,151.16,151.16,0.01,135.38,15.78,1
164,164,resnet,large,warm,200,146.75,146.75,0.01,134.17,12.57,2
165,165,resnet,large,warm,200,139.24,139.23,0.01,124.3,14.93,2
166,166,mobilenet,large,warm,200,34.22,34.22,0.01,18.31,15.91,2
167,167,resnet,large,warm,200,147.8,147.8,0.0,132.78,15.02,1
168,168,mobilenet,small,warm,200,36.43,36.42,0.01,21.99,14.43,2
169,169,resnet,small,warm,200,140.45,140.44,0.0,127.43,13.01,1
170,170,mobilenet,large,warm,200,42.09,42.08,0.0,27.67,14.42,2
171,171,mobilenet,medium,warm,200,31.78,31.77,0.01,17.91,13.87,1
172,172,resnet,large,warm,200,135.55,135.54,0.01,121.59,13.96,1
173,173,mobilenet,large,warm,200,30.57,30.57,0.01,17.56,13.01,2
174,174,resnet,small,warm,200,161.11,161.1,0.01,145.8,15.3,1
175,175,resnet,large,warm,200,133.19,133.19,0.0,121.36,11.83,2
176,176,resnet,medium,warm,200,156.37,156.37,0.01,142.47,13.89,2
177,177,mobilenet,small,warm,200,36.13,36.12,0.0,24.35,11.77,2
178,178,resnet,medium,warm,200,150.23,150.22,0.0,136.55,13.67,1
179,179,mobilenet,small,warm,200,37.24,37.24,0.0,22.87,14.37,2
180,180,resnet,small,warm,200,135.87,135.87,0.0,121.37,14.5,1
181,181,resnet,small,warm,200,150.42,150.42,0.0,138.29,12.13,2
182,182,resnet,large,warm,200,136.14,136.14,0.0,123.26,12.88,2
183,183,resnet,large,warm,200,142.82,142.82,0.01,131.32,11.49,2
184,184,mobilenet,small,warm,200,40.56,40.56,0.01,26.23,14.32,2
185,185,mobilenet,large,warm,200,35.9,35.9,0.0,24.08,11.82,1
186,186,mobilenet,large,warm,200,54.42,54.42,0.0,40.31,14.11,1
187,187,mobilenet,medium,warm,200,34.97,34.96,0.01,23.17,11.8,1
188,188,mobilenet,medium,warm,200,33.22,33.21,0.0,21.06,12.16,1
189,189,mobilenet,small,warm,200,34.45,34.45,0.0,20.83,13.62,1
190,190,resnet,medium,warm,200,132.84,132.83,0.0,120.4,12.43,1
191,191,mobilenet,medium,warm,200,34.0,33.99,0.01,21.2,12.79,2
192,192,mobilenet,large,warm,200,36.82,36.81,0.0,22.98,13.83,1
193,193,mobilenet,large,warm,200,32.35,32.35,0.0,19.24,13.11,1
194,194,mobilenet,medium,warm,200,31.99,31.99,0.01,17.87,14.12,1
195,195,resnet,large,warm,200,146.9,146.89,0.01,131.81,15.08,1
196,196,mobilenet,small,warm,200,28.16,28.15,0.0,17.79,10.36,2
197,197,mobilenet,small,warm,200,43.41,43.41,0.0,28.82,14.59,1
198,198,resnet,small,warm,200,141.4,141.39,0.01,128.18,13.21,1
199,199,mobilenet,large,warm,200,32.65,32.65,0.01,17.72,14.93,2
200,200,resnet,medium,warm,200,203.59,203.58,0.0,192.11,11.47,1
201,201,mobilenet,medium,warm,200,34.92,34.91,0.01,22.95,11.97,2
202,202,mobilenet,large,warm,200,36.39,36.39,0.0,23.91,12.48,1
203,203,mobilenet,medium,warm,200,32.7,32.7,0.0,20.44,12.26,1
204,204,mobilenet,medium,warm,200,35.05,35.04,0.0,20.92,14.12,1
205,205,mobilenet,small,warm,200,36.64,36.63,0.0,23.37,13.26,1
206,206,resnet,medium,warm,200,154.58,154.57,0.01,141.58,12.99,1
207,207,resnet,small,warm,200,160.0,159.99,0.0,145.93,14.06,2
208,208,mobilenet,small,warm,200,39.99,39.99,0.0,23.04,16.95,2
209,209,mobilenet,medium,warm,200,41.98,41.98,0.0,27.57,14.41,1
210,210,resnet,medium,warm,200,320.9,320.9,0.0,307.91,12.99,1
211,211,mobilenet,medium,warm,200,40.62,40.61,0.01,25.49,15.12,2
212,212,resnet,large,warm,200,135.29,135.28,0.01,124.84,10.44,2
213,213,resnet,large,warm,200,226.93,226.92,0.0,190.07,36.85,3
214,214,resnet,small,warm,200,158.35,158.34,0.01,146.16,12.18,2
215,215,mobilenet,medium,warm,200,33.03,33.03,0.0,20.27,12.76,3
216,216,mobilenet,large,warm,200,30.65,30.64,0.0,18.59,12.05,1
217,217,resnet,small,warm,200,142.51,142.5,0.0,129.68,12.82,1
218,218,mobilenet,large,warm,200,37.39,37.38,0.0,23.13,14.25,2
219,219,resnet,medium,warm,200,133.53,133.53,0.0,119.95,13.58,1
220,220,resnet,medium,warm,200,268.73,268.73,0.0,254.47,14.26,2
221,221,mobilenet,medium,warm,200,35.3,35.29,0.0,22.67,12.62,2
222,222,mobilenet,medium,warm,200,37.43,37.42,0.0,23.35,14.08,2
223,223,mobilenet,large,warm,200,40.35,40.34,0.0,30.32,10.03,1
224,224,resnet,small,warm,200,134.59,134.59,0.0,121.33,13.26,1
225,225,mobilenet,medium,warm,200,33.47,33.47,0.01,19.78,13.69,2
226,226,resnet,small,warm,200,137.94,137.93,0.01,125.25,12.68,1
227,227,resnet,large,warm,200,157.22,157.22,0.0,145.99,11.23,2
228,228,resnet,large,warm,200,140.3,140.3,0.0,126.46,13.84,2
229,229,mobilenet,large,warm,200,30.21,30.2,0.0,19.18,11.02,2
230,230,resnet,large,warm,200,137.23,137.23,0.0,123.43,13.8,1
231,231,resnet,large,warm,200,134.76,134.75,0.0,121.42,13.33,2
232,232,resnet,medium,warm,200,142.36,142.35,0.01,130.44,11.91,2
233,233,resnet,large,warm,200,135.08,135.07,0.0,123.78,11.29,2
234,234,resnet,large,warm,200,143.78,143.78,0.0,131.41,12.37,2
235,235,mobilenet,small,warm,200,30.01,30.01,0.0,18.83,11.17,2
236,236,resnet,large,warm,200,141.65,141.64,0.0,127.15,14.5,1
237,237,resnet,large,warm,200,188.49,188.48,0.01,174.74,13.75,2
238,238,mobilenet,large,warm,200,36.32,36.31,0.01,17.98,18.34,2
239,239,resnet,medium,warm,200,138.04,138.03,0.0,124.15,13.88,1
240,240,mobilenet,medium,warm,200,35.79,35.79,0.0,23.05,12.73,2
241,241,resnet,small,warm,200,147.19,147.19,0.0,136.54,10.65,1
242,242,resnet,large,warm,200,153.37,153.37,0.0,139.42,13.95,2
243,243,resnet,medium,warm,200,134.47,134.46,0.0,122.88,11.59,2
244,244,resnet,medium,warm,200,136.15,136.15,0.01,121.6,14.55,2
245,245,mobilenet,large,warm,200,37.76,37.76,0.01,23.67,14.09,2
246,246,resnet,large,warm,200,152.12,152.12,0.0,135.3,16.81,1
247,247,mobilenet,large,warm,200,30.14,30.14,0.01,17.92,12.22,2
248,248,mobilenet,medium,warm,200,34.57,34.56,0.01,17.82,16.74,1
249,249,resnet,small,warm,200,150.07,150.07,0.0,136.24,13.83,1
250,250,mobilenet,large,warm,200,35.7,35.69,0.0,23.24,12.46,2
251,251,resnet,small,warm,200,161.15,161.15,0.01,146.25,14.9,1
252,252,mobilenet,small,warm,200,35.64,35.64,0.01,23.15,12.49,2
253,253,mobilenet,small,warm,200,33.72,33.72,0.01,20.36,13.36,1
254,254,mobilenet,medium,warm,200,39.58,39.58,0.01,26.06,13.51,1
255,255,mobilenet,medium,warm,200,37.15,37.14,0.0,23.8,13.35,1
256,256,resnet,large,warm,200,134.44,134.43,0.0,121.1,13.33,1
257,257,mobilenet,large,warm,200,37.05,37.05,0.0,19.9,17.14,2
258,258,resnet,medium,warm,200,151.39,151.38,0.01,138.01,13.37,1
259,259,resnet,small,warm,200,133.95,133.94,0.01,120.03,13.91,2
260,260,mobilenet,large,warm,200,45.45,45.45,0.0,30.53,14.91,2
261,261,mobilenet,small,warm,200,32.43,32.42,0.01,19.78,12.64,1
262,262,resnet,small,warm,200,152.59,152.58,0.01,137.86,14.72,1
263,263,mobilenet,large,warm,200,38.83,38.82,0.01,23.67,15.15,2
264,264,resnet,small,warm,200,132.6,132.6,0.01,119.65,12.95,1
265,265,mobilenet,small,warm,200,40.26,40.25,0.01,22.63,17.62,2
266,266,resnet,small,warm,200,138.17,138.16,0.01,125.09,13.07,1
267,267,resnet,large,warm,200,143.13,143.12,0.01,127.74,15.39,2
268,268,resnet,medium,warm,200,149.66,149.65,0.01,136.72,12.93,2
269,269,resnet,large,warm,200,132.95,132.94,0.01,120.01,12.94,2
270,270,resnet,small,warm,200,150.71,150.7,0.01,133.25,17.46,2
271,271,resnet,medium,warm,200,144.15,144.14,0.01,130.71,13.43,2
272,272,resnet,small,warm,200,135.7,135.69,0.01,120.16,15.53,2
273,273,resnet,large,warm,200,138.92,138.91,0.01,123.44,15.48,2
274,274,resnet,large,warm,200,139.82,139.81,0.01,121.84,17.97,2
275,275,mobilenet,medium,warm,200,39.57,39.56,0.01,22.84,16.72,2
276,276,resnet,small,warm,200,143.34,143.33,0.01,128.73,14.6,1
277,277,resnet,small,warm,200,136.07,136.06,0.01,120.41,15.65,2
278,278,resnet,medium,warm,200,132.58,132.58,0.01,119.31,13.27,2
279,279,resnet,large,warm,200,131.26,131.26,0.01,118.82,12.44,2
280,280,mobilenet,small,warm,200,29.46,29.46,0.01,17.69,11.77,2
281,281,mobilenet,small,warm,200,30.07,30.06,0.01,17.95,12.11,1
282,282,resnet,large,warm,200,136.48,136.47,0.01,121.51,14.96,1
283,283,mobilenet,large,warm,200,37.92,37.92,0.01,22.57,15.35,2
284,284,mobilenet,small,warm,200,32.93,32.92,0.01,17.56,15.37,1
285,285,resnet,medium,warm,200,139.24,139.24,0.01,122.22,17.01,1
286,286,resnet,large,warm,200,146.77,146.76,0.01,132.84,13.92,2
287,287,resnet,medium,warm,200,157.77,157.77,0.01,142.51,15.26,2
288,288,mobilenet,small,warm,200,41.29,41.29,0.01,22.87,18.42,2
289,289,resnet,medium,warm,200,159.23,159.23,0.01,146.12,13.1,1
290,290,mobilenet,large,warm,200,41.29,41.28,0.01,22.78,18.5,2
291,291,resnet,medium,warm,200,182.14,182.13,0.01,165.9,16.23,1
292,292,mobilenet,medium,warm,200,35.83,35.83,0.01,21.79,14.04,2
293,293,resnet,medium,warm,200,136.64,136.64,0.01,123.13,13.51,1
294,294,resnet,large,warm,200,143.96,143.95,0.01,124.76,19.19,2
295,295,mobilenet,medium,warm,200,41.92,41.92,0.0,23.28,18.64,2
296,296,mobilenet,medium,warm,200,44.07,44.06,0.01,25.39,18.67,1
297,297,resnet,medium,warm,200,150.93,150.93,0.01,133.6,17.32,1
298,298,mobilenet,medium,warm,200,43.87,43.86,0.01,27.72,16.13,2
299,299,resnet,large,warm,200,155.14,155.13,0.01,135.59,19.54,1
300,300,resnet,large,warm,200,142.82,142.81,0.01,127.22,15.59,2
301,301,mobilenet,medium,warm,200,37.29,37.28,0.0,23.6,13.68,2
302,302,mobilenet,large,warm,200,35.9,35.89,0.01,21.36,14.54,1
303,303,mobilenet,medium,warm,200,43.07,43.07,0.01,23.4,19.67,1
304,304,mobilenet,small,warm,200,42.49,42.48,0.01,23.12,19.36,1
305,305,resnet,small,warm,200,136.97,136.96,0.01,120.37,16.59,1
306,306,resnet,small,warm,200,366.47,366.47,0.01,132.87,233.6,2
307,307,mobilenet,medium,warm,200,44.6,44.59,0.01,26.6,18.0,2
308,308,resnet,medium,warm,200,160.58,160.58,0.01,144.32,16.25,2
309,309,mobilenet,medium,warm,200,75.21,75.2,0.01,53.69,21.52,3
310,310,resnet,medium,warm,200,135.94,135.93,0.01,120.53,15.4,1
311,311,resnet,medium,warm,200,152.23,152.22,0.01,133.71,18.51,2
312,312,resnet,medium,warm,200,136.87,136.87,0.01,122.46,14.4,2
313,313,mobilenet,medium,warm,200,41.57,41.57,0.01,23.57,18.0,2
314,314,mobilenet,large,warm,200,36.05,36.04,0.01,18.41,17.63,1
315,315,mobilenet,medium,warm,200,42.56,42.55,0.01,22.95,19.6,1
316,316,mobilenet,large,warm,200,42.64,42.63,0.01,23.28,19.35,1
317,317,mobilenet,large,warm,200,35.72,35.72,0.01,21.83,13.89,1
318,318,mobilenet,small,warm,200,43.6,43.59,0.01,24.25,19.35,1
319,319,mobilenet,small,warm,200,42.02,42.01,0.01,22.81,19.2,1
320,320,mobilenet,large,warm,200,42.9,42.89,0.01,28.77,14.12,1
321,321,mobilenet,small,warm,200,74.9,74.9,0.01,56.42,18.48,1
322,322,mobilenet,medium,warm,200,35.23,35.22,0.01,17.8,17.42,1
323,323,mobilenet,large,warm,200,36.01,36.0,0.01,17.9,18.1,1
324,324,mobilenet,medium,warm,200,36.42,36.41,0.01,17.84,18.57,1
325,325,resnet,medium,warm,200,146.74,146.73,0.01,131.42,15.31,1
